scenario_id,p_seapar,coarse_smoothing,date,year,CHLF,common_support,s2_openwater_reference_candidate,common_support_segment_id,coarse_prediction
B2_2020_coarse_1,1,1,2020-11-24,2020,1.4355,False,False,,2.3165722928057635
B2_2020_coarse_1,1,1,2020-11-25,2020,0.89848899999999998,False,False,,2.3985879124092042
B2_2020_coarse_1,1,1,2020-11-26,2020,0.85172199999999998,False,False,,2.4725261812954802
B2_2020_coarse_1,1,1,2020-11-27,2020,0.80495399999999995,False,False,,2.5386287785751032
B2_2020_coarse_1,1,1,2020-11-28,2020,0.75818700000000006,False,False,,2.5971373833585827
B2_2020_coarse_1,1,1,2020-11-29,2020,0.71141900000000002,False,False,,2.6482936747564314
B2_2020_coarse_1,1,1,2020-11-30,2020,0.66465200000000002,False,False,,2.6923393318791593
B2_2020_coarse_1,1,1,2020-12-01,2020,0.61788399999999999,False,False,,2.7295160338372781
B2_2020_coarse_1,1,1,2020-12-02,2020,0.57111599999999996,False,False,,2.7600654597412992
B2_2020_coarse_1,1,1,2020-12-03,2020,0.52434899999999995,False,False,,2.784229288701733
B2_2020_coarse_1,1,1,2020-12-04,2020,0.47758099999999998,False,False,,2.8022491998290917
B2_2020_coarse_1,1,1,2020-12-05,2020,0.76384399999999997,False,False,,2.8143668722338857
B2_2020_coarse_1,1,1,2020-12-06,2020,0.83627799999999997,False,False,,2.8208239850266259
B2_2020_coarse_1,1,1,2020-12-07,2020,0.76384399999999997,False,False,,2.8218622173178245
B2_2020_coarse_1,1,1,2020-12-08,2020,0.44118000000000002,False,False,,2.8177232482179915
B2_2020_coarse_1,1,1,2020-12-09,2020,0.43724099999999999,False,False,,2.808648756837639
B2_2020_coarse_1,1,1,2020-12-10,2020,0.44511899999999999,False,False,,2.7948804222872776
B2_2020_coarse_1,1,1,2020-12-11,2020,0.44511899999999999,False,False,,2.7766599236774194
B2_2020_coarse_1,1,1,2020-12-12,2020,0.46087600000000001,False,False,,2.7542289401185736
B2_2020_coarse_1,1,1,2020-12-13,2020,0.409667,False,False,,2.7278291507212531
B2_2020_coarse_1,1,1,2020-12-14,2020,0.476632,False,False,,2.6977022345959685
B2_2020_coarse_1,1,1,2020-12-15,2020,0.48451,False,False,,2.664089870853231
B2_2020_coarse_1,1,1,2020-12-16,2020,0.49238799999999999,False,False,,2.6272337386035516
B2_2020_coarse_1,1,1,2020-12-17,2020,0.37027599999999999,False,False,,2.5873755169574411
B2_2020_coarse_1,1,1,2020-12-18,2020,0.48844900000000002,False,False,,2.5447568850254121
B2_2020_coarse_1,1,1,2020-12-19,2020,0.43724099999999999,False,False,,2.4996195219179742
B2_2020_coarse_1,1,1,2020-12-20,2020,0.41360599999999997,False,False,,2.4522051067456392
B2_2020_coarse_1,1,1,2020-12-21,2020,0.48844900000000002,False,False,,2.4027553186189183
B2_2020_coarse_1,1,1,2020-12-22,2020,0.40178900000000001,False,False,,2.3515118366483221
B2_2020_coarse_1,1,1,2020-12-23,2020,0.49238799999999999,False,False,,2.2987163399443626
B2_2020_coarse_1,1,1,2020-12-24,2020,0.37815399999999999,False,False,,2.2446105076175504
B2_2020_coarse_1,1,1,2020-12-25,2020,0.38997199999999999,False,False,,2.1894360187783972
B2_2020_coarse_1,1,1,2020-12-26,2020,0.42936299999999999,False,False,,2.1334345525374134
B2_2020_coarse_1,1,1,2020-12-27,2020,0.48057100000000003,False,False,,2.0768477880051108
B2_2020_coarse_1,1,1,2020-12-28,2020,0.38603300000000002,False,False,,2.0199174042920003
B2_2020_coarse_1,1,1,2020-12-29,2020,0.41360599999999997,False,False,,1.9628850805085927
B2_2020_coarse_1,1,1,2020-12-30,2020,0.417545,False,False,,1.9059924957653998
B2_2020_coarse_1,1,1,2020-12-31,2020,0.46481499999999998,False,False,,
B2_2020_coarse_0,1,0,2020-01-01,2020,1.2376499999999999,False,False,,1.8185281681593211
B2_2020_coarse_0,1,0,2020-01-02,2020,1.2286900000000001,False,False,,1.7618685726171472
B2_2020_coarse_0,1,0,2020-01-03,2020,1.21973,False,False,,1.7062847627550228
B2_2020_coarse_0,1,0,2020-01-04,2020,1.2107699999999999,False,False,,1.6520335270448343
B2_2020_coarse_0,1,0,2020-01-05,2020,1.20181,False,False,,1.5993716539584675
B2_2020_coarse_0,1,0,2020-01-06,2020,1.19285,False,False,,1.5485559319678075
B2_2020_coarse_0,1,0,2020-01-07,2020,1.1838900000000001,False,False,,1.4998431495447402
B2_2020_coarse_0,1,0,2020-01-08,2020,1.17493,False,False,,1.4534900951611518
B2_2020_coarse_0,1,0,2020-01-09,2020,1.16597,False,False,,1.4097535572889275
B2_2020_coarse_0,1,0,2020-01-10,2020,1.1570100000000001,False,False,,1.3688903243999537
B2_2020_coarse_0,1,0,2020-01-11,2020,1.14805,False,False,,1.3311571849661155
B2_2020_coarse_0,1,0,2020-01-12,2020,1.1390899999999999,False,False,,1.2968109274592992
B2_2020_coarse_0,1,0,2020-01-13,2020,1.1301300000000001,False,False,,1.26610834035139
B2_2020_coarse_0,1,0,2020-01-14,2020,1.13724,False,False,,1.2393062121142737
B2_2020_coarse_0,1,0,2020-01-15,2020,1.14435,False,False,,1.2166613312198367
B2_2020_coarse_0,1,0,2020-01-16,2020,1.1514599999999999,False,False,,1.1984304861399639
B2_2020_coarse_0,1,0,2020-01-17,2020,1.1585700000000001,False,False,,1.1848704653465421
B2_2020_coarse_0,1,0,2020-01-18,2020,1.16568,False,False,,1.1762380573114559
B2_2020_coarse_0,1,0,2020-01-19,2020,1.17279,True,True,2020_segment_1,1.1727900505065918
B2_2020_coarse_0,1,0,2020-01-20,2020,1.1798999999999999,True,False,2020_segment_1,1.1745115247425424
B2_2020_coarse_0,1,0,2020-01-21,2020,1.1870099999999999,True,False,2020_segment_1,1.1803007251847282
B2_2020_coarse_0,1,0,2020-01-22,2020,1.1941200000000001,True,False,2020_segment_1,1.1887841883372776
B2_2020_coarse_0,1,0,2020-01-23,2020,1.20123,True,False,2020_segment_1,1.1985884507043183
B2_2020_coarse_0,1,0,2020-01-24,2020,1.20834,True,True,2020_segment_1,1.208340048789978
B2_2020_coarse_0,1,0,2020-01-25,2020,1.2154499999999999,True,False,2020_segment_1,1.2176447215923796
B2_2020_coarse_0,1,0,2020-01-26,2020,1.2225600000000001,True,False,2020_segment_1,1.2300250180856245
B2_2020_coarse_0,1,0,2020-01-27,2020,1.22967,True,False,2020_segment_1,1.2499826897378088
B2_2020_coarse_0,1,0,2020-01-28,2020,1.23678,True,False,2020_segment_1,1.2820194880170288
B2_2020_coarse_0,1,0,2020-01-29,2020,1.3253200000000001,True,False,2020_segment_1,1.3306371643913808
B2_2020_coarse_0,1,0,2020-01-30,2020,1.4138599999999999,True,False,2020_segment_1,1.4003374703289611
B2_2020_coarse_0,1,0,2020-01-31,2020,2.2000000000000002,True,False,2020_segment_1,1.4956221572978652
B2_2020_coarse_0,1,0,2020-02-01,2020,2.3599999999999999,True,False,2020_segment_1,1.6209929767661901
B2_2020_coarse_0,1,0,2020-02-02,2020,1.76,True,False,2020_segment_1,1.7809516802020318
B2_2020_coarse_0,1,0,2020-02-03,2020,1.98,True,True,2020_segment_1,1.9800000190734866
B2_2020_coarse_0,1,0,2020-02-04,2020,2.48,True,False,2020_segment_1,2.2123915804310044
B2_2020_coarse_0,1,0,2020-02-05,2020,2.54,True,False,2020_segment_1,2.4313872936544532
B2_2020_coarse_0,1,0,2020-02-06,2020,2.5800000000000001,True,True,2020_segment_1,2.5799999237060542
B2_2020_coarse_0,1,0,2020-02-07,2020,2.1099999999999999,True,False,2020_segment_1,2.6182601275104553
B2_2020_coarse_0,1,0,2020-02-08,2020,2.3599999999999999,True,False,2020_segment_1,2.5742701298420125
B2_2020_coarse_0,1,0,2020-02-09,2020,2.54,True,False,2020_segment_1,2.4931500474375063
B2_2020_coarse_0,1,0,2020-02-10,2020,2.29,True,False,2020_segment_1,2.4200199970337191
B2_2020_coarse_0,1,0,2020-02-11,2020,2.3999999999999999,True,True,2020_segment_1,2.4000000953674316
B2_2020_coarse_0,1,0,2020-02-12,2020,2.5649099999999998,True,False,2020_segment_1,2.4613528004008103
B2_2020_coarse_0,1,0,2020-02-13,2020,2.5649099999999998,True,True,2020_segment_1,2.5649099349975577
B2_2020_coarse_0,1,0,2020-02-14,2020,2.6272199999999999,True,False,2020_segment_1,2.6647103583751495
B2_2020_coarse_0,1,0,2020-02-15,2020,4.0602400000000003,True,False,2020_segment_1,2.7550517102646275
B2_2020_coarse_0,1,0,2020-02-16,2020,3.1671999999999998,True,False,2020_segment_1,2.8402963255254217
B2_2020_coarse_0,1,0,2020-02-17,2020,2.6064500000000002,True,False,2020_segment_1,2.9248065390169646
B2_2020_coarse_0,1,0,2020-02-18,2020,2.7102900000000001,True,False,2020_segment_1,3.0129446855986872
B2_2020_coarse_0,1,0,2020-02-19,2020,2.8764400000000001,True,False,2020_segment_1,3.1090731001300211
B2_2020_coarse_0,1,0,2020-02-20,2020,3.3896700000000002,True,False,2020_segment_1,3.2175541174703981
B2_2020_coarse_0,1,0,2020-02-21,2020,3.3427500000000001,True,True,2020_segment_1,3.3427500724792485
B2_2020_coarse_0,1,0,2020-02-22,2020,3.17855,True,False,2020_segment_1,3.4580725387656339
B2_2020_coarse_0,1,0,2020-02-23,2020,3.4131300000000002,True,True,2020_segment_1,3.4131300449371316
B2_2020_coarse_0,1,0,2020-02-24,2020,3.4483100000000002,True,False,2020_segment_1,3.1001692306772406
B2_2020_coarse_0,1,0,2020-02-25,2020,3.1127400000000001,True,False,2020_segment_1,2.7057922249746369
B2_2020_coarse_0,1,0,2020-02-26,2020,2.4901900000000001,True,True,2020_segment_1,2.4901900291442884
B2_2020_coarse_0,1,0,2020-02-27,2020,2.4818899999999999,True,False,2020_segment_1,2.6315356259575395
B2_2020_coarse_0,1,0,2020-02-28,2020,2.97993,True,True,2020_segment_1,2.9799299240112296
B2_2020_coarse_0,1,0,2020-02-29,2020,3.2538499999999999,True,False,2020_segment_1,3.3419994744506205
B2_2020_coarse_0,1,0,2020-03-01,2020,3.2289500000000002,True,False,2020_segment_1,3.6785454727891658
B2_2020_coarse_0,1,0,2020-03-02,2020,3.1874500000000001,True,False,2020_segment_1,3.9889127756323619
B2_2020_coarse_0,1,0,2020-03-03,2020,5.0450400000000002,True,False,2020_segment_1,4.272446239585709
B2_2020_coarse_0,1,0,2020-03-04,2020,4.21861,True,False,2020_segment_1,4.5284907212547054
B2_2020_coarse_0,1,0,2020-03-05,2020,3.9495499999999999,True,False,2020_segment_1,4.7563910772448494
B2_2020_coarse_0,1,0,2020-03-06,2020,3.9303300000000001,True,False,2020_segment_1,4.9554921641616421
B2_2020_coarse_0,1,0,2020-03-07,2020,13.7417,True,False,2020_segment_1,5.1251388386105798
B2_2020_coarse_0,1,0,2020-03-08,2020,7.1207099999999999,True,False,2020_segment_1,5.264675957197162
B2_2020_coarse_0,1,0,2020-03-09,2020,5.2084000000000001,True,False,2020_segment_1,5.3734483765268886
B2_2020_coarse_0,1,0,2020-03-10,2020,5.4504900000000003,True,False,2020_segment_1,5.4508009532052579
B2_2020_coarse_0,1,0,2020-03-11,2020,4.7472000000000003,True,False,2020_segment_1,5.4960785438377684
B2_2020_coarse_0,1,0,2020-03-12,2020,5.7405999999999997,True,False,2020_segment_1,5.5086260050299192
B2_2020_coarse_0,1,0,2020-03-13,2020,6.9361899999999999,True,False,2020_segment_1,5.4877881933872086
B2_2020_coarse_0,1,0,2020-03-14,2020,5.4329099999999997,True,True,2020_segment_1,5.4329099655151358
B2_2020_coarse_0,1,0,2020-03-15,2020,10.944900000000001,True,False,2020_segment_1,5.3580515160247915
B2_2020_coarse_0,1,0,2020-03-16,2020,5.8285099999999996,True,False,2020_segment_1,5.3361343915496304
B2_2020_coarse_0,1,0,2020-03-17,2020,6.4241999999999999,True,False,2020_segment_1,5.454795476728699
B2_2020_coarse_0,1,0,2020-03-18,2020,6.8181700000000003,True,False,2020_segment_1,5.8016716562010444
B2_2020_coarse_0,1,0,2020-03-19,2020,6.4644000000000004,True,True,2020_segment_1,6.4643998146057138
B2_2020_coarse_0,1,0,2020-03-20,2020,7.0674200000000003,True,False,2020_segment_1,7.4153796291082665
B2_2020_coarse_0,1,0,2020-03-21,2020,8.4985999999999997,True,False,2020_segment_1,8.1660619469803226
B2_2020_coarse_0,1,0,2020-03-22,2020,8.11266,True,True,2020_segment_1,8.1126604080200142
B2_2020_coarse_0,1,0,2020-03-23,2020,6.6895300000000004,True,False,2020_segment_1,6.8502711961695653
B2_2020_coarse_0,1,0,2020-03-24,2020,9.1732499999999995,True,False,2020_segment_1,4.7695206719475554
B2_2020_coarse_0,1,0,2020-03-25,2020,8.9118099999999991,True,False,2020_segment_1,2.4599177400166581
B2_2020_coarse_0,1,0,2020-03-26,2020,9.5710999999999995,True,False,2020_segment_1,0.71256500482559204
B2_2020_coarse_0,1,0,2020-03-27,2020,10.486800000000001,True,False,2020_segment_1,0.71256500482559204
B2_2020_coarse_0,1,0,2020-03-28,2020,2.5510999999999999,True,False,2020_segment_1,0.71256500482559204
B2_2020_coarse_0,1,0,2020-03-29,2020,2.72316,True,True,2020_segment_1,2.7231600284576487
B2_2020_coarse_0,1,0,2020-03-30,2020,12.8523,True,False,2020_segment_1,7.628040567417786
B2_2020_coarse_0,1,0,2020-03-31,2020,12.5707,True,False,2020_segment_1,12.937793763617375
B2_2020_coarse_0,1,0,2020-04-01,2020,16.3386,True,True,2020_segment_1,16.338600158691385
B2_2020_coarse_0,1,0,2020-04-02,2020,14.821,True,False,2020_segment_1,16.449878404729734
B2_2020_coarse_0,1,0,2020-04-03,2020,15.624000000000001,True,True,2020_segment_1,15.623999595642101
B2_2020_coarse_0,1,0,2020-04-04,2020,17.093299999999999,True,False,2020_segment_1,16.484663325760682
B2_2020_coarse_0,1,0,2020-04-05,2020,20.9801,False,False,,19.007930749288001
B2_2020_coarse_0,1,0,2020-04-06,2020,15.5669,False,False,,22.507953410394176
B2_2020_coarse_0,1,0,2020-04-07,2020,15.5783,False,False,,26.298882853249303
B2_2020_coarse_0,1,0,2020-04-08,2020,17.077000000000002,False,False,,29.69487062202349
B2_2020_coarse_0,1,0,2020-04-09,2020,18.968900000000001,False,False,,32.010068260886847
B2_2020_coarse_0,1,0,2020-04-10,2020,23.8218,False,False,,32.558627314009492
B2_2020_coarse_0,1,0,2020-04-11,2020,30.654699999999998,True,True,2020_segment_2,30.65469932556152
B2_2020_coarse_0,1,0,2020-04-12,2020,26.585999999999999,True,False,2020_segment_2,26.029255380258029
B2_2020_coarse_0,1,0,2020-04-13,2020,23.674299999999999,True,False,2020_segment_2,20.080544724994098
B2_2020_coarse_0,1,0,2020-04-14,2020,23.1463,True,False,2020_segment_2,14.623636147209801
B2_2020_coarse_0,1,0,2020-04-15,2020,12.2692,True,False,2020_segment_2,11.473598434345197
B2_2020_coarse_0,1,0,2020-04-16,2020,12.445499999999999,True,True,2020_segment_2,12.445500373840362
B2_2020_coarse_0,1,0,2020-04-17,2020,22.0824,True,False,2020_segment_2,17.871498409348447
B2_2020_coarse_0,1,0,2020-04-18,2020,22.152100000000001,True,True,2020_segment_2,22.152099609374961
B2_2020_coarse_0,1,0,2020-04-19,2020,21.343800000000002,True,False,2020_segment_2,20.096422790307841
B2_2020_coarse_0,1,0,2020-04-20,2020,19.720199999999998,True,False,2020_segment_2,14.079683135212388
B2_2020_coarse_0,1,0,2020-04-21,2020,8.3686199999999999,True,True,2020_segment_2,8.3686199188232635
B2_2020_coarse_0,1,0,2020-04-22,2020,6.7309299999999999,True,False,2020_segment_2,6.1302224462998796
B2_2020_coarse_0,1,0,2020-04-23,2020,6.1324800000000002,True,True,2020_segment_2,6.1324801445007253
B2_2020_coarse_0,1,0,2020-04-24,2020,6.0649199999999999,True,False,2020_segment_2,6.4333714049089554
B2_2020_coarse_0,1,0,2020-04-25,2020,7.2682500000000001,True,False,2020_segment_2,6.6498303558073122
B2_2020_coarse_0,1,0,2020-04-26,2020,5.0707199999999997,True,False,2020_segment_2,6.7885300596784397
B2_2020_coarse_0,1,0,2020-04-27,2020,6.2225700000000002,True,False,2020_segment_2,6.8561435790049767
B2_2020_coarse_0,1,0,2020-04-28,2020,7.2030599999999998,True,False,2020_segment_2,6.8593439762695665
B2_2020_coarse_0,1,0,2020-04-29,2020,5.2489699999999999,True,False,2020_segment_2,6.8048043139548495
B2_2020_coarse_0,1,0,2020-04-30,2020,9.2501999999999995,True,False,2020_segment_2,6.6991976545434682
B2_2020_coarse_0,1,0,2020-05-01,2020,7.4314600000000004,True,False,2020_segment_2,6.5491970605180629
B2_2020_coarse_0,1,0,2020-05-02,2020,7.3299500000000002,True,False,2020_segment_2,6.3614755943612753
B2_2020_coarse_0,1,0,2020-05-03,2020,6.8477699999999997,True,False,2020_segment_2,6.1427063185557484
B2_2020_coarse_0,1,0,2020-05-04,2020,5.6000300000000003,True,False,2020_segment_2,5.8995622955841212
B2_2020_coarse_0,1,0,2020-05-05,2020,5.3416800000000002,True,False,2020_segment_2,5.6387165879290375
B2_2020_coarse_0,1,0,2020-05-06,2020,5.1841900000000001,True,False,2020_segment_2,5.3668422580731372
B2_2020_coarse_0,1,0,2020-05-07,2020,5.6347899999999997,True,False,2020_segment_2,5.0906123684990616
B2_2020_coarse_0,1,0,2020-05-08,2020,4.8167,True,True,2020_segment_2,4.8166999816894531
B2_2020_coarse_0,1,0,2020-05-09,2020,5.6260399999999997,True,False,2020_segment_2,4.5506419765924981
B2_2020_coarse_0,1,0,2020-05-10,2020,5.34605,True,False,2020_segment_2,4.2934304980185578
B2_2020_coarse_0,1,0,2020-05-11,2020,4.5892099999999996,True,False,2020_segment_2,4.0449215072435427
B2_2020_coarse_0,1,0,2020-05-12,2020,4.2656000000000001,True,False,2020_segment_2,3.8049709655433586
B2_2020_coarse_0,1,0,2020-05-13,2020,4.3386199999999997,True,False,2020_segment_2,3.5734348341939137
B2_2020_coarse_0,1,0,2020-05-14,2020,3.9434200000000001,True,False,2020_segment_2,3.3501690744711166
B2_2020_coarse_0,1,0,2020-05-15,2020,4.3429200000000003,True,False,2020_segment_2,3.1350296476508737
B2_2020_coarse_0,1,0,2020-05-16,2020,3.70716,True,False,2020_segment_2,2.9278725150090938
B2_2020_coarse_0,1,0,2020-05-17,2020,3.2561100000000001,True,False,2020_segment_2,2.7285536378216855
B2_2020_coarse_0,1,0,2020-05-18,2020,3.31196,True,False,2020_segment_2,2.5369289773645547
B2_2020_coarse_0,1,0,2020-05-19,2020,2.00678,True,False,2020_segment_2,2.3528544949136108
B2_2020_coarse_0,1,0,2020-05-20,2020,1.9044300000000001,True,False,2020_segment_2,2.1761861517447598
B2_2020_coarse_0,1,0,2020-05-21,2020,2.00678,True,True,2020_segment_2,2.0067799091339111
B2_2020_coarse_0,1,0,2020-05-22,2020,1.4255800000000001,True,False,2020_segment_2,1.8421964174222138
B2_2020_coarse_0,1,0,2020-05-23,2020,1.28302,True,False,2020_segment_2,1.6708150832117827
B2_2020_coarse_0,1,0,2020-05-24,2020,1.21722,True,False,2020_segment_2,1.4787200021699753
B2_2020_coarse_0,1,0,2020-05-25,2020,0.96500699999999995,True,False,2020_segment_2,1.2519952699641479
B2_2020_coarse_0,1,0,2020-05-26,2020,0.97672499999999995,True,True,2020_segment_2,0.9767249822616576
B2_2020_coarse_0,1,0,2020-05-27,2020,0.59269400000000005,True,False,2020_segment_2,0.71256500482559204
B2_2020_coarse_0,1,0,2020-05-28,2020,0.59491400000000005,True,False,2020_segment_2,0.71256500482559204
B2_2020_coarse_0,1,0,2020-05-29,2020,0.570496,True,False,2020_segment_2,0.71256500482559204
B2_2020_coarse_0,1,0,2020-05-30,2020,0.67038900000000001,True,False,2020_segment_2,0.71256500482559204
B2_2020_coarse_0,1,0,2020-05-31,2020,0.712565,True,True,2020_segment_2,0.71256500482559271
B2_2020_coarse_0,1,0,2020-06-01,2020,0.50412100000000004,True,False,2020_segment_2,1.4954833254835926
B2_2020_coarse_0,1,0,2020-06-02,2020,2.4866999999999999,True,True,2020_segment_2,2.4867000579833975
B2_2020_coarse_0,1,0,2020-06-03,2020,4.75,True,False,2020_segment_2,3.4947229306161574
B2_2020_coarse_0,1,0,2020-06-04,2020,5.0599999999999996,True,False,2020_segment_2,4.4350671988624004
B2_2020_coarse_0,1,0,2020-06-05,2020,5.25,True,True,2020_segment_2,5.25
B2_2020_coarse_0,1,0,2020-06-06,2020,4.5300000000000002,True,False,2020_segment_2,5.8102009787073756
B2_2020_coarse_0,1,0,2020-06-07,2020,5.7000000000000002,True,True,2020_segment_2,5.6999998092651323
B2_2020_coarse_0,1,0,2020-06-08,2020,6.4699999999999998,True,False,2020_segment_2,4.6348266278244203
B2_2020_coarse_0,1,0,2020-06-09,2020,2.19591,True,False,2020_segment_2,3.1408633884164021
B2_2020_coarse_0,1,0,2020-06-10,2020,1.9469799999999999,True,True,2020_segment_2,1.9469799995422401
B2_2020_coarse_0,1,0,2020-06-11,2020,1.5647,True,False,2020_segment_2,1.5585448216486408
B2_2020_coarse_0,1,0,2020-06-12,2020,1.5869200000000001,True,True,2020_segment_2,1.5869200229644751
B2_2020_coarse_0,1,0,2020-06-13,2020,1.3735599999999999,True,False,2020_segment_2,1.537939036386526
B2_2020_coarse_0,1,0,2020-06-14,2020,1.2090799999999999,True,False,2020_segment_2,1.3893265457010535
B2_2020_coarse_0,1,0,2020-06-15,2020,1.23678,True,True,2020_segment_2,1.2367800474166875
B2_2020_coarse_0,1,0,2020-06-16,2020,1.08988,True,False,2020_segment_2,1.1549037592772509
B2_2020_coarse_0,1,0,2020-06-17,2020,1.3410299999999999,True,False,2020_segment_2,1.1339287839673398
B2_2020_coarse_0,1,0,2020-06-18,2020,1.2888999999999999,True,False,2020_segment_2,1.1429929454067425
B2_2020_coarse_0,1,0,2020-06-19,2020,1.2273000000000001,True,False,2020_segment_2,1.1512340675152481
B2_2020_coarse_0,1,0,2020-06-20,2020,1.1277900000000001,True,True,2020_segment_2,1.127789974212646
B2_2020_coarse_0,1,0,2020-06-21,2020,1.40737,True,False,2020_segment_2,1.0660875603878806
B2_2020_coarse_0,1,0,2020-06-22,2020,1.05671,True,True,2020_segment_2,1.056710004806519
B2_2020_coarse_0,1,0,2020-06-23,2020,2.0754000000000001,True,False,2020_segment_2,1.1769488544371787
B2_2020_coarse_0,1,0,2020-06-24,2020,1.89493,True,False,2020_segment_2,1.3537728451840556
B2_2020_coarse_0,1,0,2020-06-25,2020,1.4765699999999999,True,True,2020_segment_2,1.4765700101852408
B2_2020_coarse_0,1,0,2020-06-26,2020,2.0179800000000001,True,False,2020_segment_2,1.4888238854774645
B2_2020_coarse_0,1,0,2020-06-27,2020,1.5504,True,True,2020_segment_2,1.5504000186920177
B2_2020_coarse_0,1,0,2020-06-28,2020,1.57501,True,False,2020_segment_2,1.8265965700819464
B2_2020_coarse_0,1,0,2020-06-29,2020,1.78009,True,False,2020_segment_2,2.2880601387927535
B2_2020_coarse_0,1,0,2020-06-30,2020,3.61755,True,False,2020_segment_2,2.8567744336930567
B2_2020_coarse_0,1,0,2020-07-01,2020,3.3892600000000002,True,False,2020_segment_2,3.4547231636514728
B2_2020_coarse_0,1,0,2020-07-02,2020,4.0038900000000002,True,True,2020_segment_2,4.0038900375366202
B2_2020_coarse_0,1,0,2020-07-03,2020,4.9170600000000002,True,False,2020_segment_2,4.4430428617564628
B2_2020_coarse_0,1,0,2020-07-04,2020,5.1102299999999996,True,False,2020_segment_2,4.7780858328763474
B2_2020_coarse_0,1,0,2020-07-05,2020,6.0760800000000001,True,False,2020_segment_2,5.0317072450009697
B2_2020_coarse_0,1,0,2020-07-06,2020,5.3209600000000004,True,False,2020_segment_2,5.2265953922350228
B2_2020_coarse_0,1,0,2020-07-07,2020,6.0903900000000002,True,False,2020_segment_2,5.3854385686832025
B2_2020_coarse_0,1,0,2020-07-08,2020,5.4829100000000004,True,False,2020_segment_2,5.5309250684502027
B2_2020_coarse_0,1,0,2020-07-09,2020,5.6542500000000002,True,False,2020_segment_2,5.6857431856407175
B2_2020_coarse_0,1,0,2020-07-10,2020,4.45486,True,False,2020_segment_2,5.8725812143594416
B2_2020_coarse_0,1,0,2020-07-11,2020,4.6417799999999998,True,False,2020_segment_2,6.1141274487110691
B2_2020_coarse_0,1,0,2020-07-12,2020,6.4330699999999998,True,True,2020_segment_2,6.433070182800293
B2_2020_coarse_0,1,0,2020-07-13,2020,4.1900599999999999,True,False,2020_segment_2,6.8417076647326507
B2_2020_coarse_0,1,0,2020-07-14,2020,3.7242000000000002,True,False,2020_segment_2,7.3107779586170381
B2_2020_coarse_0,1,0,2020-07-15,2020,4.6254900000000001,True,False,2020_segment_2,7.8006290825631925
B2_2020_coarse_0,1,0,2020-07-16,2020,4.1153300000000002,True,False,2020_segment_2,8.2716090546808516
B2_2020_coarse_0,1,0,2020-07-17,2020,3.3670800000000001,True,False,2020_segment_2,8.6840658930797527
B2_2020_coarse_0,1,0,2020-07-18,2020,3.38409,True,False,2020_segment_2,8.9983476158696352
B2_2020_coarse_0,1,0,2020-07-19,2020,3.8602400000000001,True,False,2020_segment_2,9.1748022411602328
B2_2020_coarse_0,1,0,2020-07-20,2020,3.6901899999999999,True,False,2020_segment_2,9.1737777870612884
B2_2020_coarse_0,1,0,2020-07-21,2020,4.2003500000000003,True,False,2020_segment_2,8.9556222716825342
B2_2020_coarse_0,1,0,2020-07-22,2020,4.0303000000000004,True,False,2020_segment_2,8.4806837131337129
B2_2020_coarse_0,1,0,2020-07-23,2020,4.2513699999999996,True,False,2020_segment_2,7.7093101295245594
B2_2020_coarse_0,1,0,2020-07-24,2020,4.1323299999999996,True,False,2020_segment_2,6.601849538964812
B2_2020_coarse_0,1,0,2020-07-25,2020,5.1186499999999997,True,True,2020_segment_2,5.1186499595642063
B2_2020_coarse_0,1,0,2020-07-26,2020,5.03362,True,False,2020_segment_2,3.3050576750058558
B2_2020_coarse_0,1,0,2020-07-27,2020,6.0539500000000004,True,False,2020_segment_2,1.5464120312663745
B2_2020_coarse_0,1,0,2020-07-28,2020,7.8764399999999997,True,False,2020_segment_2,0.71256500482559204
B2_2020_coarse_0,1,0,2020-07-29,2020,8.0701199999999993,True,False,2020_segment_2,0.71256500482559204
B2_2020_coarse_0,1,0,2020-07-30,2020,9.5873100000000004,True,False,2020_segment_2,1.3035310604610195
B2_2020_coarse_0,1,0,2020-07-31,2020,9.9101099999999995,True,False,2020_segment_2,4.4680480954968935
B2_2020_coarse_0,1,0,2020-08-01,2020,10.039199999999999,True,True,2020_segment_2,10.03919982910157
B2_2020_coarse_0,1,0,2020-08-02,2020,11.2659,True,False,2020_segment_2,18.177296188459302
B2_2020_coarse_0,1,0,2020-08-03,2020,11.782400000000001,True,False,2020_segment_2,27.802536363291416
B2_2020_coarse_0,1,0,2020-08-04,2020,32.060600000000001,True,False,2020_segment_2,37.525091858953473
B2_2020_coarse_0,1,0,2020-08-05,2020,21.400500000000001,True,False,2020_segment_2,45.955134180801046
B2_2020_coarse_0,1,0,2020-08-06,2020,36.148299999999999,True,False,2020_segment_2,51.702834834189737
B2_2020_coarse_0,1,0,2020-08-07,2020,36.789499999999997,True,False,2020_segment_2,53.378365324475098
B2_2020_coarse_0,1,0,2020-08-08,2020,38.312399999999997,True,False,2020_segment_2,49.59189715701271
B2_2020_coarse_0,1,0,2020-08-09,2020,38.953600000000002,True,True,2020_segment_2,38.953601837158153
B2_2020_coarse_0,1,0,2020-08-10,2020,36.468899999999998,True,False,2020_segment_2,22.10545889437126
B2_2020_coarse_0,1,0,2020-08-11,2020,7.8166799999999999,True,True,2020_segment_2,7.8166799545288619
B2_2020_coarse_0,1,0,2020-08-12,2020,6.2315899999999997,True,False,2020_segment_2,4.0288208409513855
