event_id,year,method,p_seapar,mapped_coarse_smoothing,common_support_segment_id,reference_event_time,reference_magnitude,yearly_scale_q95_minus_q05,event_status,event_unavailable_reason,matching_window_days,magnitude_used_for_matching,matched_candidate_id,reconstructed_event_time,signed_timing_error_days,absolute_timing_error_days,success_5d,success_10d,success_15d,reconstructed_magnitude,signed_magnitude_error,absolute_magnitude_error,normalized_absolute_magnitude_error,magnitude_metric_status,magnitude_metric_reason,scenario_id
ERK_2025_E04,2025,B1_2025_p_seapar_0.5,0.5,25500,2025_segment_1,2025-10-14,83.4709,29.979275000000001,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2025_p_seapar_0.5
ERK_2025_E01,2025,B1_2025_p_seapar_0.6,0.59999999999999998,30400,2025_segment_1,2025-03-30,40.746499999999997,29.979275000000001,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2025_p_seapar_0.6
ERK_2025_E02,2025,B1_2025_p_seapar_0.6,0.59999999999999998,30400,2025_segment_1,2025-07-14,27.281199999999998,29.979275000000001,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2025_p_seapar_0.6
ERK_2025_E03,2025,B1_2025_p_seapar_0.6,0.59999999999999998,30400,2025_segment_1,2025-08-28,37.697400000000002,29.979275000000001,matched,,15,False,REC_2025_P001,2025-08-15T00:00:00,-13,13,False,False,True,27.930559158325195,-9.7668408416748065,9.7668408416748065,0.32578642551145104,ok,,B1_2025_p_seapar_0.6
ERK_2025_E04,2025,B1_2025_p_seapar_0.6,0.59999999999999998,30400,2025_segment_1,2025-10-14,83.4709,29.979275000000001,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2025_p_seapar_0.6
ERK_2025_E01,2025,B1_2025_p_seapar_0.7,0.69999999999999996,35300,2025_segment_1,2025-03-30,40.746499999999997,29.979275000000001,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2025_p_seapar_0.7
ERK_2025_E02,2025,B1_2025_p_seapar_0.7,0.69999999999999996,35300,2025_segment_1,2025-07-14,27.281199999999998,29.979275000000001,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2025_p_seapar_0.7
ERK_2025_E03,2025,B1_2025_p_seapar_0.7,0.69999999999999996,35300,2025_segment_1,2025-08-28,37.697400000000002,29.979275000000001,matched,,15,False,REC_2025_P001,2025-08-15T00:00:00,-13,13,False,False,True,27.898860931396484,-9.7985390686035174,9.7985390686035174,0.32684376352008238,ok,,B1_2025_p_seapar_0.7
ERK_2025_E04,2025,B1_2025_p_seapar_0.7,0.69999999999999996,35300,2025_segment_1,2025-10-14,83.4709,29.979275000000001,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2025_p_seapar_0.7
ERK_2025_E01,2025,B1_2025_p_seapar_0.8,0.80000000000000004,40200,2025_segment_1,2025-03-30,40.746499999999997,29.979275000000001,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2025_p_seapar_0.8
ERK_2025_E02,2025,B1_2025_p_seapar_0.8,0.80000000000000004,40200,2025_segment_1,2025-07-14,27.281199999999998,29.979275000000001,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2025_p_seapar_0.8
ERK_2025_E03,2025,B1_2025_p_seapar_0.8,0.80000000000000004,40200,2025_segment_1,2025-08-28,37.697400000000002,29.979275000000001,matched,,15,False,REC_2025_P001,2025-08-15T00:00:00,-13,13,False,False,True,27.89741325378418,-9.7999867462158221,9.7999867462158221,0.32689205280033695,ok,,B1_2025_p_seapar_0.8
ERK_2025_E04,2025,B1_2025_p_seapar_0.8,0.80000000000000004,40200,2025_segment_1,2025-10-14,83.4709,29.979275000000001,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2025_p_seapar_0.8
ERK_2025_E01,2025,B1_2025_p_seapar_0.9,0.90000000000000002,45100,2025_segment_1,2025-03-30,40.746499999999997,29.979275000000001,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2025_p_seapar_0.9
ERK_2025_E02,2025,B1_2025_p_seapar_0.9,0.90000000000000002,45100,2025_segment_1,2025-07-14,27.281199999999998,29.979275000000001,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2025_p_seapar_0.9
ERK_2025_E03,2025,B1_2025_p_seapar_0.9,0.90000000000000002,45100,2025_segment_1,2025-08-28,37.697400000000002,29.979275000000001,matched,,15,False,REC_2025_P001,2025-08-15T00:00:00,-13,13,False,False,True,28.034011840820312,-9.6633881591796893,9.6633881591796893,0.32233561882933087,ok,,B1_2025_p_seapar_0.9
ERK_2025_E04,2025,B1_2025_p_seapar_0.9,0.90000000000000002,45100,2025_segment_1,2025-10-14,83.4709,29.979275000000001,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2025_p_seapar_0.9
ERK_2025_E01,2025,B1_2025_p_seapar_1.0,1,50000,2025_segment_1,2025-03-30,40.746499999999997,29.979275000000001,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2025_p_seapar_1.0
ERK_2025_E02,2025,B1_2025_p_seapar_1.0,1,50000,2025_segment_1,2025-07-14,27.281199999999998,29.979275000000001,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2025_p_seapar_1.0
ERK_2025_E03,2025,B1_2025_p_seapar_1.0,1,50000,2025_segment_1,2025-08-28,37.697400000000002,29.979275000000001,matched,,15,False,REC_2025_P001,2025-08-15T00:00:00,-13,13,False,False,True,27.763763427734375,-9.9336365722656268,9.9336365722656268,0.33135012678811032,ok,,B1_2025_p_seapar_1.0
ERK_2025_E04,2025,B1_2025_p_seapar_1.0,1,50000,2025_segment_1,2025-10-14,83.4709,29.979275000000001,missed_no_peak_within_15d,,15,False,,,,,False,False,False,,,,,unavailable,no_matched_reconstruction_event,B1_2025_p_seapar_1.0
