date,year,window_size,window_pixel_count,grid_resolution_m,analysis_status,l1c_product_id,l2a_product_id,l1c_failure_reason,l2a_failure_reason,L1C_B4_reflectance_median,L2A_B4_reflectance_median,L1C_minus_L2A_B4_reflectance_median,L1C_B5_reflectance_median,L2A_B5_reflectance_median,L1C_minus_L2A_B5_reflectance_median,L1C_B6_reflectance_median,L2A_B6_reflectance_median,L1C_minus_L2A_B6_reflectance_median,L1C_NDCI_median,L2A_NDCI_median,L1C_minus_L2A_NDCI_median,L1C_MCI_median,L2A_MCI_median,L1C_minus_L2A_MCI_median,comparison_status
2022-06-12,2022,1,1,20,DESCRIPTIVE_NO_SCIENTIFIC_RANKING,S2B_MSIL1C_20220612T100559_N0510_R022_T34VCM_20240702T024330,S2B_MSIL2A_20220612T100559_N0510_R022_T34VCM_20240702T053752,,,0.0448,0.025,0.019799999999999998,0.0393,0.0227,0.0166,0.037,0.018,0.019,-0.06539833531510104,-0.048218029350104816,-0.01718030596499623,-0.001339999999999994,0.001433333333333335,-0.002773333333333329,available
2022-06-12,2022,3,9,20,DESCRIPTIVE_NO_SCIENTIFIC_RANKING,S2B_MSIL1C_20220612T100559_N0510_R022_T34VCM_20240702T024330,S2B_MSIL2A_20220612T100559_N0510_R022_T34VCM_20240702T053752,,,0.044725,0.0247,0.020025,0.0391,0.0225,0.016600000000000004,0.037,0.018,0.019,-0.06539833531510104,-0.048218029350104816,-0.01718030596499623,-0.0015349999999999947,0.0012933333333333338,-0.0028283333333333285,available
2022-06-12,2022,5,25,20,DESCRIPTIVE_NO_SCIENTIFIC_RANKING,S2B_MSIL1C_20220612T100559_N0510_R022_T34VCM_20240702T024330,S2B_MSIL2A_20220612T100559_N0510_R022_T34VCM_20240702T053752,,,0.044775,0.0249,0.019875000000000004,0.0391,0.0226,0.016500000000000004,0.0372,0.0182,0.018999999999999996,-0.06726457399103136,-0.05042016806722695,-0.016844405923804415,-0.0015200000000000005,0.001299999999999999,-0.0028199999999999996,available
2022-06-12,2022,7,49,20,DESCRIPTIVE_NO_SCIENTIFIC_RANKING,S2B_MSIL1C_20220612T100559_N0510_R022_T34VCM_20240702T024330,S2B_MSIL2A_20220612T100559_N0510_R022_T34VCM_20240702T053752,,,0.044875,0.025,0.019874999999999997,0.0395,0.023,0.0165,0.0372,0.0183,0.018899999999999997,-0.06431349087645824,-0.045643153526970966,-0.018670337349487275,-0.001339999999999994,0.0014200000000000011,-0.002759999999999995,available
2022-06-12,2022,11,121,20,DESCRIPTIVE_NO_SCIENTIFIC_RANKING,S2B_MSIL1C_20220612T100559_N0510_R022_T34VCM_20240702T024330,S2B_MSIL2A_20220612T100559_N0510_R022_T34VCM_20240702T053752,,,0.04515,0.0253,0.019850000000000003,0.0395,0.023,0.0165,0.0375,0.0187,0.018799999999999997,-0.0641063515509601,-0.042596348884381366,-0.021510002666578737,-0.0012916666666666632,0.0015533333333333336,-0.002844999999999997,available
2022-06-15,2022,1,1,20,DESCRIPTIVE_NO_SCIENTIFIC_RANKING,S2B_MSIL1C_20220615T101559_N0510_R065_T34VCM_20240707T140901,S2B_MSIL2A_20220615T101559_N0510_R065_T34VCM_20240707T201732,,,0.02515,0.006,0.01915,0.0217,0.0056,0.0161,0.0215,0.0056,0.015899999999999997,-0.07363927427961575,-0.034482758620689676,-0.039156515658926076,-0.0015033333333333322,-0.00018666666666666658,-0.0013166666666666656,available
2022-06-15,2022,3,9,20,DESCRIPTIVE_NO_SCIENTIFIC_RANKING,S2B_MSIL1C_20220615T101559_N0510_R065_T34VCM_20240707T140901,S2B_MSIL2A_20220615T101559_N0510_R065_T34VCM_20240707T201732,,,0.02515,0.006,0.01915,0.0213,0.0051,0.0162,0.0211,0.0052,0.0159,-0.0819672131147541,-0.07407407407407403,-0.007893139040680078,-0.0016916666666666677,-0.0004066666666666663,-0.0012850000000000014,available
2022-06-15,2022,5,25,20,DESCRIPTIVE_NO_SCIENTIFIC_RANKING,S2B_MSIL1C_20220615T101559_N0510_R065_T34VCM_20240707T140901,S2B_MSIL2A_20220615T101559_N0510_R065_T34VCM_20240707T201732,,,0.025175,0.006,0.019174999999999998,0.0213,0.0051,0.0162,0.0209,0.0047,0.0162,-0.08274743104380743,-0.0847457627118644,0.001998331668056977,-0.0016916666666666677,-0.00046000000000000034,-0.0012316666666666674,available
2022-06-15,2022,7,49,20,DESCRIPTIVE_NO_SCIENTIFIC_RANKING,S2B_MSIL1C_20220615T101559_N0510_R065_T34VCM_20240707T140901,S2B_MSIL2A_20220615T101559_N0510_R065_T34VCM_20240707T201732,,,0.025175,0.006,0.019174999999999998,0.0213,0.005,0.0163,0.021,0.005,0.016,-0.08315565031982944,-0.08620689655172414,0.0030512462318947053,-0.0017049999999999982,-0.0004933333333333335,-0.0012116666666666647,available
2022-06-15,2022,11,121,20,DESCRIPTIVE_NO_SCIENTIFIC_RANKING,S2B_MSIL1C_20220615T101559_N0510_R065_T34VCM_20240707T140901,S2B_MSIL2A_20220615T101559_N0510_R065_T34VCM_20240707T201732,,,0.0252,0.006,0.019200000000000002,0.0214,0.0051,0.0163,0.021,0.0051,0.0159,-0.08307045215562564,-0.08571428571428578,0.002643833558660144,-0.0016583333333333346,-0.00041333333333333326,-0.0012450000000000013,available
2022-06-25,2022,1,1,20,DESCRIPTIVE_NO_SCIENTIFIC_RANKING,S2B_MSIL1C_20220625T101559_N0510_R065_T34VCM_20240629T052317,S2B_MSIL2A_20220625T101559_N0510_R065_T34VCM_20240629T115118,,,0.034325,0.0168,0.017525000000000002,0.031,0.0177,0.0133,0.0306,0.0169,0.0137,-0.05089934940681212,0.02608695652173917,-0.0769863059285513,-0.0013383333333333303,0.0008466666666666692,-0.0021849999999999994,available
2022-06-25,2022,3,9,20,DESCRIPTIVE_NO_SCIENTIFIC_RANKING,S2B_MSIL1C_20220625T101559_N0510_R065_T34VCM_20240629T052317,S2B_MSIL2A_20220625T101559_N0510_R065_T34VCM_20240629T115118,,,0.03465,0.0173,0.01735,0.0311,0.0178,0.0133,0.0302,0.0165,0.0137,-0.0681114551083592,-0.01492537313432837,-0.053186081974030824,-0.0013383333333333303,0.0007799999999999994,-0.0021183333333333297,available
2022-06-25,2022,5,25,20,DESCRIPTIVE_NO_SCIENTIFIC_RANKING,S2B_MSIL1C_20220625T101559_N0510_R065_T34VCM_20240629T052317,S2B_MSIL2A_20220625T101559_N0510_R065_T34VCM_20240629T115118,,,0.03415,0.0166,0.01755,0.0302,0.0166,0.013600000000000001,0.029,0.015,0.014000000000000002,-0.05974842767295599,0.006211180124223565,-0.06595960779717955,-0.0012283333333333313,0.0009399999999999999,-0.002168333333333331,available
2022-06-25,2022,7,49,20,DESCRIPTIVE_NO_SCIENTIFIC_RANKING,S2B_MSIL1C_20220625T101559_N0510_R065_T34VCM_20240629T052317,S2B_MSIL2A_20220625T101559_N0510_R065_T34VCM_20240629T115118,,,0.03345,0.0157,0.017750000000000002,0.0294,0.0155,0.0139,0.0288,0.0146,0.014199999999999999,-0.06373117033603702,0.0,-0.06373117033603702,-0.0013283333333333307,0.0006733333333333348,-0.0020016666666666655,available
2022-06-25,2022,11,121,20,DESCRIPTIVE_NO_SCIENTIFIC_RANKING,S2B_MSIL1C_20220625T101559_N0510_R065_T34VCM_20240629T052317,S2B_MSIL2A_20220625T101559_N0510_R065_T34VCM_20240629T115118,,,0.0331,0.0153,0.017799999999999996,0.0291,0.0154,0.0137,0.0287,0.0146,0.0141,-0.06471095772217428,-0.003745318352059967,-0.06096563937011431,-0.001695000000000002,0.00027333333333333376,-0.001968333333333336,available
2022-06-30,2022,1,1,20,DESCRIPTIVE_NO_SCIENTIFIC_RANKING,S2A_MSIL1C_20220630T102041_N0510_R065_T34VCM_20240702T183513,S2A_MSIL2A_20220630T102041_N0510_R065_T34VCM_20240703T001206,,,0.05325,0.0281,0.02515,0.0475,0.0285,0.019,0.0514,0.0264,0.025,-0.057071960297766726,0.007067137809187298,-0.06413909810695402,-0.004763333333333335,0.0013066666666666678,-0.0060700000000000025,available
2022-06-30,2022,3,9,20,DESCRIPTIVE_NO_SCIENTIFIC_RANKING,S2A_MSIL1C_20220630T102041_N0510_R065_T34VCM_20240702T183513,S2A_MSIL2A_20220630T102041_N0510_R065_T34VCM_20240703T001206,,,0.0532,0.028,0.025199999999999997,0.0475,0.0285,0.019,0.0512,0.0262,0.025,-0.05660377358490563,0.0088495575221239,-0.06545333110702953,-0.00463333333333333,0.0014066666666666672,-0.006039999999999997,available
2022-06-30,2022,5,25,20,DESCRIPTIVE_NO_SCIENTIFIC_RANKING,S2A_MSIL1C_20220630T102041_N0510_R065_T34VCM_20240702T183513,S2A_MSIL2A_20220630T102041_N0510_R065_T34VCM_20240703T001206,,,0.053,0.0277,0.0253,0.0475,0.0283,0.019200000000000002,0.0512,0.0259,0.025300000000000003,-0.05434510393188079,0.012302284710017562,-0.06664738864189834,-0.00463333333333333,0.0015000000000000013,-0.006133333333333331,available
2022-06-30,2022,7,49,20,DESCRIPTIVE_NO_SCIENTIFIC_RANKING,S2A_MSIL1C_20220630T102041_N0510_R065_T34VCM_20240702T183513,S2A_MSIL2A_20220630T102041_N0510_R065_T34VCM_20240703T001206,,,0.0527,0.0273,0.025399999999999995,0.0473,0.0281,0.019200000000000002,0.0512,0.026,0.025200000000000004,-0.05435047526200338,0.01275045537340618,-0.06710093063540956,-0.004609999999999996,0.0014066666666666672,-0.006016666666666663,available
2022-06-30,2022,11,121,20,DESCRIPTIVE_NO_SCIENTIFIC_RANKING,S2A_MSIL1C_20220630T102041_N0510_R065_T34VCM_20240702T183513,S2A_MSIL2A_20220630T102041_N0510_R065_T34VCM_20240703T001206,,,0.052825,0.0274,0.025424999999999996,0.0473,0.0282,0.019100000000000002,0.0512,0.0262,0.025,-0.05477769589781384,0.012173913043478247,-0.06695160894129208,-0.004621666666666663,0.0014066666666666672,-0.00602833333333333,available
2022-07-12,2022,1,1,20,DESCRIPTIVE_NO_SCIENTIFIC_RANKING,S2B_MSIL1C_20220712T100559_N0510_R022_T34VCM_20240718T033027,S2B_MSIL2A_20220712T100559_N0510_R022_T34VCM_20240718T063657,,,0.03595,0.018,0.017950000000000004,0.0315,0.017,0.014499999999999999,0.0315,0.0174,0.014100000000000001,-0.06597479614529284,-0.028571428571428494,-0.03740336757386434,-0.002076666666666671,-0.0006799999999999966,-0.0013966666666666745,available
2022-07-12,2022,3,9,20,DESCRIPTIVE_NO_SCIENTIFIC_RANKING,S2B_MSIL1C_20220712T100559_N0510_R022_T34VCM_20240718T033027,S2B_MSIL2A_20220712T100559_N0510_R022_T34VCM_20240718T063657,,,0.035575,0.0175,0.018075,0.0315,0.017,0.014499999999999999,0.0308,0.0166,0.0142,-0.06392523364485983,-0.023391812865497137,-0.04053342077936269,-0.0016133333333333347,-0.0001066666666666681,-0.0015066666666666666,available
2022-07-12,2022,5,25,20,DESCRIPTIVE_NO_SCIENTIFIC_RANKING,S2B_MSIL1C_20220712T100559_N0510_R022_T34VCM_20240718T033027,S2B_MSIL2A_20220712T100559_N0510_R022_T34VCM_20240718T063657,,,0.03585,0.0178,0.01805,0.0319,0.0175,0.014399999999999996,0.031,0.0168,0.0142,-0.06101938262742279,-0.018567639257294412,-0.04245174337012838,-0.0015683333333333313,-6.6666666666652385e-06,-0.001561666666666666,available
2022-07-12,2022,7,49,20,DESCRIPTIVE_NO_SCIENTIFIC_RANKING,S2B_MSIL1C_20220712T100559_N0510_R022_T34VCM_20240718T033027,S2B_MSIL2A_20220712T100559_N0510_R022_T34VCM_20240718T063657,,,0.035975,0.018,0.017975,0.0319,0.0175,0.014399999999999996,0.0312,0.0171,0.014099999999999998,-0.055957365816520714,0.0,-0.055957365816520714,-0.0014666666666666647,0.00016000000000000042,-0.0016266666666666652,available
2022-07-12,2022,11,121,20,DESCRIPTIVE_NO_SCIENTIFIC_RANKING,S2B_MSIL1C_20220712T100559_N0510_R022_T34VCM_20240718T033027,S2B_MSIL2A_20220712T100559_N0510_R022_T34VCM_20240718T063657,,,0.035775,0.0177,0.018075,0.032,0.0175,0.014499999999999999,0.0314,0.0174,0.013999999999999999,-0.05611068408916214,-0.002754820936639102,-0.05335586315252303,-0.0015966666666666698,-2.6666666666667893e-05,-0.001570000000000002,available
2022-07-15,2022,1,1,20,DESCRIPTIVE_NO_SCIENTIFIC_RANKING,S2B_MSIL1C_20220715T101559_N0510_R065_T34VCM_20240723T203442,S2B_MSIL2A_20220715T101559_N0510_R065_T34VCM_20240724T023217,,,0.125375,0.1283,-0.002925000000000011,0.126,0.1365,-0.01050000000000001,0.1336,0.1314,0.0022000000000000075,0.0024863252113377,0.030966767371601252,-0.028480442160263554,-0.003761666666666663,0.006546666666666673,-0.010308333333333336,available
2022-07-15,2022,3,9,20,DESCRIPTIVE_NO_SCIENTIFIC_RANKING,S2B_MSIL1C_20220715T101559_N0510_R065_T34VCM_20240723T203442,S2B_MSIL2A_20220715T101559_N0510_R065_T34VCM_20240724T023217,,,0.1252,0.128,-0.002799999999999997,0.1258,0.1362,-0.010399999999999993,0.1339,0.1319,0.0020000000000000018,-0.002351238922047429,0.02260638297872341,-0.02495762190077084,-0.005740000000000009,0.0037133333333333324,-0.009453333333333341,available
2022-07-15,2022,5,25,20,DESCRIPTIVE_NO_SCIENTIFIC_RANKING,S2B_MSIL1C_20220715T101559_N0510_R065_T34VCM_20240723T203442,S2B_MSIL2A_20220715T101559_N0510_R065_T34VCM_20240724T023217,,,0.124925,0.1276,-0.002674999999999997,0.1238,0.1333,-0.009500000000000008,0.1336,0.1314,0.0022000000000000075,-0.001893085729739467,0.02747650036153288,-0.029369586091272347,-0.005816666666666664,0.002940000000000012,-0.008756666666666676,available
2022-07-15,2022,7,49,20,DESCRIPTIVE_NO_SCIENTIFIC_RANKING,S2B_MSIL1C_20220715T101559_N0510_R065_T34VCM_20240723T203442,S2B_MSIL2A_20220715T101559_N0510_R065_T34VCM_20240724T023217,,,0.1173875,0.11705,0.00033750000000000446,0.11765,0.12445,-0.0068000000000000005,0.1333,0.131,0.0022999999999999965,-0.002122162325893448,0.024742504565907784,-0.026864666891801232,-0.0058474999999999985,0.0028533333333333397,-0.008700833333333338,available
2022-07-15,2022,11,121,20,DESCRIPTIVE_NO_SCIENTIFIC_RANKING,S2B_MSIL1C_20220715T101559_N0510_R065_T34VCM_20240723T203442,S2B_MSIL2A_20220715T101559_N0510_R065_T34VCM_20240724T023217,,,0.122075,0.12384999999999999,-0.001774999999999985,0.12395,0.13355,-0.009599999999999997,0.1354,0.13385,0.0015499999999999958,0.0027666756164349176,0.032037932363066894,-0.029271256746631977,-0.0068941666666666665,0.0017666666666666733,-0.00866083333333334,available
2022-07-17,2022,1,1,20,DESCRIPTIVE_NO_SCIENTIFIC_RANKING,S2A_MSIL1C_20220717T100611_N0510_R022_T34VCM_20240717T071431,S2A_MSIL2A_20220717T100611_N0510_R022_T34VCM_20240717T130024,,,0.0301,0.0088,0.0213,0.0267,0.0094,0.017300000000000003,0.024,0.0069,0.0171,-0.059859154929577406,0.032967032967032954,-0.09282618789661036,-0.000146666666666663,0.0016133333333333338,-0.0017599999999999968,available
2022-07-17,2022,3,9,20,DESCRIPTIVE_NO_SCIENTIFIC_RANKING,S2A_MSIL1C_20220717T100611_N0510_R022_T34VCM_20240717T071431,S2A_MSIL2A_20220717T100611_N0510_R022_T34VCM_20240717T130024,,,0.030025,0.0086,0.021425,0.0265,0.0092,0.0173,0.0245,0.0075,0.017,-0.06379234491860976,0.017142857142857137,-0.0809352020614669,-0.0005183333333333325,0.0011866666666666657,-0.0017049999999999982,available
2022-07-17,2022,5,25,20,DESCRIPTIVE_NO_SCIENTIFIC_RANKING,S2A_MSIL1C_20220717T100611_N0510_R022_T34VCM_20240717T071431,S2A_MSIL2A_20220717T100611_N0510_R022_T34VCM_20240717T130024,,,0.0301,0.0088,0.0213,0.0266,0.0092,0.0174,0.0247,0.0076,0.0171,-0.06230936819172111,0.020000000000000052,-0.08230936819172116,-0.0005666666666666667,0.0010999999999999994,-0.0016666666666666661,available
2022-07-17,2022,7,49,20,DESCRIPTIVE_NO_SCIENTIFIC_RANKING,S2A_MSIL1C_20220717T100611_N0510_R022_T34VCM_20240717T071431,S2A_MSIL2A_20220717T100611_N0510_R022_T34VCM_20240717T130024,,,0.030075,0.0088,0.021275000000000002,0.0266,0.0093,0.0173,0.0248,0.0078,0.017,-0.06216696269982237,0.0229885057471264,-0.08515546844694877,-0.0005666666666666667,0.0010933333333333333,-0.00166,available
2022-07-17,2022,11,121,20,DESCRIPTIVE_NO_SCIENTIFIC_RANKING,S2A_MSIL1C_20220717T100611_N0510_R022_T34VCM_20240717T071431,S2A_MSIL2A_20220717T100611_N0510_R022_T34VCM_20240717T130024,,,0.03015,0.0088,0.02135,0.0267,0.0094,0.017300000000000003,0.0249,0.008,0.0169,-0.06443071491615182,0.010101010101010128,-0.07453172501716195,-0.0007199999999999984,0.0008800000000000006,-0.001599999999999999,available
2022-07-20,2022,1,1,20,DESCRIPTIVE_NO_SCIENTIFIC_RANKING,S2A_MSIL1C_20220720T101611_N0510_R065_T34VCM_20240714T184614,S2A_MSIL2A_20220720T101611_N0510_R065_T34VCM_20240715T001059,,,0.040325,0.0152,0.025125,0.0377,0.0184,0.019299999999999998,0.0422,0.0216,0.0206,-0.033643063120794646,0.09523809523809523,-0.12888115835888989,-0.0036250000000000032,-0.00021333333333333274,-0.0034116666666666705,available
2022-07-20,2022,3,9,20,DESCRIPTIVE_NO_SCIENTIFIC_RANKING,S2A_MSIL1C_20220720T101611_N0510_R065_T34VCM_20240714T184614,S2A_MSIL2A_20220720T101611_N0510_R065_T34VCM_20240715T001059,,,0.040475,0.0155,0.024974999999999997,0.0378,0.0185,0.0193,0.0417,0.0209,0.020800000000000003,-0.03391442155309029,0.08882521489971343,-0.12273963645280372,-0.003353333333333333,0.00020000000000000226,-0.0035533333333333354,available
2022-07-20,2022,5,25,20,DESCRIPTIVE_NO_SCIENTIFIC_RANKING,S2A_MSIL1C_20220720T101611_N0510_R065_T34VCM_20240714T184614,S2A_MSIL2A_20220720T101611_N0510_R065_T34VCM_20240715T001059,,,0.040475,0.0155,0.024974999999999997,0.0379,0.0187,0.019200000000000002,0.0417,0.0209,0.020800000000000003,-0.03273905996758508,0.09523809523809523,-0.12797715520568032,-0.0032666666666666608,0.0002866666666666677,-0.0035533333333333285,available
2022-07-20,2022,7,49,20,DESCRIPTIVE_NO_SCIENTIFIC_RANKING,S2A_MSIL1C_20220720T101611_N0510_R065_T34VCM_20240714T184614,S2A_MSIL2A_20220720T101611_N0510_R065_T34VCM_20240715T001059,,,0.040475,0.0155,0.024974999999999997,0.0379,0.0187,0.019200000000000002,0.0417,0.0209,0.020800000000000003,-0.03277123767101496,0.09580838323353293,-0.1285796209045479,-0.0032666666666666608,0.0002866666666666677,-0.0035533333333333285,available
2022-07-20,2022,11,121,20,DESCRIPTIVE_NO_SCIENTIFIC_RANKING,S2A_MSIL1C_20220720T101611_N0510_R065_T34VCM_20240714T184614,S2A_MSIL2A_20220720T101611_N0510_R065_T34VCM_20240715T001059,,,0.040375,0.0154,0.024975,0.038,0.0187,0.019299999999999998,0.0416,0.0208,0.0208,-0.032605254827477066,0.09826589595375723,-0.1308711507812343,-0.0031683333333333286,0.000413333333333335,-0.0035816666666666636,available
2022-07-30,2022,1,1,20,DESCRIPTIVE_NO_SCIENTIFIC_RANKING,S2A_MSIL1C_20220730T101611_N0510_R065_T34VCM_20240716T185606,S2A_MSIL2A_20220730T101611_N0510_R065_T34VCM_20240716T215056,,,0.033025,0.0123,0.020725,0.0299,0.0132,0.0167,0.0276,0.0089,0.0187,-0.04966229638458482,0.03529411764705881,-0.08495641403164363,-0.00023166666666666821,0.0027133333333333332,-0.0029450000000000014,available
2022-07-30,2022,3,9,20,DESCRIPTIVE_NO_SCIENTIFIC_RANKING,S2A_MSIL1C_20220730T101611_N0510_R065_T34VCM_20240716T185606,S2A_MSIL2A_20220730T101611_N0510_R065_T34VCM_20240716T215056,,,0.03305,0.0124,0.02065,0.0298,0.0131,0.0167,0.027,0.0081,0.0189,-0.05321683876092134,0.023437499999999993,-0.07665433876092134,-0.0001349999999999997,0.0028466666666666657,-0.0029816666666666655,available
2022-07-30,2022,5,25,20,DESCRIPTIVE_NO_SCIENTIFIC_RANKING,S2A_MSIL1C_20220730T101611_N0510_R065_T34VCM_20240716T185606,S2A_MSIL2A_20220730T101611_N0510_R065_T34VCM_20240716T215056,,,0.033075,0.0124,0.020675,0.0297,0.0129,0.016800000000000002,0.027,0.008,0.019,-0.06014434643143549,0.0,-0.06014434643143549,-0.0005183333333333325,0.002353333333333334,-0.0028716666666666665,available
2022-07-30,2022,7,49,20,DESCRIPTIVE_NO_SCIENTIFIC_RANKING,S2A_MSIL1C_20220730T101611_N0510_R065_T34VCM_20240716T185606,S2A_MSIL2A_20220730T101611_N0510_R065_T34VCM_20240716T215056,,,0.03335,0.0128,0.02055,0.0297,0.0129,0.016800000000000002,0.0271,0.0082,0.0189,-0.06065318818040431,-0.0036630036630037046,-0.05699018451740061,-0.0005400000000000023,0.0023333333333333314,-0.0028733333333333336,available
2022-07-30,2022,11,121,20,DESCRIPTIVE_NO_SCIENTIFIC_RANKING,S2A_MSIL1C_20220730T101611_N0510_R065_T34VCM_20240716T185606,S2A_MSIL2A_20220730T101611_N0510_R065_T34VCM_20240716T215056,,,0.03375,0.0132,0.020550000000000002,0.0299,0.0132,0.0167,0.0273,0.0086,0.0187,-0.06062931696085953,0.0,-0.06062931696085953,-0.0005400000000000023,0.002306666666666667,-0.0028466666666666692,available
2022-08-01,2022,1,1,20,DESCRIPTIVE_NO_SCIENTIFIC_RANKING,S2B_MSIL1C_20220801T100559_N0510_R022_T34VCM_20240716T234117,S2B_MSIL2A_20220801T100559_N0510_R022_T34VCM_20240717T025845,,,0.041125,0.015,0.026125000000000002,0.0371,0.0149,0.0222,0.0334,0.0058,0.0276,-0.05145413870246086,-0.0033444816053511506,-0.04810965709710971,9.499999999999786e-05,0.004806666666666667,-0.0047116666666666696,available
2022-08-01,2022,3,9,20,DESCRIPTIVE_NO_SCIENTIFIC_RANKING,S2B_MSIL1C_20220801T100559_N0510_R022_T34VCM_20240716T234117,S2B_MSIL2A_20220801T100559_N0510_R022_T34VCM_20240717T025845,,,0.041125,0.015,0.026125000000000002,0.0366,0.0141,0.0225,0.0332,0.0056,0.0276,-0.05958971019211986,-0.03571428571428575,-0.023875424477834112,-0.00048166666666666497,0.00392,-0.004401666666666665,available
2022-08-01,2022,5,25,20,DESCRIPTIVE_NO_SCIENTIFIC_RANKING,S2B_MSIL1C_20220801T100559_N0510_R022_T34VCM_20240716T234117,S2B_MSIL2A_20220801T100559_N0510_R022_T34VCM_20240717T025845,,,0.041025,0.0148,0.026225,0.0362,0.0136,0.022600000000000002,0.0329,0.0053,0.0276,-0.060194174757281574,-0.03886925795053005,-0.021324916806751526,-0.00048166666666666497,0.0038600000000000006,-0.0043416666666666655,available
2022-08-01,2022,7,49,20,DESCRIPTIVE_NO_SCIENTIFIC_RANKING,S2B_MSIL1C_20220801T100559_N0510_R022_T34VCM_20240716T234117,S2B_MSIL2A_20220801T100559_N0510_R022_T34VCM_20240717T025845,,,0.0409,0.0148,0.026099999999999998,0.0362,0.0136,0.022600000000000002,0.0328,0.0051,0.027700000000000002,-0.0598726114649681,-0.03654485049833882,-0.02332776096662928,-0.0004149999999999987,0.003993333333333333,-0.004408333333333332,available
2022-08-01,2022,11,121,20,DESCRIPTIVE_NO_SCIENTIFIC_RANKING,S2B_MSIL1C_20220801T100559_N0510_R022_T34VCM_20240716T234117,S2B_MSIL2A_20220801T100559_N0510_R022_T34VCM_20240717T025845,,,0.04085,0.0147,0.02615,0.0362,0.0135,0.022700000000000005,0.0327,0.0051,0.0276,-0.060194174757281574,-0.038961038961038946,-0.021233135796242628,-0.00037666666666666404,0.004086666666666667,-0.004463333333333331,available
2022-08-14,2022,1,1,20,DESCRIPTIVE_NO_SCIENTIFIC_RANKING,S2B_MSIL1C_20220814T101559_N0510_R065_T34VCM_20240707T151342,S2B_MSIL2A_20220814T101559_N0510_R065_T34VCM_20240707T220121,,,0.02765,0.0069,0.02075,0.0234,0.0065,0.016900000000000002,0.0211,0.0048,0.016300000000000002,-0.0832517140058766,-0.029850746268656733,-0.05340096773721986,-0.0007566666666666659,0.0007200000000000002,-0.001476666666666666,available
2022-08-14,2022,3,9,20,DESCRIPTIVE_NO_SCIENTIFIC_RANKING,S2B_MSIL1C_20220814T101559_N0510_R065_T34VCM_20240707T151342,S2B_MSIL2A_20220814T101559_N0510_R065_T34VCM_20240707T220121,,,0.028225,0.0075,0.020725,0.0238,0.007,0.016800000000000002,0.0212,0.005,0.0162,-0.0832517140058766,-0.029850746268656733,-0.05340096773721986,-0.0007216666666666691,0.0008733333333333336,-0.0015950000000000027,available
2022-08-14,2022,5,25,20,DESCRIPTIVE_NO_SCIENTIFIC_RANKING,S2B_MSIL1C_20220814T101559_N0510_R065_T34VCM_20240707T151342,S2B_MSIL2A_20220814T101559_N0510_R065_T34VCM_20240707T220121,,,0.02825,0.0077,0.02055,0.0238,0.007,0.016800000000000002,0.0212,0.005,0.0162,-0.08265647396082178,-0.02666666666666668,-0.0559898072941551,-0.000596666666666669,0.000993333333333333,-0.001590000000000002,available
2022-08-14,2022,7,49,20,DESCRIPTIVE_NO_SCIENTIFIC_RANKING,S2B_MSIL1C_20220814T101559_N0510_R065_T34VCM_20240707T151342,S2B_MSIL2A_20220814T101559_N0510_R065_T34VCM_20240707T220121,,,0.02825,0.0076,0.02065,0.0238,0.007,0.016800000000000002,0.0212,0.005,0.0162,-0.08515815085158152,-0.041095890410958895,-0.04406226044062262,-0.0007566666666666659,0.0008400000000000005,-0.0015966666666666664,available
2022-08-14,2022,11,121,20,DESCRIPTIVE_NO_SCIENTIFIC_RANKING,S2B_MSIL1C_20220814T101559_N0510_R065_T34VCM_20240707T151342,S2B_MSIL2A_20220814T101559_N0510_R065_T34VCM_20240707T220121,,,0.028325,0.0077,0.020624999999999998,0.0239,0.0071,0.016800000000000002,0.0212,0.005,0.0162,-0.08515815085158152,-0.038961038961038946,-0.04619711189054257,-0.0007083333333333351,0.0008733333333333336,-0.0015816666666666687,available
2022-08-19,2022,1,1,20,DESCRIPTIVE_NO_SCIENTIFIC_RANKING,S2A_MSIL1C_20220819T101611_N0510_R065_T34VCM_20240703T180641,S2A_MSIL2A_20220819T101611_N0510_R065_T34VCM_20240703T214954,,,0.035675,0.0099,0.025775,0.0313,0.0102,0.0211,0.0325,0.011,0.021500000000000002,-0.06532288167226571,0.014925373134328354,-0.08024825480659407,-0.0026816666666666655,-0.000286666666666666,-0.0023949999999999996,available
2022-08-19,2022,3,9,20,DESCRIPTIVE_NO_SCIENTIFIC_RANKING,S2A_MSIL1C_20220819T101611_N0510_R065_T34VCM_20240703T180641,S2A_MSIL2A_20220819T101611_N0510_R065_T34VCM_20240703T214954,,,0.03665,0.0112,0.02545,0.0316,0.0107,0.020900000000000002,0.032,0.0105,0.0215,-0.07242136064374548,-0.022624434389140212,-0.049796926254605266,-0.0028400000000000022,-0.0004666666666666673,-0.002373333333333335,available
2022-08-19,2022,5,25,20,DESCRIPTIVE_NO_SCIENTIFIC_RANKING,S2A_MSIL1C_20220819T101611_N0510_R065_T34VCM_20240703T180641,S2A_MSIL2A_20220819T101611_N0510_R065_T34VCM_20240703T214954,,,0.036575,0.0111,0.025475000000000005,0.0317,0.0107,0.020999999999999998,0.0319,0.0104,0.0215,-0.07044299201161947,-0.004878048780487775,-0.06556494323113168,-0.002501666666666673,-1.9999999999999185e-05,-0.0024816666666666737,available
