product_level,year,window_size,metric,analysis_status,n_records,n_records_with_valid_fraction,n_records_with_spatial_median,n_records_unavailable,n_records_with_any_valid_pixel,mean_valid_pixel_fraction,median_valid_pixel_fraction,median_of_product_medians,mean_of_product_medians,minimum_product_median,maximum_product_median
L2A,2022,1,MCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,38,38,36,0,36,0.9473684210526315,1.0,0.0006166666666666667,0.0013474074074074078,-0.0021466666666666665,0.01559333333333332
L2A,2022,11,B4_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,38,38,36,0,36,0.91278816876903,1.0,0.0127,0.031477777777777785,-0.0002,0.2167
L2A,2022,11,B5_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,38,38,36,0,36,0.91278816876903,1.0,0.01075,0.030555555555555558,-0.0029,0.2146
L2A,2022,11,B6_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,38,38,36,0,36,0.91278816876903,1.0,0.0086,0.027616666666666664,-0.0036,0.1965
L2A,2022,11,NDCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,38,38,36,0,36,0.8464549804262723,1.0,-0.029711673699015454,-0.14222245668596237,-1.9999999999999996,0.09826589595375723
L2A,2022,11,MCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,38,38,36,0,36,0.91278816876903,1.0,0.0005133333333333333,0.0010557407407407416,-0.001973333333333327,0.009183333333333335
L2A,2022,3,B4_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,38,38,36,0,36,0.9444444444444443,1.0,0.01165,0.03263472222222222,-0.0007,0.25815
L2A,2022,3,B5_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,38,38,36,0,36,0.9444444444444443,1.0,0.0106,0.031995833333333334,-0.0039,0.25875
L2A,2022,3,B6_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,38,38,36,0,36,0.9444444444444443,1.0,0.00805,0.028865277777777778,-0.004,0.23525000000000001
L2A,2022,3,NDCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,38,38,34,0,34,0.8596491228070177,1.0,-0.025054922062977273,-0.09817520713791984,-1.6666666666666665,0.08882521489971343
L2A,2022,3,MCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,38,38,36,0,36,0.9444444444444443,1.0,0.0006100000000000003,0.0013443518518518518,-0.0009333333333333333,0.012743333333333315
L2A,2022,5,B4_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,38,38,36,0,36,0.9347368421052631,1.0,0.0119,0.032136111111111115,-0.0006,0.23665
L2A,2022,5,B5_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,38,38,36,0,36,0.9347368421052631,1.0,0.0106,0.031172222222222226,-0.0035,0.23265
L2A,2022,5,B6_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,38,38,36,0,36,0.9347368421052631,1.0,0.008150000000000001,0.028241666666666665,-0.0034,0.2101
L2A,2022,5,NDCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,38,38,34,0,34,0.8431578947368422,1.0,-0.018804881371290015,-0.04258821325586256,-0.8823529411764706,0.5
L2A,2022,5,MCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,38,38,36,0,36,0.9347368421052631,1.0,0.0007966666666666667,0.0012398148148148143,-0.002213333333333345,0.012216666666666653
L2A,2022,7,B4_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,38,38,36,0,36,0.9274973147153599,1.0,0.01235,0.03169027777777778,-0.0003,0.2291
L2A,2022,7,B5_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,38,38,36,0,36,0.9274973147153599,1.0,0.01055,0.03079722222222223,-0.0034,0.2294
L2A,2022,7,B6_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,38,38,36,0,36,0.9274973147153599,1.0,0.00835,0.027887499999999996,-0.0034,0.20695
L2A,2022,7,NDCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,38,38,35,0,35,0.8469387755102041,1.0,-0.02202643171806162,-0.05750144998575716,-1.1064425770308124,0.15789473684210525
L2A,2022,7,MCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,38,38,36,0,36,0.9274973147153599,1.0,0.0007500000000000007,0.0011331481481481483,-0.0025000000000000022,0.009753333333333336
L2A,2023,1,B4_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,36,36,33,0,33,0.9166666666666666,1.0,0.0151,0.022936363636363637,0.0053,0.0981
L2A,2023,1,B5_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,36,36,33,0,33,0.9166666666666666,1.0,0.0159,0.021896969696969696,0.0033,0.0959
L2A,2023,1,B6_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,36,36,33,0,33,0.9166666666666666,1.0,0.0166,0.019960606060606064,0.002,0.0888
L2A,2023,1,NDCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,36,36,33,0,33,0.9166666666666666,1.0,-0.016713091922005565,-0.034329486846669505,-0.23255813953488372,0.08474576271186438
L2A,2023,1,MCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,36,36,33,0,33,0.9166666666666666,1.0,0.0004333333333333342,0.0005476767676767677,-0.002666666666666666,0.004933333333333331
L2A,2023,11,B4_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,36,36,34,0,34,0.8755739210284665,1.0,0.019950000000000002,0.03060441176470588,0.0053,0.2728
L2A,2023,11,B5_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,36,36,34,0,34,0.8755739210284665,1.0,0.01905,0.02939852941176471,0.004,0.2638
L2A,2023,11,B6_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,36,36,34,0,34,0.8755739210284665,1.0,0.016225,0.026282352941176472,0.002,0.2233
L2A,2023,11,NDCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,36,36,34,0,34,0.8755739210284665,1.0,-0.02440691677621597,-0.030486433935463117,-0.15887850467289721,0.046874999999999986
L2A,2023,11,MCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,36,36,34,0,34,0.8755739210284665,1.0,0.0004700000000000006,0.0011240196078431382,-0.0018733333333333345,0.018826666666666686
L2A,2023,3,B4_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,36,36,33,0,33,0.9104938271604939,1.0,0.0157,0.023093939393939392,0.0051,0.0985
L2A,2023,3,B5_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,36,36,33,0,33,0.9104938271604939,1.0,0.0159,0.021915151515151512,0.0034,0.0994
L2A,2023,3,B6_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,36,36,33,0,33,0.9104938271604939,1.0,0.0166,0.02020606060606061,0.002,0.091
L2A,2023,3,NDCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,36,36,33,0,33,0.9104938271604939,1.0,-0.030136986301369868,-0.03834791954315926,-0.20967741935483872,0.04552590266875986
L2A,2023,3,MCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,36,36,33,0,33,0.9104938271604939,1.0,0.0002066666666666675,0.0003757575757575757,-0.0023999999999999994,0.004293333333333333
L2A,2023,5,B4_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,36,36,33,0,33,0.9011111111111111,1.0,0.0159,0.023303030303030305,0.0053,0.0961
L2A,2023,5,B5_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,36,36,33,0,33,0.9011111111111111,1.0,0.016,0.022365151515151515,0.0038,0.0982
L2A,2023,5,B6_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,36,36,33,0,33,0.9011111111111111,1.0,0.0148,0.020556060606060605,0.0019,0.0958
L2A,2023,5,NDCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,36,36,33,0,33,0.9011111111111111,1.0,-0.02706552706552705,-0.033495837639836525,-0.19148936170212766,0.04999999999999999
L2A,2023,5,MCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,36,36,33,0,33,0.9011111111111111,1.0,0.00045333333333333337,0.0005739393939393936,-0.002053333333333334,0.0046900000000000015
L2A,2023,7,B4_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,36,36,34,0,34,0.8866213151927438,1.0,0.019275,0.030870588235294115,0.0053,0.2728
L2A,2023,7,B5_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,36,36,34,0,34,0.8866213151927438,1.0,0.018299999999999997,0.02979705882352941,0.0039,0.2668
L2A,2023,7,B6_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,36,36,34,0,34,0.8866213151927438,1.0,0.0166,0.026705882352941177,0.0019,0.2245
L2A,2023,7,NDCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,36,36,34,0,34,0.8866213151927438,1.0,-0.02358738800782236,-0.029600952962343715,-0.17714285714285716,0.055118110236220486
L2A,2023,7,MCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,36,36,34,0,34,0.8866213151927438,1.0,0.0004966666666666661,0.0011592156862745093,-0.001933333333333332,0.01976
L2A,2024,1,B4_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,41,41,37,0,37,0.9024390243902439,1.0,0.0129,0.01572972972972973,0.0026,0.0679
L2A,2024,1,B5_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,41,41,37,0,37,0.9024390243902439,1.0,0.0138,0.015470270270270267,0.0013,0.0632
L2A,2024,1,B6_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,41,41,37,0,37,0.9024390243902439,1.0,0.0121,0.013610810810810812,-0.0016,0.0593
L2A,2024,1,NDCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,41,41,37,0,37,0.9024390243902439,1.0,-0.01754385964912279,-0.04215930411141372,-0.33928571428571425,0.10843373493975901
L2A,2024,1,MCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,41,41,37,0,37,0.9024390243902439,1.0,0.0008733333333333336,0.0008706306306306306,-0.0018266666666666665,0.005353333333333335
L2A,2024,11,B4_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,41,41,39,0,39,0.89860915138077,1.0,0.0126,0.017155128205128205,0.0019,0.0907
L2A,2024,11,B5_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,41,41,39,0,39,0.89860915138077,1.0,0.0138,0.01693333333333333,-0.0001,0.0852
L2A,2024,11,B6_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,41,41,39,0,39,0.89860915138077,1.0,0.0119,0.014853846153846155,-0.0015,0.0684
L2A,2024,11,NDCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,41,41,39,0,39,0.8973997177988308,1.0,-0.013215859030837001,-0.05031321858812893,-1.1111111111111112,0.12597200622083987
L2A,2024,11,MCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,41,41,39,0,39,0.89860915138077,1.0,0.0006866666666666653,0.0010752136752136753,-0.0010600000000000002,0.00975333333333333
L2A,2024,3,B4_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,41,41,38,0,38,0.9078590785907859,1.0,0.0131,0.017139473684210524,0.002,0.0821
L2A,2024,3,B5_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,41,41,38,0,38,0.9078590785907859,1.0,0.01375,0.01706842105263158,-0.0004,0.0827
L2A,2024,3,B6_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,41,41,38,0,38,0.9078590785907859,1.0,0.01225,0.01480921052631579,-0.0016,0.06605
L2A,2024,3,NDCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,41,41,38,0,38,0.9078590785907859,1.0,-0.021541724663617735,-0.06323809199354721,-1.4545454545454546,0.1196013289036545
L2A,2024,3,MCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,41,41,38,0,38,0.9078590785907859,1.0,0.0007299999999999989,0.0010478947368421053,-0.0014866666666666657,0.009160000000000001
L2A,2024,5,B4_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,41,41,38,0,38,0.9082926829268293,1.0,0.01295,0.016921052631578948,0.002,0.0756
L2A,2024,5,B5_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,41,41,38,0,38,0.9082926829268293,1.0,0.0138,0.016789473684210528,-0.0004,0.0749
L2A,2024,5,B6_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,41,41,38,0,38,0.9082926829268293,1.0,0.0123,0.014659210526315788,-0.0015,0.05905
L2A,2024,5,NDCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,41,41,38,0,38,0.9063414634146343,1.0,-0.01342523224453105,-0.0576223441097215,-1.2608695652173911,0.12297734627831719
L2A,2024,5,MCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,41,41,38,0,38,0.9082926829268293,1.0,0.0007299999999999997,0.0010628070175438598,-0.0014866666666666657,0.009546666666666672
L2A,2024,7,B4_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,41,41,38,0,38,0.9044300647088103,1.0,0.012650000000000002,0.01721052631578947,0.002,0.0902
L2A,2024,7,B5_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,41,41,38,0,38,0.9044300647088103,1.0,0.01375,0.017048684210526317,-0.0002,0.08675
L2A,2024,7,B6_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,41,41,38,0,38,0.9044300647088103,1.0,0.01205,0.014898684210526314,-0.0015,0.06885
L2A,2024,7,NDCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,41,41,38,0,38,0.9034345445495272,1.0,-0.013366254513902161,-0.05331291901136922,-1.2000000000000002,0.12418300653594769
L2A,2024,7,MCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,41,41,38,0,38,0.9044300647088103,1.0,0.0007233333333333336,0.0010881578947368423,-0.0011400000000000004,0.009083333333333336
L2A,2025,1,B4_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,53,53,48,0,48,0.9056603773584906,1.0,0.01725,0.023812499999999997,-0.0033,0.1143
L2A,2025,1,B5_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,53,53,48,0,48,0.9056603773584906,1.0,0.01755,0.024512500000000003,-0.0042,0.1451
L2A,2025,1,B6_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,53,53,48,0,48,0.9056603773584906,1.0,0.014100000000000001,0.022583333333333334,-0.006,0.1782
L2A,2025,1,NDCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,53,53,46,0,46,0.8679245283018868,1.0,-0.013548663130657994,-0.03910984314552775,-1.210526315789474,0.1731669266770671
L2A,2025,1,MCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,53,53,48,0,48,0.9056603773584906,1.0,0.0011166666666666668,0.0013555555555555554,-0.007620000000000002,0.015686666666666668
L2A,2025,11,B4_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,53,53,49,0,49,0.8864805863090597,1.0,0.0174,0.023142857142857142,-0.0031,0.12315000000000001
L2A,2025,11,B5_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,53,53,49,0,49,0.8864805863090597,1.0,0.0176,0.023491836734693877,-0.0041,0.14479999999999998
L2A,2025,11,B6_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,53,53,49,0,49,0.8864805863090597,1.0,0.0142,0.021692857142857146,-0.0058,0.1691
L2A,2025,11,NDCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,53,53,48,0,48,0.8573210665835022,1.0,-0.017700501253132807,-0.05360471192415476,-1.8888888888888888,0.1448040885860306
L2A,2025,11,MCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,53,53,49,0,49,0.8864805863090597,1.0,0.0007999999999999986,0.001120544217687075,-0.00892666666666668,0.013493333333333336
L2A,2025,3,B4_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,53,53,48,0,48,0.9056603773584906,1.0,0.0182,0.02341666666666667,-0.0029,0.1189
L2A,2025,3,B5_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,53,53,48,0,48,0.9056603773584906,1.0,0.0185,0.023999999999999997,-0.0042,0.144
L2A,2025,3,B6_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,53,53,48,0,48,0.9056603773584906,1.0,0.0145,0.022250000000000002,-0.0064,0.1746
L2A,2025,3,NDCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,53,53,47,0,47,0.8784067085953877,1.0,-0.013996889580093283,-0.09720640687893224,-3.8571428571428568,0.16380655226209045
L2A,2025,3,MCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,53,53,48,0,48,0.9056603773584906,1.0,0.0008733333333333336,0.0012222222222222226,-0.007793333333333333,0.015246666666666665
L2A,2025,5,B4_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,53,53,48,0,48,0.8988679245283019,1.0,0.018099999999999998,0.023567708333333336,-0.0032,0.1232
L2A,2025,5,B5_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,53,53,48,0,48,0.8988679245283019,1.0,0.018099999999999998,0.023943750000000003,-0.0042,0.1445
L2A,2025,5,B6_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,53,53,48,0,48,0.8988679245283019,1.0,0.0146,0.022135416666666668,-0.0061,0.1709
L2A,2025,5,NDCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,53,53,47,0,47,0.8724528301886793,1.0,-0.01578947368421052,-0.07733940109496848,-2.846153846153846,0.15447154471544713
L2A,2025,5,MCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,53,53,48,0,48,0.8988679245283019,1.0,0.0008233333333333339,0.0011605555555555546,-0.008393333333333336,0.014693333333333333
L2A,2025,7,B4_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,53,53,48,0,48,0.8933384674624567,1.0,0.01815,0.02361458333333333,-0.0031,0.1271
L2A,2025,7,B5_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,53,53,48,0,48,0.8933384674624567,1.0,0.01795,0.0239375,-0.0041,0.1459
L2A,2025,7,B6_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,53,53,48,0,48,0.8933384674624567,1.0,0.01455,0.02224479166666667,-0.006,0.17520000000000002
L2A,2025,7,NDCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,53,53,47,0,47,0.8652291105121294,1.0,-0.014314928425357858,-0.07704767786021811,-2.846153846153846,0.1529411764705882
L2A,2025,7,MCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,53,53,48,0,48,0.8933384674624567,1.0,0.0008200000000000017,0.0011615277777777774,-0.008580000000000004,0.014459999999999997
,2019,1,B4_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,61,0,0,61,0,,,,,,
,2019,1,B5_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,61,0,0,61,0,,,,,,
,2019,1,B6_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,61,0,0,61,0,,,,,,
,2019,1,NDCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,61,0,0,61,0,,,,,,
,2019,1,MCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,61,0,0,61,0,,,,,,
,2019,11,B4_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,61,0,0,61,0,,,,,,
,2019,11,B5_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,61,0,0,61,0,,,,,,
,2019,11,B6_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,61,0,0,61,0,,,,,,
,2019,11,NDCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,61,0,0,61,0,,,,,,
,2019,11,MCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,61,0,0,61,0,,,,,,
,2019,3,B4_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,61,0,0,61,0,,,,,,
,2019,3,B5_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,61,0,0,61,0,,,,,,
,2019,3,B6_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,61,0,0,61,0,,,,,,
,2019,3,NDCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,61,0,0,61,0,,,,,,
,2019,3,MCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,61,0,0,61,0,,,,,,
,2019,5,B4_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,61,0,0,61,0,,,,,,
,2019,5,B5_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,61,0,0,61,0,,,,,,
,2019,5,B6_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,61,0,0,61,0,,,,,,
,2019,5,NDCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,61,0,0,61,0,,,,,,
,2019,5,MCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,61,0,0,61,0,,,,,,
,2019,7,B4_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,61,0,0,61,0,,,,,,
,2019,7,B5_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,61,0,0,61,0,,,,,,
,2019,7,B6_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,61,0,0,61,0,,,,,,
,2019,7,NDCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,61,0,0,61,0,,,,,,
,2019,7,MCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,61,0,0,61,0,,,,,,
,2020,1,B4_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,78,0,0,78,0,,,,,,
,2020,1,B5_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,78,0,0,78,0,,,,,,
,2020,1,B6_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,78,0,0,78,0,,,,,,
,2020,1,NDCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,78,0,0,78,0,,,,,,
,2020,1,MCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,78,0,0,78,0,,,,,,
,2020,11,B4_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,78,0,0,78,0,,,,,,
,2020,11,B5_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,78,0,0,78,0,,,,,,
,2020,11,B6_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,78,0,0,78,0,,,,,,
,2020,11,NDCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,78,0,0,78,0,,,,,,
,2020,11,MCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,78,0,0,78,0,,,,,,
,2020,3,B4_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,78,0,0,78,0,,,,,,
,2020,3,B5_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,78,0,0,78,0,,,,,,
,2020,3,B6_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,78,0,0,78,0,,,,,,
,2020,3,NDCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,78,0,0,78,0,,,,,,
,2020,3,MCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,78,0,0,78,0,,,,,,
,2020,5,B4_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,78,0,0,78,0,,,,,,
,2020,5,B5_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,78,0,0,78,0,,,,,,
,2020,5,B6_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,78,0,0,78,0,,,,,,
,2020,5,NDCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,78,0,0,78,0,,,,,,
,2020,5,MCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,78,0,0,78,0,,,,,,
,2020,7,B4_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,78,0,0,78,0,,,,,,
,2020,7,B5_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,78,0,0,78,0,,,,,,
,2020,7,B6_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,78,0,0,78,0,,,,,,
,2020,7,NDCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,78,0,0,78,0,,,,,,
,2020,7,MCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,78,0,0,78,0,,,,,,
,2021,1,B4_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,89,0,0,89,0,,,,,,
,2021,1,B5_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,89,0,0,89,0,,,,,,
,2021,1,B6_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,89,0,0,89,0,,,,,,
,2021,1,NDCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,89,0,0,89,0,,,,,,
,2021,1,MCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,89,0,0,89,0,,,,,,
,2021,11,B4_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,89,0,0,89,0,,,,,,
,2021,11,B5_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,89,0,0,89,0,,,,,,
,2021,11,B6_reflectance,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,89,0,0,89,0,,,,,,
,2021,11,NDCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,89,0,0,89,0,,,,,,
,2021,11,MCI,SECONDARY_EXPLORATORY_PRIMARY_3X3_UNCHANGED,89,0,0,89,0,,,,,,
