method,product_id,acolite_scene_id,linked_l1c_product_id,source_relative_path,target_id,target_role,target_latitude,target_longitude,coordinate_provenance,field_date,acquisition_date,year,sensing_datetime_utc,platform,tile_id,relative_orbit,processing_baseline,radiometry_processing_baseline,radiometry_processing_baseline_source,generation_time_utc,grid_resolution_m,window_size,window_pixel_count,support_detail,support_pixel_count,polygon_total_pixel_count,polygon_bbox_rows,polygon_bbox_cols,polygon_enclosing_window_size,polygon_coordinate_path,target_row,target_col,target_inside_raster,eligibility_rule_id,minimum_valid_pixels,minimum_valid_fraction,required_qa_complete,required_qa_incomplete_families,native_qa_incomplete,native_qa_incomplete_families,extraction_successful,observation_available,failure_reason,MCI_valid_pixel_count,MCI_valid_pixel_fraction,MCI_median,MCI_mean,MCI_SD,MCI_IQR,MCI_min,MCI_max,NDCI_valid_pixel_count,NDCI_valid_pixel_fraction,NDCI_median,NDCI_mean,NDCI_SD,NDCI_IQR,NDCI_min,NDCI_max,common_B456_valid_count,B4_reflectance_median,B5_reflectance_median,B6_reflectance_median,qa_whole_window_count_pixel_basis,qa_in_support_count_pixel_basis,qa_support_is_whole_read_window,qa_layer_counts_may_overlap,qa_common_hard_invalid_count_in_support,qa_common_hard_invalid_fraction_in_support,qa_scl_not_water_count_in_support,qa_opaque_cloud_count_in_support,qa_cirrus_count_in_support,qa_snow_ice_count_in_support,qa_B04_hard_invalid_count_in_support,qa_B05_hard_invalid_count_in_support,qa_B06_hard_invalid_count_in_support,qa_acolite_hard_invalid_count_in_support,qa_acolite_hard_invalid_fraction_in_support,mci_observation_eligible,mci_observation_status,ndci_observation_eligible,ndci_observation_status,polygon_observation_eligible,polygon_observation_status,eligibility_rule
L1C,S2A_MSIL1C_20200610T102031_N0500_R065_T33UVB_20230326T185418,,,S2A_MSIL1C_20200610T102031_N0500_R065_T33UVB_20230326T185418.SAFE,vombsjon_fixed_pelagic_hull_v1.1,field_sampling_polygon,55.67640271890664,13.607790548275048,fixed_pelagic_polygon_identical_for_all_dates,2020-06-10,2020-06-10,2020,2020-06-10T10:20:31Z,S2A,T33UVB,65,N0500,N0500,product_metadata_PROCESSING_BASELINE,2023-03-26T18:54:18Z,20,33,1089,polygon_pixel_centre_inclusion_polygon_metric_crs_matches_raster_crs,615,615,28,32,33,polygon_metric_crs_matches_raster_crs,1454,625,True,vombsjon_polygon_minfrac_two_thirds_v1.1,,0.6666666666666666,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,1089,615,False,True,615,1.0,615,615,0,0,615,615,615,,,False,ineligible_below_0.666667_valid_fraction,False,ineligible_below_0.666667_valid_fraction,False,ineligible_below_0.666667_valid_fraction,minimum_valid_fraction
L1C,S2B_MSIL1C_20200708T102559_N0500_R108_T33UVB_20230528T041416,,,S2B_MSIL1C_20200708T102559_N0500_R108_T33UVB_20230528T041416.SAFE,vombsjon_fixed_pelagic_hull_v1.1,field_sampling_polygon,55.67640271890664,13.607790548275048,fixed_pelagic_polygon_identical_for_all_dates,2020-07-08,2020-07-08,2020,2020-07-08T10:25:59Z,S2B,T33UVB,108,N0500,N0500,product_metadata_PROCESSING_BASELINE,2023-05-28T04:14:16Z,20,33,1089,polygon_pixel_centre_inclusion_polygon_metric_crs_matches_raster_crs,615,615,28,32,33,polygon_metric_crs_matches_raster_crs,1454,625,True,vombsjon_polygon_minfrac_two_thirds_v1.1,,0.6666666666666666,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,1089,615,False,True,615,1.0,615,615,0,0,615,615,615,,,False,ineligible_below_0.666667_valid_fraction,False,ineligible_below_0.666667_valid_fraction,False,ineligible_below_0.666667_valid_fraction,minimum_valid_fraction
L1C,S2A_MSIL1C_20200723T103031_N0500_R108_T33UVB_20230504T051622,,,S2A_MSIL1C_20200723T103031_N0500_R108_T33UVB_20230504T051622.SAFE,vombsjon_fixed_pelagic_hull_v1.1,field_sampling_polygon,55.67640271890664,13.607790548275048,fixed_pelagic_polygon_identical_for_all_dates,2020-07-23,2020-07-23,2020,2020-07-23T10:30:31Z,S2A,T33UVB,108,N0500,N0500,product_metadata_PROCESSING_BASELINE,2023-05-04T05:16:22Z,20,33,1089,polygon_pixel_centre_inclusion_polygon_metric_crs_matches_raster_crs,615,615,28,32,33,polygon_metric_crs_matches_raster_crs,1454,625,True,vombsjon_polygon_minfrac_two_thirds_v1.1,,0.6666666666666666,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,1089,615,False,True,615,1.0,615,615,0,0,615,615,615,,,False,ineligible_below_0.666667_valid_fraction,False,ineligible_below_0.666667_valid_fraction,False,ineligible_below_0.666667_valid_fraction,minimum_valid_fraction
L1C,S2B_MSIL1C_20200728T102559_N0500_R108_T33UVB_20230504T070434,,,S2B_MSIL1C_20200728T102559_N0500_R108_T33UVB_20230504T070434.SAFE,vombsjon_fixed_pelagic_hull_v1.1,field_sampling_polygon,55.67640271890664,13.607790548275048,fixed_pelagic_polygon_identical_for_all_dates,2020-07-28,2020-07-28,2020,2020-07-28T10:25:59Z,S2B,T33UVB,108,N0500,N0500,product_metadata_PROCESSING_BASELINE,2023-05-04T07:04:34Z,20,33,1089,polygon_pixel_centre_inclusion_polygon_metric_crs_matches_raster_crs,615,615,28,32,33,polygon_metric_crs_matches_raster_crs,1454,625,True,vombsjon_polygon_minfrac_two_thirds_v1.1,,0.6666666666666666,True,,False,,True,True,,615,1.0,0.00031333333333333213,-4.073441734417334e-05,0.001868458948375644,0.0020483333333333326,-0.008898333333333341,0.0039016666666666644,615,1.0,-0.029423619508262857,-0.02807379400091539,0.017180666276219805,0.017954971326613937,-0.07524536532170116,0.0365758754863814,615,0.060175,0.0567,0.0517,1089,615,False,True,0,0.0,0,0,0,0,0,0,0,,,True,eligible_at_least_0.666667_valid_fraction,True,eligible_at_least_0.666667_valid_fraction,True,eligible_at_least_0.666667_valid_fraction,minimum_valid_fraction
L1C,S2A_MSIL1C_20200819T102031_N0500_R065_T33UVB_20230407T004653,,,S2A_MSIL1C_20200819T102031_N0500_R065_T33UVB_20230407T004653.SAFE,vombsjon_fixed_pelagic_hull_v1.1,field_sampling_polygon,55.67640271890664,13.607790548275048,fixed_pelagic_polygon_identical_for_all_dates,2020-08-19,2020-08-19,2020,2020-08-19T10:20:31Z,S2A,T33UVB,65,N0500,N0500,product_metadata_PROCESSING_BASELINE,2023-04-07T00:46:53Z,20,33,1089,polygon_pixel_centre_inclusion_polygon_metric_crs_matches_raster_crs,615,615,28,32,33,polygon_metric_crs_matches_raster_crs,1454,625,True,vombsjon_polygon_minfrac_two_thirds_v1.1,,0.6666666666666666,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,1089,615,False,True,615,1.0,615,615,0,0,615,615,615,,,False,ineligible_below_0.666667_valid_fraction,False,ineligible_below_0.666667_valid_fraction,False,ineligible_below_0.666667_valid_fraction,minimum_valid_fraction
L1C,S2A_MSIL1C_20200911T103031_N0500_R108_T33UVB_20230417T010553,,,S2A_MSIL1C_20200911T103031_N0500_R108_T33UVB_20230417T010553.SAFE,vombsjon_fixed_pelagic_hull_v1.1,field_sampling_polygon,55.67640271890664,13.607790548275048,fixed_pelagic_polygon_identical_for_all_dates,2020-09-11,2020-09-11,2020,2020-09-11T10:30:31Z,S2A,T33UVB,108,N0500,N0500,product_metadata_PROCESSING_BASELINE,2023-04-17T01:05:53Z,20,33,1089,polygon_pixel_centre_inclusion_polygon_metric_crs_matches_raster_crs,615,615,28,32,33,polygon_metric_crs_matches_raster_crs,1454,625,True,vombsjon_polygon_minfrac_two_thirds_v1.1,,0.6666666666666666,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,1089,615,False,True,615,1.0,615,0,615,0,615,615,615,,,False,ineligible_below_0.666667_valid_fraction,False,ineligible_below_0.666667_valid_fraction,False,ineligible_below_0.666667_valid_fraction,minimum_valid_fraction
L1C,S2B_MSIL1C_20200916T102649_N0500_R108_T33UVB_20230413T093804,,,S2B_MSIL1C_20200916T102649_N0500_R108_T33UVB_20230413T093804.SAFE,vombsjon_fixed_pelagic_hull_v1.1,field_sampling_polygon,55.67640271890664,13.607790548275048,fixed_pelagic_polygon_identical_for_all_dates,2020-09-16,2020-09-16,2020,2020-09-16T10:26:49Z,S2B,T33UVB,108,N0500,N0500,product_metadata_PROCESSING_BASELINE,2023-04-13T09:38:04Z,20,33,1089,polygon_pixel_centre_inclusion_polygon_metric_crs_matches_raster_crs,615,615,28,32,33,polygon_metric_crs_matches_raster_crs,1454,625,True,vombsjon_polygon_minfrac_two_thirds_v1.1,,0.6666666666666666,True,,False,,True,True,,615,1.0,0.00037000000000000227,0.0003635420054200544,0.000755755582779162,0.0010249999999999981,-0.001794999999999998,0.002709999999999997,615,1.0,-0.023243933588761166,-0.023346483582485717,0.007030578969397516,0.009345258571264673,-0.04771893025694807,-0.003076923076923094,615,0.04955,0.0472,0.0445,1089,615,False,True,0,0.0,0,0,0,0,0,0,0,,,True,eligible_at_least_0.666667_valid_fraction,True,eligible_at_least_0.666667_valid_fraction,True,eligible_at_least_0.666667_valid_fraction,minimum_valid_fraction
L1C,S2B_MSIL1C_20200923T101649_N0500_R065_T33UVB_20230425T040337,,,S2B_MSIL1C_20200923T101649_N0500_R065_T33UVB_20230425T040337.SAFE,vombsjon_fixed_pelagic_hull_v1.1,field_sampling_polygon,55.67640271890664,13.607790548275048,fixed_pelagic_polygon_identical_for_all_dates,2020-09-23,2020-09-23,2020,2020-09-23T10:16:49Z,S2B,T33UVB,65,N0500,N0500,product_metadata_PROCESSING_BASELINE,2023-04-25T04:03:37Z,20,33,1089,polygon_pixel_centre_inclusion_polygon_metric_crs_matches_raster_crs,615,615,28,32,33,polygon_metric_crs_matches_raster_crs,1454,625,True,vombsjon_polygon_minfrac_two_thirds_v1.1,,0.6666666666666666,True,,False,,True,True,,615,1.0,0.0017749999999999988,0.001798111111111111,0.0008423339639455733,0.0011499999999999982,-0.0011633333333333287,0.004345000000000002,615,1.0,-0.01324647122692724,-0.013282236331126846,0.007915388137944053,0.010811945364680265,-0.04071588366890379,0.010416666666666664,615,0.057775,0.0562,0.0516,1089,615,False,True,0,0.0,0,0,0,0,0,0,0,,,True,eligible_at_least_0.666667_valid_fraction,True,eligible_at_least_0.666667_valid_fraction,True,eligible_at_least_0.666667_valid_fraction,minimum_valid_fraction
L1C,S2A_MSIL1C_20201008T102031_N0500_R065_T33UVB_20230415T070308,,,S2A_MSIL1C_20201008T102031_N0500_R065_T33UVB_20230415T070308.SAFE,vombsjon_fixed_pelagic_hull_v1.1,field_sampling_polygon,55.67640271890664,13.607790548275048,fixed_pelagic_polygon_identical_for_all_dates,2020-10-08,2020-10-08,2020,2020-10-08T10:20:31Z,S2A,T33UVB,65,N0500,N0500,product_metadata_PROCESSING_BASELINE,2023-04-15T07:03:08Z,20,33,1089,polygon_pixel_centre_inclusion_polygon_metric_crs_matches_raster_crs,615,615,28,32,33,polygon_metric_crs_matches_raster_crs,1454,625,True,vombsjon_polygon_minfrac_two_thirds_v1.1,,0.6666666666666666,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,1089,615,False,True,615,1.0,615,0,615,0,615,615,615,,,False,ineligible_below_0.666667_valid_fraction,False,ineligible_below_0.666667_valid_fraction,False,ineligible_below_0.666667_valid_fraction,minimum_valid_fraction
L1C,S2B_MSIL1C_20201016T102929_N0500_R108_T33UVB_20230307T184829,,,S2B_MSIL1C_20201016T102929_N0500_R108_T33UVB_20230307T184829.SAFE,vombsjon_fixed_pelagic_hull_v1.1,field_sampling_polygon,55.67640271890664,13.607790548275048,fixed_pelagic_polygon_identical_for_all_dates,2020-10-16,2020-10-16,2020,2020-10-16T10:29:29Z,S2B,T33UVB,108,N0500,N0500,product_metadata_PROCESSING_BASELINE,2023-03-07T18:48:29Z,20,33,1089,polygon_pixel_centre_inclusion_polygon_metric_crs_matches_raster_crs,615,615,28,32,33,polygon_metric_crs_matches_raster_crs,1454,625,True,vombsjon_polygon_minfrac_two_thirds_v1.1,,0.6666666666666666,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,1089,615,False,True,615,1.0,615,379,221,0,615,615,615,,,False,ineligible_below_0.666667_valid_fraction,False,ineligible_below_0.666667_valid_fraction,False,ineligible_below_0.666667_valid_fraction,minimum_valid_fraction
L1C,S2A_MSIL1C_20201021T103101_N0500_R108_T33UVB_20230411T072447,,,S2A_MSIL1C_20201021T103101_N0500_R108_T33UVB_20230411T072447.SAFE,vombsjon_fixed_pelagic_hull_v1.1,field_sampling_polygon,55.67640271890664,13.607790548275048,fixed_pelagic_polygon_identical_for_all_dates,2020-10-21,2020-10-21,2020,2020-10-21T10:31:01Z,S2A,T33UVB,108,N0500,N0500,product_metadata_PROCESSING_BASELINE,2023-04-11T07:24:47Z,20,33,1089,polygon_pixel_centre_inclusion_polygon_metric_crs_matches_raster_crs,615,615,28,32,33,polygon_metric_crs_matches_raster_crs,1454,625,True,vombsjon_polygon_minfrac_two_thirds_v1.1,,0.6666666666666666,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,1089,615,False,True,615,1.0,615,615,0,0,615,615,615,,,False,ineligible_below_0.666667_valid_fraction,False,ineligible_below_0.666667_valid_fraction,False,ineligible_below_0.666667_valid_fraction,minimum_valid_fraction
L2A,S2B_MSIL2A_20180709T103019_N0500_R108_T33UVB_20230820T142139,,,S2B_MSIL2A_20180709T103019_N0500_R108_T33UVB_20230820T142139.SAFE,vombsjon_fixed_pelagic_hull_v1.1,field_sampling_polygon,55.67640271890664,13.607790548275048,fixed_pelagic_polygon_identical_for_all_dates,2018-07-09,2018-07-09,2018,2018-07-09T10:30:19Z,S2B,T33UVB,108,N0500,N0500,product_metadata_PROCESSING_BASELINE,2023-08-20T14:21:39Z,20,33,1089,polygon_pixel_centre_inclusion_polygon_metric_crs_matches_raster_crs,615,615,28,32,33,polygon_metric_crs_matches_raster_crs,1454,625,True,vombsjon_polygon_minfrac_two_thirds_v1.1,,0.6666666666666666,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,1089,615,False,True,615,1.0,615,615,0,0,615,615,615,,,False,ineligible_below_0.666667_valid_fraction,False,ineligible_below_0.666667_valid_fraction,False,ineligible_below_0.666667_valid_fraction,minimum_valid_fraction
L2A,S2A_MSIL2A_20180820T102021_N0500_R065_T33UVB_20230827T103655,,,S2A_MSIL2A_20180820T102021_N0500_R065_T33UVB_20230827T103655.SAFE,vombsjon_fixed_pelagic_hull_v1.1,field_sampling_polygon,55.67640271890664,13.607790548275048,fixed_pelagic_polygon_identical_for_all_dates,2018-08-20,2018-08-20,2018,2018-08-20T10:20:21Z,S2A,T33UVB,65,N0500,N0500,product_metadata_PROCESSING_BASELINE,2023-08-27T10:36:55Z,20,33,1089,polygon_pixel_centre_inclusion_polygon_metric_crs_matches_raster_crs,615,615,28,32,33,polygon_metric_crs_matches_raster_crs,1454,625,True,vombsjon_polygon_minfrac_two_thirds_v1.1,,0.6666666666666666,True,,False,,True,True,,8,0.013008130081300813,0.010476666666666676,0.009959166666666673,0.004610422199445816,0.006919999999999971,0.003480000000000011,0.016960000000000003,8,0.013008130081300813,0.06491232585343333,0.057017337621963156,0.037612930642295136,0.04056032869677682,-0.009282700421940902,0.09905020352781548,8,0.12190000000000001,0.14215,0.13345,1089,615,False,True,607,0.9869918699186991,607,427,0,0,607,607,607,,,False,ineligible_below_0.666667_valid_fraction,False,ineligible_below_0.666667_valid_fraction,False,ineligible_below_0.666667_valid_fraction,minimum_valid_fraction
L2A,S2B_MSIL2A_20190515T103029_N0500_R108_T33UVB_20221221T133612,,,S2B_MSIL2A_20190515T103029_N0500_R108_T33UVB_20221221T133612.SAFE,vombsjon_fixed_pelagic_hull_v1.1,field_sampling_polygon,55.67640271890664,13.607790548275048,fixed_pelagic_polygon_identical_for_all_dates,2019-05-15,2019-05-15,2019,2019-05-15T10:30:29Z,S2B,T33UVB,108,N0500,N0500,product_metadata_PROCESSING_BASELINE,2022-12-21T13:36:12Z,20,33,1089,polygon_pixel_centre_inclusion_polygon_metric_crs_matches_raster_crs,615,615,28,32,33,polygon_metric_crs_matches_raster_crs,1454,625,True,vombsjon_polygon_minfrac_two_thirds_v1.1,,0.6666666666666666,True,,False,,True,True,,615,1.0,-0.0006466666666666687,-0.0006400867208672088,0.0006033329971585893,0.0007833333333333338,-0.002653333333333334,0.0018933333333333337,615,1.0,-0.029411764705882342,-0.030143314741189777,0.03222450778891874,0.042201130013684626,-0.12500000000000006,0.09090909090909091,615,0.0107,0.0101,0.0109,1089,615,False,True,0,0.0,0,0,0,0,0,0,0,,,True,eligible_at_least_0.666667_valid_fraction,True,eligible_at_least_0.666667_valid_fraction,True,eligible_at_least_0.666667_valid_fraction,minimum_valid_fraction
L2A,S2B_MSIL2A_20190604T103029_N0500_R108_T33UVB_20230605T145308,,,S2B_MSIL2A_20190604T103029_N0500_R108_T33UVB_20230605T145308.SAFE,vombsjon_fixed_pelagic_hull_v1.1,field_sampling_polygon,55.67640271890664,13.607790548275048,fixed_pelagic_polygon_identical_for_all_dates,2019-06-04,2019-06-04,2019,2019-06-04T10:30:29Z,S2B,T33UVB,108,N0500,N0500,product_metadata_PROCESSING_BASELINE,2023-06-05T14:53:08Z,20,33,1089,polygon_pixel_centre_inclusion_polygon_metric_crs_matches_raster_crs,615,615,28,32,33,polygon_metric_crs_matches_raster_crs,1454,625,True,vombsjon_polygon_minfrac_two_thirds_v1.1,,0.6666666666666666,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,1089,615,False,True,615,1.0,0,0,615,0,615,615,615,,,False,ineligible_below_0.666667_valid_fraction,False,ineligible_below_0.666667_valid_fraction,False,ineligible_below_0.666667_valid_fraction,minimum_valid_fraction
L2A,S2B_MSIL2A_20190611T102029_N0500_R065_T33UVB_20221220T092351,,,S2B_MSIL2A_20190611T102029_N0500_R065_T33UVB_20221220T092351.SAFE,vombsjon_fixed_pelagic_hull_v1.1,field_sampling_polygon,55.67640271890664,13.607790548275048,fixed_pelagic_polygon_identical_for_all_dates,2019-06-11,2019-06-11,2019,2019-06-11T10:20:29Z,S2B,T33UVB,65,N0500,N0500,product_metadata_PROCESSING_BASELINE,2022-12-20T09:23:51Z,20,33,1089,polygon_pixel_centre_inclusion_polygon_metric_crs_matches_raster_crs,615,615,28,32,33,polygon_metric_crs_matches_raster_crs,1454,625,True,vombsjon_polygon_minfrac_two_thirds_v1.1,,0.6666666666666666,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,1089,615,False,True,615,1.0,615,0,0,0,615,615,615,,,False,ineligible_below_0.666667_valid_fraction,False,ineligible_below_0.666667_valid_fraction,False,ineligible_below_0.666667_valid_fraction,minimum_valid_fraction
L2A,S2A_MSIL2A_20190709T103031_N0500_R108_T33UVB_20230624T213740,,,S2A_MSIL2A_20190709T103031_N0500_R108_T33UVB_20230624T213740.SAFE,vombsjon_fixed_pelagic_hull_v1.1,field_sampling_polygon,55.67640271890664,13.607790548275048,fixed_pelagic_polygon_identical_for_all_dates,2019-07-09,2019-07-09,2019,2019-07-09T10:30:31Z,S2A,T33UVB,108,N0500,N0500,product_metadata_PROCESSING_BASELINE,2023-06-24T21:37:40Z,20,33,1089,polygon_pixel_centre_inclusion_polygon_metric_crs_matches_raster_crs,615,615,28,32,33,polygon_metric_crs_matches_raster_crs,1454,625,True,vombsjon_polygon_minfrac_two_thirds_v1.1,,0.6666666666666666,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,1089,615,False,True,615,1.0,615,0,0,0,615,615,615,,,False,ineligible_below_0.666667_valid_fraction,False,ineligible_below_0.666667_valid_fraction,False,ineligible_below_0.666667_valid_fraction,minimum_valid_fraction
L2A,S2A_MSIL2A_20190716T102031_N0500_R065_T33UVB_20230605T025414,,,S2A_MSIL2A_20190716T102031_N0500_R065_T33UVB_20230605T025414.SAFE,vombsjon_fixed_pelagic_hull_v1.1,field_sampling_polygon,55.67640271890664,13.607790548275048,fixed_pelagic_polygon_identical_for_all_dates,2019-07-16,2019-07-16,2019,2019-07-16T10:20:31Z,S2A,T33UVB,65,N0500,N0500,product_metadata_PROCESSING_BASELINE,2023-06-05T02:54:14Z,20,33,1089,polygon_pixel_centre_inclusion_polygon_metric_crs_matches_raster_crs,615,615,28,32,33,polygon_metric_crs_matches_raster_crs,1454,625,True,vombsjon_polygon_minfrac_two_thirds_v1.1,,0.6666666666666666,True,,False,,True,True,,615,1.0,0.0025133333333333344,0.0025038373983739836,0.0010752067947162563,0.0014633333333333334,-0.0009466666666666673,0.006553333333333331,615,1.0,-0.022556390977443604,-0.026587474846837215,0.07372057345838344,0.08765597518471716,-0.3178294573643411,0.24110671936758896,615,0.0098,0.0095,0.0051,1089,615,False,True,0,0.0,0,0,0,0,0,0,0,,,True,eligible_at_least_0.666667_valid_fraction,True,eligible_at_least_0.666667_valid_fraction,True,eligible_at_least_0.666667_valid_fraction,minimum_valid_fraction
L2A,S2B_MSIL2A_20190813T103029_N0500_R108_T33UVB_20230720T202426,,,S2B_MSIL2A_20190813T103029_N0500_R108_T33UVB_20230720T202426.SAFE,vombsjon_fixed_pelagic_hull_v1.1,field_sampling_polygon,55.67640271890664,13.607790548275048,fixed_pelagic_polygon_identical_for_all_dates,2019-08-13,2019-08-13,2019,2019-08-13T10:30:29Z,S2B,T33UVB,108,N0500,N0500,product_metadata_PROCESSING_BASELINE,2023-07-20T20:24:26Z,20,33,1089,polygon_pixel_centre_inclusion_polygon_metric_crs_matches_raster_crs,615,615,28,32,33,polygon_metric_crs_matches_raster_crs,1454,625,True,vombsjon_polygon_minfrac_two_thirds_v1.1,,0.6666666666666666,True,,False,,True,True,,485,0.7886178861788617,0.015973333333333326,0.0158472852233677,0.0017184836682303658,0.0017399999999999916,0.008440000000000003,0.020206666666666664,485,0.7886178861788617,0.04788112272977443,0.04878828434712053,0.010265274527270336,0.011156193548866745,0.02498670919723549,0.09762158324458645,485,0.0922,0.1008,0.078,1089,615,False,True,130,0.21138211382113822,75,80,0,0,130,130,130,,,True,eligible_at_least_0.666667_valid_fraction,True,eligible_at_least_0.666667_valid_fraction,True,eligible_at_least_0.666667_valid_fraction,minimum_valid_fraction
L2A,S2B_MSIL2A_20190820T102029_N0500_R065_T33UVB_20230709T081848,,,S2B_MSIL2A_20190820T102029_N0500_R065_T33UVB_20230709T081848.SAFE,vombsjon_fixed_pelagic_hull_v1.1,field_sampling_polygon,55.67640271890664,13.607790548275048,fixed_pelagic_polygon_identical_for_all_dates,2019-08-20,2019-08-20,2019,2019-08-20T10:20:29Z,S2B,T33UVB,65,N0500,N0500,product_metadata_PROCESSING_BASELINE,2023-07-09T08:18:48Z,20,33,1089,polygon_pixel_centre_inclusion_polygon_metric_crs_matches_raster_crs,615,615,28,32,33,polygon_metric_crs_matches_raster_crs,1454,625,True,vombsjon_polygon_minfrac_two_thirds_v1.1,,0.6666666666666666,True,,False,,True,True,,453,0.7365853658536585,0.007573333333333335,0.0075774981604120675,0.0008112867889909216,0.0010866666666666663,0.005126666666666668,0.010246666666666661,453,0.7365853658536585,0.0656565656565657,0.06603976087672804,0.01199076880477482,0.016521669726235165,0.019973368841544624,0.09752925877763328,453,0.0357,0.0408,0.0311,1089,615,False,True,162,0.2634146341463415,162,0,0,0,162,162,162,,,True,eligible_at_least_0.666667_valid_fraction,True,eligible_at_least_0.666667_valid_fraction,True,eligible_at_least_0.666667_valid_fraction,minimum_valid_fraction
L2A,S2B_MSIL2A_20190919T102019_N0500_R065_T33UVB_20230501T150210,,,S2B_MSIL2A_20190919T102019_N0500_R065_T33UVB_20230501T150210.SAFE,vombsjon_fixed_pelagic_hull_v1.1,field_sampling_polygon,55.67640271890664,13.607790548275048,fixed_pelagic_polygon_identical_for_all_dates,2019-09-19,2019-09-19,2019,2019-09-19T10:20:19Z,S2B,T33UVB,65,N0500,N0500,product_metadata_PROCESSING_BASELINE,2023-05-01T15:02:10Z,20,33,1089,polygon_pixel_centre_inclusion_polygon_metric_crs_matches_raster_crs,615,615,28,32,33,polygon_metric_crs_matches_raster_crs,1454,625,True,vombsjon_polygon_minfrac_two_thirds_v1.1,,0.6666666666666666,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,1089,615,False,True,615,1.0,615,0,615,0,615,615,615,,,False,ineligible_below_0.666667_valid_fraction,False,ineligible_below_0.666667_valid_fraction,False,ineligible_below_0.666667_valid_fraction,minimum_valid_fraction
L2A,S2A_MSIL2A_20190924T102021_N0500_R065_T33UVB_20230702T060400,,,S2A_MSIL2A_20190924T102021_N0500_R065_T33UVB_20230702T060400.SAFE,vombsjon_fixed_pelagic_hull_v1.1,field_sampling_polygon,55.67640271890664,13.607790548275048,fixed_pelagic_polygon_identical_for_all_dates,2019-09-24,2019-09-24,2019,2019-09-24T10:20:21Z,S2A,T33UVB,65,N0500,N0500,product_metadata_PROCESSING_BASELINE,2023-07-02T06:04:00Z,20,33,1089,polygon_pixel_centre_inclusion_polygon_metric_crs_matches_raster_crs,615,615,28,32,33,polygon_metric_crs_matches_raster_crs,1454,625,True,vombsjon_polygon_minfrac_two_thirds_v1.1,,0.6666666666666666,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,1089,615,False,True,615,1.0,615,615,0,0,615,615,615,,,False,ineligible_below_0.666667_valid_fraction,False,ineligible_below_0.666667_valid_fraction,False,ineligible_below_0.666667_valid_fraction,minimum_valid_fraction
L2A,S2B_MSIL2A_20191009T102029_N0500_R065_T33UVB_20230709T133629,,,S2B_MSIL2A_20191009T102029_N0500_R065_T33UVB_20230709T133629.SAFE,vombsjon_fixed_pelagic_hull_v1.1,field_sampling_polygon,55.67640271890664,13.607790548275048,fixed_pelagic_polygon_identical_for_all_dates,2019-10-09,2019-10-09,2019,2019-10-09T10:20:29Z,S2B,T33UVB,65,N0500,N0500,product_metadata_PROCESSING_BASELINE,2023-07-09T13:36:29Z,20,33,1089,polygon_pixel_centre_inclusion_polygon_metric_crs_matches_raster_crs,615,615,28,32,33,polygon_metric_crs_matches_raster_crs,1454,625,True,vombsjon_polygon_minfrac_two_thirds_v1.1,,0.6666666666666666,True,,False,,True,True,,615,1.0,0.005886666666666665,0.005644802168021681,0.0022790138557301142,0.0029433333333333334,-0.0018666666666666666,0.01264,615,1.0,0.11764705882352941,0.11536917744768314,0.05691107561725713,0.06755867725826459,-0.21818181818181823,0.27536231884057977,615,0.0151,0.0197,0.0113,1089,615,False,True,0,0.0,0,0,0,0,0,0,0,,,True,eligible_at_least_0.666667_valid_fraction,True,eligible_at_least_0.666667_valid_fraction,True,eligible_at_least_0.666667_valid_fraction,minimum_valid_fraction
