field_date,field_year,field_chla_fluorometry_ug_L,field_source_chla_fluorometry_ug_L,field_source_echo_depth_m,field_source_integrated_sample_depth_m,field_source_wind,field_source_field_notes,field_source_gps_lat_measured,field_source_gps_lon_measured,field_source_gps_raw_N,field_source_gps_raw_E,field_source_matchup_lat,field_source_matchup_lon,field_source_coordinate_source_for_matchup,field_source_coordinate_qc,field_source_nominal_station_lat,field_source_nominal_station_lon,field_sample_type,field_chla_is_satellite_surface_chla,vertical_mixing_equivalence_assumed,coordinate_status,coordinate_note,coordinate_contributed_to_polygon,gps_3x3_sensitivity_eligible,coordinate_correction_applied,primary_support,primary_support_rule_id,primary_support_identical_for_every_date,primary_support_area_m2,primary_support_vertex_count,primary_support_centroid_latitude,primary_support_centroid_longitude,nominal_point_fallback_used,temporal_rule,temporal_tolerance_days,field_sampling_time_available,acquisition_time_difference_reference,polygon_minimum_valid_fraction,polygon_eligibility_rule_id,method,n_products_considered,matchup_status,mci_matchup_available,product_ids,acolite_scene_ids,sensing_datetimes_utc,processing_baselines,platforms,acquisition_date,acquisition_minus_field_date_days,acquisition_time_difference_hours,polygon_total_pixel_count,product_level_statuses,product_level_failure_reasons,required_qa_complete_any_product,n_products_mci_eligible,n_products_ndci_eligible,MCI_date_median,MCI_observation_median_min,MCI_observation_median_max,MCI_observation_median_spread,ndci_observation_available,NDCI_date_median,contributing_product_ids,contributing_sensing_datetimes_utc,contributing_processing_baselines,contributing_mci_valid_pixel_counts,contributing_mci_valid_pixel_fractions,excluded_product_ids,excluded_product_statuses,same_day_reduction,observation_unit,reprocessings_counted_as_independent_observations
2019-08-20,2019,33.9,33.9,8.1,0-6,8-14,Varying sun and clouds. Normal waves.,,,,,55.6775,13.60889,paper_nominal_station,no measured GPS for this date,55.6775,13.60889,integrated_water_column_fluorometric_chla,False,False,no_measured_gps_recorded,no measured GPS accepted for this date; the polygon field comparison still applies because the fixed polygon does not depend on the per-date coordinate,False,False,False,fixed_pelagic_convex_hull_polygon,vombsjon_fixed_pelagic_hull_v1.1,True,247766.33349609375,6,55.67640271890664,13.607790548275048,False,exact_same_calendar_date,0,False,field_calendar_date_midnight_utc,0.6666666666666666,vombsjon_polygon_minfrac_two_thirds_v1.1,L1C,1,date_level_polygon_observation,True,S2B_MSIL1C_20190820T102029_N0500_R065_T33UVB_20230708T225122,,2019-08-20T10:20:29Z,N0500,S2B,2019-08-20,0,10.341388888888888,615,eligible_at_least_0.666667_valid_fraction,,True,1,1,0.002939999999999998,0.002939999999999998,0.002939999999999998,0.0,True,-0.010752688172043008,S2B_MSIL1C_20190820T102029_N0500_R065_T33UVB_20230708T225122,2019-08-20T10:20:29Z,N0500,453,0.7365853658536585,,,median_of_eligible_polygon_observation_medians,whole_calendar_date,False
2019-08-20,2019,33.9,33.9,8.1,0-6,8-14,Varying sun and clouds. Normal waves.,,,,,55.6775,13.60889,paper_nominal_station,no measured GPS for this date,55.6775,13.60889,integrated_water_column_fluorometric_chla,False,False,no_measured_gps_recorded,no measured GPS accepted for this date; the polygon field comparison still applies because the fixed polygon does not depend on the per-date coordinate,False,False,False,fixed_pelagic_convex_hull_polygon,vombsjon_fixed_pelagic_hull_v1.1,True,247766.33349609375,6,55.67640271890664,13.607790548275048,False,exact_same_calendar_date,0,False,field_calendar_date_midnight_utc,0.6666666666666666,vombsjon_polygon_minfrac_two_thirds_v1.1,L2A,1,date_level_polygon_observation,True,S2B_MSIL2A_20190820T102029_N0500_R065_T33UVB_20230709T081848,,2019-08-20T10:20:29Z,N0500,S2B,2019-08-20,0,10.341388888888888,615,eligible_at_least_0.666667_valid_fraction,,True,1,1,0.007573333333333335,0.007573333333333335,0.007573333333333335,0.0,True,0.0656565656565657,S2B_MSIL2A_20190820T102029_N0500_R065_T33UVB_20230709T081848,2019-08-20T10:20:29Z,N0500,453,0.7365853658536585,,,median_of_eligible_polygon_observation_medians,whole_calendar_date,False
2019-08-27,2019,26.25,26.25,7.3,0-6,5-8,"Sun, hot.",,,,,55.6775,13.60889,paper_nominal_station,no measured GPS for this date,55.6775,13.60889,integrated_water_column_fluorometric_chla,False,False,no_measured_gps_recorded,no measured GPS accepted for this date; the polygon field comparison still applies because the fixed polygon does not depend on the per-date coordinate,False,False,False,fixed_pelagic_convex_hull_polygon,vombsjon_fixed_pelagic_hull_v1.1,True,247766.33349609375,6,55.67640271890664,13.607790548275048,False,exact_same_calendar_date,0,False,field_calendar_date_midnight_utc,0.6666666666666666,vombsjon_polygon_minfrac_two_thirds_v1.1,ACOLITE,0,no_satellite_product_on_field_date,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-27,2019,26.25,26.25,7.3,0-6,5-8,"Sun, hot.",,,,,55.6775,13.60889,paper_nominal_station,no measured GPS for this date,55.6775,13.60889,integrated_water_column_fluorometric_chla,False,False,no_measured_gps_recorded,no measured GPS accepted for this date; the polygon field comparison still applies because the fixed polygon does not depend on the per-date coordinate,False,False,False,fixed_pelagic_convex_hull_polygon,vombsjon_fixed_pelagic_hull_v1.1,True,247766.33349609375,6,55.67640271890664,13.607790548275048,False,exact_same_calendar_date,0,False,field_calendar_date_midnight_utc,0.6666666666666666,vombsjon_polygon_minfrac_two_thirds_v1.1,L1C,0,no_satellite_product_on_field_date,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-27,2019,26.25,26.25,7.3,0-6,5-8,"Sun, hot.",,,,,55.6775,13.60889,paper_nominal_station,no measured GPS for this date,55.6775,13.60889,integrated_water_column_fluorometric_chla,False,False,no_measured_gps_recorded,no measured GPS accepted for this date; the polygon field comparison still applies because the fixed polygon does not depend on the per-date coordinate,False,False,False,fixed_pelagic_convex_hull_polygon,vombsjon_fixed_pelagic_hull_v1.1,True,247766.33349609375,6,55.67640271890664,13.607790548275048,False,exact_same_calendar_date,0,False,field_calendar_date_midnight_utc,0.6666666666666666,vombsjon_polygon_minfrac_two_thirds_v1.1,L2A,0,no_satellite_product_on_field_date,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-03,2019,29.6,29.6,7.8,0-6,5-8,"Small waves, cloudy.",,,,,55.6775,13.60889,paper_nominal_station,no measured GPS for this date,55.6775,13.60889,integrated_water_column_fluorometric_chla,False,False,no_measured_gps_recorded,no measured GPS accepted for this date; the polygon field comparison still applies because the fixed polygon does not depend on the per-date coordinate,False,False,False,fixed_pelagic_convex_hull_polygon,vombsjon_fixed_pelagic_hull_v1.1,True,247766.33349609375,6,55.67640271890664,13.607790548275048,False,exact_same_calendar_date,0,False,field_calendar_date_midnight_utc,0.6666666666666666,vombsjon_polygon_minfrac_two_thirds_v1.1,ACOLITE,0,no_satellite_product_on_field_date,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-03,2019,29.6,29.6,7.8,0-6,5-8,"Small waves, cloudy.",,,,,55.6775,13.60889,paper_nominal_station,no measured GPS for this date,55.6775,13.60889,integrated_water_column_fluorometric_chla,False,False,no_measured_gps_recorded,no measured GPS accepted for this date; the polygon field comparison still applies because the fixed polygon does not depend on the per-date coordinate,False,False,False,fixed_pelagic_convex_hull_polygon,vombsjon_fixed_pelagic_hull_v1.1,True,247766.33349609375,6,55.67640271890664,13.607790548275048,False,exact_same_calendar_date,0,False,field_calendar_date_midnight_utc,0.6666666666666666,vombsjon_polygon_minfrac_two_thirds_v1.1,L1C,0,no_satellite_product_on_field_date,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-03,2019,29.6,29.6,7.8,0-6,5-8,"Small waves, cloudy.",,,,,55.6775,13.60889,paper_nominal_station,no measured GPS for this date,55.6775,13.60889,integrated_water_column_fluorometric_chla,False,False,no_measured_gps_recorded,no measured GPS accepted for this date; the polygon field comparison still applies because the fixed polygon does not depend on the per-date coordinate,False,False,False,fixed_pelagic_convex_hull_polygon,vombsjon_fixed_pelagic_hull_v1.1,True,247766.33349609375,6,55.67640271890664,13.607790548275048,False,exact_same_calendar_date,0,False,field_calendar_date_midnight_utc,0.6666666666666666,vombsjon_polygon_minfrac_two_thirds_v1.1,L2A,0,no_satellite_product_on_field_date,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-10,2019,18.990000000000002,18.990000000000002,7.9,0-6,0.5-4,"Very calm, grey skies.",,,,,55.6775,13.60889,paper_nominal_station,no measured GPS for this date,55.6775,13.60889,integrated_water_column_fluorometric_chla,False,False,no_measured_gps_recorded,no measured GPS accepted for this date; the polygon field comparison still applies because the fixed polygon does not depend on the per-date coordinate,False,False,False,fixed_pelagic_convex_hull_polygon,vombsjon_fixed_pelagic_hull_v1.1,True,247766.33349609375,6,55.67640271890664,13.607790548275048,False,exact_same_calendar_date,0,False,field_calendar_date_midnight_utc,0.6666666666666666,vombsjon_polygon_minfrac_two_thirds_v1.1,ACOLITE,0,no_satellite_product_on_field_date,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-10,2019,18.990000000000002,18.990000000000002,7.9,0-6,0.5-4,"Very calm, grey skies.",,,,,55.6775,13.60889,paper_nominal_station,no measured GPS for this date,55.6775,13.60889,integrated_water_column_fluorometric_chla,False,False,no_measured_gps_recorded,no measured GPS accepted for this date; the polygon field comparison still applies because the fixed polygon does not depend on the per-date coordinate,False,False,False,fixed_pelagic_convex_hull_polygon,vombsjon_fixed_pelagic_hull_v1.1,True,247766.33349609375,6,55.67640271890664,13.607790548275048,False,exact_same_calendar_date,0,False,field_calendar_date_midnight_utc,0.6666666666666666,vombsjon_polygon_minfrac_two_thirds_v1.1,L1C,0,no_satellite_product_on_field_date,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-10,2019,18.990000000000002,18.990000000000002,7.9,0-6,0.5-4,"Very calm, grey skies.",,,,,55.6775,13.60889,paper_nominal_station,no measured GPS for this date,55.6775,13.60889,integrated_water_column_fluorometric_chla,False,False,no_measured_gps_recorded,no measured GPS accepted for this date; the polygon field comparison still applies because the fixed polygon does not depend on the per-date coordinate,False,False,False,fixed_pelagic_convex_hull_polygon,vombsjon_fixed_pelagic_hull_v1.1,True,247766.33349609375,6,55.67640271890664,13.607790548275048,False,exact_same_calendar_date,0,False,field_calendar_date_midnight_utc,0.6666666666666666,vombsjon_polygon_minfrac_two_thirds_v1.1,L2A,0,no_satellite_product_on_field_date,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-19,2019,29.3,29.3,7.5,0-6,5-8,Thin clouds.,,,,,55.6775,13.60889,paper_nominal_station,no measured GPS for this date,55.6775,13.60889,integrated_water_column_fluorometric_chla,False,False,no_measured_gps_recorded,no measured GPS accepted for this date; the polygon field comparison still applies because the fixed polygon does not depend on the per-date coordinate,False,False,False,fixed_pelagic_convex_hull_polygon,vombsjon_fixed_pelagic_hull_v1.1,True,247766.33349609375,6,55.67640271890664,13.607790548275048,False,exact_same_calendar_date,0,False,field_calendar_date_midnight_utc,0.6666666666666666,vombsjon_polygon_minfrac_two_thirds_v1.1,ACOLITE,1,no_eligible_polygon_observation_on_field_date,False,S2B_MSI_2019_09_19_10_25_22_T33UVB,S2B_MSI_2019_09_19_10_25_22_T33UVB,2019-09-19T10:20:19Z,N0500,S2B,2019-09-19,0,10.338611111111112,615,ineligible_below_0.666667_valid_fraction,,True,0,,,,,,,,,,,,,,,,,
2019-09-19,2019,29.3,29.3,7.5,0-6,5-8,Thin clouds.,,,,,55.6775,13.60889,paper_nominal_station,no measured GPS for this date,55.6775,13.60889,integrated_water_column_fluorometric_chla,False,False,no_measured_gps_recorded,no measured GPS accepted for this date; the polygon field comparison still applies because the fixed polygon does not depend on the per-date coordinate,False,False,False,fixed_pelagic_convex_hull_polygon,vombsjon_fixed_pelagic_hull_v1.1,True,247766.33349609375,6,55.67640271890664,13.607790548275048,False,exact_same_calendar_date,0,False,field_calendar_date_midnight_utc,0.6666666666666666,vombsjon_polygon_minfrac_two_thirds_v1.1,L1C,1,no_eligible_polygon_observation_on_field_date,False,S2B_MSIL1C_20190919T102019_N0500_R065_T33UVB_20230430T141937,,2019-09-19T10:20:19Z,N0500,S2B,2019-09-19,0,10.338611111111112,615,ineligible_below_0.666667_valid_fraction,,True,0,,,,,,,,,,,,,,,,,
2019-09-19,2019,29.3,29.3,7.5,0-6,5-8,Thin clouds.,,,,,55.6775,13.60889,paper_nominal_station,no measured GPS for this date,55.6775,13.60889,integrated_water_column_fluorometric_chla,False,False,no_measured_gps_recorded,no measured GPS accepted for this date; the polygon field comparison still applies because the fixed polygon does not depend on the per-date coordinate,False,False,False,fixed_pelagic_convex_hull_polygon,vombsjon_fixed_pelagic_hull_v1.1,True,247766.33349609375,6,55.67640271890664,13.607790548275048,False,exact_same_calendar_date,0,False,field_calendar_date_midnight_utc,0.6666666666666666,vombsjon_polygon_minfrac_two_thirds_v1.1,L2A,1,no_eligible_polygon_observation_on_field_date,False,S2B_MSIL2A_20190919T102019_N0500_R065_T33UVB_20230501T150210,,2019-09-19T10:20:19Z,N0500,S2B,2019-09-19,0,10.338611111111112,615,ineligible_below_0.666667_valid_fraction,,True,0,,,,,,,,,,,,,,,,,
2019-09-24,2019,28.814285714285713,28.814285714285713,7.7,0-6,0.5-4,"Cloudy, about 14 C.",,,,,55.6775,13.60889,paper_nominal_station,no measured GPS for this date,55.6775,13.60889,integrated_water_column_fluorometric_chla,False,False,no_measured_gps_recorded,no measured GPS accepted for this date; the polygon field comparison still applies because the fixed polygon does not depend on the per-date coordinate,False,False,False,fixed_pelagic_convex_hull_polygon,vombsjon_fixed_pelagic_hull_v1.1,True,247766.33349609375,6,55.67640271890664,13.607790548275048,False,exact_same_calendar_date,0,False,field_calendar_date_midnight_utc,0.6666666666666666,vombsjon_polygon_minfrac_two_thirds_v1.1,ACOLITE,1,no_eligible_polygon_observation_on_field_date,False,S2A_MSI_2019_09_24_10_25_23_T33UVB,S2A_MSI_2019_09_24_10_25_23_T33UVB,2019-09-24T10:20:21Z,N0500,S2A,2019-09-24,0,10.339166666666667,615,ineligible_below_0.666667_valid_fraction,,True,0,,,,,,,,,,,,,,,,,
2019-09-24,2019,28.814285714285713,28.814285714285713,7.7,0-6,0.5-4,"Cloudy, about 14 C.",,,,,55.6775,13.60889,paper_nominal_station,no measured GPS for this date,55.6775,13.60889,integrated_water_column_fluorometric_chla,False,False,no_measured_gps_recorded,no measured GPS accepted for this date; the polygon field comparison still applies because the fixed polygon does not depend on the per-date coordinate,False,False,False,fixed_pelagic_convex_hull_polygon,vombsjon_fixed_pelagic_hull_v1.1,True,247766.33349609375,6,55.67640271890664,13.607790548275048,False,exact_same_calendar_date,0,False,field_calendar_date_midnight_utc,0.6666666666666666,vombsjon_polygon_minfrac_two_thirds_v1.1,L1C,1,no_eligible_polygon_observation_on_field_date,False,S2A_MSIL1C_20190924T102021_N0500_R065_T33UVB_20230701T123147,,2019-09-24T10:20:21Z,N0500,S2A,2019-09-24,0,10.339166666666667,615,ineligible_below_0.666667_valid_fraction,,True,0,,,,,,,,,,,,,,,,,
2019-09-24,2019,28.814285714285713,28.814285714285713,7.7,0-6,0.5-4,"Cloudy, about 14 C.",,,,,55.6775,13.60889,paper_nominal_station,no measured GPS for this date,55.6775,13.60889,integrated_water_column_fluorometric_chla,False,False,no_measured_gps_recorded,no measured GPS accepted for this date; the polygon field comparison still applies because the fixed polygon does not depend on the per-date coordinate,False,False,False,fixed_pelagic_convex_hull_polygon,vombsjon_fixed_pelagic_hull_v1.1,True,247766.33349609375,6,55.67640271890664,13.607790548275048,False,exact_same_calendar_date,0,False,field_calendar_date_midnight_utc,0.6666666666666666,vombsjon_polygon_minfrac_two_thirds_v1.1,L2A,1,no_eligible_polygon_observation_on_field_date,False,S2A_MSIL2A_20190924T102021_N0500_R065_T33UVB_20230702T060400,,2019-09-24T10:20:21Z,N0500,S2A,2019-09-24,0,10.339166666666667,615,ineligible_below_0.666667_valid_fraction,,True,0,,,,,,,,,,,,,,,,,
2019-10-03,2019,26.7,26.7,7.2,0-6,5-8,"Light breeze, small waves, cloudy.",,,,,55.6775,13.60889,paper_nominal_station,no measured GPS for this date,55.6775,13.60889,integrated_water_column_fluorometric_chla,False,False,no_measured_gps_recorded,no measured GPS accepted for this date; the polygon field comparison still applies because the fixed polygon does not depend on the per-date coordinate,False,False,False,fixed_pelagic_convex_hull_polygon,vombsjon_fixed_pelagic_hull_v1.1,True,247766.33349609375,6,55.67640271890664,13.607790548275048,False,exact_same_calendar_date,0,False,field_calendar_date_midnight_utc,0.6666666666666666,vombsjon_polygon_minfrac_two_thirds_v1.1,ACOLITE,0,no_satellite_product_on_field_date,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-03,2019,26.7,26.7,7.2,0-6,5-8,"Light breeze, small waves, cloudy.",,,,,55.6775,13.60889,paper_nominal_station,no measured GPS for this date,55.6775,13.60889,integrated_water_column_fluorometric_chla,False,False,no_measured_gps_recorded,no measured GPS accepted for this date; the polygon field comparison still applies because the fixed polygon does not depend on the per-date coordinate,False,False,False,fixed_pelagic_convex_hull_polygon,vombsjon_fixed_pelagic_hull_v1.1,True,247766.33349609375,6,55.67640271890664,13.607790548275048,False,exact_same_calendar_date,0,False,field_calendar_date_midnight_utc,0.6666666666666666,vombsjon_polygon_minfrac_two_thirds_v1.1,L1C,0,no_satellite_product_on_field_date,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-03,2019,26.7,26.7,7.2,0-6,5-8,"Light breeze, small waves, cloudy.",,,,,55.6775,13.60889,paper_nominal_station,no measured GPS for this date,55.6775,13.60889,integrated_water_column_fluorometric_chla,False,False,no_measured_gps_recorded,no measured GPS accepted for this date; the polygon field comparison still applies because the fixed polygon does not depend on the per-date coordinate,False,False,False,fixed_pelagic_convex_hull_polygon,vombsjon_fixed_pelagic_hull_v1.1,True,247766.33349609375,6,55.67640271890664,13.607790548275048,False,exact_same_calendar_date,0,False,field_calendar_date_midnight_utc,0.6666666666666666,vombsjon_polygon_minfrac_two_thirds_v1.1,L2A,0,no_satellite_product_on_field_date,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-09,2019,24.1,24.1,7.3,0-6,5-8,"Blue skies with clouds, small waves.",,,,,55.6775,13.60889,paper_nominal_station,no measured GPS for this date,55.6775,13.60889,integrated_water_column_fluorometric_chla,False,False,no_measured_gps_recorded,no measured GPS accepted for this date; the polygon field comparison still applies because the fixed polygon does not depend on the per-date coordinate,False,False,False,fixed_pelagic_convex_hull_polygon,vombsjon_fixed_pelagic_hull_v1.1,True,247766.33349609375,6,55.67640271890664,13.607790548275048,False,exact_same_calendar_date,0,False,field_calendar_date_midnight_utc,0.6666666666666666,vombsjon_polygon_minfrac_two_thirds_v1.1,ACOLITE,1,date_level_polygon_observation,True,S2B_MSI_2019_10_09_10_25_24_T33UVB,S2B_MSI_2019_10_09_10_25_24_T33UVB,2019-10-09T10:20:29Z,N0500,S2B,2019-10-09,0,10.341388888888888,615,eligible_at_least_0.666667_valid_fraction,,True,1,1,0.004387720053394637,0.004387720053394637,0.004387720053394637,0.0,True,0.12293092560518934,S2B_MSI_2019_10_09_10_25_24_T33UVB,2019-10-09T10:20:29Z,N0500,615,1.0,,,median_of_eligible_polygon_observation_medians,whole_calendar_date,False
2019-10-09,2019,24.1,24.1,7.3,0-6,5-8,"Blue skies with clouds, small waves.",,,,,55.6775,13.60889,paper_nominal_station,no measured GPS for this date,55.6775,13.60889,integrated_water_column_fluorometric_chla,False,False,no_measured_gps_recorded,no measured GPS accepted for this date; the polygon field comparison still applies because the fixed polygon does not depend on the per-date coordinate,False,False,False,fixed_pelagic_convex_hull_polygon,vombsjon_fixed_pelagic_hull_v1.1,True,247766.33349609375,6,55.67640271890664,13.607790548275048,False,exact_same_calendar_date,0,False,field_calendar_date_midnight_utc,0.6666666666666666,vombsjon_polygon_minfrac_two_thirds_v1.1,L1C,1,date_level_polygon_observation,True,S2B_MSIL1C_20191009T102029_N0500_R065_T33UVB_20230709T044521,,2019-10-09T10:20:29Z,N0500,S2B,2019-10-09,0,10.341388888888888,615,eligible_at_least_0.666667_valid_fraction,,True,1,1,0.0029066666666666616,0.0029066666666666616,0.0029066666666666616,0.0,True,-0.019676214196762118,S2B_MSIL1C_20191009T102029_N0500_R065_T33UVB_20230709T044521,2019-10-09T10:20:29Z,N0500,615,1.0,,,median_of_eligible_polygon_observation_medians,whole_calendar_date,False
2019-10-09,2019,24.1,24.1,7.3,0-6,5-8,"Blue skies with clouds, small waves.",,,,,55.6775,13.60889,paper_nominal_station,no measured GPS for this date,55.6775,13.60889,integrated_water_column_fluorometric_chla,False,False,no_measured_gps_recorded,no measured GPS accepted for this date; the polygon field comparison still applies because the fixed polygon does not depend on the per-date coordinate,False,False,False,fixed_pelagic_convex_hull_polygon,vombsjon_fixed_pelagic_hull_v1.1,True,247766.33349609375,6,55.67640271890664,13.607790548275048,False,exact_same_calendar_date,0,False,field_calendar_date_midnight_utc,0.6666666666666666,vombsjon_polygon_minfrac_two_thirds_v1.1,L2A,1,date_level_polygon_observation,True,S2B_MSIL2A_20191009T102029_N0500_R065_T33UVB_20230709T133629,,2019-10-09T10:20:29Z,N0500,S2B,2019-10-09,0,10.341388888888888,615,eligible_at_least_0.666667_valid_fraction,,True,1,1,0.005886666666666665,0.005886666666666665,0.005886666666666665,0.0,True,0.11764705882352941,S2B_MSIL2A_20191009T102029_N0500_R065_T33UVB_20230709T133629,2019-10-09T10:20:29Z,N0500,615,1.0,,,median_of_eligible_polygon_observation_medians,whole_calendar_date,False
2020-05-06,2020,1.365,1.365,,0-6,Fresh-strong,"Sunny with clouds (sunlight was changing a lot during light measurement). Waves, up to 1 meter. Air temp appx 13.",,,,,55.6775,13.60889,paper_nominal_station,no measured GPS for this date,55.6775,13.60889,integrated_water_column_fluorometric_chla,False,False,no_measured_gps_recorded,no measured GPS accepted for this date; the polygon field comparison still applies because the fixed polygon does not depend on the per-date coordinate,False,False,False,fixed_pelagic_convex_hull_polygon,vombsjon_fixed_pelagic_hull_v1.1,True,247766.33349609375,6,55.67640271890664,13.607790548275048,False,exact_same_calendar_date,0,False,field_calendar_date_midnight_utc,0.6666666666666666,vombsjon_polygon_minfrac_two_thirds_v1.1,ACOLITE,1,date_level_polygon_observation,True,S2B_MSI_2020_05_06_10_25_20_T33UVB,S2B_MSI_2020_05_06_10_25_20_T33UVB,2020-05-06T10:15:59Z,N0500,S2B,2020-05-06,0,10.266388888888889,615,eligible_at_least_0.666667_valid_fraction,,True,1,1,-0.0026189876409868397,-0.0026189876409868397,-0.0026189876409868397,0.0,True,0.0703121777266978,S2B_MSI_2020_05_06_10_25_20_T33UVB,2020-05-06T10:15:59Z,N0500,432,0.7024390243902439,,,median_of_eligible_polygon_observation_medians,whole_calendar_date,False
2020-05-06,2020,1.365,1.365,,0-6,Fresh-strong,"Sunny with clouds (sunlight was changing a lot during light measurement). Waves, up to 1 meter. Air temp appx 13.",,,,,55.6775,13.60889,paper_nominal_station,no measured GPS for this date,55.6775,13.60889,integrated_water_column_fluorometric_chla,False,False,no_measured_gps_recorded,no measured GPS accepted for this date; the polygon field comparison still applies because the fixed polygon does not depend on the per-date coordinate,False,False,False,fixed_pelagic_convex_hull_polygon,vombsjon_fixed_pelagic_hull_v1.1,True,247766.33349609375,6,55.67640271890664,13.607790548275048,False,exact_same_calendar_date,0,False,field_calendar_date_midnight_utc,0.6666666666666666,vombsjon_polygon_minfrac_two_thirds_v1.1,L1C,1,date_level_polygon_observation,True,S2B_MSIL1C_20200506T101559_N0500_R065_T33UVB_20230427T143303,,2020-05-06T10:15:59Z,N0500,S2B,2020-05-06,0,10.266388888888889,615,eligible_at_least_0.666667_valid_fraction,,True,1,1,-0.0028333333333333335,-0.0028333333333333335,-0.0028333333333333335,0.0,True,-0.02144367260646329,S2B_MSIL1C_20200506T101559_N0500_R065_T33UVB_20230427T143303,2020-05-06T10:15:59Z,N0500,603,0.9804878048780488,,,median_of_eligible_polygon_observation_medians,whole_calendar_date,False
2020-05-06,2020,1.365,1.365,,0-6,Fresh-strong,"Sunny with clouds (sunlight was changing a lot during light measurement). Waves, up to 1 meter. Air temp appx 13.",,,,,55.6775,13.60889,paper_nominal_station,no measured GPS for this date,55.6775,13.60889,integrated_water_column_fluorometric_chla,False,False,no_measured_gps_recorded,no measured GPS accepted for this date; the polygon field comparison still applies because the fixed polygon does not depend on the per-date coordinate,False,False,False,fixed_pelagic_convex_hull_polygon,vombsjon_fixed_pelagic_hull_v1.1,True,247766.33349609375,6,55.67640271890664,13.607790548275048,False,exact_same_calendar_date,0,False,field_calendar_date_midnight_utc,0.6666666666666666,vombsjon_polygon_minfrac_two_thirds_v1.1,L2A,1,date_level_polygon_observation,True,S2B_MSIL2A_20200506T101559_N0500_R065_T33UVB_20230427T233014,,2020-05-06T10:15:59Z,N0500,S2B,2020-05-06,0,10.266388888888889,615,eligible_at_least_0.666667_valid_fraction,,True,1,1,-0.0016599999999999983,-0.0016599999999999983,-0.0016599999999999983,0.0,True,0.03917525773195874,S2B_MSIL2A_20200506T101559_N0500_R065_T33UVB_20230427T233014,2020-05-06T10:15:59Z,N0500,603,0.9804878048780488,,,median_of_eligible_polygon_observation_medians,whole_calendar_date,False
2020-05-13,2020,4.845,4.845,8.0,0-6,Gentle breeze,"Partly cloudy, mostly sunny",55.67444444444444,13.609444444444444,55 40 28,13 36 34,55.67444444444444,13.609444444444444,measured_GPS,ok,55.6775,13.60889,integrated_water_column_fluorometric_chla,False,False,accepted_measured_gps_qc_ok,measured GPS with coordinate_qc ok,True,True,False,fixed_pelagic_convex_hull_polygon,vombsjon_fixed_pelagic_hull_v1.1,True,247766.33349609375,6,55.67640271890664,13.607790548275048,False,exact_same_calendar_date,0,False,field_calendar_date_midnight_utc,0.6666666666666666,vombsjon_polygon_minfrac_two_thirds_v1.1,ACOLITE,0,no_satellite_product_on_field_date,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-13,2020,4.845,4.845,8.0,0-6,Gentle breeze,"Partly cloudy, mostly sunny",55.67444444444444,13.609444444444444,55 40 28,13 36 34,55.67444444444444,13.609444444444444,measured_GPS,ok,55.6775,13.60889,integrated_water_column_fluorometric_chla,False,False,accepted_measured_gps_qc_ok,measured GPS with coordinate_qc ok,True,True,False,fixed_pelagic_convex_hull_polygon,vombsjon_fixed_pelagic_hull_v1.1,True,247766.33349609375,6,55.67640271890664,13.607790548275048,False,exact_same_calendar_date,0,False,field_calendar_date_midnight_utc,0.6666666666666666,vombsjon_polygon_minfrac_two_thirds_v1.1,L1C,0,no_satellite_product_on_field_date,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-13,2020,4.845,4.845,8.0,0-6,Gentle breeze,"Partly cloudy, mostly sunny",55.67444444444444,13.609444444444444,55 40 28,13 36 34,55.67444444444444,13.609444444444444,measured_GPS,ok,55.6775,13.60889,integrated_water_column_fluorometric_chla,False,False,accepted_measured_gps_qc_ok,measured GPS with coordinate_qc ok,True,True,False,fixed_pelagic_convex_hull_polygon,vombsjon_fixed_pelagic_hull_v1.1,True,247766.33349609375,6,55.67640271890664,13.607790548275048,False,exact_same_calendar_date,0,False,field_calendar_date_midnight_utc,0.6666666666666666,vombsjon_polygon_minfrac_two_thirds_v1.1,L2A,0,no_satellite_product_on_field_date,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
