method,date,year,observation_unit,same_day_reduction,n_products_considered,n_products_mci_eligible,n_products_ndci_eligible,mci_observation_available,MCI_date_median,MCI_observation_median_min,MCI_observation_median_max,MCI_observation_median_spread,ndci_observation_available,NDCI_date_median,contributing_product_ids,contributing_sensing_datetimes_utc,contributing_processing_baselines,contributing_mci_valid_pixel_counts,contributing_mci_valid_pixel_fractions,excluded_product_ids,excluded_product_statuses,reprocessings_counted_as_independent_observations,methods_pooled,support_pixel_count
ACOLITE,2020-10-26,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2020_10_26_10_35_20_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2020-10-28,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2020_10_28_10_25_28_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2020-10-31,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2020_10_31_10_35_22_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2020-11-02,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2020_11_02_10_25_25_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2020-11-05,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2020_11_05_10_35_19_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2020-11-07,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2020_11_07_10_25_27_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2020-11-10,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2020_11_10_10_35_21_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2020-11-12,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2020_11_12_10_25_24_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2020-11-15,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2020_11_15_10_35_18_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2020-11-17,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2020_11_17_10_25_26_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2020-11-20,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.004265433922410012,0.004265433922410012,0.004265433922410012,0.0,True,0.07831215290826996,S2A_MSI_2020_11_20_10_35_19_T33UVB,2020-11-20T10:33:41Z,N0500,9,1.0,,,False,False,9
ACOLITE,2020-11-22,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.00343735491236051,0.00343735491236051,0.00343735491236051,0.0,True,0.016361254125959068,S2B_MSI_2020_11_22_10_25_23_T33UVB,2020-11-22T10:23:39Z,N0500,9,1.0,,,False,False,9
ACOLITE,2020-11-25,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2020_11_25_10_35_17_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2020-11-27,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2020_11_27_10_25_23_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2020-11-30,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2020_11_30_10_35_17_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2020-12-02,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2020_12_02_10_25_22_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2020-12-05,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2020_12_05_10_35_16_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2020-12-07,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2020_12_07_10_25_20_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2020-12-10,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2020_12_10_10_35_13_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2020-12-12,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2020_12_12_10_25_20_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2020-12-15,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2020_12_15_10_35_13_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2020-12-17,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2020_12_17_10_25_21_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2020-12-20,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2020_12_20_10_35_16_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2020-12-22,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2020_12_22_10_25_19_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2020-12-25,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.001667590749760469,0.001667590749760469,0.001667590749760469,0.0,True,0.1079660204936023,S2B_MSI_2020_12_25_10_35_14_T33UVB,2020-12-25T10:33:39Z,N0500,9,1.0,,,False,False,9
ACOLITE,2020-12-27,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2020_12_27_10_25_22_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2020-12-30,2020,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2020_12_30_10_35_17_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-01-01,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2021_01_01_10_25_21_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-01-04,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2021_01_04_10_35_16_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-01-06,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2021_01_06_10_25_23_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-01-09,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.001983731798827649,0.001983731798827649,0.001983731798827649,0.0,True,0.1039674033122072,S2A_MSI_2021_01_09_10_35_18_T33UVB,2021-01-09T10:34:21Z,N0500,9,1.0,,,False,False,9
ACOLITE,2021-01-11,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2021_01_11_10_25_22_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-01-14,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2021_01_14_10_35_17_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-01-16,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.004798183093468349,0.004798183093468349,0.004798183093468349,0.0,True,-0.09234368352556464,S2A_MSI_2021_01_16_10_25_24_T33UVB,2021-01-16T10:23:51Z,N0500,9,1.0,,,False,False,9
ACOLITE,2021-01-19,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2021_01_19_10_35_18_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-01-21,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2021_01_21_10_25_23_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-01-24,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2021_01_24_10_35_17_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-01-26,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2021_01_26_10_25_23_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-01-29,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2021_01_29_10_35_17_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-01-31,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2021_01_31_10_25_22_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-02-03,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2021_02_03_10_35_16_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-02-05,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2021_02_05_10_25_22_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-02-08,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2021_02_08_10_35_16_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-02-10,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2021_02_10_10_25_21_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-02-13,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,-0.002564826607704157,-0.002564826607704157,-0.002564826607704157,0.0,True,-0.033630583346742515,S2B_MSI_2021_02_13_10_35_15_T33UVB,2021-02-13T10:30:39Z,N0500,9,1.0,,,False,False,9
ACOLITE,2021-02-15,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2021_02_15_10_25_22_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-02-18,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2021_02_18_10_35_16_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-02-20,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2021_02_20_10_25_21_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-02-23,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2021_02_23_10_35_15_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-02-25,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.0007295869290828705,0.0007295869290828705,0.0007295869290828705,0.0,True,-0.030358930562655647,S2A_MSI_2021_02_25_10_25_22_T33UVB,2021-02-25T10:20:21Z,N0500,9,1.0,,,False,False,9
ACOLITE,2021-02-28,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2021_02_28_10_35_17_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-03-02,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2021_03_02_10_25_22_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-03-05,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.0022667329758405685,0.0022667329758405685,0.0022667329758405685,0.0,True,-0.007613949998982501,S2B_MSI_2021_03_05_10_35_16_T33UVB,2021-03-05T10:28:09Z,N0500,9,1.0,,,False,False,9
ACOLITE,2021-03-07,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2021_03_07_10_25_23_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-03-10,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2021_03_10_10_35_17_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-03-12,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.00042466775824626275,0.00042466775824626275,0.00042466775824626275,0.0,True,0.021662227918261685,S2B_MSI_2021_03_12_10_25_22_T33UVB,2021-03-12T10:17:29Z,N0500,9,1.0,,,False,False,9
ACOLITE,2021-03-15,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2021_03_15_10_35_16_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-03-17,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.0036497527112563447,0.0036497527112563447,0.0036497527112563447,0.0,True,0.056319805668217905,S2A_MSI_2021_03_17_10_25_22_T33UVB,2021-03-17T10:20:21Z,N0500,9,1.0,,,False,False,9
ACOLITE,2021-03-20,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2021_03_20_10_35_16_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-03-22,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2021_03_22_10_25_22_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-03-25,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.006431179431577524,0.006431179431577524,0.006431179431577524,0.0,True,0.23979236544654506,S2B_MSI_2021_03_25_10_35_16_T33UVB,2021-03-25T10:26:39Z,N0500,9,1.0,,,False,False,9
ACOLITE,2021-03-27,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2021_03_27_10_25_21_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-03-30,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.005533683362106481,0.005533683362106481,0.005533683362106481,0.0,True,0.16406620625588403,S2A_MSI_2021_03_30_10_35_15_T33UVB,2021-03-30T10:30:21Z,N0500,9,1.0,,,False,False,9
ACOLITE,2021-04-01,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2021_04_01_10_25_21_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-04-04,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2021_04_04_10_35_15_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-04-06,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2021_04_06_10_25_19_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-04-09,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2021_04_09_10_35_12_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-04-11,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2021_04_11_10_25_19_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-04-14,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,-0.00020758577932914087,-0.00020758577932914087,-0.00020758577932914087,0.0,True,0.028906217053478813,S2B_MSI_2021_04_14_10_35_13_T33UVB,2021-04-14T10:25:59Z,N0500,9,1.0,,,False,False,9
ACOLITE,2021-04-16,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2021_04_16_10_25_17_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-04-19,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,9.155664592981269e-05,9.155664592981269e-05,9.155664592981269e-05,0.0,True,0.08047503599980552,S2A_MSI_2021_04_19_10_35_12_T33UVB,2021-04-19T10:30:21Z,N0500,9,1.0,,,False,False,9
ACOLITE,2021-04-21,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2021_04_21_10_25_17_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-04-24,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.0011255349963903427,0.0011255349963903427,0.0011255349963903427,0.0,True,0.06524570286595141,S2B_MSI_2021_04_24_10_35_12_T33UVB,2021-04-24T10:25:49Z,N0500,9,1.0,,,False,False,9
ACOLITE,2021-04-26,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2021_04_26_10_25_19_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-04-29,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2021_04_29_10_35_14_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-05-01,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,7.433022061983756e-05,7.433022061983756e-05,7.433022061983756e-05,0.0,True,0.15012559103822562,S2B_MSI_2021_05_01_10_25_19_T33UVB,2021-05-01T10:15:59Z,N0500,9,1.0,,,False,False,9
ACOLITE,2021-05-04,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2021_05_04_10_35_14_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-05-06,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2021_05_06_10_25_21_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-05-09,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2021_05_09_10_35_16_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-05-11,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2021_05_11_10_25_21_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-05-14,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2021_05_14_10_35_16_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-05-16,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2021_05_16_10_25_23_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-05-19,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,-0.0006489140912890427,-0.0006489140912890427,-0.0006489140912890427,0.0,True,0.07775116574653503,S2A_MSI_2021_05_19_10_35_17_T33UVB,2021-05-19T10:30:21Z,N0500,9,1.0,,,False,False,9
ACOLITE,2021-05-21,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2021_05_21_10_25_23_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-05-24,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2021_05_24_10_35_17_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-05-26,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2021_05_26_10_25_23_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-05-29,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2021_05_29_10_35_18_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-05-31,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,-0.000960846307377021,-0.000960846307377021,-0.000960846307377021,0.0,True,-0.014608094165734553,S2B_MSI_2021_05_31_10_25_24_T33UVB,2021-05-31T10:15:59Z,N0500,9,1.0,,,False,False,9
ACOLITE,2021-06-03,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,-0.0034458597501118987,-0.0034458597501118987,-0.0034458597501118987,0.0,True,0.04945271606618342,S2B_MSI_2021_06_03_10_35_18_T33UVB,2021-06-03T10:25:59Z,N0500,9,1.0,,,False,False,9
ACOLITE,2021-06-05,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,-0.0027588564902544035,-0.0027588564902544035,-0.0027588564902544035,0.0,True,0.03986867223832293,S2A_MSI_2021_06_05_10_25_24_T33UVB,2021-06-05T10:20:21Z,N0500,9,1.0,,,False,False,9
ACOLITE,2021-06-08,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,-0.001124396671851477,-0.001124396671851477,-0.001124396671851477,0.0,True,0.034246110327721964,S2A_MSI_2021_06_08_10_35_18_T33UVB,2021-06-08T10:30:21Z,N0500,9,1.0,,,False,False,9
ACOLITE,2021-06-10,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2021_06_10_10_25_24_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-06-13,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2021_06_13_10_35_18_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-06-15,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.00014057780305544443,0.00014057780305544443,0.00014057780305544443,0.0,True,0.007988181088917972,S2A_MSI_2021_06_15_10_25_23_T33UVB,2021-06-15T10:20:21Z,N0500,9,1.0,,,False,False,9
ACOLITE,2021-06-18,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,-0.0025430878003438323,-0.0025430878003438323,-0.0025430878003438323,0.0,True,0.02957794824425063,S2A_MSI_2021_06_18_10_35_17_T33UVB,2021-06-18T10:30:21Z,N0500,9,1.0,,,False,False,9
ACOLITE,2021-06-20,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2021_06_20_10_25_23_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-06-23,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2021_06_23_10_35_18_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-06-25,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2021_06_25_10_25_24_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-06-28,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.0026682956765095387,0.0026682956765095387,0.0026682956765095387,0.0,True,0.026943494723962257,S2A_MSI_2021_06_28_10_35_19_T33UVB,2021-06-28T10:30:21Z,N0500,9,1.0,,,False,False,9
ACOLITE,2021-06-30,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2021_06_30_10_25_24_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-07-03,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2021_07_03_10_35_18_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-07-05,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2021_07_05_10_25_25_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-07-08,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2021_07_08_10_35_20_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-07-10,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2021_07_10_10_25_25_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-07-13,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2021_07_13_10_35_19_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-07-15,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2021_07_15_10_25_26_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-07-18,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2021_07_18_10_35_20_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-07-20,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.00980441669623057,0.00980441669623057,0.00980441669623057,0.0,True,0.10686279681561824,S2B_MSI_2021_07_20_10_25_25_T33UVB,2021-07-20T10:15:59Z,N0500,9,1.0,,,False,False,9
ACOLITE,2021-07-23,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.018000338226556778,0.018000338226556778,0.018000338226556778,0.0,True,0.17785837459971204,S2B_MSI_2021_07_23_10_35_19_T33UVB,2021-07-23T10:25:59Z,N0500,9,1.0,,,False,False,9
ACOLITE,2021-07-25,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2021_07_25_10_25_26_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-07-28,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2021_07_28_10_35_20_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-07-30,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2021_07_30_10_25_24_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2021-08-02,2021,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2021_08_02_10_35_19_T33UVB,ineligible_below_6_valid_pixels,False,False,9
