product_id,product_level,source_relative_path,platform,sensing_datetime_utc,acquisition_date,year,tile_id,relative_orbit,processing_baseline,generation_time_utc,product_uri,metadata_tile_id,acquisition_metadata_complete,band_asset_count,qa_asset_count,scl_asset_count,B4_raster_count,B5_raster_count,B6_raster_count,discovery_status
S2B_MSIL1C_20210802T102559_N0500_R108_T33UVB_20230122T024510,L1C,S2B_MSIL1C_20210802T102559_N0500_R108_T33UVB_20230122T024510.SAFE,S2B,2021-08-02T10:25:59Z,2021-08-02,2021,T33UVB,108,N0500,2023-01-22T02:45:10Z,S2B_MSIL1C_20210802T102559_N0500_R108_T33UVB_20230122T024510.SAFE,,True,13,27,0,1,1,1,inventoried
S2A_MSIL1C_20210804T102031_N0500_R065_T33UVB_20230115T222302,L1C,S2A_MSIL1C_20210804T102031_N0500_R065_T33UVB_20230115T222302.SAFE,S2A,2021-08-04T10:20:31Z,2021-08-04,2021,T33UVB,65,N0500,2023-01-15T22:23:02Z,S2A_MSIL1C_20210804T102031_N0500_R065_T33UVB_20230115T222302.SAFE,,True,13,27,0,1,1,1,inventoried
S2A_MSIL1C_20210807T103031_N0500_R108_T33UVB_20230211T021119,L1C,S2A_MSIL1C_20210807T103031_N0500_R108_T33UVB_20230211T021119.SAFE,S2A,2021-08-07T10:30:31Z,2021-08-07,2021,T33UVB,108,N0500,2023-02-11T02:11:19Z,S2A_MSIL1C_20210807T103031_N0500_R108_T33UVB_20230211T021119.SAFE,,True,13,27,0,1,1,1,inventoried
S2B_MSIL1C_20210809T101559_N0500_R065_T33UVB_20230116T012618,L1C,S2B_MSIL1C_20210809T101559_N0500_R065_T33UVB_20230116T012618.SAFE,S2B,2021-08-09T10:15:59Z,2021-08-09,2021,T33UVB,65,N0500,2023-01-16T01:26:18Z,S2B_MSIL1C_20210809T101559_N0500_R065_T33UVB_20230116T012618.SAFE,,True,13,27,0,1,1,1,inventoried
S2B_MSIL1C_20210812T102559_N0500_R108_T33UVB_20230122T225026,L1C,S2B_MSIL1C_20210812T102559_N0500_R108_T33UVB_20230122T225026.SAFE,S2B,2021-08-12T10:25:59Z,2021-08-12,2021,T33UVB,108,N0500,2023-01-22T22:50:26Z,S2B_MSIL1C_20210812T102559_N0500_R108_T33UVB_20230122T225026.SAFE,,True,13,27,0,1,1,1,inventoried
S2A_MSIL1C_20210814T102031_N0500_R065_T33UVB_20230113T214610,L1C,S2A_MSIL1C_20210814T102031_N0500_R065_T33UVB_20230113T214610.SAFE,S2A,2021-08-14T10:20:31Z,2021-08-14,2021,T33UVB,65,N0500,2023-01-13T21:46:10Z,S2A_MSIL1C_20210814T102031_N0500_R065_T33UVB_20230113T214610.SAFE,,True,13,27,0,1,1,1,inventoried
S2A_MSIL1C_20210817T103021_N0500_R108_T33UVB_20230215T223007,L1C,S2A_MSIL1C_20210817T103021_N0500_R108_T33UVB_20230215T223007.SAFE,S2A,2021-08-17T10:30:21Z,2021-08-17,2021,T33UVB,108,N0500,2023-02-15T22:30:07Z,S2A_MSIL1C_20210817T103021_N0500_R108_T33UVB_20230215T223007.SAFE,,True,13,27,0,1,1,1,inventoried
S2B_MSIL1C_20210819T101559_N0500_R065_T33UVB_20230210T100422,L1C,S2B_MSIL1C_20210819T101559_N0500_R065_T33UVB_20230210T100422.SAFE,S2B,2021-08-19T10:15:59Z,2021-08-19,2021,T33UVB,65,N0500,2023-02-10T10:04:22Z,S2B_MSIL1C_20210819T101559_N0500_R065_T33UVB_20230210T100422.SAFE,,True,13,27,0,1,1,1,inventoried
S2B_MSIL1C_20210822T102559_N0500_R108_T33UVB_20230217T021938,L1C,S2B_MSIL1C_20210822T102559_N0500_R108_T33UVB_20230217T021938.SAFE,S2B,2021-08-22T10:25:59Z,2021-08-22,2021,T33UVB,108,N0500,2023-02-17T02:19:38Z,S2B_MSIL1C_20210822T102559_N0500_R108_T33UVB_20230217T021938.SAFE,,True,13,27,0,1,1,1,inventoried
S2A_MSIL1C_20210824T102031_N0500_R065_T33UVB_20230122T102054,L1C,S2A_MSIL1C_20210824T102031_N0500_R065_T33UVB_20230122T102054.SAFE,S2A,2021-08-24T10:20:31Z,2021-08-24,2021,T33UVB,65,N0500,2023-01-22T10:20:54Z,S2A_MSIL1C_20210824T102031_N0500_R065_T33UVB_20230122T102054.SAFE,,True,13,27,0,1,1,1,inventoried
S2A_MSIL1C_20210827T103021_N0500_R108_T33UVB_20230218T004333,L1C,S2A_MSIL1C_20210827T103021_N0500_R108_T33UVB_20230218T004333.SAFE,S2A,2021-08-27T10:30:21Z,2021-08-27,2021,T33UVB,108,N0500,2023-02-18T00:43:33Z,S2A_MSIL1C_20210827T103021_N0500_R108_T33UVB_20230218T004333.SAFE,,True,13,27,0,1,1,1,inventoried
S2B_MSIL1C_20210829T101559_N0500_R065_T33UVB_20230225T070728,L1C,S2B_MSIL1C_20210829T101559_N0500_R065_T33UVB_20230225T070728.SAFE,S2B,2021-08-29T10:15:59Z,2021-08-29,2021,T33UVB,65,N0500,2023-02-25T07:07:28Z,S2B_MSIL1C_20210829T101559_N0500_R065_T33UVB_20230225T070728.SAFE,,True,13,27,0,1,1,1,inventoried
S2B_MSIL1C_20210901T102559_N0500_R108_T33UVB_20230116T223926,L1C,S2B_MSIL1C_20210901T102559_N0500_R108_T33UVB_20230116T223926.SAFE,S2B,2021-09-01T10:25:59Z,2021-09-01,2021,T33UVB,108,N0500,2023-01-16T22:39:26Z,S2B_MSIL1C_20210901T102559_N0500_R108_T33UVB_20230116T223926.SAFE,,True,13,27,0,1,1,1,inventoried
S2A_MSIL1C_20210903T102021_N0500_R065_T33UVB_20230110T004639,L1C,S2A_MSIL1C_20210903T102021_N0500_R065_T33UVB_20230110T004639.SAFE,S2A,2021-09-03T10:20:21Z,2021-09-03,2021,T33UVB,65,N0500,2023-01-10T00:46:39Z,S2A_MSIL1C_20210903T102021_N0500_R065_T33UVB_20230110T004639.SAFE,,True,13,27,0,1,1,1,inventoried
S2A_MSIL1C_20210906T103021_N0500_R108_T33UVB_20230114T145640,L1C,S2A_MSIL1C_20210906T103021_N0500_R108_T33UVB_20230114T145640.SAFE,S2A,2021-09-06T10:30:21Z,2021-09-06,2021,T33UVB,108,N0500,2023-01-14T14:56:40Z,S2A_MSIL1C_20210906T103021_N0500_R108_T33UVB_20230114T145640.SAFE,,True,13,27,0,1,1,1,inventoried
S2B_MSIL1C_20210908T101559_N0500_R065_T33UVB_20230116T102914,L1C,S2B_MSIL1C_20210908T101559_N0500_R065_T33UVB_20230116T102914.SAFE,S2B,2021-09-08T10:15:59Z,2021-09-08,2021,T33UVB,65,N0500,2023-01-16T10:29:14Z,S2B_MSIL1C_20210908T101559_N0500_R065_T33UVB_20230116T102914.SAFE,,True,13,27,0,1,1,1,inventoried
S2B_MSIL1C_20210911T102559_N0500_R108_T33UVB_20230116T213757,L1C,S2B_MSIL1C_20210911T102559_N0500_R108_T33UVB_20230116T213757.SAFE,S2B,2021-09-11T10:25:59Z,2021-09-11,2021,T33UVB,108,N0500,2023-01-16T21:37:57Z,S2B_MSIL1C_20210911T102559_N0500_R108_T33UVB_20230116T213757.SAFE,,True,13,27,0,1,1,1,inventoried
S2A_MSIL1C_20210913T102021_N0500_R065_T33UVB_20230110T080734,L1C,S2A_MSIL1C_20210913T102021_N0500_R065_T33UVB_20230110T080734.SAFE,S2A,2021-09-13T10:20:21Z,2021-09-13,2021,T33UVB,65,N0500,2023-01-10T08:07:34Z,S2A_MSIL1C_20210913T102021_N0500_R065_T33UVB_20230110T080734.SAFE,,True,13,27,0,1,1,1,inventoried
S2A_MSIL1C_20210916T103021_N0500_R108_T33UVB_20230117T084313,L1C,S2A_MSIL1C_20210916T103021_N0500_R108_T33UVB_20230117T084313.SAFE,S2A,2021-09-16T10:30:21Z,2021-09-16,2021,T33UVB,108,N0500,2023-01-17T08:43:13Z,S2A_MSIL1C_20210916T103021_N0500_R108_T33UVB_20230117T084313.SAFE,,True,13,27,0,1,1,1,inventoried
S2B_MSIL1C_20210918T101639_N0500_R065_T33UVB_20230124T235600,L1C,S2B_MSIL1C_20210918T101639_N0500_R065_T33UVB_20230124T235600.SAFE,S2B,2021-09-18T10:16:39Z,2021-09-18,2021,T33UVB,65,N0500,2023-01-24T23:56:00Z,S2B_MSIL1C_20210918T101639_N0500_R065_T33UVB_20230124T235600.SAFE,,True,13,27,0,1,1,1,inventoried
S2B_MSIL1C_20210921T102639_N0500_R108_T33UVB_20230124T131747,L1C,S2B_MSIL1C_20210921T102639_N0500_R108_T33UVB_20230124T131747.SAFE,S2B,2021-09-21T10:26:39Z,2021-09-21,2021,T33UVB,108,N0500,2023-01-24T13:17:47Z,S2B_MSIL1C_20210921T102639_N0500_R108_T33UVB_20230124T131747.SAFE,,True,13,27,0,1,1,1,inventoried
S2A_MSIL1C_20210923T102031_N0500_R065_T33UVB_20230118T122143,L1C,S2A_MSIL1C_20210923T102031_N0500_R065_T33UVB_20230118T122143.SAFE,S2A,2021-09-23T10:20:31Z,2021-09-23,2021,T33UVB,65,N0500,2023-01-18T12:21:43Z,S2A_MSIL1C_20210923T102031_N0500_R065_T33UVB_20230118T122143.SAFE,,True,13,27,0,1,1,1,inventoried
S2A_MSIL1C_20210926T103031_N0500_R108_T33UVB_20230114T143326,L1C,S2A_MSIL1C_20210926T103031_N0500_R108_T33UVB_20230114T143326.SAFE,S2A,2021-09-26T10:30:31Z,2021-09-26,2021,T33UVB,108,N0500,2023-01-14T14:33:26Z,S2A_MSIL1C_20210926T103031_N0500_R108_T33UVB_20230114T143326.SAFE,,True,13,27,0,1,1,1,inventoried
S2B_MSIL1C_20210928T101719_N0500_R065_T33UVB_20230125T065417,L1C,S2B_MSIL1C_20210928T101719_N0500_R065_T33UVB_20230125T065417.SAFE,S2B,2021-09-28T10:17:19Z,2021-09-28,2021,T33UVB,65,N0500,2023-01-25T06:54:17Z,S2B_MSIL1C_20210928T101719_N0500_R065_T33UVB_20230125T065417.SAFE,,True,13,27,0,1,1,1,inventoried
S2B_MSIL1C_20211001T102739_N0500_R108_T33UVB_20230110T191417,L1C,S2B_MSIL1C_20211001T102739_N0500_R108_T33UVB_20230110T191417.SAFE,S2B,2021-10-01T10:27:39Z,2021-10-01,2021,T33UVB,108,N0500,2023-01-10T19:14:17Z,S2B_MSIL1C_20211001T102739_N0500_R108_T33UVB_20230110T191417.SAFE,,True,13,27,0,1,1,1,inventoried
S2A_MSIL1C_20211003T101851_N0500_R065_T33UVB_20230110T205800,L1C,S2A_MSIL1C_20211003T101851_N0500_R065_T33UVB_20230110T205800.SAFE,S2A,2021-10-03T10:18:51Z,2021-10-03,2021,T33UVB,65,N0500,2023-01-10T20:58:00Z,S2A_MSIL1C_20211003T101851_N0500_R065_T33UVB_20230110T205800.SAFE,,True,13,27,0,1,1,1,inventoried
S2A_MSIL1C_20211006T102921_N0500_R108_T33UVB_20230107T045035,L1C,S2A_MSIL1C_20211006T102921_N0500_R108_T33UVB_20230107T045035.SAFE,S2A,2021-10-06T10:29:21Z,2021-10-06,2021,T33UVB,108,N0500,2023-01-07T04:50:35Z,S2A_MSIL1C_20211006T102921_N0500_R108_T33UVB_20230107T045035.SAFE,,True,13,27,0,1,1,1,inventoried
S2B_MSIL1C_20211008T101829_N0500_R065_T33UVB_20230112T034231,L1C,S2B_MSIL1C_20211008T101829_N0500_R065_T33UVB_20230112T034231.SAFE,S2B,2021-10-08T10:18:29Z,2021-10-08,2021,T33UVB,65,N0500,2023-01-12T03:42:31Z,S2B_MSIL1C_20211008T101829_N0500_R065_T33UVB_20230112T034231.SAFE,,True,13,27,0,1,1,1,inventoried
S2B_MSIL1C_20211011T102849_N0500_R108_T33UVB_20230114T160328,L1C,S2B_MSIL1C_20211011T102849_N0500_R108_T33UVB_20230114T160328.SAFE,S2B,2021-10-11T10:28:49Z,2021-10-11,2021,T33UVB,108,N0500,2023-01-14T16:03:28Z,S2B_MSIL1C_20211011T102849_N0500_R108_T33UVB_20230114T160328.SAFE,,True,13,27,0,1,1,1,inventoried
S2A_MSIL1C_20211013T101951_N0500_R065_T33UVB_20230103T134349,L1C,S2A_MSIL1C_20211013T101951_N0500_R065_T33UVB_20230103T134349.SAFE,S2A,2021-10-13T10:19:51Z,2021-10-13,2021,T33UVB,65,N0500,2023-01-03T13:43:49Z,S2A_MSIL1C_20211013T101951_N0500_R065_T33UVB_20230103T134349.SAFE,,True,13,27,0,1,1,1,inventoried
S2A_MSIL1C_20211016T103031_N0500_R108_T33UVB_20230107T085204,L1C,S2A_MSIL1C_20211016T103031_N0500_R108_T33UVB_20230107T085204.SAFE,S2A,2021-10-16T10:30:31Z,2021-10-16,2021,T33UVB,108,N0500,2023-01-07T08:52:04Z,S2A_MSIL1C_20211016T103031_N0500_R108_T33UVB_20230107T085204.SAFE,,True,13,27,0,1,1,1,inventoried
S2B_MSIL1C_20211018T101939_N0500_R065_T33UVB_20230110T151113,L1C,S2B_MSIL1C_20211018T101939_N0500_R065_T33UVB_20230110T151113.SAFE,S2B,2021-10-18T10:19:39Z,2021-10-18,2021,T33UVB,65,N0500,2023-01-10T15:11:13Z,S2B_MSIL1C_20211018T101939_N0500_R065_T33UVB_20230110T151113.SAFE,,True,13,27,0,1,1,1,inventoried
S2B_MSIL1C_20211021T102959_N0500_R108_T33UVB_20230109T002204,L1C,S2B_MSIL1C_20211021T102959_N0500_R108_T33UVB_20230109T002204.SAFE,S2B,2021-10-21T10:29:59Z,2021-10-21,2021,T33UVB,108,N0500,2023-01-09T00:22:04Z,S2B_MSIL1C_20211021T102959_N0500_R108_T33UVB_20230109T002204.SAFE,,True,13,27,0,1,1,1,inventoried
S2A_MSIL1C_20211023T102101_N0500_R065_T33UVB_20230104T131254,L1C,S2A_MSIL1C_20211023T102101_N0500_R065_T33UVB_20230104T131254.SAFE,S2A,2021-10-23T10:21:01Z,2021-10-23,2021,T33UVB,65,N0500,2023-01-04T13:12:54Z,S2A_MSIL1C_20211023T102101_N0500_R065_T33UVB_20230104T131254.SAFE,,True,13,27,0,1,1,1,inventoried
S2A_MSIL1C_20211026T103131_N0500_R108_T33UVB_20230117T122426,L1C,S2A_MSIL1C_20211026T103131_N0500_R108_T33UVB_20230117T122426.SAFE,S2A,2021-10-26T10:31:31Z,2021-10-26,2021,T33UVB,108,N0500,2023-01-17T12:24:26Z,S2A_MSIL1C_20211026T103131_N0500_R108_T33UVB_20230117T122426.SAFE,,True,13,27,0,1,1,1,inventoried
S2B_MSIL1C_20211028T102039_N0500_R065_T33UVB_20230106T221909,L1C,S2B_MSIL1C_20211028T102039_N0500_R065_T33UVB_20230106T221909.SAFE,S2B,2021-10-28T10:20:39Z,2021-10-28,2021,T33UVB,65,N0500,2023-01-06T22:19:09Z,S2B_MSIL1C_20211028T102039_N0500_R065_T33UVB_20230106T221909.SAFE,,True,13,27,0,1,1,1,inventoried
S2B_MSIL1C_20211031T103059_N0500_R108_T33UVB_20230106T151032,L1C,S2B_MSIL1C_20211031T103059_N0500_R108_T33UVB_20230106T151032.SAFE,S2B,2021-10-31T10:30:59Z,2021-10-31,2021,T33UVB,108,N0500,2023-01-06T15:10:32Z,S2B_MSIL1C_20211031T103059_N0500_R108_T33UVB_20230106T151032.SAFE,,True,13,27,0,1,1,1,inventoried
S2B_MSIL1C_20211031T103059_N0500_R108_T33UVB_20230308T100446,L1C,S2B_MSIL1C_20211031T103059_N0500_R108_T33UVB_20230308T100446.SAFE,S2B,2021-10-31T10:30:59Z,2021-10-31,2021,T33UVB,108,N0500,2023-03-08T10:04:46Z,S2B_MSIL1C_20211031T103059_N0500_R108_T33UVB_20230308T100446.SAFE,,True,13,27,0,1,1,1,inventoried
S2A_MSIL1C_20211102T102201_N0500_R065_T33UVB_20230112T085559,L1C,S2A_MSIL1C_20211102T102201_N0500_R065_T33UVB_20230112T085559.SAFE,S2A,2021-11-02T10:22:01Z,2021-11-02,2021,T33UVB,65,N0500,2023-01-12T08:55:59Z,S2A_MSIL1C_20211102T102201_N0500_R065_T33UVB_20230112T085559.SAFE,,True,13,27,0,1,1,1,inventoried
S2A_MSIL1C_20211105T103221_N0500_R108_T33UVB_20221231T195011,L1C,S2A_MSIL1C_20211105T103221_N0500_R108_T33UVB_20221231T195011.SAFE,S2A,2021-11-05T10:32:21Z,2021-11-05,2021,T33UVB,108,N0500,2022-12-31T19:50:11Z,S2A_MSIL1C_20211105T103221_N0500_R108_T33UVB_20221231T195011.SAFE,,True,13,27,0,1,1,1,inventoried
S2B_MSIL1C_20211107T102129_N0500_R065_T33UVB_20230103T065949,L1C,S2B_MSIL1C_20211107T102129_N0500_R065_T33UVB_20230103T065949.SAFE,S2B,2021-11-07T10:21:29Z,2021-11-07,2021,T33UVB,65,N0500,2023-01-03T06:59:49Z,S2B_MSIL1C_20211107T102129_N0500_R065_T33UVB_20230103T065949.SAFE,,True,13,27,0,1,1,1,inventoried
S2B_MSIL1C_20211110T103149_N0500_R108_T33UVB_20221231T094843,L1C,S2B_MSIL1C_20211110T103149_N0500_R108_T33UVB_20221231T094843.SAFE,S2B,2021-11-10T10:31:49Z,2021-11-10,2021,T33UVB,108,N0500,2022-12-31T09:48:43Z,S2B_MSIL1C_20211110T103149_N0500_R108_T33UVB_20221231T094843.SAFE,,True,13,27,0,1,1,1,inventoried
S2A_MSIL1C_20211112T102251_N0500_R065_T33UVB_20221229T162112,L1C,S2A_MSIL1C_20211112T102251_N0500_R065_T33UVB_20221229T162112.SAFE,S2A,2021-11-12T10:22:51Z,2021-11-12,2021,T33UVB,65,N0500,2022-12-29T16:21:12Z,S2A_MSIL1C_20211112T102251_N0500_R065_T33UVB_20221229T162112.SAFE,,True,13,27,0,1,1,1,inventoried
S2A_MSIL1C_20211115T103311_N0500_R108_T33UVB_20230105T183623,L1C,S2A_MSIL1C_20211115T103311_N0500_R108_T33UVB_20230105T183623.SAFE,S2A,2021-11-15T10:33:11Z,2021-11-15,2021,T33UVB,108,N0500,2023-01-05T18:36:23Z,S2A_MSIL1C_20211115T103311_N0500_R108_T33UVB_20230105T183623.SAFE,,True,13,27,0,1,1,1,inventoried
S2B_MSIL1C_20211117T102219_N0500_R065_T33UVB_20230104T222525,L1C,S2B_MSIL1C_20211117T102219_N0500_R065_T33UVB_20230104T222525.SAFE,S2B,2021-11-17T10:22:19Z,2021-11-17,2021,T33UVB,65,N0500,2023-01-04T22:25:25Z,S2B_MSIL1C_20211117T102219_N0500_R065_T33UVB_20230104T222525.SAFE,,True,13,27,0,1,1,1,inventoried
S2B_MSIL1C_20211120T103239_N0500_R108_T33UVB_20230103T133701,L1C,S2B_MSIL1C_20211120T103239_N0500_R108_T33UVB_20230103T133701.SAFE,S2B,2021-11-20T10:32:39Z,2021-11-20,2021,T33UVB,108,N0500,2023-01-03T13:37:01Z,S2B_MSIL1C_20211120T103239_N0500_R108_T33UVB_20230103T133701.SAFE,,True,13,27,0,1,1,1,inventoried
S2A_MSIL1C_20211122T102331_N0500_R065_T33UVB_20221231T111000,L1C,S2A_MSIL1C_20211122T102331_N0500_R065_T33UVB_20221231T111000.SAFE,S2A,2021-11-22T10:23:31Z,2021-11-22,2021,T33UVB,65,N0500,2022-12-31T11:10:00Z,S2A_MSIL1C_20211122T102331_N0500_R065_T33UVB_20221231T111000.SAFE,,True,13,27,0,1,1,1,inventoried
S2A_MSIL1C_20211125T103351_N0500_R108_T33UVB_20230104T104218,L1C,S2A_MSIL1C_20211125T103351_N0500_R108_T33UVB_20230104T104218.SAFE,S2A,2021-11-25T10:33:51Z,2021-11-25,2021,T33UVB,108,N0500,2023-01-04T10:42:18Z,S2A_MSIL1C_20211125T103351_N0500_R108_T33UVB_20230104T104218.SAFE,,True,13,27,0,1,1,1,inventoried
S2B_MSIL1C_20211127T102259_N0500_R065_T33UVB_20230106T000823,L1C,S2B_MSIL1C_20211127T102259_N0500_R065_T33UVB_20230106T000823.SAFE,S2B,2021-11-27T10:22:59Z,2021-11-27,2021,T33UVB,65,N0500,2023-01-06T00:08:23Z,S2B_MSIL1C_20211127T102259_N0500_R065_T33UVB_20230106T000823.SAFE,,True,13,27,0,1,1,1,inventoried
S2B_MSIL1C_20211130T103309_N0500_R108_T33UVB_20230104T121446,L1C,S2B_MSIL1C_20211130T103309_N0500_R108_T33UVB_20230104T121446.SAFE,S2B,2021-11-30T10:33:09Z,2021-11-30,2021,T33UVB,108,N0500,2023-01-04T12:14:46Z,S2B_MSIL1C_20211130T103309_N0500_R108_T33UVB_20230104T121446.SAFE,,True,13,27,0,1,1,1,inventoried
S2A_MSIL1C_20211202T102401_N0500_R065_T33UVB_20221223T194113,L1C,S2A_MSIL1C_20211202T102401_N0500_R065_T33UVB_20221223T194113.SAFE,S2A,2021-12-02T10:24:01Z,2021-12-02,2021,T33UVB,65,N0500,2022-12-23T19:41:13Z,S2A_MSIL1C_20211202T102401_N0500_R065_T33UVB_20221223T194113.SAFE,,True,13,27,0,1,1,1,inventoried
S2A_MSIL1C_20211205T103421_N0500_R108_T33UVB_20221226T151144,L1C,S2A_MSIL1C_20211205T103421_N0500_R108_T33UVB_20221226T151144.SAFE,S2A,2021-12-05T10:34:21Z,2021-12-05,2021,T33UVB,108,N0500,2022-12-26T15:11:44Z,S2A_MSIL1C_20211205T103421_N0500_R108_T33UVB_20221226T151144.SAFE,,True,13,27,0,1,1,1,inventoried
S2B_MSIL1C_20211207T102319_N0500_R065_T33UVB_20221227T231302,L1C,S2B_MSIL1C_20211207T102319_N0500_R065_T33UVB_20221227T231302.SAFE,S2B,2021-12-07T10:23:19Z,2021-12-07,2021,T33UVB,65,N0500,2022-12-27T23:13:02Z,S2B_MSIL1C_20211207T102319_N0500_R065_T33UVB_20221227T231302.SAFE,,True,13,27,0,1,1,1,inventoried
S2B_MSIL1C_20211210T103329_N0500_R108_T33UVB_20221229T123304,L1C,S2B_MSIL1C_20211210T103329_N0500_R108_T33UVB_20221229T123304.SAFE,S2B,2021-12-10T10:33:29Z,2021-12-10,2021,T33UVB,108,N0500,2022-12-29T12:33:04Z,S2B_MSIL1C_20211210T103329_N0500_R108_T33UVB_20221229T123304.SAFE,,True,13,27,0,1,1,1,inventoried
S2A_MSIL1C_20211212T102431_N0500_R065_T33UVB_20221223T223037,L1C,S2A_MSIL1C_20211212T102431_N0500_R065_T33UVB_20221223T223037.SAFE,S2A,2021-12-12T10:24:31Z,2021-12-12,2021,T33UVB,65,N0500,2022-12-23T22:30:37Z,S2A_MSIL1C_20211212T102431_N0500_R065_T33UVB_20221223T223037.SAFE,,True,13,27,0,1,1,1,inventoried
S2A_MSIL1C_20211215T103441_N0500_R108_T33UVB_20221226T042424,L1C,S2A_MSIL1C_20211215T103441_N0500_R108_T33UVB_20221226T042424.SAFE,S2A,2021-12-15T10:34:41Z,2021-12-15,2021,T33UVB,108,N0500,2022-12-26T04:24:24Z,S2A_MSIL1C_20211215T103441_N0500_R108_T33UVB_20221226T042424.SAFE,,True,13,27,0,1,1,1,inventoried
S2B_MSIL1C_20211217T102329_N0500_R065_T33UVB_20221228T091556,L1C,S2B_MSIL1C_20211217T102329_N0500_R065_T33UVB_20221228T091556.SAFE,S2B,2021-12-17T10:23:29Z,2021-12-17,2021,T33UVB,65,N0500,2022-12-28T09:15:56Z,S2B_MSIL1C_20211217T102329_N0500_R065_T33UVB_20221228T091556.SAFE,,True,13,27,0,1,1,1,inventoried
S2B_MSIL1C_20211220T103339_N0500_R108_T33UVB_20221225T125329,L1C,S2B_MSIL1C_20211220T103339_N0500_R108_T33UVB_20221225T125329.SAFE,S2B,2021-12-20T10:33:39Z,2021-12-20,2021,T33UVB,108,N0500,2022-12-25T12:53:29Z,S2B_MSIL1C_20211220T103339_N0500_R108_T33UVB_20221225T125329.SAFE,,True,13,27,0,1,1,1,inventoried
S2A_MSIL1C_20211222T102441_N0500_R065_T33UVB_20221224T195623,L1C,S2A_MSIL1C_20211222T102441_N0500_R065_T33UVB_20221224T195623.SAFE,S2A,2021-12-22T10:24:41Z,2021-12-22,2021,T33UVB,65,N0500,2022-12-24T19:56:23Z,S2A_MSIL1C_20211222T102441_N0500_R065_T33UVB_20221224T195623.SAFE,,True,13,27,0,1,1,1,inventoried
S2A_MSIL1C_20211225T103441_N0500_R108_T33UVB_20221227T195952,L1C,S2A_MSIL1C_20211225T103441_N0500_R108_T33UVB_20221227T195952.SAFE,S2A,2021-12-25T10:34:41Z,2021-12-25,2021,T33UVB,108,N0500,2022-12-27T19:59:52Z,S2A_MSIL1C_20211225T103441_N0500_R108_T33UVB_20221227T195952.SAFE,,True,13,27,0,1,1,1,inventoried
S2B_MSIL1C_20211227T102339_N0500_R065_T33UVB_20221225T115238,L1C,S2B_MSIL1C_20211227T102339_N0500_R065_T33UVB_20221225T115238.SAFE,S2B,2021-12-27T10:23:39Z,2021-12-27,2021,T33UVB,65,N0500,2022-12-25T11:52:38Z,S2B_MSIL1C_20211227T102339_N0500_R065_T33UVB_20221225T115238.SAFE,,True,13,27,0,1,1,1,inventoried
S2B_MSIL1C_20211230T103339_N0500_R108_T33UVB_20221227T203622,L1C,S2B_MSIL1C_20211230T103339_N0500_R108_T33UVB_20221227T203622.SAFE,S2B,2021-12-30T10:33:39Z,2021-12-30,2021,T33UVB,108,N0500,2022-12-27T20:36:22Z,S2B_MSIL1C_20211230T103339_N0500_R108_T33UVB_20221227T203622.SAFE,,True,13,27,0,1,1,1,inventoried
S2A_MSIL1C_20220101T102431_N0510_R065_T33UVB_20240420T151849,L1C,S2A_MSIL1C_20220101T102431_N0510_R065_T33UVB_20240420T151849.SAFE,S2A,2022-01-01T10:24:31Z,2022-01-01,2022,T33UVB,65,N0510,2024-04-20T15:18:49Z,S2A_MSIL1C_20220101T102431_N0510_R065_T33UVB_20240420T151849.SAFE,,True,13,27,0,1,1,1,inventoried
S2A_MSIL1C_20220104T103431_N0510_R108_T33UVB_20240423T092858,L1C,S2A_MSIL1C_20220104T103431_N0510_R108_T33UVB_20240423T092858.SAFE,S2A,2022-01-04T10:34:31Z,2022-01-04,2022,T33UVB,108,N0510,2024-04-23T09:28:58Z,S2A_MSIL1C_20220104T103431_N0510_R108_T33UVB_20240423T092858.SAFE,,True,13,27,0,1,1,1,inventoried
S2B_MSIL1C_20220106T102319_N0510_R065_T33UVB_20240424T185428,L1C,S2B_MSIL1C_20220106T102319_N0510_R065_T33UVB_20240424T185428.SAFE,S2B,2022-01-06T10:23:19Z,2022-01-06,2022,T33UVB,65,N0510,2024-04-24T18:54:28Z,S2B_MSIL1C_20220106T102319_N0510_R065_T33UVB_20240424T185428.SAFE,,True,13,27,0,1,1,1,inventoried
S2B_MSIL1C_20220109T103319_N0510_R108_T33UVB_20240426T153423,L1C,S2B_MSIL1C_20220109T103319_N0510_R108_T33UVB_20240426T153423.SAFE,S2B,2022-01-09T10:33:19Z,2022-01-09,2022,T33UVB,108,N0510,2024-04-26T15:34:23Z,S2B_MSIL1C_20220109T103319_N0510_R108_T33UVB_20240426T153423.SAFE,,True,13,27,0,1,1,1,inventoried
S2A_MSIL1C_20220111T102411_N0510_R065_T33UVB_20240427T144432,L1C,S2A_MSIL1C_20220111T102411_N0510_R065_T33UVB_20240427T144432.SAFE,S2A,2022-01-11T10:24:11Z,2022-01-11,2022,T33UVB,65,N0510,2024-04-27T14:44:32Z,S2A_MSIL1C_20220111T102411_N0510_R065_T33UVB_20240427T144432.SAFE,,True,13,27,0,1,1,1,inventoried
