method,product_id,acolite_scene_id,linked_l1c_product_id,source_relative_path,target_id,target_role,target_latitude,target_longitude,coordinate_provenance,field_date,acquisition_date,year,sensing_datetime_utc,platform,tile_id,relative_orbit,processing_baseline,radiometry_processing_baseline,radiometry_processing_baseline_source,generation_time_utc,grid_resolution_m,window_size,window_pixel_count,support_detail,support_pixel_count,polygon_total_pixel_count,polygon_bbox_rows,polygon_bbox_cols,polygon_enclosing_window_size,polygon_coordinate_path,target_row,target_col,target_inside_raster,eligibility_rule_id,minimum_valid_pixels,minimum_valid_fraction,required_qa_complete,required_qa_incomplete_families,native_qa_incomplete,native_qa_incomplete_families,extraction_successful,observation_available,failure_reason,MCI_valid_pixel_count,MCI_valid_pixel_fraction,MCI_median,MCI_mean,MCI_SD,MCI_IQR,MCI_min,MCI_max,NDCI_valid_pixel_count,NDCI_valid_pixel_fraction,NDCI_median,NDCI_mean,NDCI_SD,NDCI_IQR,NDCI_min,NDCI_max,common_B456_valid_count,B4_reflectance_median,B5_reflectance_median,B6_reflectance_median,qa_whole_window_count_pixel_basis,qa_in_support_count_pixel_basis,qa_support_is_whole_read_window,qa_layer_counts_may_overlap,qa_common_hard_invalid_count_in_support,qa_common_hard_invalid_fraction_in_support,qa_scl_not_water_count_in_support,qa_opaque_cloud_count_in_support,qa_cirrus_count_in_support,qa_snow_ice_count_in_support,qa_B04_hard_invalid_count_in_support,qa_B05_hard_invalid_count_in_support,qa_B06_hard_invalid_count_in_support,qa_acolite_hard_invalid_count_in_support,qa_acolite_hard_invalid_fraction_in_support,mci_observation_eligible,mci_observation_status,ndci_observation_eligible,ndci_observation_status,eligibility_rule
L1C,S2B_MSIL1C_20241002T101749_N0511_R065_T33UVB_20241002T140143,,,S2B_MSIL1C_20241002T101749_N0511_R065_T33UVB_20241002T140143.SAFE,vombsjon_fixed_nominal_station_3x3_20m,fixed_temporal_target,55.6775,13.60889,frozen_nominal_station_fixed_for_all_dates,,2024-10-02,2024,2024-10-02T10:17:49Z,S2B,T33UVB,65,N0511,N0511,product_metadata_PROCESSING_BASELINE,2024-10-02T14:01:43Z,20,3,9,station_centred_3x3_window,9,,,,,,1448,628,True,vombsjon_fixed3x3_min6_v1,6,,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,9,9,True,True,9,1.0,9,0,0,0,9,9,9,,,False,ineligible_below_6_valid_pixels,False,ineligible_below_6_valid_pixels,minimum_valid_pixel_count
L1C,S2B_MSIL1C_20241005T102809_N0511_R108_T33UVB_20241005T130807,,,S2B_MSIL1C_20241005T102809_N0511_R108_T33UVB_20241005T130807.SAFE,vombsjon_fixed_nominal_station_3x3_20m,fixed_temporal_target,55.6775,13.60889,frozen_nominal_station_fixed_for_all_dates,,2024-10-05,2024,2024-10-05T10:28:09Z,S2B,T33UVB,108,N0511,N0511,product_metadata_PROCESSING_BASELINE,2024-10-05T13:08:07Z,20,3,9,station_centred_3x3_window,9,,,,,,1448,628,True,vombsjon_fixed3x3_min6_v1,6,,True,,False,,True,True,,9,1.0,0.0044399999999999995,0.004332037037037037,0.0005894640796813384,0.001114999999999998,0.0034966666666666688,0.005095000000000002,9,1.0,-0.007857874957294148,-0.008972085797855377,0.013344903989432342,0.016359652385068566,-0.028531663187195494,0.013315124615909916,9,0.036875,0.0361,0.0276,9,9,True,True,0,0.0,0,0,0,0,0,0,0,,,True,eligible_at_least_6_of_9_valid_pixels,True,eligible_at_least_6_of_9_valid_pixels,minimum_valid_pixel_count
L1C,S2A_MSIL1C_20241007T101921_N0511_R065_T33UVB_20241007T122440,,,S2A_MSIL1C_20241007T101921_N0511_R065_T33UVB_20241007T122440.SAFE,vombsjon_fixed_nominal_station_3x3_20m,fixed_temporal_target,55.6775,13.60889,frozen_nominal_station_fixed_for_all_dates,,2024-10-07,2024,2024-10-07T10:19:21Z,S2A,T33UVB,65,N0511,N0511,product_metadata_PROCESSING_BASELINE,2024-10-07T12:24:40Z,20,3,9,station_centred_3x3_window,9,,,,,,1448,628,True,vombsjon_fixed3x3_min6_v1,6,,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,9,9,True,True,9,1.0,9,9,0,0,9,9,9,,,False,ineligible_below_6_valid_pixels,False,ineligible_below_6_valid_pixels,minimum_valid_pixel_count
L1C,S2A_MSIL1C_20241010T102941_N0511_R108_T33UVB_20241010T141139,,,S2A_MSIL1C_20241010T102941_N0511_R108_T33UVB_20241010T141139.SAFE,vombsjon_fixed_nominal_station_3x3_20m,fixed_temporal_target,55.6775,13.60889,frozen_nominal_station_fixed_for_all_dates,,2024-10-10,2024,2024-10-10T10:29:41Z,S2A,T33UVB,108,N0511,N0511,product_metadata_PROCESSING_BASELINE,2024-10-10T14:11:39Z,20,3,9,station_centred_3x3_window,9,,,,,,1448,628,True,vombsjon_fixed3x3_min6_v1,6,,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,9,9,True,True,9,1.0,9,9,0,0,9,9,9,,,False,ineligible_below_6_valid_pixels,False,ineligible_below_6_valid_pixels,minimum_valid_pixel_count
L1C,S2B_MSIL1C_20241012T101859_N0511_R065_T33UVB_20241012T140027,,,S2B_MSIL1C_20241012T101859_N0511_R065_T33UVB_20241012T140027.SAFE,vombsjon_fixed_nominal_station_3x3_20m,fixed_temporal_target,55.6775,13.60889,frozen_nominal_station_fixed_for_all_dates,,2024-10-12,2024,2024-10-12T10:18:59Z,S2B,T33UVB,65,N0511,N0511,product_metadata_PROCESSING_BASELINE,2024-10-12T14:00:27Z,20,3,9,station_centred_3x3_window,9,,,,,,1448,628,True,vombsjon_fixed3x3_min6_v1,6,,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,9,9,True,True,9,1.0,9,9,0,0,9,9,9,,,False,ineligible_below_6_valid_pixels,False,ineligible_below_6_valid_pixels,minimum_valid_pixel_count
L1C,S2B_MSIL1C_20241015T102919_N0511_R108_T33UVB_20241015T123133,,,S2B_MSIL1C_20241015T102919_N0511_R108_T33UVB_20241015T123133.SAFE,vombsjon_fixed_nominal_station_3x3_20m,fixed_temporal_target,55.6775,13.60889,frozen_nominal_station_fixed_for_all_dates,,2024-10-15,2024,2024-10-15T10:29:19Z,S2B,T33UVB,108,N0511,N0511,product_metadata_PROCESSING_BASELINE,2024-10-15T12:31:33Z,20,3,9,station_centred_3x3_window,9,,,,,,1448,628,True,vombsjon_fixed3x3_min6_v1,6,,True,,False,,True,True,,9,1.0,0.003705,0.003677407407407407,0.0006165777588561312,0.0008783333333333351,0.0027550000000000005,0.004441666666666663,9,1.0,-0.023110555902560864,-0.022323863363037814,0.010588417687091551,0.01525633845905781,-0.037911746426351825,-0.005232379193598052,9,0.04085,0.0391,0.0308,9,9,True,True,0,0.0,0,0,0,0,0,0,0,,,True,eligible_at_least_6_of_9_valid_pixels,True,eligible_at_least_6_of_9_valid_pixels,minimum_valid_pixel_count
L1C,S2A_MSIL1C_20241017T102021_N0511_R065_T33UVB_20241017T122244,,,S2A_MSIL1C_20241017T102021_N0511_R065_T33UVB_20241017T122244.SAFE,vombsjon_fixed_nominal_station_3x3_20m,fixed_temporal_target,55.6775,13.60889,frozen_nominal_station_fixed_for_all_dates,,2024-10-17,2024,2024-10-17T10:20:21Z,S2A,T33UVB,65,N0511,N0511,product_metadata_PROCESSING_BASELINE,2024-10-17T12:22:44Z,20,3,9,station_centred_3x3_window,9,,,,,,1448,628,True,vombsjon_fixed3x3_min6_v1,6,,True,,False,,True,True,,9,1.0,-0.0005033333333333348,-0.0006227777777777784,0.0020297736942821998,0.002386666666666669,-0.004798333333333335,0.0014466666666666725,9,1.0,-0.038774533269506924,-0.04550836560438545,0.017831959788769013,0.02198698976089377,-0.08532031025567366,-0.02983802216538792,9,0.05425,0.0502,0.0476,9,9,True,True,0,0.0,0,0,0,0,0,0,0,,,True,eligible_at_least_6_of_9_valid_pixels,True,eligible_at_least_6_of_9_valid_pixels,minimum_valid_pixel_count
L1C,S2A_MSIL1C_20241020T103051_N0511_R108_T33UVB_20241020T123425,,,S2A_MSIL1C_20241020T103051_N0511_R108_T33UVB_20241020T123425.SAFE,vombsjon_fixed_nominal_station_3x3_20m,fixed_temporal_target,55.6775,13.60889,frozen_nominal_station_fixed_for_all_dates,,2024-10-20,2024,2024-10-20T10:30:51Z,S2A,T33UVB,108,N0511,N0511,product_metadata_PROCESSING_BASELINE,2024-10-20T12:34:25Z,20,3,9,station_centred_3x3_window,9,,,,,,1448,628,True,vombsjon_fixed3x3_min6_v1,6,,True,,False,,True,True,,9,1.0,0.0022150000000000017,0.0022970370370370367,0.0005790076387052353,0.0007283333333333308,0.0015083333333333268,0.003349999999999999,9,1.0,-0.03918053777208709,-0.04027588536913893,0.00936147465612639,0.013759294164146785,-0.05506948018528043,-0.027305512622359605,9,0.04985,0.046,0.0384,9,9,True,True,0,0.0,0,0,0,0,0,0,0,,,True,eligible_at_least_6_of_9_valid_pixels,True,eligible_at_least_6_of_9_valid_pixels,minimum_valid_pixel_count
L1C,S2B_MSIL1C_20241022T101959_N0511_R065_T33UVB_20241022T125843,,,S2B_MSIL1C_20241022T101959_N0511_R065_T33UVB_20241022T125843.SAFE,vombsjon_fixed_nominal_station_3x3_20m,fixed_temporal_target,55.6775,13.60889,frozen_nominal_station_fixed_for_all_dates,,2024-10-22,2024,2024-10-22T10:19:59Z,S2B,T33UVB,65,N0511,N0511,product_metadata_PROCESSING_BASELINE,2024-10-22T12:58:43Z,20,3,9,station_centred_3x3_window,9,,,,,,1448,628,True,vombsjon_fixed3x3_min6_v1,6,,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,9,9,True,True,9,1.0,9,0,0,0,9,9,9,,,False,ineligible_below_6_valid_pixels,False,ineligible_below_6_valid_pixels,minimum_valid_pixel_count
L1C,S2B_MSIL1C_20241025T103029_N0511_R108_T33UVB_20241025T123119,,,S2B_MSIL1C_20241025T103029_N0511_R108_T33UVB_20241025T123119.SAFE,vombsjon_fixed_nominal_station_3x3_20m,fixed_temporal_target,55.6775,13.60889,frozen_nominal_station_fixed_for_all_dates,,2024-10-25,2024,2024-10-25T10:30:29Z,S2B,T33UVB,108,N0511,N0511,product_metadata_PROCESSING_BASELINE,2024-10-25T12:31:19Z,20,3,9,station_centred_3x3_window,9,,,,,,1448,628,True,vombsjon_fixed3x3_min6_v1,6,,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,9,9,True,True,9,1.0,9,9,0,0,9,9,9,,,False,ineligible_below_6_valid_pixels,False,ineligible_below_6_valid_pixels,minimum_valid_pixel_count
L1C,S2A_MSIL1C_20241027T102131_N0511_R065_T33UVB_20241027T122152,,,S2A_MSIL1C_20241027T102131_N0511_R065_T33UVB_20241027T122152.SAFE,vombsjon_fixed_nominal_station_3x3_20m,fixed_temporal_target,55.6775,13.60889,frozen_nominal_station_fixed_for_all_dates,,2024-10-27,2024,2024-10-27T10:21:31Z,S2A,T33UVB,65,N0511,N0511,product_metadata_PROCESSING_BASELINE,2024-10-27T12:21:52Z,20,3,9,station_centred_3x3_window,9,,,,,,1448,628,True,vombsjon_fixed3x3_min6_v1,6,,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,9,9,True,True,9,1.0,9,9,0,0,9,9,9,,,False,ineligible_below_6_valid_pixels,False,ineligible_below_6_valid_pixels,minimum_valid_pixel_count
L1C,S2A_MSIL1C_20241030T103151_N0511_R108_T33UVB_20241030T123249,,,S2A_MSIL1C_20241030T103151_N0511_R108_T33UVB_20241030T123249.SAFE,vombsjon_fixed_nominal_station_3x3_20m,fixed_temporal_target,55.6775,13.60889,frozen_nominal_station_fixed_for_all_dates,,2024-10-30,2024,2024-10-30T10:31:51Z,S2A,T33UVB,108,N0511,N0511,product_metadata_PROCESSING_BASELINE,2024-10-30T12:32:49Z,20,3,9,station_centred_3x3_window,9,,,,,,1448,628,True,vombsjon_fixed3x3_min6_v1,6,,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,9,9,True,True,9,1.0,9,9,0,0,9,9,9,,,False,ineligible_below_6_valid_pixels,False,ineligible_below_6_valid_pixels,minimum_valid_pixel_count
L1C,S2C_MSIL1C_20241030T103511_N0511_R108_T33UVB_20260708T232853,,,S2C_MSIL1C_20241030T103511_N0511_R108_T33UVB_20260708T232853.SAFE,vombsjon_fixed_nominal_station_3x3_20m,fixed_temporal_target,55.6775,13.60889,frozen_nominal_station_fixed_for_all_dates,,2024-10-30,2024,2024-10-30T10:35:11Z,S2C,T33UVB,108,N0511,N0511,product_metadata_PROCESSING_BASELINE,2026-07-08T23:28:53Z,20,3,9,station_centred_3x3_window,9,,,,,,1448,628,True,vombsjon_fixed3x3_min6_v1,6,,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,9,9,True,True,9,1.0,9,9,0,0,9,9,9,,,False,ineligible_below_6_valid_pixels,False,ineligible_below_6_valid_pixels,minimum_valid_pixel_count
L1C,S2B_MSIL1C_20241101T102059_N0511_R065_T33UVB_20241101T122300,,,S2B_MSIL1C_20241101T102059_N0511_R065_T33UVB_20241101T122300.SAFE,vombsjon_fixed_nominal_station_3x3_20m,fixed_temporal_target,55.6775,13.60889,frozen_nominal_station_fixed_for_all_dates,,2024-11-01,2024,2024-11-01T10:20:59Z,S2B,T33UVB,65,N0511,N0511,product_metadata_PROCESSING_BASELINE,2024-11-01T12:23:00Z,20,3,9,station_centred_3x3_window,9,,,,,,1448,628,True,vombsjon_fixed3x3_min6_v1,6,,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,9,9,True,True,9,1.0,9,9,0,0,9,9,9,,,False,ineligible_below_6_valid_pixels,False,ineligible_below_6_valid_pixels,minimum_valid_pixel_count
L1C,S2B_MSIL1C_20241104T103119_N0511_R108_T33UVB_20241104T112326,,,S2B_MSIL1C_20241104T103119_N0511_R108_T33UVB_20241104T112326.SAFE,vombsjon_fixed_nominal_station_3x3_20m,fixed_temporal_target,55.6775,13.60889,frozen_nominal_station_fixed_for_all_dates,,2024-11-04,2024,2024-11-04T10:31:19Z,S2B,T33UVB,108,N0511,N0511,product_metadata_PROCESSING_BASELINE,2024-11-04T11:23:26Z,20,3,9,station_centred_3x3_window,9,,,,,,1448,628,True,vombsjon_fixed3x3_min6_v1,6,,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,9,9,True,True,9,1.0,9,0,0,0,9,9,9,,,False,ineligible_below_6_valid_pixels,False,ineligible_below_6_valid_pixels,minimum_valid_pixel_count
L1C,S2A_MSIL1C_20241106T102221_N0511_R065_T33UVB_20241106T122203,,,S2A_MSIL1C_20241106T102221_N0511_R065_T33UVB_20241106T122203.SAFE,vombsjon_fixed_nominal_station_3x3_20m,fixed_temporal_target,55.6775,13.60889,frozen_nominal_station_fixed_for_all_dates,,2024-11-06,2024,2024-11-06T10:22:21Z,S2A,T33UVB,65,N0511,N0511,product_metadata_PROCESSING_BASELINE,2024-11-06T12:22:03Z,20,3,9,station_centred_3x3_window,9,,,,,,1448,628,True,vombsjon_fixed3x3_min6_v1,6,,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,9,9,True,True,9,1.0,9,9,0,0,9,9,9,,,False,ineligible_below_6_valid_pixels,False,ineligible_below_6_valid_pixels,minimum_valid_pixel_count
L1C,S2C_MSIL1C_20241106T102431_N0511_R065_T33UVB_20260704T212002,,,S2C_MSIL1C_20241106T102431_N0511_R065_T33UVB_20260704T212002.SAFE,vombsjon_fixed_nominal_station_3x3_20m,fixed_temporal_target,55.6775,13.60889,frozen_nominal_station_fixed_for_all_dates,,2024-11-06,2024,2024-11-06T10:24:31Z,S2C,T33UVB,65,N0511,N0511,product_metadata_PROCESSING_BASELINE,2026-07-04T21:20:02Z,20,3,9,station_centred_3x3_window,9,,,,,,1448,628,True,vombsjon_fixed3x3_min6_v1,6,,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,9,9,True,True,9,1.0,9,9,0,0,9,9,9,,,False,ineligible_below_6_valid_pixels,False,ineligible_below_6_valid_pixels,minimum_valid_pixel_count
L1C,S2A_MSIL1C_20241109T103241_N0511_R108_T33UVB_20241109T123320,,,S2A_MSIL1C_20241109T103241_N0511_R108_T33UVB_20241109T123320.SAFE,vombsjon_fixed_nominal_station_3x3_20m,fixed_temporal_target,55.6775,13.60889,frozen_nominal_station_fixed_for_all_dates,,2024-11-09,2024,2024-11-09T10:32:41Z,S2A,T33UVB,108,N0511,N0511,product_metadata_PROCESSING_BASELINE,2024-11-09T12:33:20Z,20,3,9,station_centred_3x3_window,9,,,,,,1448,628,True,vombsjon_fixed3x3_min6_v1,6,,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,9,9,True,True,9,1.0,9,9,0,0,9,9,9,,,False,ineligible_below_6_valid_pixels,False,ineligible_below_6_valid_pixels,minimum_valid_pixel_count
L1C,S2C_MSIL1C_20241109T103501_N0511_R108_T33UVB_20260702T123340,,,S2C_MSIL1C_20241109T103501_N0511_R108_T33UVB_20260702T123340.SAFE,vombsjon_fixed_nominal_station_3x3_20m,fixed_temporal_target,55.6775,13.60889,frozen_nominal_station_fixed_for_all_dates,,2024-11-09,2024,2024-11-09T10:35:01Z,S2C,T33UVB,108,N0511,N0511,product_metadata_PROCESSING_BASELINE,2026-07-02T12:33:40Z,20,3,9,station_centred_3x3_window,9,,,,,,1448,628,True,vombsjon_fixed3x3_min6_v1,6,,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,9,9,True,True,9,1.0,9,9,0,0,9,9,9,,,False,ineligible_below_6_valid_pixels,False,ineligible_below_6_valid_pixels,minimum_valid_pixel_count
L1C,S2B_MSIL1C_20241111T102149_N0511_R065_T33UVB_20241113T080345,,,S2B_MSIL1C_20241111T102149_N0511_R065_T33UVB_20241113T080345.SAFE,vombsjon_fixed_nominal_station_3x3_20m,fixed_temporal_target,55.6775,13.60889,frozen_nominal_station_fixed_for_all_dates,,2024-11-11,2024,2024-11-11T10:21:49Z,S2B,T33UVB,65,N0511,N0511,product_metadata_PROCESSING_BASELINE,2024-11-13T08:03:45Z,20,3,9,station_centred_3x3_window,9,,,,,,1448,628,True,vombsjon_fixed3x3_min6_v1,6,,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,9,9,True,True,9,1.0,9,9,0,0,9,9,9,,,False,ineligible_below_6_valid_pixels,False,ineligible_below_6_valid_pixels,minimum_valid_pixel_count
L1C,S2B_MSIL1C_20241114T103209_N0511_R108_T33UVB_20241114T123144,,,S2B_MSIL1C_20241114T103209_N0511_R108_T33UVB_20241114T123144.SAFE,vombsjon_fixed_nominal_station_3x3_20m,fixed_temporal_target,55.6775,13.60889,frozen_nominal_station_fixed_for_all_dates,,2024-11-14,2024,2024-11-14T10:32:09Z,S2B,T33UVB,108,N0511,N0511,product_metadata_PROCESSING_BASELINE,2024-11-14T12:31:44Z,20,3,9,station_centred_3x3_window,9,,,,,,1448,628,True,vombsjon_fixed3x3_min6_v1,6,,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,9,9,True,True,9,1.0,9,0,9,0,9,9,9,,,False,ineligible_below_6_valid_pixels,False,ineligible_below_6_valid_pixels,minimum_valid_pixel_count
L1C,S2A_MSIL1C_20241116T102311_N0511_R065_T33UVB_20241116T110520,,,S2A_MSIL1C_20241116T102311_N0511_R065_T33UVB_20241116T110520.SAFE,vombsjon_fixed_nominal_station_3x3_20m,fixed_temporal_target,55.6775,13.60889,frozen_nominal_station_fixed_for_all_dates,,2024-11-16,2024,2024-11-16T10:23:11Z,S2A,T33UVB,65,N0511,N0511,product_metadata_PROCESSING_BASELINE,2024-11-16T11:05:20Z,20,3,9,station_centred_3x3_window,9,,,,,,1448,628,True,vombsjon_fixed3x3_min6_v1,6,,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,9,9,True,True,9,1.0,9,9,0,0,9,9,9,,,False,ineligible_below_6_valid_pixels,False,ineligible_below_6_valid_pixels,minimum_valid_pixel_count
L1C,S2C_MSIL1C_20241116T102431_N0511_R065_T33UVB_20260627T155655,,,S2C_MSIL1C_20241116T102431_N0511_R065_T33UVB_20260627T155655.SAFE,vombsjon_fixed_nominal_station_3x3_20m,fixed_temporal_target,55.6775,13.60889,frozen_nominal_station_fixed_for_all_dates,,2024-11-16,2024,2024-11-16T10:24:31Z,S2C,T33UVB,65,N0511,N0511,product_metadata_PROCESSING_BASELINE,2026-06-27T15:56:55Z,20,3,9,station_centred_3x3_window,9,,,,,,1448,628,True,vombsjon_fixed3x3_min6_v1,6,,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,9,9,True,True,9,1.0,9,9,0,0,9,9,9,,,False,ineligible_below_6_valid_pixels,False,ineligible_below_6_valid_pixels,minimum_valid_pixel_count
L1C,S2A_MSIL1C_20241119T103331_N0511_R108_T33UVB_20241119T123231,,,S2A_MSIL1C_20241119T103331_N0511_R108_T33UVB_20241119T123231.SAFE,vombsjon_fixed_nominal_station_3x3_20m,fixed_temporal_target,55.6775,13.60889,frozen_nominal_station_fixed_for_all_dates,,2024-11-19,2024,2024-11-19T10:33:31Z,S2A,T33UVB,108,N0511,N0511,product_metadata_PROCESSING_BASELINE,2024-11-19T12:32:31Z,20,3,9,station_centred_3x3_window,9,,,,,,1448,628,True,vombsjon_fixed3x3_min6_v1,6,,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,9,9,True,True,9,1.0,9,9,0,0,9,9,9,,,False,ineligible_below_6_valid_pixels,False,ineligible_below_6_valid_pixels,minimum_valid_pixel_count
L1C,S2C_MSIL1C_20241119T103511_N0511_R108_T33UVB_20260628T131735,,,S2C_MSIL1C_20241119T103511_N0511_R108_T33UVB_20260628T131735.SAFE,vombsjon_fixed_nominal_station_3x3_20m,fixed_temporal_target,55.6775,13.60889,frozen_nominal_station_fixed_for_all_dates,,2024-11-19,2024,2024-11-19T10:35:11Z,S2C,T33UVB,108,N0511,N0511,product_metadata_PROCESSING_BASELINE,2026-06-28T13:17:35Z,20,3,9,station_centred_3x3_window,9,,,,,,1448,628,True,vombsjon_fixed3x3_min6_v1,6,,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,9,9,True,True,9,1.0,9,9,0,0,9,9,9,,,False,ineligible_below_6_valid_pixels,False,ineligible_below_6_valid_pixels,minimum_valid_pixel_count
L1C,S2B_MSIL1C_20241121T102239_N0511_R065_T33UVB_20241121T122054,,,S2B_MSIL1C_20241121T102239_N0511_R065_T33UVB_20241121T122054.SAFE,vombsjon_fixed_nominal_station_3x3_20m,fixed_temporal_target,55.6775,13.60889,frozen_nominal_station_fixed_for_all_dates,,2024-11-21,2024,2024-11-21T10:22:39Z,S2B,T33UVB,65,N0511,N0511,product_metadata_PROCESSING_BASELINE,2024-11-21T12:20:54Z,20,3,9,station_centred_3x3_window,9,,,,,,1448,628,True,vombsjon_fixed3x3_min6_v1,6,,True,,False,,True,True,,9,1.0,0.0021366666666666687,0.002234074074074074,0.0008372363229661181,0.001230000000000002,0.0007300000000000015,0.003318333333333333,9,1.0,-0.039117352056168515,-0.04263860481532502,0.010958924027159624,0.014590100658121441,-0.057876195269250114,-0.023851368315340217,9,0.051925,0.0479,0.0403,9,9,True,True,0,0.0,0,0,0,0,0,0,0,,,True,eligible_at_least_6_of_9_valid_pixels,True,eligible_at_least_6_of_9_valid_pixels,minimum_valid_pixel_count
L1C,S2B_MSIL1C_20241124T103259_N0511_R108_T33UVB_20241124T113228,,,S2B_MSIL1C_20241124T103259_N0511_R108_T33UVB_20241124T113228.SAFE,vombsjon_fixed_nominal_station_3x3_20m,fixed_temporal_target,55.6775,13.60889,frozen_nominal_station_fixed_for_all_dates,,2024-11-24,2024,2024-11-24T10:32:59Z,S2B,T33UVB,108,N0511,N0511,product_metadata_PROCESSING_BASELINE,2024-11-24T11:32:28Z,20,3,9,station_centred_3x3_window,9,,,,,,1448,628,True,vombsjon_fixed3x3_min6_v1,6,,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,9,9,True,True,9,1.0,9,9,0,0,9,9,9,,,False,ineligible_below_6_valid_pixels,False,ineligible_below_6_valid_pixels,minimum_valid_pixel_count
L1C,S2A_MSIL1C_20241126T102351_N0511_R065_T33UVB_20241126T110535,,,S2A_MSIL1C_20241126T102351_N0511_R065_T33UVB_20241126T110535.SAFE,vombsjon_fixed_nominal_station_3x3_20m,fixed_temporal_target,55.6775,13.60889,frozen_nominal_station_fixed_for_all_dates,,2024-11-26,2024,2024-11-26T10:23:51Z,S2A,T33UVB,65,N0511,N0511,product_metadata_PROCESSING_BASELINE,2024-11-26T11:05:35Z,20,3,9,station_centred_3x3_window,9,,,,,,1448,628,True,vombsjon_fixed3x3_min6_v1,6,,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,9,9,True,True,9,1.0,9,0,0,0,9,9,9,,,False,ineligible_below_6_valid_pixels,False,ineligible_below_6_valid_pixels,minimum_valid_pixel_count
L1C,S2A_MSIL1C_20241129T103401_N0511_R108_T33UVB_20241129T123221,,,S2A_MSIL1C_20241129T103401_N0511_R108_T33UVB_20241129T123221.SAFE,vombsjon_fixed_nominal_station_3x3_20m,fixed_temporal_target,55.6775,13.60889,frozen_nominal_station_fixed_for_all_dates,,2024-11-29,2024,2024-11-29T10:34:01Z,S2A,T33UVB,108,N0511,N0511,product_metadata_PROCESSING_BASELINE,2024-11-29T12:32:21Z,20,3,9,station_centred_3x3_window,9,,,,,,1448,628,True,vombsjon_fixed3x3_min6_v1,6,,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,9,9,True,True,9,1.0,9,0,0,0,9,9,9,,,False,ineligible_below_6_valid_pixels,False,ineligible_below_6_valid_pixels,minimum_valid_pixel_count
L1C,S2C_MSIL1C_20241129T103511_N0511_R108_T33UVB_20260615T101258,,,S2C_MSIL1C_20241129T103511_N0511_R108_T33UVB_20260615T101258.SAFE,vombsjon_fixed_nominal_station_3x3_20m,fixed_temporal_target,55.6775,13.60889,frozen_nominal_station_fixed_for_all_dates,,2024-11-29,2024,2024-11-29T10:35:11Z,S2C,T33UVB,108,N0511,N0511,product_metadata_PROCESSING_BASELINE,2026-06-15T10:12:58Z,20,3,9,station_centred_3x3_window,9,,,,,,1448,628,True,vombsjon_fixed3x3_min6_v1,6,,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,9,9,True,True,9,1.0,9,0,0,0,9,9,9,,,False,ineligible_below_6_valid_pixels,False,ineligible_below_6_valid_pixels,minimum_valid_pixel_count
L1C,S2B_MSIL1C_20241201T102319_N0511_R065_T33UVB_20241201T110943,,,S2B_MSIL1C_20241201T102319_N0511_R065_T33UVB_20241201T110943.SAFE,vombsjon_fixed_nominal_station_3x3_20m,fixed_temporal_target,55.6775,13.60889,frozen_nominal_station_fixed_for_all_dates,,2024-12-01,2024,2024-12-01T10:23:19Z,S2B,T33UVB,65,N0511,N0511,product_metadata_PROCESSING_BASELINE,2024-12-01T11:09:43Z,20,3,9,station_centred_3x3_window,9,,,,,,1448,628,True,vombsjon_fixed3x3_min6_v1,6,,True,,False,,True,True,,0,0.0,,,,,,,0,0.0,,,,,,,0,,,,9,9,True,True,9,1.0,9,0,0,0,9,9,9,,,False,ineligible_below_6_valid_pixels,False,ineligible_below_6_valid_pixels,minimum_valid_pixel_count
