product_id,product_level,source_relative_path,platform,sensing_datetime_utc,acquisition_date,year,tile_id,relative_orbit,processing_baseline,generation_time_utc,product_uri,metadata_tile_id,acquisition_metadata_complete,band_asset_count,qa_asset_count,scl_asset_count,B4_raster_count,B5_raster_count,B6_raster_count,discovery_status
S2B_MSIL2A_20220526T101559_N0510_R065_T33UVB_20240611T135010,L2A,S2B_MSIL2A_20220526T101559_N0510_R065_T33UVB_20240611T135010.SAFE,S2B,2022-05-26T10:15:59Z,2022-05-26,2022,T33UVB,65,N0510,2024-06-11T13:50:10Z,S2B_MSIL2A_20220526T101559_N0510_R065_T33UVB_20240611T135010.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20220529T102559_N0510_R108_T33UVB_20240612T120654,L2A,S2B_MSIL2A_20220529T102559_N0510_R108_T33UVB_20240612T120654.SAFE,S2B,2022-05-29T10:25:59Z,2022-05-29,2022,T33UVB,108,N0510,2024-06-12T12:06:54Z,S2B_MSIL2A_20220529T102559_N0510_R108_T33UVB_20240612T120654.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20220531T101611_N0510_R065_T33UVB_20240617T112303,L2A,S2A_MSIL2A_20220531T101611_N0510_R065_T33UVB_20240617T112303.SAFE,S2A,2022-05-31T10:16:11Z,2022-05-31,2022,T33UVB,65,N0510,2024-06-17T11:23:03Z,S2A_MSIL2A_20220531T101611_N0510_R065_T33UVB_20240617T112303.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20220603T102611_N0510_R108_T33UVB_20240714T223933,L2A,S2A_MSIL2A_20220603T102611_N0510_R108_T33UVB_20240714T223933.SAFE,S2A,2022-06-03T10:26:11Z,2022-06-03,2022,T33UVB,108,N0510,2024-07-14T22:39:33Z,S2A_MSIL2A_20220603T102611_N0510_R108_T33UVB_20240714T223933.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20220605T101559_N0510_R065_T33UVB_20240630T004608,L2A,S2B_MSIL2A_20220605T101559_N0510_R065_T33UVB_20240630T004608.SAFE,S2B,2022-06-05T10:15:59Z,2022-06-05,2022,T33UVB,65,N0510,2024-06-30T00:46:08Z,S2B_MSIL2A_20220605T101559_N0510_R065_T33UVB_20240630T004608.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20220608T102559_N0510_R108_T33UVB_20240701T223346,L2A,S2B_MSIL2A_20220608T102559_N0510_R108_T33UVB_20240701T223346.SAFE,S2B,2022-06-08T10:25:59Z,2022-06-08,2022,T33UVB,108,N0510,2024-07-01T22:33:46Z,S2B_MSIL2A_20220608T102559_N0510_R108_T33UVB_20240701T223346.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20220610T101611_N0510_R065_T33UVB_20240630T065358,L2A,S2A_MSIL2A_20220610T101611_N0510_R065_T33UVB_20240630T065358.SAFE,S2A,2022-06-10T10:16:11Z,2022-06-10,2022,T33UVB,65,N0510,2024-06-30T06:53:58Z,S2A_MSIL2A_20220610T101611_N0510_R065_T33UVB_20240630T065358.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20220613T103031_N0510_R108_T33UVB_20240630T074736,L2A,S2A_MSIL2A_20220613T103031_N0510_R108_T33UVB_20240630T074736.SAFE,S2A,2022-06-13T10:30:31Z,2022-06-13,2022,T33UVB,108,N0510,2024-06-30T07:47:36Z,S2A_MSIL2A_20220613T103031_N0510_R108_T33UVB_20240630T074736.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20220615T101559_N0510_R065_T33UVB_20240707T201732,L2A,S2B_MSIL2A_20220615T101559_N0510_R065_T33UVB_20240707T201732.SAFE,S2B,2022-06-15T10:15:59Z,2022-06-15,2022,T33UVB,65,N0510,2024-07-07T20:17:32Z,S2B_MSIL2A_20220615T101559_N0510_R065_T33UVB_20240707T201732.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20220618T102559_N0510_R108_T33UVB_20240701T062053,L2A,S2B_MSIL2A_20220618T102559_N0510_R108_T33UVB_20240701T062053.SAFE,S2B,2022-06-18T10:25:59Z,2022-06-18,2022,T33UVB,108,N0510,2024-07-01T06:20:53Z,S2B_MSIL2A_20220618T102559_N0510_R108_T33UVB_20240701T062053.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20220620T102041_N0510_R065_T33UVB_20240628T034130,L2A,S2A_MSIL2A_20220620T102041_N0510_R065_T33UVB_20240628T034130.SAFE,S2A,2022-06-20T10:20:41Z,2022-06-20,2022,T33UVB,65,N0510,2024-06-28T03:41:30Z,S2A_MSIL2A_20220620T102041_N0510_R065_T33UVB_20240628T034130.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20220623T103031_N0510_R108_T33UVB_20240620T112913,L2A,S2A_MSIL2A_20220623T103031_N0510_R108_T33UVB_20240620T112913.SAFE,S2A,2022-06-23T10:30:31Z,2022-06-23,2022,T33UVB,108,N0510,2024-06-20T11:29:13Z,S2A_MSIL2A_20220623T103031_N0510_R108_T33UVB_20240620T112913.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20220625T101559_N0510_R065_T33UVB_20240629T115118,L2A,S2B_MSIL2A_20220625T101559_N0510_R065_T33UVB_20240629T115118.SAFE,S2B,2022-06-25T10:15:59Z,2022-06-25,2022,T33UVB,65,N0510,2024-06-29T11:51:18Z,S2B_MSIL2A_20220625T101559_N0510_R065_T33UVB_20240629T115118.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20220628T102609_N0510_R108_T33UVB_20240628T082123,L2A,S2B_MSIL2A_20220628T102609_N0510_R108_T33UVB_20240628T082123.SAFE,S2B,2022-06-28T10:26:09Z,2022-06-28,2022,T33UVB,108,N0510,2024-06-28T08:21:23Z,S2B_MSIL2A_20220628T102609_N0510_R108_T33UVB_20240628T082123.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20220630T102041_N0510_R065_T33UVB_20240703T001206,L2A,S2A_MSIL2A_20220630T102041_N0510_R065_T33UVB_20240703T001206.SAFE,S2A,2022-06-30T10:20:41Z,2022-06-30,2022,T33UVB,65,N0510,2024-07-03T00:12:06Z,S2A_MSIL2A_20220630T102041_N0510_R065_T33UVB_20240703T001206.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20220703T102611_N0510_R108_T33UVB_20240723T210457,L2A,S2A_MSIL2A_20220703T102611_N0510_R108_T33UVB_20240723T210457.SAFE,S2A,2022-07-03T10:26:11Z,2022-07-03,2022,T33UVB,108,N0510,2024-07-23T21:04:57Z,S2A_MSIL2A_20220703T102611_N0510_R108_T33UVB_20240723T210457.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20220705T101559_N0510_R065_T33UVB_20240630T220136,L2A,S2B_MSIL2A_20220705T101559_N0510_R065_T33UVB_20240630T220136.SAFE,S2B,2022-07-05T10:15:59Z,2022-07-05,2022,T33UVB,65,N0510,2024-06-30T22:01:36Z,S2B_MSIL2A_20220705T101559_N0510_R065_T33UVB_20240630T220136.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20220708T102559_N0510_R108_T33UVB_20240723T205107,L2A,S2B_MSIL2A_20220708T102559_N0510_R108_T33UVB_20240723T205107.SAFE,S2B,2022-07-08T10:25:59Z,2022-07-08,2022,T33UVB,108,N0510,2024-07-23T20:51:07Z,S2B_MSIL2A_20220708T102559_N0510_R108_T33UVB_20240723T205107.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20220710T101611_N0510_R065_T33UVB_20240712T191654,L2A,S2A_MSIL2A_20220710T101611_N0510_R065_T33UVB_20240712T191654.SAFE,S2A,2022-07-10T10:16:11Z,2022-07-10,2022,T33UVB,65,N0510,2024-07-12T19:16:54Z,S2A_MSIL2A_20220710T101611_N0510_R065_T33UVB_20240712T191654.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20220713T103041_N0510_R108_T33UVB_20240704T023004,L2A,S2A_MSIL2A_20220713T103041_N0510_R108_T33UVB_20240704T023004.SAFE,S2A,2022-07-13T10:30:41Z,2022-07-13,2022,T33UVB,108,N0510,2024-07-04T02:30:04Z,S2A_MSIL2A_20220713T103041_N0510_R108_T33UVB_20240704T023004.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20220715T101559_N0510_R065_T33UVB_20240724T023217,L2A,S2B_MSIL2A_20220715T101559_N0510_R065_T33UVB_20240724T023217.SAFE,S2B,2022-07-15T10:15:59Z,2022-07-15,2022,T33UVB,65,N0510,2024-07-24T02:32:17Z,S2B_MSIL2A_20220715T101559_N0510_R065_T33UVB_20240724T023217.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20220718T102559_N0511_R108_T33UVB_20250808T004936,L2A,S2B_MSIL2A_20220718T102559_N0511_R108_T33UVB_20250808T004936.SAFE,S2B,2022-07-18T10:25:59Z,2022-07-18,2022,T33UVB,108,N0511,2025-08-08T00:49:36Z,S2B_MSIL2A_20220718T102559_N0511_R108_T33UVB_20250808T004936.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20220720T101611_N0510_R065_T33UVB_20240715T001059,L2A,S2A_MSIL2A_20220720T101611_N0510_R065_T33UVB_20240715T001059.SAFE,S2A,2022-07-20T10:16:11Z,2022-07-20,2022,T33UVB,65,N0510,2024-07-15T00:10:59Z,S2A_MSIL2A_20220720T101611_N0510_R065_T33UVB_20240715T001059.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20220723T102611_N0510_R108_T33UVB_20240709T024939,L2A,S2A_MSIL2A_20220723T102611_N0510_R108_T33UVB_20240709T024939.SAFE,S2A,2022-07-23T10:26:11Z,2022-07-23,2022,T33UVB,108,N0510,2024-07-09T02:49:39Z,S2A_MSIL2A_20220723T102611_N0510_R108_T33UVB_20240709T024939.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20220725T101559_N0510_R065_T33UVB_20240714T123150,L2A,S2B_MSIL2A_20220725T101559_N0510_R065_T33UVB_20240714T123150.SAFE,S2B,2022-07-25T10:15:59Z,2022-07-25,2022,T33UVB,65,N0510,2024-07-14T12:31:50Z,S2B_MSIL2A_20220725T101559_N0510_R065_T33UVB_20240714T123150.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20220728T102559_N0510_R108_T33UVB_20240718T012441,L2A,S2B_MSIL2A_20220728T102559_N0510_R108_T33UVB_20240718T012441.SAFE,S2B,2022-07-28T10:25:59Z,2022-07-28,2022,T33UVB,108,N0510,2024-07-18T01:24:41Z,S2B_MSIL2A_20220728T102559_N0510_R108_T33UVB_20240718T012441.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20220730T101611_N0510_R065_T33UVB_20240712T015902,L2A,S2A_MSIL2A_20220730T101611_N0510_R065_T33UVB_20240712T015902.SAFE,S2A,2022-07-30T10:16:11Z,2022-07-30,2022,T33UVB,65,N0510,2024-07-12T01:59:02Z,S2A_MSIL2A_20220730T101611_N0510_R065_T33UVB_20240712T015902.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20220802T102611_N0510_R108_T33UVB_20240703T014634,L2A,S2A_MSIL2A_20220802T102611_N0510_R108_T33UVB_20240703T014634.SAFE,S2A,2022-08-02T10:26:11Z,2022-08-02,2022,T33UVB,108,N0510,2024-07-03T01:46:34Z,S2A_MSIL2A_20220802T102611_N0510_R108_T33UVB_20240703T014634.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20220804T101559_N0510_R065_T33UVB_20240717T040056,L2A,S2B_MSIL2A_20220804T101559_N0510_R065_T33UVB_20240717T040056.SAFE,S2B,2022-08-04T10:15:59Z,2022-08-04,2022,T33UVB,65,N0510,2024-07-17T04:00:56Z,S2B_MSIL2A_20220804T101559_N0510_R065_T33UVB_20240717T040056.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20220807T102559_N0510_R108_T33UVB_20240712T215022,L2A,S2B_MSIL2A_20220807T102559_N0510_R108_T33UVB_20240712T215022.SAFE,S2B,2022-08-07T10:25:59Z,2022-08-07,2022,T33UVB,108,N0510,2024-07-12T21:50:22Z,S2B_MSIL2A_20220807T102559_N0510_R108_T33UVB_20240712T215022.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20220809T102041_N0510_R065_T33UVB_20240717T201359,L2A,S2A_MSIL2A_20220809T102041_N0510_R065_T33UVB_20240717T201359.SAFE,S2A,2022-08-09T10:20:41Z,2022-08-09,2022,T33UVB,65,N0510,2024-07-17T20:13:59Z,S2A_MSIL2A_20220809T102041_N0510_R065_T33UVB_20240717T201359.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20220812T103031_N0510_R108_T33UVB_20240715T165808,L2A,S2A_MSIL2A_20220812T103031_N0510_R108_T33UVB_20240715T165808.SAFE,S2A,2022-08-12T10:30:31Z,2022-08-12,2022,T33UVB,108,N0510,2024-07-15T16:58:08Z,S2A_MSIL2A_20220812T103031_N0510_R108_T33UVB_20240715T165808.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20220814T101559_N0510_R065_T33UVB_20240707T220121,L2A,S2B_MSIL2A_20220814T101559_N0510_R065_T33UVB_20240707T220121.SAFE,S2B,2022-08-14T10:15:59Z,2022-08-14,2022,T33UVB,65,N0510,2024-07-07T22:01:21Z,S2B_MSIL2A_20220814T101559_N0510_R065_T33UVB_20240707T220121.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20220817T102559_N0510_R108_T33UVB_20240704T015406,L2A,S2B_MSIL2A_20220817T102559_N0510_R108_T33UVB_20240704T015406.SAFE,S2B,2022-08-17T10:25:59Z,2022-08-17,2022,T33UVB,108,N0510,2024-07-04T01:54:06Z,S2B_MSIL2A_20220817T102559_N0510_R108_T33UVB_20240704T015406.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20220819T101611_N0510_R065_T33UVB_20240703T214954,L2A,S2A_MSIL2A_20220819T101611_N0510_R065_T33UVB_20240703T214954.SAFE,S2A,2022-08-19T10:16:11Z,2022-08-19,2022,T33UVB,65,N0510,2024-07-03T21:49:54Z,S2A_MSIL2A_20220819T101611_N0510_R065_T33UVB_20240703T214954.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20220822T102611_N0510_R108_T33UVB_20240704T132347,L2A,S2A_MSIL2A_20220822T102611_N0510_R108_T33UVB_20240704T132347.SAFE,S2A,2022-08-22T10:26:11Z,2022-08-22,2022,T33UVB,108,N0510,2024-07-04T13:23:47Z,S2A_MSIL2A_20220822T102611_N0510_R108_T33UVB_20240704T132347.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20220824T101559_N0510_R065_T33UVB_20240704T180414,L2A,S2B_MSIL2A_20220824T101559_N0510_R065_T33UVB_20240704T180414.SAFE,S2B,2022-08-24T10:15:59Z,2022-08-24,2022,T33UVB,65,N0510,2024-07-04T18:04:14Z,S2B_MSIL2A_20220824T101559_N0510_R065_T33UVB_20240704T180414.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20220827T102559_N0510_R108_T33UVB_20240703T095258,L2A,S2B_MSIL2A_20220827T102559_N0510_R108_T33UVB_20240703T095258.SAFE,S2B,2022-08-27T10:25:59Z,2022-08-27,2022,T33UVB,108,N0510,2024-07-03T09:52:58Z,S2B_MSIL2A_20220827T102559_N0510_R108_T33UVB_20240703T095258.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20220829T101611_N0510_R065_T33UVB_20240714T210310,L2A,S2A_MSIL2A_20220829T101611_N0510_R065_T33UVB_20240714T210310.SAFE,S2A,2022-08-29T10:16:11Z,2022-08-29,2022,T33UVB,65,N0510,2024-07-14T21:03:10Z,S2A_MSIL2A_20220829T101611_N0510_R065_T33UVB_20240714T210310.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20220901T102611_N0510_R108_T33UVB_20240704T065507,L2A,S2A_MSIL2A_20220901T102611_N0510_R108_T33UVB_20240704T065507.SAFE,S2A,2022-09-01T10:26:11Z,2022-09-01,2022,T33UVB,108,N0510,2024-07-04T06:55:07Z,S2A_MSIL2A_20220901T102611_N0510_R108_T33UVB_20240704T065507.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20220903T101559_N0510_R065_T33UVB_20240729T144325,L2A,S2B_MSIL2A_20220903T101559_N0510_R065_T33UVB_20240729T144325.SAFE,S2B,2022-09-03T10:15:59Z,2022-09-03,2022,T33UVB,65,N0510,2024-07-29T14:43:25Z,S2B_MSIL2A_20220903T101559_N0510_R065_T33UVB_20240729T144325.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20220906T102559_N0510_R108_T33UVB_20240727T215915,L2A,S2B_MSIL2A_20220906T102559_N0510_R108_T33UVB_20240727T215915.SAFE,S2B,2022-09-06T10:25:59Z,2022-09-06,2022,T33UVB,108,N0510,2024-07-27T21:59:15Z,S2B_MSIL2A_20220906T102559_N0510_R108_T33UVB_20240727T215915.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20220908T102031_N0510_R065_T33UVB_20240728T081914,L2A,S2A_MSIL2A_20220908T102031_N0510_R065_T33UVB_20240728T081914.SAFE,S2A,2022-09-08T10:20:31Z,2022-09-08,2022,T33UVB,65,N0510,2024-07-28T08:19:14Z,S2A_MSIL2A_20220908T102031_N0510_R065_T33UVB_20240728T081914.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20220911T102621_N0510_R108_T33UVB_20240726T234542,L2A,S2A_MSIL2A_20220911T102621_N0510_R108_T33UVB_20240726T234542.SAFE,S2A,2022-09-11T10:26:21Z,2022-09-11,2022,T33UVB,108,N0510,2024-07-26T23:45:42Z,S2A_MSIL2A_20220911T102621_N0510_R108_T33UVB_20240726T234542.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20220913T101629_N0510_R065_T33UVB_20240727T200418,L2A,S2B_MSIL2A_20220913T101629_N0510_R065_T33UVB_20240727T200418.SAFE,S2B,2022-09-13T10:16:29Z,2022-09-13,2022,T33UVB,65,N0510,2024-07-27T20:04:18Z,S2B_MSIL2A_20220913T101629_N0510_R065_T33UVB_20240727T200418.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20220916T102639_N0510_R108_T33UVB_20240727T091731,L2A,S2B_MSIL2A_20220916T102639_N0510_R108_T33UVB_20240727T091731.SAFE,S2B,2022-09-16T10:26:39Z,2022-09-16,2022,T33UVB,108,N0510,2024-07-27T09:17:31Z,S2B_MSIL2A_20220916T102639_N0510_R108_T33UVB_20240727T091731.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20220918T101701_N0510_R065_T33UVB_20240730T065346,L2A,S2A_MSIL2A_20220918T101701_N0510_R065_T33UVB_20240730T065346.SAFE,S2A,2022-09-18T10:17:01Z,2022-09-18,2022,T33UVB,65,N0510,2024-07-30T06:53:46Z,S2A_MSIL2A_20220918T101701_N0510_R065_T33UVB_20240730T065346.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20220921T102731_N0510_R108_T33UVB_20240729T080221,L2A,S2A_MSIL2A_20220921T102731_N0510_R108_T33UVB_20240729T080221.SAFE,S2A,2022-09-21T10:27:31Z,2022-09-21,2022,T33UVB,108,N0510,2024-07-29T08:02:21Z,S2A_MSIL2A_20220921T102731_N0510_R108_T33UVB_20240729T080221.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20220923T101649_N0510_R065_T33UVB_20240730T211138,L2A,S2B_MSIL2A_20220923T101649_N0510_R065_T33UVB_20240730T211138.SAFE,S2B,2022-09-23T10:16:49Z,2022-09-23,2022,T33UVB,65,N0510,2024-07-30T21:11:38Z,S2B_MSIL2A_20220923T101649_N0510_R065_T33UVB_20240730T211138.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20220926T102709_N0510_R108_T33UVB_20240725T194723,L2A,S2B_MSIL2A_20220926T102709_N0510_R108_T33UVB_20240725T194723.SAFE,S2B,2022-09-26T10:27:09Z,2022-09-26,2022,T33UVB,108,N0510,2024-07-25T19:47:23Z,S2B_MSIL2A_20220926T102709_N0510_R108_T33UVB_20240725T194723.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20220928T101811_N0510_R065_T33UVB_20240726T010605,L2A,S2A_MSIL2A_20220928T101811_N0510_R065_T33UVB_20240726T010605.SAFE,S2A,2022-09-28T10:18:11Z,2022-09-28,2022,T33UVB,65,N0510,2024-07-26T01:06:05Z,S2A_MSIL2A_20220928T101811_N0510_R065_T33UVB_20240726T010605.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20221001T102841_N0510_R108_T33UVB_20240724T231158,L2A,S2A_MSIL2A_20221001T102841_N0510_R108_T33UVB_20240724T231158.SAFE,S2A,2022-10-01T10:28:41Z,2022-10-01,2022,T33UVB,108,N0510,2024-07-24T23:11:58Z,S2A_MSIL2A_20221001T102841_N0510_R108_T33UVB_20240724T231158.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20221003T101749_N0510_R065_T33UVB_20240723T043933,L2A,S2B_MSIL2A_20221003T101749_N0510_R065_T33UVB_20240723T043933.SAFE,S2B,2022-10-03T10:17:49Z,2022-10-03,2022,T33UVB,65,N0510,2024-07-23T04:39:33Z,S2B_MSIL2A_20221003T101749_N0510_R065_T33UVB_20240723T043933.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20221006T102949_N0510_R108_T33UVB_20240725T104006,L2A,S2B_MSIL2A_20221006T102949_N0510_R108_T33UVB_20240725T104006.SAFE,S2B,2022-10-06T10:29:49Z,2022-10-06,2022,T33UVB,108,N0510,2024-07-25T10:40:06Z,S2B_MSIL2A_20221006T102949_N0510_R108_T33UVB_20240725T104006.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20221008T101931_N0510_R065_T33UVB_20240727T051721,L2A,S2A_MSIL2A_20221008T101931_N0510_R065_T33UVB_20240727T051721.SAFE,S2A,2022-10-08T10:19:31Z,2022-10-08,2022,T33UVB,65,N0510,2024-07-27T05:17:21Z,S2A_MSIL2A_20221008T101931_N0510_R065_T33UVB_20240727T051721.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20221011T102951_N0510_R108_T33UVB_20240801T091702,L2A,S2A_MSIL2A_20221011T102951_N0510_R108_T33UVB_20240801T091702.SAFE,S2A,2022-10-11T10:29:51Z,2022-10-11,2022,T33UVB,108,N0510,2024-08-01T09:17:02Z,S2A_MSIL2A_20221011T102951_N0510_R108_T33UVB_20240801T091702.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20221013T101859_N0510_R065_T33UVB_20240724T004100,L2A,S2B_MSIL2A_20221013T101859_N0510_R065_T33UVB_20240724T004100.SAFE,S2B,2022-10-13T10:18:59Z,2022-10-13,2022,T33UVB,65,N0510,2024-07-24T00:41:00Z,S2B_MSIL2A_20221013T101859_N0510_R065_T33UVB_20240724T004100.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20221016T102919_N0510_R108_T33UVB_20240723T131900,L2A,S2B_MSIL2A_20221016T102919_N0510_R108_T33UVB_20240723T131900.SAFE,S2B,2022-10-16T10:29:19Z,2022-10-16,2022,T33UVB,108,N0510,2024-07-23T13:19:00Z,S2B_MSIL2A_20221016T102919_N0510_R108_T33UVB_20240723T131900.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20221018T102031_N0510_R065_T33UVB_20240726T030637,L2A,S2A_MSIL2A_20221018T102031_N0510_R065_T33UVB_20240726T030637.SAFE,S2A,2022-10-18T10:20:31Z,2022-10-18,2022,T33UVB,65,N0510,2024-07-26T03:06:37Z,S2A_MSIL2A_20221018T102031_N0510_R065_T33UVB_20240726T030637.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20221021T103051_N0510_R108_T33UVB_20240721T234839,L2A,S2A_MSIL2A_20221021T103051_N0510_R108_T33UVB_20240721T234839.SAFE,S2A,2022-10-21T10:30:51Z,2022-10-21,2022,T33UVB,108,N0510,2024-07-21T23:48:39Z,S2A_MSIL2A_20221021T103051_N0510_R108_T33UVB_20240721T234839.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20221023T102029_N0510_R065_T33UVB_20240725T235429,L2A,S2B_MSIL2A_20221023T102029_N0510_R065_T33UVB_20240725T235429.SAFE,S2B,2022-10-23T10:20:29Z,2022-10-23,2022,T33UVB,65,N0510,2024-07-25T23:54:29Z,S2B_MSIL2A_20221023T102029_N0510_R065_T33UVB_20240725T235429.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20221026T103029_N0510_R108_T33UVB_20240728T021722,L2A,S2B_MSIL2A_20221026T103029_N0510_R108_T33UVB_20240728T021722.SAFE,S2B,2022-10-26T10:30:29Z,2022-10-26,2022,T33UVB,108,N0510,2024-07-28T02:17:22Z,S2B_MSIL2A_20221026T103029_N0510_R108_T33UVB_20240728T021722.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20221028T102131_N0510_R065_T33UVB_20240725T232840,L2A,S2A_MSIL2A_20221028T102131_N0510_R065_T33UVB_20240725T232840.SAFE,S2A,2022-10-28T10:21:31Z,2022-10-28,2022,T33UVB,65,N0510,2024-07-25T23:28:40Z,S2A_MSIL2A_20221028T102131_N0510_R065_T33UVB_20240725T232840.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20221031T103151_N0510_R108_T33UVB_20240721T215647,L2A,S2A_MSIL2A_20221031T103151_N0510_R108_T33UVB_20240721T215647.SAFE,S2A,2022-10-31T10:31:51Z,2022-10-31,2022,T33UVB,108,N0510,2024-07-21T21:56:47Z,S2A_MSIL2A_20221031T103151_N0510_R108_T33UVB_20240721T215647.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20221102T102059_N0510_R065_T33UVB_20240806T041627,L2A,S2B_MSIL2A_20221102T102059_N0510_R065_T33UVB_20240806T041627.SAFE,S2B,2022-11-02T10:20:59Z,2022-11-02,2022,T33UVB,65,N0510,2024-08-06T04:16:27Z,S2B_MSIL2A_20221102T102059_N0510_R065_T33UVB_20240806T041627.SAFE,,True,25,31,2,3,2,2,inventoried
S2B_MSIL2A_20221105T103119_N0510_R108_T33UVB_20240731T032850,L2A,S2B_MSIL2A_20221105T103119_N0510_R108_T33UVB_20240731T032850.SAFE,S2B,2022-11-05T10:31:19Z,2022-11-05,2022,T33UVB,108,N0510,2024-07-31T03:28:50Z,S2B_MSIL2A_20221105T103119_N0510_R108_T33UVB_20240731T032850.SAFE,,True,25,31,2,3,2,2,inventoried
S2A_MSIL2A_20221110T103251_N0510_R108_T33UVB_20240721T184617,L2A,S2A_MSIL2A_20221110T103251_N0510_R108_T33UVB_20240721T184617.SAFE,S2A,2022-11-10T10:32:51Z,2022-11-10,2022,T33UVB,108,N0510,2024-07-21T18:46:17Z,S2A_MSIL2A_20221110T103251_N0510_R108_T33UVB_20240721T184617.SAFE,,True,25,31,2,3,2,2,inventoried
