method,duration_days,observations_removed,analysis_role,metric,metric_label,unit,favorable_direction,equal_year_estimate,cluster_bootstrap_ci_lower,cluster_bootstrap_ci_upper,n_years_in_stratum,n_years_metric_available,n_scenarios_total,n_reconstruction_failures_total,n_metric_available_total,n_metric_unavailable_total,a_gap_observed_minimum,a_gap_observed_maximum,window_midpoint_relative_position_observed_minimum,window_midpoint_relative_position_observed_maximum,observations_removed_observed_minimum,observations_removed_observed_maximum,resulting_maximum_internal_gap_days_observed_minimum,resulting_maximum_internal_gap_days_observed_maximum
timesat_double_logistic,45,4,primary_controlled_consecutive_gap,absolute_peak_date_error_days,absolute global-peak date error,days,lower,32.641025641025642,2.6000000000000001,91.933333333333323,5,5,58,0,58,0,0.30263450706523343,8.9553041791891186,0.15086206896551721,0.78666666666666663,4,4,50,92
timesat_double_logistic,45,4,primary_controlled_consecutive_gap,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.089655262302560074,0.038826408904444838,0.14048411570067529,5,5,58,0,58,0,0.30263450706523343,8.9553041791891186,0.15086206896551721,0.78666666666666663,4,4,50,92
timesat_double_logistic,45,4,primary_controlled_consecutive_gap,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,1.2991925475244552,0.54817767013648611,2.1005576386613201,5,5,58,0,58,0,0.30263450706523343,8.9553041791891186,0.15086206896551721,0.78666666666666663,4,4,50,92
timesat_double_logistic,45,4,primary_controlled_consecutive_gap,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.27014500112928669,0.23204186365358043,0.31427237289910498,5,5,58,0,58,0,0.30263450706523343,8.9553041791891186,0.15086206896551721,0.78666666666666663,4,4,50,92
timesat_double_logistic,45,4,primary_controlled_consecutive_gap,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.80000000000000004,0.40000000000000002,1,5,5,58,0,58,0,0.30263450706523343,8.9553041791891186,0.15086206896551721,0.78666666666666663,4,4,50,92
timesat_double_logistic,45,4,primary_controlled_consecutive_gap,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.80000000000000004,0.40000000000000002,1,5,5,58,0,58,0,0.30263450706523343,8.9553041791891186,0.15086206896551721,0.78666666666666663,4,4,50,92
timesat_double_logistic,45,4,primary_controlled_consecutive_gap,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.72307692307692306,0.32307692307692309,1,5,5,58,0,58,0,0.30263450706523343,8.9553041791891186,0.15086206896551721,0.78666666666666663,4,4,50,92
timesat_double_logistic,45,4,primary_controlled_consecutive_gap,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.72576286955338565,0.66057062210972772,0.79095511699704368,5,5,58,0,58,0,0.30263450706523343,8.9553041791891186,0.15086206896551721,0.78666666666666663,4,4,50,92
timesat_double_logistic,45,4,primary_controlled_consecutive_gap,rmse,point-wise RMSE,ug_L,lower,5.1348160544747197,3.4039131874265278,6.7162738557069233,5,5,58,0,58,0,0.30263450706523343,8.9553041791891186,0.15086206896551721,0.78666666666666663,4,4,50,92
timesat_double_logistic,45,5,primary_controlled_consecutive_gap,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,199.6845872613585,100.19093034536137,299.73770607422665,7,7,103,0,103,0,0.32387320183065721,10.957648241993846,0.14224137931034481,0.91153846153846163,5,5,46,70
timesat_double_logistic,45,5,primary_controlled_consecutive_gap,absolute_peak_date_error_days,absolute global-peak date error,days,lower,65.248068283917334,14.533782569631628,124.63071428571425,7,7,103,0,103,0,0.32387320183065721,10.957648241993846,0.14224137931034481,0.91153846153846163,5,5,46,70
timesat_double_logistic,45,5,primary_controlled_consecutive_gap,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.11187296624734021,0.064487205332071876,0.16135965909827013,7,7,103,0,103,0,0.32387320183065721,10.957648241993846,0.14224137931034481,0.91153846153846163,5,5,46,70
timesat_double_logistic,45,5,primary_controlled_consecutive_gap,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,1.3138216081185023,0.76542144755851105,1.8855865893595372,7,7,103,0,103,0,0.32387320183065721,10.957648241993846,0.14224137931034481,0.91153846153846163,5,5,46,70
timesat_double_logistic,45,5,primary_controlled_consecutive_gap,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.26271562742709847,0.22282152703115829,0.3076925368905517,7,7,103,0,103,0,0.32387320183065721,10.957648241993846,0.14224137931034481,0.91153846153846163,5,5,46,70
timesat_double_logistic,45,5,primary_controlled_consecutive_gap,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.5357142857142857,0.14285714285714285,0.8571428571428571,7,7,103,0,103,0,0.32387320183065721,10.957648241993846,0.14224137931034481,0.91153846153846163,5,5,46,70
timesat_double_logistic,45,5,primary_controlled_consecutive_gap,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.62142857142857133,0.2857142857142857,0.90714285714285714,7,7,103,0,103,0,0.32387320183065721,10.957648241993846,0.14224137931034481,0.91153846153846163,5,5,46,70
timesat_double_logistic,45,5,primary_controlled_consecutive_gap,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.44946091644204855,0.14285714285714285,0.77088948787061995,7,7,103,0,103,0,0.32387320183065721,10.957648241993846,0.14224137931034481,0.91153846153846163,5,5,46,70
timesat_double_logistic,45,5,primary_controlled_consecutive_gap,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.71602574763032689,0.65913331532491626,0.77750535744638705,7,7,103,0,103,0,0.32387320183065721,10.957648241993846,0.14224137931034481,0.91153846153846163,5,5,46,70
timesat_double_logistic,45,5,primary_controlled_consecutive_gap,rmse,point-wise RMSE,ug_L,lower,5.586424335239804,3.9277369644483802,7.2190466601115677,7,7,103,0,103,0,0.32387320183065721,10.957648241993846,0.14224137931034481,0.91153846153846163,5,5,46,70
timesat_double_logistic,45,6,primary_controlled_consecutive_gap,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,241.36932391364044,169.8042264894772,321.95154548063539,7,7,162,0,162,0,0.2944890428471002,17.288983776369555,0.099137931034482707,0.90400000000000003,6,6,46,73
timesat_double_logistic,45,6,primary_controlled_consecutive_gap,absolute_peak_date_error_days,absolute global-peak date error,days,lower,65.767268445839861,14.493514521193093,125.56593406593409,7,7,162,0,162,0,0.2944890428471002,17.288983776369555,0.099137931034482707,0.90400000000000003,6,6,46,73
timesat_double_logistic,45,6,primary_controlled_consecutive_gap,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.1468390487453016,0.10951927276393655,0.18886291329663413,7,7,162,0,162,0,0.2944890428471002,17.288983776369555,0.099137931034482707,0.90400000000000003,6,6,46,73
timesat_double_logistic,45,6,primary_controlled_consecutive_gap,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,1.2685035604550003,0.74494087785561514,1.8326725507542636,7,7,162,0,162,0,0.2944890428471002,17.288983776369555,0.099137931034482707,0.90400000000000003,6,6,46,73
timesat_double_logistic,45,6,primary_controlled_consecutive_gap,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.2833310991430123,0.25833718533551409,0.31527002540744642,7,7,162,0,162,0,0.2944890428471002,17.288983776369555,0.099137931034482707,0.90400000000000003,6,6,46,73
timesat_double_logistic,45,6,primary_controlled_consecutive_gap,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.48780743066457349,0.14285714285714285,0.79597069597069592,7,7,162,0,162,0,0.2944890428471002,17.288983776369555,0.099137931034482707,0.90400000000000003,6,6,46,73
timesat_double_logistic,45,6,primary_controlled_consecutive_gap,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.63040293040293049,0.2857142857142857,0.91611721611721619,7,7,162,0,162,0,0.2944890428471002,17.288983776369555,0.099137931034482707,0.90400000000000003,6,6,46,73
timesat_double_logistic,45,6,primary_controlled_consecutive_gap,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.37608581894296178,0.1142857142857143,0.65421245421245422,7,7,162,0,162,0,0.2944890428471002,17.288983776369555,0.099137931034482707,0.90400000000000003,6,6,46,73
timesat_double_logistic,45,6,primary_controlled_consecutive_gap,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.68636084758171489,0.63233960530971534,0.74183633021409556,7,7,162,0,162,0,0.2944890428471002,17.288983776369555,0.099137931034482707,0.90400000000000003,6,6,46,73
timesat_double_logistic,45,6,primary_controlled_consecutive_gap,rmse,point-wise RMSE,ug_L,lower,5.9256591136991732,4.4493418031010306,7.3273958240935517,7,7,162,0,162,0,0.2944890428471002,17.288983776369555,0.099137931034482707,0.90400000000000003,6,6,46,73
timesat_double_logistic,45,7,primary_controlled_consecutive_gap,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,239.33805781644679,188.57668469653035,289.65202980378302,7,7,235,0,235,0,0.29296365572549687,16.778283866126596,0.0884615384615383,0.89600000000000002,7,7,47,65
timesat_double_logistic,45,7,primary_controlled_consecutive_gap,absolute_peak_date_error_days,absolute global-peak date error,days,lower,58.861728024543154,9.6115779645191406,120.66326530612244,7,7,235,0,235,0,0.29296365572549687,16.778283866126596,0.0884615384615383,0.89600000000000002,7,7,47,65
timesat_double_logistic,45,7,primary_controlled_consecutive_gap,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.15226733912125295,0.11329362225219086,0.1964214582390548,7,7,235,0,235,0,0.29296365572549687,16.778283866126596,0.0884615384615383,0.89600000000000002,7,7,47,65
timesat_double_logistic,45,7,primary_controlled_consecutive_gap,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,1.3063426000910567,0.78399510581491072,1.8569064503580766,7,7,235,0,235,0,0.29296365572549687,16.778283866126596,0.0884615384615383,0.89600000000000002,7,7,47,65
timesat_double_logistic,45,7,primary_controlled_consecutive_gap,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.28955335480688588,0.26617411712390071,0.31651070012080146,7,7,235,0,235,0,0.29296365572549687,16.778283866126596,0.0884615384615383,0.89600000000000002,7,7,47,65
timesat_double_logistic,45,7,primary_controlled_consecutive_gap,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.50536881419234359,0.18253968253968256,0.8123249299719888,7,7,235,0,235,0,0.29296365572549687,16.778283866126596,0.0884615384615383,0.89600000000000002,7,7,47,65
timesat_double_logistic,45,7,primary_controlled_consecutive_gap,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.66733360010670939,0.36177804455115375,0.94794584500466861,7,7,235,0,235,0,0.29296365572549687,16.778283866126596,0.0884615384615383,0.89600000000000002,7,7,47,65
timesat_double_logistic,45,7,primary_controlled_consecutive_gap,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.38900560224089636,0.10364145658263305,0.67717962184873948,7,7,235,0,235,0,0.29296365572549687,16.778283866126596,0.0884615384615383,0.89600000000000002,7,7,47,65
timesat_double_logistic,45,7,primary_controlled_consecutive_gap,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.66617290834644916,0.63102145481806171,0.70181303568916686,7,7,235,0,235,0,0.29296365572549687,16.778283866126596,0.0884615384615383,0.89600000000000002,7,7,47,65
timesat_double_logistic,45,7,primary_controlled_consecutive_gap,rmse,point-wise RMSE,ug_L,lower,6.0033657454407061,4.6153507565100744,7.4317269799499659,7,7,235,0,235,0,0.29296365572549687,16.778283866126596,0.0884615384615383,0.89600000000000002,7,7,47,65
timesat_double_logistic,45,8,primary_controlled_consecutive_gap,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,248.83456708833816,204.09177059232206,297.77745676055935,7,7,218,0,218,0,0.27055384094511942,17.136734325464445,0.091999999999999901,0.85333333333333317,8,8,46,85
timesat_double_logistic,45,8,primary_controlled_consecutive_gap,absolute_peak_date_error_days,absolute global-peak date error,days,lower,63.956126777782352,14.036754483410053,125.21606031617189,7,7,218,0,218,0,0.27055384094511942,17.136734325464445,0.091999999999999901,0.85333333333333317,8,8,46,85
timesat_double_logistic,45,8,primary_controlled_consecutive_gap,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.15780176706577262,0.1240002898194182,0.19831848842993494,7,7,218,0,218,0,0.27055384094511942,17.136734325464445,0.091999999999999901,0.85333333333333317,8,8,46,85
timesat_double_logistic,45,8,primary_controlled_consecutive_gap,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,1.3492244493622678,0.83101988846049679,1.9046438678078972,7,7,218,0,218,0,0.27055384094511942,17.136734325464445,0.091999999999999901,0.85333333333333317,8,8,46,85
timesat_double_logistic,45,8,primary_controlled_consecutive_gap,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.29525087108376813,0.27152437689571834,0.3220805237652703,7,7,218,0,218,0,0.27055384094511942,17.136734325464445,0.091999999999999901,0.85333333333333317,8,8,46,85
timesat_double_logistic,45,8,primary_controlled_consecutive_gap,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.4063838703669212,0.12087912087912088,0.69209815608120695,7,7,218,0,218,0,0.27055384094511942,17.136734325464445,0.091999999999999901,0.85333333333333317,8,8,46,85
timesat_double_logistic,45,8,primary_controlled_consecutive_gap,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.57626120852513096,0.27040816326530609,0.84549197775590035,7,7,218,0,218,0,0.27055384094511942,17.136734325464445,0.091999999999999901,0.85333333333333317,8,8,46,85
timesat_double_logistic,45,8,primary_controlled_consecutive_gap,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.34873812628049922,0.089285714285714288,0.62621065375302665,7,7,218,0,218,0,0.27055384094511942,17.136734325464445,0.091999999999999901,0.85333333333333317,8,8,46,85
timesat_double_logistic,45,8,primary_controlled_consecutive_gap,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.64637994685346634,0.609516619605729,0.68168848252144609,7,7,218,0,218,0,0.27055384094511942,17.136734325464445,0.091999999999999901,0.85333333333333317,8,8,46,85
timesat_double_logistic,45,8,primary_controlled_consecutive_gap,rmse,point-wise RMSE,ug_L,lower,6.1317985625173659,4.6814844981774542,7.6413059798392045,7,7,218,0,218,0,0.27055384094511942,17.136734325464445,0.091999999999999901,0.85333333333333317,8,8,46,85
timesat_double_logistic,45,9,primary_controlled_consecutive_gap,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,246.86255288476849,171.22561123045284,329.67558445839842,7,7,148,0,148,0,0.29348201382455041,16.873130616029648,0.1022222222222222,0.79574468085106365,9,9,46,73
timesat_double_logistic,45,9,primary_controlled_consecutive_gap,absolute_peak_date_error_days,absolute global-peak date error,days,lower,61.432712375193397,11.383896227112546,121.94156876509817,7,7,148,0,148,0,0.29348201382455041,16.873130616029648,0.1022222222222222,0.79574468085106365,9,9,46,73
timesat_double_logistic,45,9,primary_controlled_consecutive_gap,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.1532164106708889,0.10844688979425819,0.20286092641824985,7,7,148,0,148,0,0.29348201382455041,16.873130616029648,0.1022222222222222,0.79574468085106365,9,9,46,73
timesat_double_logistic,45,9,primary_controlled_consecutive_gap,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,1.3612585704440152,0.83996908645690593,1.8642292184144984,7,7,148,0,148,0,0.29348201382455041,16.873130616029648,0.1022222222222222,0.79574468085106365,9,9,46,73
timesat_double_logistic,45,9,primary_controlled_consecutive_gap,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.29075748196012008,0.25867383261650601,0.32332833013806417,7,7,148,0,148,0,0.29348201382455041,16.873130616029648,0.1022222222222222,0.79574468085106365,9,9,46,73
timesat_double_logistic,45,9,primary_controlled_consecutive_gap,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.3576341827053402,0.098214285714285712,0.64804147465437789,7,7,148,0,148,0,0.29348201382455041,16.873130616029648,0.1022222222222222,0.79574468085106365,9,9,46,73
timesat_double_logistic,45,9,primary_controlled_consecutive_gap,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.52276885827644837,0.24107142857142858,0.77939328223958204,7,7,148,0,148,0,0.29348201382455041,16.873130616029648,0.1022222222222222,0.79574468085106365,9,9,46,73
timesat_double_logistic,45,9,primary_controlled_consecutive_gap,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.31778598536188668,0.076714556790458119,0.60504201680672265,7,7,148,0,148,0,0.29348201382455041,16.873130616029648,0.1022222222222222,0.79574468085106365,9,9,46,73
timesat_double_logistic,45,9,primary_controlled_consecutive_gap,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.6641286535031854,0.62808698414586339,0.69997156803172356,7,7,148,0,148,0,0.29348201382455041,16.873130616029648,0.1022222222222222,0.79574468085106365,9,9,46,73
timesat_double_logistic,45,9,primary_controlled_consecutive_gap,rmse,point-wise RMSE,ug_L,lower,6.0830469176716848,4.52245154552892,7.8330264869279187,7,7,148,0,148,0,0.29348201382455041,16.873130616029648,0.1022222222222222,0.79574468085106365,9,9,46,73
timesat_double_logistic,45,10,primary_controlled_consecutive_gap,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,300.62647829497439,190.10997584346504,448.69028611232392,7,7,106,0,106,0,0.32422425158713802,16.723195115334796,0.1155555555555554,0.75555555555555554,10,10,47,65
timesat_double_logistic,45,10,primary_controlled_consecutive_gap,absolute_peak_date_error_days,absolute global-peak date error,days,lower,55.146702159124516,13.666666666666668,113.47323277136941,7,7,106,0,106,0,0.32422425158713802,16.723195115334796,0.1155555555555554,0.75555555555555554,10,10,47,65
timesat_double_logistic,45,10,primary_controlled_consecutive_gap,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.18717315253845196,0.11788857735471751,0.26733282133288688,7,7,106,0,106,0,0.32422425158713802,16.723195115334796,0.1155555555555554,0.75555555555555554,10,10,47,65
timesat_double_logistic,45,10,primary_controlled_consecutive_gap,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,1.3630808077083303,0.83027011985041332,1.9422409106684986,7,7,106,0,106,0,0.32422425158713802,16.723195115334796,0.1155555555555554,0.75555555555555554,10,10,47,65
timesat_double_logistic,45,10,primary_controlled_consecutive_gap,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.30369871545300481,0.26970129496240619,0.3406771405028558,7,7,106,0,106,0,0.32422425158713802,16.723195115334796,0.1155555555555554,0.75555555555555554,10,10,47,65
timesat_double_logistic,45,10,primary_controlled_consecutive_gap,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.55428571428571438,0.25714285714285717,0.82857142857142851,7,7,106,0,106,0,0.32422425158713802,16.723195115334796,0.1155555555555554,0.75555555555555554,10,10,47,65
timesat_double_logistic,45,10,primary_controlled_consecutive_gap,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.66633540372670808,0.38062111801242243,0.91428571428571426,7,7,106,0,106,0,0.32422425158713802,16.723195115334796,0.1155555555555554,0.75555555555555554,10,10,47,65
timesat_double_logistic,45,10,primary_controlled_consecutive_gap,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.46380952380952384,0.19523809523809524,0.75157142857142656,7,7,106,0,106,0,0.32422425158713802,16.723195115334796,0.1155555555555554,0.75555555555555554,10,10,47,65
timesat_double_logistic,45,10,primary_controlled_consecutive_gap,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.63476460378151178,0.55856108211784095,0.69167161535336164,7,7,106,0,106,0,0.32422425158713802,16.723195115334796,0.1155555555555554,0.75555555555555554,10,10,47,65
timesat_double_logistic,45,10,primary_controlled_consecutive_gap,rmse,point-wise RMSE,ug_L,lower,6.3050027271442,4.7527251972716318,7.9336286385455139,7,7,106,0,106,0,0.32422425158713802,16.723195115334796,0.1155555555555554,0.75555555555555554,10,10,47,65
timesat_double_logistic,45,11,primary_controlled_consecutive_gap,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,416.17336527238189,203.36040268842009,673.14847101273392,6,6,76,0,76,0,0.36111473435784203,16.809483155464836,0.1244444444444444,0.65333333333333332,11,11,47,68
timesat_double_logistic,45,11,primary_controlled_consecutive_gap,absolute_peak_date_error_days,absolute global-peak date error,days,lower,66.858333333333334,22.358333333333331,126.33333333333333,6,6,76,0,76,0,0.36111473435784203,16.809483155464836,0.1244444444444444,0.65333333333333332,11,11,47,68
timesat_double_logistic,45,11,primary_controlled_consecutive_gap,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.23721732978219875,0.14084814634864193,0.36299564449572169,6,6,76,0,76,0,0.36111473435784203,16.809483155464836,0.1244444444444444,0.65333333333333332,11,11,47,68
timesat_double_logistic,45,11,primary_controlled_consecutive_gap,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,1.2456530452947587,0.8879595933288883,1.6033464972606286,6,6,76,0,76,0,0.36111473435784203,16.809483155464836,0.1244444444444444,0.65333333333333332,11,11,47,68
timesat_double_logistic,45,11,primary_controlled_consecutive_gap,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.31391053496218851,0.25634228036999918,0.36924439591168862,6,6,76,0,76,0,0.36111473435784203,16.809483155464836,0.1244444444444444,0.65333333333333332,11,11,47,68
timesat_double_logistic,45,11,primary_controlled_consecutive_gap,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.29999999999999999,0.049999999999999996,0.59999999999999998,6,6,76,0,76,0,0.36111473435784203,16.809483155464836,0.1244444444444444,0.65333333333333332,11,11,47,68
timesat_double_logistic,45,11,primary_controlled_consecutive_gap,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.4916666666666667,0.25,0.73333333333333339,6,6,76,0,76,0,0.36111473435784203,16.809483155464836,0.1244444444444444,0.65333333333333332,11,11,47,68
timesat_double_logistic,45,11,primary_controlled_consecutive_gap,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.27499999999999997,0.024999999999999998,0.60833333333333328,6,6,76,0,76,0,0.36111473435784203,16.809483155464836,0.1244444444444444,0.65333333333333332,11,11,47,68
timesat_double_logistic,45,11,primary_controlled_consecutive_gap,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.58820543190049668,0.45979045419514059,0.69849574887520138,6,6,76,0,76,0,0.36111473435784203,16.809483155464836,0.1244444444444444,0.65333333333333332,11,11,47,68
timesat_double_logistic,45,11,primary_controlled_consecutive_gap,rmse,point-wise RMSE,ug_L,lower,6.8369845821106985,4.5026697508866871,9.28594308828926,6,6,76,0,76,0,0.36111473435784203,16.809483155464836,0.1244444444444444,0.65333333333333332,11,11,47,68
timesat_double_logistic,45,12,primary_controlled_consecutive_gap,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,294.12913628294444,155.29815299784408,449.56289046955771,5,5,45,0,45,0,0.5983193952422583,11.754611402468592,0.13777777777777761,0.64000000000000001,12,12,46,67
timesat_double_logistic,45,12,primary_controlled_consecutive_gap,absolute_peak_date_error_days,absolute global-peak date error,days,lower,87.796190476190475,21.022857142857141,162.03999999999996,5,5,45,0,45,0,0.5983193952422583,11.754611402468592,0.13777777777777761,0.64000000000000001,12,12,46,67
timesat_double_logistic,45,12,primary_controlled_consecutive_gap,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.17098244353720077,0.10380618411499773,0.22308866793543114,5,5,45,0,45,0,0.5983193952422583,11.754611402468592,0.13777777777777761,0.64000000000000001,12,12,46,67
timesat_double_logistic,45,12,primary_controlled_consecutive_gap,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,1.1069351553009865,0.72874122361676907,1.4998957593479059,5,5,45,0,45,0,0.5983193952422583,11.754611402468592,0.13777777777777761,0.64000000000000001,12,12,46,67
timesat_double_logistic,45,12,primary_controlled_consecutive_gap,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.30565953891221764,0.23994790161692442,0.36839160351348699,5,5,45,0,45,0,0.5983193952422583,11.754611402468592,0.13777777777777761,0.64000000000000001,12,12,46,67
timesat_double_logistic,45,12,primary_controlled_consecutive_gap,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.42666666666666664,0.026666666666666665,0.82666666666666655,5,5,45,0,45,0,0.5983193952422583,11.754611402468592,0.13777777777777761,0.64000000000000001,12,12,46,67
timesat_double_logistic,45,12,primary_controlled_consecutive_gap,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.4838095238095238,0.11047619047619046,0.8571428571428571,5,5,45,0,45,0,0.5983193952422583,11.754611402468592,0.13777777777777761,0.64000000000000001,12,12,46,67
timesat_double_logistic,45,12,primary_controlled_consecutive_gap,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.40000000000000002,0,0.80000000000000004,5,5,45,0,45,0,0.5983193952422583,11.754611402468592,0.13777777777777761,0.64000000000000001,12,12,46,67
timesat_double_logistic,45,12,primary_controlled_consecutive_gap,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.57251604969939307,0.41101725598947186,0.71525161448745034,5,5,45,0,45,0,0.5983193952422583,11.754611402468592,0.13777777777777761,0.64000000000000001,12,12,46,67
timesat_double_logistic,45,12,primary_controlled_consecutive_gap,rmse,point-wise RMSE,ug_L,lower,6.0300912968566864,4.1787992685616162,8.3957615308230356,5,5,45,0,45,0,0.5983193952422583,11.754611402468592,0.13777777777777761,0.64000000000000001,12,12,46,67
timesat_double_logistic,45,13,primary_controlled_consecutive_gap,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,176.12790005074069,107.51554539654053,233.31997551255768,5,5,41,0,41,0,0.65794993224252363,5.6660416237550777,0.1036036036036036,0.504,13,13,47,60
timesat_double_logistic,45,13,primary_controlled_consecutive_gap,absolute_peak_date_error_days,absolute global-peak date error,days,lower,81.051153846153852,10.684999999999999,154.92615384615385,5,5,41,0,41,0,0.65794993224252363,5.6660416237550777,0.1036036036036036,0.504,13,13,47,60
timesat_double_logistic,45,13,primary_controlled_consecutive_gap,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.11948202547077311,0.061256130957263955,0.18589049518057174,5,5,41,0,41,0,0.65794993224252363,5.6660416237550777,0.1036036036036036,0.504,13,13,47,60
timesat_double_logistic,45,13,primary_controlled_consecutive_gap,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,1.0988849067556585,0.70968393155222453,1.4591115435053923,5,5,41,0,41,0,0.65794993224252363,5.6660416237550777,0.1036036036036036,0.504,13,13,47,60
timesat_double_logistic,45,13,primary_controlled_consecutive_gap,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.24870969886624206,0.22450135035766175,0.27495581125778257,5,5,41,0,41,0,0.65794993224252363,5.6660416237550777,0.1036036036036036,0.504,13,13,47,60
timesat_double_logistic,45,13,primary_controlled_consecutive_gap,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.40000000000000002,0,0.80000000000000004,5,5,41,0,41,0,0.65794993224252363,5.6660416237550777,0.1036036036036036,0.504,13,13,47,60
timesat_double_logistic,45,13,primary_controlled_consecutive_gap,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.55000000000000004,0.14999999999999999,0.94999999999999996,5,5,41,0,41,0,0.65794993224252363,5.6660416237550777,0.1036036036036036,0.504,13,13,47,60
timesat_double_logistic,45,13,primary_controlled_consecutive_gap,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.40000000000000002,0,0.80000000000000004,5,5,41,0,41,0,0.65794993224252363,5.6660416237550777,0.1036036036036036,0.504,13,13,47,60
