method,duration_days,contains_reference_global_peak,analysis_role,metric,metric_label,unit,favorable_direction,equal_year_estimate,cluster_bootstrap_ci_lower,cluster_bootstrap_ci_upper,n_years_in_stratum,n_years_metric_available,n_scenarios_total,n_reconstruction_failures_total,n_metric_available_total,n_metric_unavailable_total,a_gap_observed_minimum,a_gap_observed_maximum,window_midpoint_relative_position_observed_minimum,window_midpoint_relative_position_observed_maximum,observations_removed_observed_minimum,observations_removed_observed_maximum,resulting_maximum_internal_gap_days_observed_minimum,resulting_maximum_internal_gap_days_observed_maximum
timesat_smoothing_spline,20,True,primary_controlled_consecutive_gap,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,231.28731391158777,178.23773687268479,277.97347264512553,7,7,122,0,122,0,2.0016834933253782,11.128388419283166,0.0403846153846152,0.86599999999999977,2,6,22,50
timesat_smoothing_spline,20,True,primary_controlled_consecutive_gap,absolute_peak_date_error_days,absolute global-peak date error,days,lower,63.035714285714285,17.571428571428573,119.25714285714285,7,7,122,0,122,0,2.0016834933253782,11.128388419283166,0.0403846153846152,0.86599999999999977,2,6,22,50
timesat_smoothing_spline,20,True,primary_controlled_consecutive_gap,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.14089164879141361,0.11720672898924232,0.1664152268201862,7,7,122,0,122,0,2.0016834933253782,11.128388419283166,0.0403846153846152,0.86599999999999977,2,6,22,50
timesat_smoothing_spline,20,True,primary_controlled_consecutive_gap,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,1.0815224635144731,0.67253131586665138,1.5497174322552885,7,7,122,0,122,0,2.0016834933253782,11.128388419283166,0.0403846153846152,0.86599999999999977,2,6,22,50
timesat_smoothing_spline,20,True,primary_controlled_consecutive_gap,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.25363822830965777,0.23059032311155583,0.27543012486349255,7,7,122,0,122,0,2.0016834933253782,11.128388419283166,0.0403846153846152,0.86599999999999977,2,6,22,50
timesat_smoothing_spline,20,True,primary_controlled_consecutive_gap,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.56428571428571428,0.2857142857142857,0.84285714285714286,7,7,122,0,122,0,2.0016834933253782,11.128388419283166,0.0403846153846152,0.86599999999999977,2,6,22,50
timesat_smoothing_spline,20,True,primary_controlled_consecutive_gap,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.63571428571428579,0.31428571428571433,0.8928571428571429,7,7,122,0,122,0,2.0016834933253782,11.128388419283166,0.0403846153846152,0.86599999999999977,2,6,22,50
timesat_smoothing_spline,20,True,primary_controlled_consecutive_gap,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.32142857142857145,0.12857142857142856,0.5714285714285714,7,7,122,0,122,0,2.0016834933253782,11.128388419283166,0.0403846153846152,0.86599999999999977,2,6,22,50
timesat_smoothing_spline,20,True,primary_controlled_consecutive_gap,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.77810615362233371,0.73277454589702962,0.81525100638966952,7,7,122,0,122,0,2.0016834933253782,11.128388419283166,0.0403846153846152,0.86599999999999977,2,6,22,50
timesat_smoothing_spline,20,True,primary_controlled_consecutive_gap,rmse,point-wise RMSE,ug_L,lower,5.330298568555949,4.015940576596015,6.6431340373137067,7,7,122,0,122,0,2.0016834933253782,11.128388419283166,0.0403846153846152,0.86599999999999977,2,6,22,50
timesat_smoothing_spline,30,False,primary_controlled_consecutive_gap,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,216.24554099466127,163.45486296075228,280.88143168496998,7,7,1303,0,1303,0,0.048636719550354902,8.6888686845685044,0.062,0.94038461538461515,1,11,31,85
timesat_smoothing_spline,30,False,primary_controlled_consecutive_gap,absolute_peak_date_error_days,absolute global-peak date error,days,lower,50.748894003170641,4.8677493750665572,107.74976436770542,7,7,1303,0,1303,0,0.048636719550354902,8.6888686845685044,0.062,0.94038461538461515,1,11,31,85
timesat_smoothing_spline,30,False,primary_controlled_consecutive_gap,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.12971285065453259,0.11358723004294825,0.15051303499808677,7,7,1303,0,1303,0,0.048636719550354902,8.6888686845685044,0.062,0.94038461538461515,1,11,31,85
timesat_smoothing_spline,30,False,primary_controlled_consecutive_gap,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,1.022748254883693,0.55356643471478884,1.5774562635111358,7,7,1303,0,1303,0,0.048636719550354902,8.6888686845685044,0.062,0.94038461538461515,1,11,31,85
timesat_smoothing_spline,30,False,primary_controlled_consecutive_gap,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.24266520854744905,0.2088248405238726,0.27145719642170762,7,7,1303,0,1303,0,0.048636719550354902,8.6888686845685044,0.062,0.94038461538461515,1,11,31,85
timesat_smoothing_spline,30,False,primary_controlled_consecutive_gap,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.58965185049692093,0.22350100603621728,0.88,7,7,1303,0,1303,0,0.048636719550354902,8.6888686845685044,0.062,0.94038461538461515,1,11,31,85
timesat_smoothing_spline,30,False,primary_controlled_consecutive_gap,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.71224925309432352,0.42047436131943172,0.9939393939393939,7,7,1303,0,1303,0,0.048636719550354902,8.6888686845685044,0.062,0.94038461538461515,1,11,31,85
timesat_smoothing_spline,30,False,primary_controlled_consecutive_gap,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.43765625492577215,0.14773315215971153,0.81917408434262362,7,7,1303,0,1303,0,0.048636719550354902,8.6888686845685044,0.062,0.94038461538461515,1,11,31,85
timesat_smoothing_spline,30,False,primary_controlled_consecutive_gap,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.80043415765663006,0.76849040796830559,0.83495228179294767,7,7,1303,0,1303,0,0.048636719550354902,8.6888686845685044,0.062,0.94038461538461515,1,11,31,85
timesat_smoothing_spline,30,False,primary_controlled_consecutive_gap,rmse,point-wise RMSE,ug_L,lower,5.1090883846850277,3.6885259390360958,6.6248504061777398,7,7,1303,0,1303,0,0.048636719550354902,8.6888686845685044,0.062,0.94038461538461515,1,11,31,85
timesat_smoothing_spline,30,True,primary_controlled_consecutive_gap,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,275.59854439535377,214.97813534776139,328.77264626818044,7,7,172,0,172,0,2.1655054474323574,15.484027686454541,0.059615384615384501,0.88600000000000001,2,9,32,52
timesat_smoothing_spline,30,True,primary_controlled_consecutive_gap,absolute_peak_date_error_days,absolute global-peak date error,days,lower,63.80238095238095,16.640476190476189,120.49285714285715,7,7,172,0,172,0,2.1655054474323574,15.484027686454541,0.059615384615384501,0.88600000000000001,2,9,32,52
timesat_smoothing_spline,30,True,primary_controlled_consecutive_gap,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.17180796782030733,0.13495133608873075,0.20596027952025256,7,7,172,0,172,0,2.1655054474323574,15.484027686454541,0.059615384615384501,0.88600000000000001,2,9,32,52
timesat_smoothing_spline,30,True,primary_controlled_consecutive_gap,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,1.1038780032713902,0.6825105592886489,1.5761960686313157,7,7,172,0,172,0,2.1655054474323574,15.484027686454541,0.059615384615384501,0.88600000000000001,2,9,32,52
timesat_smoothing_spline,30,True,primary_controlled_consecutive_gap,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.27201149428412635,0.24097703187247957,0.29978727824980256,7,7,172,0,172,0,2.1655054474323574,15.484027686454541,0.059615384615384501,0.88600000000000001,2,9,32,52
timesat_smoothing_spline,30,True,primary_controlled_consecutive_gap,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.57380952380952377,0.26666666666666666,0.86190476190476184,7,7,172,0,172,0,2.1655054474323574,15.484027686454541,0.059615384615384501,0.88600000000000001,2,9,32,52
timesat_smoothing_spline,30,True,primary_controlled_consecutive_gap,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.62142857142857133,0.27857142857142858,0.8928571428571429,7,7,172,0,172,0,2.1655054474323574,15.484027686454541,0.059615384615384501,0.88600000000000001,2,9,32,52
timesat_smoothing_spline,30,True,primary_controlled_consecutive_gap,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.39285714285714285,0.14999999999999999,0.661904761904762,7,7,172,0,172,0,2.1655054474323574,15.484027686454541,0.059615384615384501,0.88600000000000001,2,9,32,52
timesat_smoothing_spline,30,True,primary_controlled_consecutive_gap,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.74171485543756444,0.67270068319711973,0.80223161604046,7,7,172,0,172,0,2.1655054474323574,15.484027686454541,0.059615384615384501,0.88600000000000001,2,9,32,52
timesat_smoothing_spline,30,True,primary_controlled_consecutive_gap,rmse,point-wise RMSE,ug_L,lower,5.682910919688581,4.2952432226584207,6.8661027943919342,7,7,172,0,172,0,2.1655054474323574,15.484027686454541,0.059615384615384501,0.88600000000000001,2,9,32,52
timesat_smoothing_spline,45,False,primary_controlled_consecutive_gap,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,290.24975611589389,218.06090026807973,378.55740080868537,7,7,1122,0,1122,0,0.27055384094511942,9.2806355593891574,0.091999999999999901,0.91153846153846163,1,14,46,92
timesat_smoothing_spline,45,False,primary_controlled_consecutive_gap,absolute_peak_date_error_days,absolute global-peak date error,days,lower,51.01814504422763,7.1527021960824779,105.24832296451345,7,7,1122,0,1122,0,0.27055384094511942,9.2806355593891574,0.091999999999999901,0.91153846153846163,1,14,46,92
timesat_smoothing_spline,45,False,primary_controlled_consecutive_gap,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.17315252777976856,0.1483993476730277,0.19792497853737109,7,7,1122,0,1122,0,0.27055384094511942,9.2806355593891574,0.091999999999999901,0.91153846153846163,1,14,46,92
timesat_smoothing_spline,45,False,primary_controlled_consecutive_gap,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,1.0217085553288201,0.55025226889352474,1.5792691110393524,7,7,1122,0,1122,0,0.27055384094511942,9.2806355593891574,0.091999999999999901,0.91153846153846163,1,14,46,92
timesat_smoothing_spline,45,False,primary_controlled_consecutive_gap,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.26882349208036027,0.23290943636937281,0.30175183991430865,7,7,1122,0,1122,0,0.27055384094511942,9.2806355593891574,0.091999999999999901,0.91153846153846163,1,14,46,92
timesat_smoothing_spline,45,False,primary_controlled_consecutive_gap,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.56337220182984427,0.21423879896786305,0.84738580727202106,7,7,1122,0,1122,0,0.27055384094511942,9.2806355593891574,0.091999999999999901,0.91153846153846163,1,14,46,92
timesat_smoothing_spline,45,False,primary_controlled_consecutive_gap,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.69693851486954927,0.40362736205593353,0.97292464878671769,7,7,1122,0,1122,0,0.27055384094511942,9.2806355593891574,0.091999999999999901,0.91153846153846163,1,14,46,92
timesat_smoothing_spline,45,False,primary_controlled_consecutive_gap,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.40982423797694734,0.12741874527588812,0.77012384440955872,7,7,1122,0,1122,0,0.27055384094511942,9.2806355593891574,0.091999999999999901,0.91153846153846163,1,14,46,92
timesat_smoothing_spline,45,False,primary_controlled_consecutive_gap,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.76931102945792684,0.73172278218827469,0.80719331845789954,7,7,1122,0,1122,0,0.27055384094511942,9.2806355593891574,0.091999999999999901,0.91153846153846163,1,14,46,92
timesat_smoothing_spline,45,False,primary_controlled_consecutive_gap,rmse,point-wise RMSE,ug_L,lower,5.5989017397895253,4.1422400095398819,7.2136930012889531,7,7,1122,0,1122,0,0.27055384094511942,9.2806355593891574,0.091999999999999901,0.91153846153846163,1,14,46,92
timesat_smoothing_spline,45,True,primary_controlled_consecutive_gap,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,397.96525070375156,306.07359289283391,480.57375652171612,7,7,245,0,245,0,2.2709860080491744,17.288983776369555,0.0884615384615383,0.90800000000000003,3,13,46,73
timesat_smoothing_spline,45,True,primary_controlled_consecutive_gap,absolute_peak_date_error_days,absolute global-peak date error,days,lower,66.910871170173507,22.394444444444446,117.24213732004431,7,7,245,0,245,0,2.2709860080491744,17.288983776369555,0.0884615384615383,0.90800000000000003,3,13,46,73
timesat_smoothing_spline,45,True,primary_controlled_consecutive_gap,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.25202316529622842,0.18840320843924788,0.31646615668970929,7,7,245,0,245,0,2.2709860080491744,17.288983776369555,0.0884615384615383,0.90800000000000003,3,13,46,73
timesat_smoothing_spline,45,True,primary_controlled_consecutive_gap,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,1.1775046770249173,0.72977110699817715,1.6897328273657937,7,7,245,0,245,0,2.2709860080491744,17.288983776369555,0.0884615384615383,0.90800000000000003,3,13,46,73
timesat_smoothing_spline,45,True,primary_controlled_consecutive_gap,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.32067017559285371,0.27305562143609236,0.36937884068046506,7,7,245,0,245,0,2.2709860080491744,17.288983776369555,0.0884615384615383,0.90800000000000003,3,13,46,73
timesat_smoothing_spline,45,True,primary_controlled_consecutive_gap,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.44523809523809532,0.20394841269841268,0.70317460317460323,7,7,245,0,245,0,2.2709860080491744,17.288983776369555,0.0884615384615383,0.90800000000000003,3,13,46,73
timesat_smoothing_spline,45,True,primary_controlled_consecutive_gap,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.51190476190476197,0.24841269841269842,0.76190476190476197,7,7,245,0,245,0,2.2709860080491744,17.288983776369555,0.0884615384615383,0.90800000000000003,3,13,46,73
timesat_smoothing_spline,45,True,primary_controlled_consecutive_gap,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.27301587301587299,0.063492063492063489,0.55873015873015874,7,7,245,0,245,0,2.2709860080491744,17.288983776369555,0.0884615384615383,0.90800000000000003,3,13,46,73
timesat_smoothing_spline,45,True,primary_controlled_consecutive_gap,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.6482137943217271,0.55588442534411375,0.73442195799198073,7,7,245,0,245,0,2.2709860080491744,17.288983776369555,0.0884615384615383,0.90800000000000003,3,13,46,73
timesat_smoothing_spline,45,True,primary_controlled_consecutive_gap,rmse,point-wise RMSE,ug_L,lower,6.6912528366677764,5.0106530083211629,8.0469644467391852,7,7,245,0,245,0,2.2709860080491744,17.288983776369555,0.0884615384615383,0.90800000000000003,3,13,46,73
