method,duration_days,activity_class,analysis_role,metric,metric_label,unit,favorable_direction,equal_year_estimate,cluster_bootstrap_ci_lower,cluster_bootstrap_ci_upper,n_years_in_stratum,n_years_metric_available,n_scenarios_total,n_reconstruction_failures_total,n_metric_available_total,n_metric_unavailable_total,a_gap_observed_minimum,a_gap_observed_maximum,window_midpoint_relative_position_observed_minimum,window_midpoint_relative_position_observed_maximum,observations_removed_observed_minimum,observations_removed_observed_maximum,resulting_maximum_internal_gap_days_observed_minimum,resulting_maximum_internal_gap_days_observed_maximum
timesat_double_logistic,20,medium,protocol_visualization_stratum_continuous_a_gap_primary,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.25537035002594655,0.22263690271794853,0.28882754528455212,7,7,508,0,508,0,0.41040908375994273,1.5305573773522372,0.044680851063829602,0.95799999999999996,1,7,22,85
timesat_double_logistic,20,medium,protocol_visualization_stratum_continuous_a_gap_primary,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.58422174840085284,0.19402985074626869,0.86993603411513853,7,7,508,0,508,0,0.41040908375994273,1.5305573773522372,0.044680851063829602,0.95799999999999996,1,7,22,85
timesat_double_logistic,20,medium,protocol_visualization_stratum_continuous_a_gap_primary,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.63113006396588489,0.2857142857142857,0.91684434968017059,7,7,508,0,508,0,0.41040908375994273,1.5305573773522372,0.044680851063829602,0.95799999999999996,1,7,22,85
timesat_double_logistic,20,medium,protocol_visualization_stratum_continuous_a_gap_primary,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.48024872545128411,0.14712153518123669,0.83508554937126367,7,7,508,0,508,0,0.41040908375994273,1.5305573773522372,0.044680851063829602,0.95799999999999996,1,7,22,85
timesat_double_logistic,20,medium,protocol_visualization_stratum_continuous_a_gap_primary,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.73084308972892076,0.68350991964122543,0.78397093609489232,7,7,508,0,508,0,0.41040908375994273,1.5305573773522372,0.044680851063829602,0.95799999999999996,1,7,22,85
timesat_double_logistic,20,medium,protocol_visualization_stratum_continuous_a_gap_primary,rmse,point-wise RMSE,ug_L,lower,5.432795177462177,3.8763687356938026,6.9794312392875657,7,7,508,0,508,0,0.41040908375994273,1.5305573773522372,0.044680851063829602,0.95799999999999996,1,7,22,85
timesat_double_logistic,30,high,protocol_visualization_stratum_continuous_a_gap_primary,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,208.55736230143313,125.12584374050955,322.07015008409519,7,7,492,0,492,0,2.5550645224131427,15.484027686454541,0.059615384615384501,0.92200000000000004,1,9,31,63
timesat_double_logistic,30,high,protocol_visualization_stratum_continuous_a_gap_primary,absolute_peak_date_error_days,absolute global-peak date error,days,lower,56.093936653163759,11.166886800097236,113.99330585859651,7,7,492,0,492,0,2.5550645224131427,15.484027686454541,0.059615384615384501,0.92200000000000004,1,9,31,63
timesat_double_logistic,30,high,protocol_visualization_stratum_continuous_a_gap_primary,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.12321242531609025,0.081556870215329161,0.1801241905402246,7,7,492,0,492,0,2.5550645224131427,15.484027686454541,0.059615384615384501,0.92200000000000004,1,9,31,63
timesat_double_logistic,30,high,protocol_visualization_stratum_continuous_a_gap_primary,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,1.3350629353280385,0.75603731322792123,1.9199315388862794,7,7,492,0,492,0,2.5550645224131427,15.484027686454541,0.059615384615384501,0.92200000000000004,1,9,31,63
timesat_double_logistic,30,high,protocol_visualization_stratum_continuous_a_gap_primary,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.27535325873897387,0.24345218449346578,0.30963766910645418,7,7,492,0,492,0,2.5550645224131427,15.484027686454541,0.059615384615384501,0.92200000000000004,1,9,31,63
timesat_double_logistic,30,high,protocol_visualization_stratum_continuous_a_gap_primary,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.54272635989487772,0.23379778846630633,0.83720930232558133,7,7,492,0,492,0,2.5550645224131427,15.484027686454541,0.059615384615384501,0.92200000000000004,1,9,31,63
timesat_double_logistic,30,high,protocol_visualization_stratum_continuous_a_gap_primary,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.68399744753261493,0.3825166112956811,0.93578316181832921,7,7,492,0,492,0,2.5550645224131427,15.484027686454541,0.059615384615384501,0.92200000000000004,1,9,31,63
timesat_double_logistic,30,high,protocol_visualization_stratum_continuous_a_gap_primary,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.50099853721426091,0.18571428571428572,0.80423773987206815,7,7,492,0,492,0,2.5550645224131427,15.484027686454541,0.059615384615384501,0.92200000000000004,1,9,31,63
timesat_double_logistic,30,high,protocol_visualization_stratum_continuous_a_gap_primary,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.70076632337252975,0.64261790128012208,0.76245445093378394,7,7,492,0,492,0,2.5550645224131427,15.484027686454541,0.059615384615384501,0.92200000000000004,1,9,31,63
timesat_double_logistic,30,high,protocol_visualization_stratum_continuous_a_gap_primary,rmse,point-wise RMSE,ug_L,lower,5.8329136424696761,4.2462675104684973,7.4032284631936873,7,7,492,0,492,0,2.5550645224131427,15.484027686454541,0.059615384615384501,0.92200000000000004,1,9,31,63
timesat_double_logistic,30,low,protocol_visualization_stratum_continuous_a_gap_primary,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,150.07249351276505,67.702787521396687,284.71462603262898,7,7,492,0,492,0,0.048636719550354902,0.74625426404808992,0.066810344827586202,0.94038461538461515,1,11,31,60
timesat_double_logistic,30,low,protocol_visualization_stratum_continuous_a_gap_primary,absolute_peak_date_error_days,absolute global-peak date error,days,lower,60.325253164288206,9.6945154860095215,123.59947435489006,7,7,492,0,492,0,0.048636719550354902,0.74625426404808992,0.066810344827586202,0.94038461538461515,1,11,31,60
timesat_double_logistic,30,low,protocol_visualization_stratum_continuous_a_gap_primary,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.092153788161581679,0.043545559306271638,0.16293079717172843,7,7,492,0,492,0,0.048636719550354902,0.74625426404808992,0.066810344827586202,0.94038461538461515,1,11,31,60
timesat_double_logistic,30,low,protocol_visualization_stratum_continuous_a_gap_primary,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,1.3053678650843412,0.78621456684364133,1.8536058083342266,7,7,492,0,492,0,0.048636719550354902,0.74625426404808992,0.066810344827586202,0.94038461538461515,1,11,31,60
timesat_double_logistic,30,low,protocol_visualization_stratum_continuous_a_gap_primary,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.25412980269477908,0.22348611485539019,0.28838341522760136,7,7,492,0,492,0,0.048636719550354902,0.74625426404808992,0.066810344827586202,0.94038461538461515,1,11,31,60
timesat_double_logistic,30,low,protocol_visualization_stratum_continuous_a_gap_primary,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.58028792912513849,0.17829457364341086,0.86600221483942419,7,7,492,0,492,0,0.048636719550354902,0.74625426404808992,0.066810344827586202,0.94038461538461515,1,11,31,60
timesat_double_logistic,30,low,protocol_visualization_stratum_continuous_a_gap_primary,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.66555924695459567,0.33111849390919151,0.95127353266888159,7,7,492,0,492,0,0.048636719550354902,0.74625426404808992,0.066810344827586202,0.94038461538461515,1,11,31,60
timesat_double_logistic,30,low,protocol_visualization_stratum_continuous_a_gap_primary,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.50473129678759043,0.15393133997785163,0.82191780821917804,7,7,492,0,492,0,0.048636719550354902,0.74625426404808992,0.066810344827586202,0.94038461538461515,1,11,31,60
timesat_double_logistic,30,low,protocol_visualization_stratum_continuous_a_gap_primary,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.72832487649985445,0.68078588208825308,0.78105119721502081,7,7,492,0,492,0,0.048636719550354902,0.74625426404808992,0.066810344827586202,0.94038461538461515,1,11,31,60
timesat_double_logistic,30,low,protocol_visualization_stratum_continuous_a_gap_primary,rmse,point-wise RMSE,ug_L,lower,5.3770110644627209,3.9345470061881684,6.8472960779976679,7,7,492,0,492,0,0.048636719550354902,0.74625426404808992,0.066810344827586202,0.94038461538461515,1,11,31,60
timesat_double_logistic,30,medium,protocol_visualization_stratum_continuous_a_gap_primary,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,179.77581349273018,98.717156260736346,277.26490446027054,7,7,491,0,491,0,0.74916973358253014,2.5541162200317595,0.065957446808510498,0.93799999999999994,1,11,31,85
timesat_double_logistic,30,medium,protocol_visualization_stratum_continuous_a_gap_primary,absolute_peak_date_error_days,absolute global-peak date error,days,lower,63.778867389333058,13.911872315441427,123.33809523809521,7,7,491,0,491,0,0.74916973358253014,2.5541162200317595,0.065957446808510498,0.93799999999999994,1,11,31,85
timesat_double_logistic,30,medium,protocol_visualization_stratum_continuous_a_gap_primary,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.10612435244661803,0.063501898203241036,0.15728765517135523,7,7,491,0,491,0,0.74916973358253014,2.5541162200317595,0.065957446808510498,0.93799999999999994,1,11,31,85
timesat_double_logistic,30,medium,protocol_visualization_stratum_continuous_a_gap_primary,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,1.2871657893052066,0.75615417316211153,1.8356311390943034,7,7,491,0,491,0,0.74916973358253014,2.5541162200317595,0.065957446808510498,0.93799999999999994,1,11,31,85
timesat_double_logistic,30,medium,protocol_visualization_stratum_continuous_a_gap_primary,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.26220944078919983,0.23118943721812651,0.29468977760791171,7,7,491,0,491,0,0.74916973358253014,2.5541162200317595,0.065957446808510498,0.93799999999999994,1,11,31,85
timesat_double_logistic,30,medium,protocol_visualization_stratum_continuous_a_gap_primary,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.55891214370238684,0.19677871148459383,0.84584665955934624,7,7,491,0,491,0,0.74916973358253014,2.5541162200317595,0.065957446808510498,0.93799999999999994,1,11,31,85
timesat_double_logistic,30,medium,protocol_visualization_stratum_continuous_a_gap_primary,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.63349753694581279,0.29556650246305421,0.91428571428571437,7,7,491,0,491,0,0.74916973358253014,2.5541162200317595,0.065957446808510498,0.93799999999999994,1,11,31,85
timesat_double_logistic,30,medium,protocol_visualization_stratum_continuous_a_gap_primary,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.46114195191379598,0.15474857853589197,0.78362844164271805,7,7,491,0,491,0,0.74916973358253014,2.5541162200317595,0.065957446808510498,0.93799999999999994,1,11,31,85
timesat_double_logistic,30,medium,protocol_visualization_stratum_continuous_a_gap_primary,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.71714381360063151,0.66907264659630072,0.77065276448616138,7,7,491,0,491,0,0.74916973358253014,2.5541162200317595,0.065957446808510498,0.93799999999999994,1,11,31,85
timesat_double_logistic,30,medium,protocol_visualization_stratum_continuous_a_gap_primary,rmse,point-wise RMSE,ug_L,lower,5.5769625229319599,3.9903941143620201,7.1357157726219631,7,7,491,0,491,0,0.74916973358253014,2.5541162200317595,0.065957446808510498,0.93799999999999994,1,11,31,85
timesat_double_logistic,45,high,protocol_visualization_stratum_continuous_a_gap_primary,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,331.3565061387668,240.77118009962081,426.07502573678414,7,7,456,0,456,0,4.1901381592873541,17.288983776369555,0.0884615384615383,0.90800000000000003,2,13,46,73
timesat_double_logistic,45,high,protocol_visualization_stratum_continuous_a_gap_primary,absolute_peak_date_error_days,absolute global-peak date error,days,lower,65.259122983496283,24.074782379566123,120.86199144240189,7,7,456,0,456,0,4.1901381592873541,17.288983776369555,0.0884615384615383,0.90800000000000003,2,13,46,73
timesat_double_logistic,45,high,protocol_visualization_stratum_continuous_a_gap_primary,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.20210029410505567,0.1576551073738828,0.24863139741369134,7,7,456,0,456,0,4.1901381592873541,17.288983776369555,0.0884615384615383,0.90800000000000003,2,13,46,73
timesat_double_logistic,45,high,protocol_visualization_stratum_continuous_a_gap_primary,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,1.3843945853362396,0.86494522626213788,1.9467668052553384,7,7,456,0,456,0,4.1901381592873541,17.288983776369555,0.0884615384615383,0.90800000000000003,2,13,46,73
timesat_double_logistic,45,high,protocol_visualization_stratum_continuous_a_gap_primary,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.31748701241566224,0.28625669038405982,0.34970633722608063,7,7,456,0,456,0,4.1901381592873541,17.288983776369555,0.0884615384615383,0.90800000000000003,2,13,46,73
timesat_double_logistic,45,high,protocol_visualization_stratum_continuous_a_gap_primary,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.40654909168610009,0.17806041335453099,0.6176651170436116,7,7,456,0,456,0,4.1901381592873541,17.288983776369555,0.0884615384615383,0.90800000000000003,2,13,46,73
timesat_double_logistic,45,high,protocol_visualization_stratum_continuous_a_gap_primary,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.567956855679152,0.34213949395813181,0.75061652705072601,7,7,456,0,456,0,4.1901381592873541,17.288983776369555,0.0884615384615383,0.90800000000000003,2,13,46,73
timesat_double_logistic,45,high,protocol_visualization_stratum_continuous_a_gap_primary,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.33563095638034407,0.1347007722007722,0.54147734899144262,7,7,456,0,456,0,4.1901381592873541,17.288983776369555,0.0884615384615383,0.90800000000000003,2,13,46,73
timesat_double_logistic,45,high,protocol_visualization_stratum_continuous_a_gap_primary,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.64699880900003615,0.57920149514384256,0.71666592223681402,7,7,456,0,456,0,4.1901381592873541,17.288983776369555,0.0884615384615383,0.90800000000000003,2,13,46,73
timesat_double_logistic,45,high,protocol_visualization_stratum_continuous_a_gap_primary,rmse,point-wise RMSE,ug_L,lower,6.5369878817035225,5.045603267325629,8.1042560242899047,7,7,456,0,456,0,4.1901381592873541,17.288983776369555,0.0884615384615383,0.90800000000000003,2,13,46,73
timesat_double_logistic,45,low,protocol_visualization_stratum_continuous_a_gap_primary,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,195.3629906328139,105.48658835946644,313.12956336992363,7,7,456,0,456,0,0.27055384094511942,1.259300839908531,0.097872340425531903,0.91153846153846163,1,14,47,73
timesat_double_logistic,45,low,protocol_visualization_stratum_continuous_a_gap_primary,absolute_peak_date_error_days,absolute global-peak date error,days,lower,61.334313902342821,10.899118744753853,124.59844782983615,7,7,456,0,456,0,0.27055384094511942,1.259300839908531,0.097872340425531903,0.91153846153846163,1,14,47,73
timesat_double_logistic,45,low,protocol_visualization_stratum_continuous_a_gap_primary,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.128454982148759,0.068826101597877803,0.19360087024103784,7,7,456,0,456,0,0.27055384094511942,1.259300839908531,0.097872340425531903,0.91153846153846163,1,14,47,73
timesat_double_logistic,45,low,protocol_visualization_stratum_continuous_a_gap_primary,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,1.3293060747261347,0.83632721152829959,1.8602157731478688,7,7,456,0,456,0,0.27055384094511942,1.259300839908531,0.097872340425531903,0.91153846153846163,1,14,47,73
timesat_double_logistic,45,low,protocol_visualization_stratum_continuous_a_gap_primary,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.27408505838006281,0.24981417763573491,0.30322076775973433,7,7,456,0,456,0,0.27055384094511942,1.259300839908531,0.097872340425531903,0.91153846153846163,1,14,47,73
timesat_double_logistic,45,low,protocol_visualization_stratum_continuous_a_gap_primary,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.54799243315232016,0.1605495039200722,0.84419014084507038,7,7,456,0,456,0,0.27055384094511942,1.259300839908531,0.097872340425531903,0.91153846153846163,1,14,47,73
timesat_double_logistic,45,low,protocol_visualization_stratum_continuous_a_gap_primary,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.6378939109848325,0.31509071248347953,0.92585918158234526,7,7,456,0,456,0,0.27055384094511942,1.259300839908531,0.097872340425531903,0.91153846153846163,1,14,47,73
timesat_double_logistic,45,low,protocol_visualization_stratum_continuous_a_gap_primary,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.42539029309765819,0.12543554006968641,0.73693916548068905,7,7,456,0,456,0,0.27055384094511942,1.259300839908531,0.097872340425531903,0.91153846153846163,1,14,47,73
timesat_double_logistic,45,low,protocol_visualization_stratum_continuous_a_gap_primary,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.68087482335875416,0.64485379032299939,0.72264530426096818,7,7,456,0,456,0,0.27055384094511942,1.259300839908531,0.097872340425531903,0.91153846153846163,1,14,47,73
timesat_double_logistic,45,low,protocol_visualization_stratum_continuous_a_gap_primary,rmse,point-wise RMSE,ug_L,lower,5.6412162226698168,4.4099811572034762,6.9445140922673785,7,7,456,0,456,0,0.27055384094511942,1.259300839908531,0.097872340425531903,0.91153846153846163,1,14,47,73
timesat_double_logistic,45,medium,protocol_visualization_stratum_continuous_a_gap_primary,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,220.02915673121632,157.47916440940648,286.85864952507865,7,7,455,0,455,0,1.2616486554603179,4.1899851554703824,0.091999999999999901,0.89777777777777756,2,14,46,92
timesat_double_logistic,45,medium,protocol_visualization_stratum_continuous_a_gap_primary,absolute_peak_date_error_days,absolute global-peak date error,days,lower,60.186769459881589,12.251587301587303,118.31279285169444,7,7,455,0,455,0,1.2616486554603179,4.1899851554703824,0.091999999999999901,0.89777777777777756,2,14,46,92
timesat_double_logistic,45,medium,protocol_visualization_stratum_continuous_a_gap_primary,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.13089875462537842,0.10664489725851452,0.15765239307804202,7,7,455,0,455,0,1.2616486554603179,4.1899851554703824,0.091999999999999901,0.89777777777777756,2,14,46,92
timesat_double_logistic,45,medium,protocol_visualization_stratum_continuous_a_gap_primary,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,1.2930926076209743,0.78622213500905846,1.8142183920893522,7,7,455,0,455,0,1.2616486554603179,4.1899851554703824,0.091999999999999901,0.89777777777777756,2,14,46,92
timesat_double_logistic,45,medium,protocol_visualization_stratum_continuous_a_gap_primary,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.28201045628340621,0.25097940688135489,0.31435056225723657,7,7,455,0,455,0,1.2616486554603179,4.1899851554703824,0.091999999999999901,0.89777777777777756,2,14,46,92
timesat_double_logistic,45,medium,protocol_visualization_stratum_continuous_a_gap_primary,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.48611009621239804,0.14957983193277311,0.77639751552795033,7,7,455,0,455,0,1.2616486554603179,4.1899851554703824,0.091999999999999901,0.89777777777777756,2,14,46,92
timesat_double_logistic,45,medium,protocol_visualization_stratum_continuous_a_gap_primary,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.64401679817617363,0.31954887218045114,0.91448463443348349,7,7,455,0,455,0,1.2616486554603179,4.1899851554703824,0.091999999999999901,0.89777777777777756,2,14,46,92
timesat_double_logistic,45,medium,protocol_visualization_stratum_continuous_a_gap_primary,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.40442698818657902,0.14078674948240166,0.69014127390086466,7,7,455,0,455,0,1.2616486554603179,4.1899851554703824,0.091999999999999901,0.89777777777777756,2,14,46,92
timesat_double_logistic,45,medium,protocol_visualization_stratum_continuous_a_gap_primary,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.6708533383222548,0.6247099678385204,0.72126028885974647,7,7,455,0,455,0,1.2616486554603179,4.1899851554703824,0.091999999999999901,0.89777777777777756,2,14,46,92
timesat_double_logistic,45,medium,protocol_visualization_stratum_continuous_a_gap_primary,rmse,point-wise RMSE,ug_L,lower,5.9857250305990215,4.3472830204529149,7.6046331741232134,7,7,455,0,455,0,1.2616486554603179,4.1899851554703824,0.091999999999999901,0.89777777777777756,2,14,46,92
timesat_smoothing_spline,10,high,protocol_visualization_stratum_continuous_a_gap_primary,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,188.42996366600673,132.89851578056889,261.17695776843715,7,7,460,0,460,0,0.64196135307512092,6.455637488556297,0.02,0.96599999999999997,1,4,15,57
timesat_smoothing_spline,10,high,protocol_visualization_stratum_continuous_a_gap_primary,absolute_peak_date_error_days,absolute global-peak date error,days,lower,48.586042285488965,6.0268115942028997,100.61612311965932,7,7,460,0,460,0,0.64196135307512092,6.455637488556297,0.02,0.96599999999999997,1,4,15,57
timesat_smoothing_spline,10,high,protocol_visualization_stratum_continuous_a_gap_primary,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.11380320670854359,0.087360247529920776,0.14705352261808005,7,7,460,0,460,0,0.64196135307512092,6.455637488556297,0.02,0.96599999999999997,1,4,15,57
timesat_smoothing_spline,10,high,protocol_visualization_stratum_continuous_a_gap_primary,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,1.0281913919861803,0.56802211694113591,1.5481393135388848,7,7,460,0,460,0,0.64196135307512092,6.455637488556297,0.02,0.96599999999999997,1,4,15,57
timesat_smoothing_spline,10,high,protocol_visualization_stratum_continuous_a_gap_primary,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.23215218288385131,0.20043139360821852,0.26094800219252928,7,7,460,0,460,0,0.64196135307512092,6.455637488556297,0.02,0.96599999999999997,1,4,15,57
timesat_smoothing_spline,10,high,protocol_visualization_stratum_continuous_a_gap_primary,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.65284665061971536,0.35863758016462149,0.90910973084886126,7,7,460,0,460,0,0.64196135307512092,6.455637488556297,0.02,0.96599999999999997,1,4,15,57
timesat_smoothing_spline,10,high,protocol_visualization_stratum_continuous_a_gap_primary,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.724390243902439,0.41428571428571426,0.98571428571428577,7,7,460,0,460,0,0.64196135307512092,6.455637488556297,0.02,0.96599999999999997,1,4,15,57
timesat_smoothing_spline,10,high,protocol_visualization_stratum_continuous_a_gap_primary,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.49690787591105728,0.2234126984126984,0.77779124375094688,7,7,460,0,460,0,0.64196135307512092,6.455637488556297,0.02,0.96599999999999997,1,4,15,57
timesat_smoothing_spline,10,high,protocol_visualization_stratum_continuous_a_gap_primary,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.81642310721650901,0.78679371607510473,0.84584587127769917,7,7,460,0,460,0,0.64196135307512092,6.455637488556297,0.02,0.96599999999999997,1,4,15,57
timesat_smoothing_spline,10,high,protocol_visualization_stratum_continuous_a_gap_primary,rmse,point-wise RMSE,ug_L,lower,4.9163293310060885,3.5324408233327675,6.4357907836224673,7,7,460,0,460,0,0.64196135307512092,6.455637488556297,0.02,0.96599999999999997,1,4,15,57
timesat_smoothing_spline,10,low,protocol_visualization_stratum_continuous_a_gap_primary,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,181.41961485224198,121.92818136244044,251.38835737912311,7,7,460,0,460,0,0.0069078347491259001,0.16236879353587791,0.032327586206896401,0.97629310344827602,1,4,15,52
timesat_smoothing_spline,10,low,protocol_visualization_stratum_continuous_a_gap_primary,absolute_peak_date_error_days,absolute global-peak date error,days,lower,54.568965517241381,4.9926108374384244,117.85467980295566,7,7,460,0,460,0,0.0069078347491259001,0.16236879353587791,0.032327586206896401,0.97629310344827602,1,4,15,52
timesat_smoothing_spline,10,low,protocol_visualization_stratum_continuous_a_gap_primary,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.10779043513626459,0.081951314129479633,0.13982324743240895,7,7,460,0,460,0,0.0069078347491259001,0.16236879353587791,0.032327586206896401,0.97629310344827602,1,4,15,52
timesat_smoothing_spline,10,low,protocol_visualization_stratum_continuous_a_gap_primary,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,1.0388960370901561,0.55818570373987186,1.5749320057940921,7,7,460,0,460,0,0.0069078347491259001,0.16236879353587791,0.032327586206896401,0.97629310344827602,1,4,15,52
timesat_smoothing_spline,10,low,protocol_visualization_stratum_continuous_a_gap_primary,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.22302143322680684,0.18683784417774943,0.25586284267654058,7,7,460,0,460,0,0.0069078347491259001,0.16236879353587791,0.032327586206896401,0.97629310344827602,1,4,15,52
timesat_smoothing_spline,10,low,protocol_visualization_stratum_continuous_a_gap_primary,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.5714285714285714,0.14285714285714285,0.8571428571428571,7,7,460,0,460,0,0.0069078347491259001,0.16236879353587791,0.032327586206896401,0.97629310344827602,1,4,15,52
timesat_smoothing_spline,10,low,protocol_visualization_stratum_continuous_a_gap_primary,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.7142857142857143,0.42857142857142855,1,7,7,460,0,460,0,0.0069078347491259001,0.16236879353587791,0.032327586206896401,0.97629310344827602,1,4,15,52
timesat_smoothing_spline,10,low,protocol_visualization_stratum_continuous_a_gap_primary,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.42857142857142855,0.14285714285714285,0.8571428571428571,7,7,460,0,460,0,0.0069078347491259001,0.16236879353587791,0.032327586206896401,0.97629310344827602,1,4,15,52
timesat_smoothing_spline,10,low,protocol_visualization_stratum_continuous_a_gap_primary,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.82902384090563053,0.79918438037504724,0.86118510740781107,7,7,460,0,460,0,0.0069078347491259001,0.16236879353587791,0.032327586206896401,0.97629310344827602,1,4,15,52
timesat_smoothing_spline,10,low,protocol_visualization_stratum_continuous_a_gap_primary,rmse,point-wise RMSE,ug_L,lower,4.7153937383217537,3.2905445524571784,6.3475513800656849,7,7,460,0,460,0,0.0069078347491259001,0.16236879353587791,0.032327586206896401,0.97629310344827602,1,4,15,52
timesat_smoothing_spline,10,medium,protocol_visualization_stratum_continuous_a_gap_primary,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,188.7196716199324,131.9307878516957,260.46728842522754,7,7,459,0,459,0,0.16243065575358301,0.64046059705410452,0.0211538461538461,0.97799999999999998,1,5,15,52
timesat_smoothing_spline,10,medium,protocol_visualization_stratum_continuous_a_gap_primary,absolute_peak_date_error_days,absolute global-peak date error,days,lower,54.15915881973249,4.8431672645794821,117.38712115696649,7,7,459,0,459,0,0.16243065575358301,0.64046059705410452,0.0211538461538461,0.97799999999999998,1,5,15,52
timesat_smoothing_spline,10,medium,protocol_visualization_stratum_continuous_a_gap_primary,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.11335388722331301,0.086723409072697599,0.1443200622041946,7,7,459,0,459,0,0.16243065575358301,0.64046059705410452,0.0211538461538461,0.97799999999999998,1,5,15,52
timesat_smoothing_spline,10,medium,protocol_visualization_stratum_continuous_a_gap_primary,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,1.0349675681166661,0.55748777631475588,1.5858503465056981,7,7,459,0,459,0,0.16243065575358301,0.64046059705410452,0.0211538461538461,0.97799999999999998,1,5,15,52
