analysis_classification,protocol_version,repository_code_commit,preperformance_manifest_payload_sha256,outer_test_year,training_year,candidate_p_seapar,candidate_year_status,candidate_year_failure_reason,reconstruction_status,reconstruction_failure_reason,rmse,q05_reference,q95_reference,q95_minus_q05,nrmse,n_pointwise_evaluation_dates,sparse_input_checksum,requested_p_seapar,requested_p_seapar_float64_hex,effective_p_seapar,effective_p_seapar_float64_hex,p_seapar_array_dtype,p_seapar_exactly_materialized,outer_test_reference_used,tuning_metric,equal_year_weighting,event_metrics_used_for_tuning,global_peak_metrics_used_for_tuning,controlled_gap_results_used_for_tuning
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2022,2023,0.80000000000000004,ok,,ok,,1.9006379390610835,0.94453010000000004,11.606679999999999,10.662149899999999,0.17826029054994655,196,6f7e7a43e66eedbadfad5e8aaf52e51b3c1ce7f3116a7746b71493a6aa271a5c,0.80000000000000004,0x1.999999999999ap-1,0.80000000000000004,0x1.999999999999ap-1,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2022,2024,0.80000000000000004,ok,,ok,,3.672439892566584,1.3134375,17.630824999999998,16.317387499999999,0.22506298220634793,186,c3e5df0d08bbb849a4efbf97ab0fd61b463a182e2973d6174c272ad5597f8f4d,0.80000000000000004,0x1.999999999999ap-1,0.80000000000000004,0x1.999999999999ap-1,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2022,2025,0.80000000000000004,ok,,ok,,8.3107819492197343,1.3806750000000001,31.359949999999998,29.979274999999998,0.2772175761161581,203,947d0da57e9f0885fc6b50667452005f349bb9a795477360164cf86590c1093d,0.80000000000000004,0x1.999999999999ap-1,0.80000000000000004,0x1.999999999999ap-1,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2022,2019,0.90000000000000002,ok,,ok,,7.7309847831697027,1.0535319999999999,29.615079999999978,28.561547999999977,0.27067807330224919,198,c1fce98fe738d8b89dcb11a541f83318d275b5a393d0f938282da04a5d0c969e,0.90000000000000002,0x1.ccccccccccccdp-1,0.90000000000000002,0x1.ccccccccccccdp-1,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2022,2020,0.90000000000000002,ok,,ok,,5.357158966017793,1.0936710000000001,22.145129999999998,21.051458999999998,0.25447922474246526,247,d769a648b9b255e555a38a812963907a63d098837cf409dda4cc1fe5ab4821fc,0.90000000000000002,0x1.ccccccccccccdp-1,0.90000000000000002,0x1.ccccccccccccdp-1,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2022,2021,0.90000000000000002,ok,,ok,,4.6588162573926262,1.2662899999999999,23.422599999999999,22.156309999999998,0.21027040411479289,215,59fa7291409d4058d8ec99a17249bbe4ab8d9ce3ceceeaa89cf624e4a9ae9ca3,0.90000000000000002,0x1.ccccccccccccdp-1,0.90000000000000002,0x1.ccccccccccccdp-1,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2022,2023,0.90000000000000002,ok,,ok,,1.9006823560302029,0.94453010000000004,11.606679999999999,10.662149899999999,0.17826445640481972,196,6f7e7a43e66eedbadfad5e8aaf52e51b3c1ce7f3116a7746b71493a6aa271a5c,0.90000000000000002,0x1.ccccccccccccdp-1,0.90000000000000002,0x1.ccccccccccccdp-1,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2022,2024,0.90000000000000002,ok,,ok,,3.6744936604904153,1.3134375,17.630824999999998,16.317387499999999,0.225188845977361,186,c3e5df0d08bbb849a4efbf97ab0fd61b463a182e2973d6174c272ad5597f8f4d,0.90000000000000002,0x1.ccccccccccccdp-1,0.90000000000000002,0x1.ccccccccccccdp-1,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2022,2025,0.90000000000000002,ok,,ok,,8.3119470005377387,1.3806750000000001,31.359949999999998,29.979274999999998,0.27725643800718125,203,947d0da57e9f0885fc6b50667452005f349bb9a795477360164cf86590c1093d,0.90000000000000002,0x1.ccccccccccccdp-1,0.90000000000000002,0x1.ccccccccccccdp-1,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2022,2019,1,ok,,ok,,7.7744444400484243,1.0535319999999999,29.615079999999978,28.561547999999977,0.27219968749762552,198,c1fce98fe738d8b89dcb11a541f83318d275b5a393d0f938282da04a5d0c969e,1,0x1.0000000000000p+0,1,0x1.0000000000000p+0,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2022,2020,1,ok,,ok,,5.3571924568595879,1.0936710000000001,22.145129999999998,21.051458999999998,0.2544808156460599,247,d769a648b9b255e555a38a812963907a63d098837cf409dda4cc1fe5ab4821fc,1,0x1.0000000000000p+0,1,0x1.0000000000000p+0,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2022,2021,1,ok,,ok,,4.6601235158438969,1.2662899999999999,23.422599999999999,22.156309999999998,0.21032940574689096,215,59fa7291409d4058d8ec99a17249bbe4ab8d9ce3ceceeaa89cf624e4a9ae9ca3,1,0x1.0000000000000p+0,1,0x1.0000000000000p+0,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2022,2023,1,ok,,ok,,1.9006932417065727,0.94453010000000004,11.606679999999999,10.662149899999999,0.17826547736930362,196,6f7e7a43e66eedbadfad5e8aaf52e51b3c1ce7f3116a7746b71493a6aa271a5c,1,0x1.0000000000000p+0,1,0x1.0000000000000p+0,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2022,2024,1,ok,,ok,,3.6821108707119303,1.3134375,17.630824999999998,16.317387499999999,0.22565566152743083,186,c3e5df0d08bbb849a4efbf97ab0fd61b463a182e2973d6174c272ad5597f8f4d,1,0x1.0000000000000p+0,1,0x1.0000000000000p+0,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2022,2025,1,ok,,ok,,8.3136740105172517,1.3806750000000001,31.359949999999998,29.979274999999998,0.27731404480319327,203,947d0da57e9f0885fc6b50667452005f349bb9a795477360164cf86590c1093d,1,0x1.0000000000000p+0,1,0x1.0000000000000p+0,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2023,2019,0,ok,,ok,,7.3884622087138965,1.0535319999999999,29.615079999999978,28.561547999999977,0.25868563597161831,198,c1fce98fe738d8b89dcb11a541f83318d275b5a393d0f938282da04a5d0c969e,0,0x0.0p+0,0,0x0.0p+0,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2023,2020,0,ok,,ok,,4.9018290970543541,1.0936710000000001,22.145129999999998,21.051458999999998,0.23284985126467267,247,d769a648b9b255e555a38a812963907a63d098837cf409dda4cc1fe5ab4821fc,0,0x0.0p+0,0,0x0.0p+0,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2023,2021,0,ok,,ok,,4.1746723364046039,1.2662899999999999,23.422599999999999,22.156309999999998,0.18841911565619926,215,59fa7291409d4058d8ec99a17249bbe4ab8d9ce3ceceeaa89cf624e4a9ae9ca3,0,0x0.0p+0,0,0x0.0p+0,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2023,2022,0,ok,,ok,,5.2991367497861681,1.513585,18.3184,16.804815000000001,0.3153344294350261,200,22bde5d6d9dc59521e44141a8ff2e30ff8931df0264677dec4dd2ecdf8ecaca3,0,0x0.0p+0,0,0x0.0p+0,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2023,2024,0,ok,,ok,,3.6165555358314405,1.3134375,17.630824999999998,16.317387499999999,0.22163814739531318,186,c3e5df0d08bbb849a4efbf97ab0fd61b463a182e2973d6174c272ad5597f8f4d,0,0x0.0p+0,0,0x0.0p+0,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2023,2025,0,ok,,ok,,8.3145871465789654,1.3806750000000001,31.359949999999998,29.979274999999998,0.27734450371394792,203,947d0da57e9f0885fc6b50667452005f349bb9a795477360164cf86590c1093d,0,0x0.0p+0,0,0x0.0p+0,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2023,2019,0.10000000000000001,ok,,ok,,7.3799982736522303,1.0535319999999999,29.615079999999978,28.561547999999977,0.25838929576408942,198,c1fce98fe738d8b89dcb11a541f83318d275b5a393d0f938282da04a5d0c969e,0.10000000000000001,0x1.999999999999ap-4,0.10000000000000001,0x1.999999999999ap-4,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2023,2020,0.10000000000000001,ok,,ok,,5.3236766173881716,1.0936710000000001,22.145129999999998,21.051458999999998,0.25288872459567635,247,d769a648b9b255e555a38a812963907a63d098837cf409dda4cc1fe5ab4821fc,0.10000000000000001,0x1.999999999999ap-4,0.10000000000000001,0x1.999999999999ap-4,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2023,2021,0.10000000000000001,ok,,ok,,4.3682487907518706,1.2662899999999999,23.422599999999999,22.156309999999998,0.19715597004879742,215,59fa7291409d4058d8ec99a17249bbe4ab8d9ce3ceceeaa89cf624e4a9ae9ca3,0.10000000000000001,0x1.999999999999ap-4,0.10000000000000001,0x1.999999999999ap-4,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2023,2022,0.10000000000000001,ok,,ok,,5.3894506346189814,1.513585,18.3184,16.804815000000001,0.32070871560436581,200,22bde5d6d9dc59521e44141a8ff2e30ff8931df0264677dec4dd2ecdf8ecaca3,0.10000000000000001,0x1.999999999999ap-4,0.10000000000000001,0x1.999999999999ap-4,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2023,2024,0.10000000000000001,ok,,ok,,3.6008579547274833,1.3134375,17.630824999999998,16.317387499999999,0.22067613180893592,186,c3e5df0d08bbb849a4efbf97ab0fd61b463a182e2973d6174c272ad5597f8f4d,0.10000000000000001,0x1.999999999999ap-4,0.10000000000000001,0x1.999999999999ap-4,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2023,2025,0.10000000000000001,ok,,ok,,8.3123303903142762,1.3806750000000001,31.359949999999998,29.979274999999998,0.27726922650111707,203,947d0da57e9f0885fc6b50667452005f349bb9a795477360164cf86590c1093d,0.10000000000000001,0x1.999999999999ap-4,0.10000000000000001,0x1.999999999999ap-4,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2023,2019,0.20000000000000001,ok,,ok,,7.3968664071364802,1.0535319999999999,29.615079999999978,28.561547999999977,0.25897988467349481,198,c1fce98fe738d8b89dcb11a541f83318d275b5a393d0f938282da04a5d0c969e,0.20000000000000001,0x1.999999999999ap-3,0.20000000000000001,0x1.999999999999ap-3,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2023,2020,0.20000000000000001,ok,,ok,,5.329255806439372,1.0936710000000001,22.145129999999998,21.051458999999998,0.25315375083690744,247,d769a648b9b255e555a38a812963907a63d098837cf409dda4cc1fe5ab4821fc,0.20000000000000001,0x1.999999999999ap-3,0.20000000000000001,0x1.999999999999ap-3,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2023,2021,0.20000000000000001,ok,,ok,,4.6128865264615335,1.2662899999999999,23.422599999999999,22.156309999999998,0.20819741764136421,215,59fa7291409d4058d8ec99a17249bbe4ab8d9ce3ceceeaa89cf624e4a9ae9ca3,0.20000000000000001,0x1.999999999999ap-3,0.20000000000000001,0x1.999999999999ap-3,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2023,2022,0.20000000000000001,ok,,ok,,5.3780437224567974,1.513585,18.3184,16.804815000000001,0.32002992728315049,200,22bde5d6d9dc59521e44141a8ff2e30ff8931df0264677dec4dd2ecdf8ecaca3,0.20000000000000001,0x1.999999999999ap-3,0.20000000000000001,0x1.999999999999ap-3,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2023,2024,0.20000000000000001,ok,,ok,,3.6038366125123473,1.3134375,17.630824999999998,16.317387499999999,0.22085867682632085,186,c3e5df0d08bbb849a4efbf97ab0fd61b463a182e2973d6174c272ad5597f8f4d,0.20000000000000001,0x1.999999999999ap-3,0.20000000000000001,0x1.999999999999ap-3,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2023,2025,0.20000000000000001,ok,,ok,,8.3129445668570057,1.3806750000000001,31.359949999999998,29.979274999999998,0.27728971320543966,203,947d0da57e9f0885fc6b50667452005f349bb9a795477360164cf86590c1093d,0.20000000000000001,0x1.999999999999ap-3,0.20000000000000001,0x1.999999999999ap-3,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2023,2019,0.29999999999999999,ok,,ok,,7.4305501529486069,1.0535319999999999,29.615079999999978,28.561547999999977,0.26015922361591232,198,c1fce98fe738d8b89dcb11a541f83318d275b5a393d0f938282da04a5d0c969e,0.29999999999999999,0x1.3333333333333p-2,0.29999999999999999,0x1.3333333333333p-2,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2023,2020,0.29999999999999999,ok,,ok,,5.3330038749264359,1.0936710000000001,22.145129999999998,21.051458999999998,0.25333179400660244,247,d769a648b9b255e555a38a812963907a63d098837cf409dda4cc1fe5ab4821fc,0.29999999999999999,0x1.3333333333333p-2,0.29999999999999999,0x1.3333333333333p-2,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2023,2021,0.29999999999999999,ok,,ok,,4.6279666224796907,1.2662899999999999,23.422599999999999,22.156309999999998,0.20887804072427635,215,59fa7291409d4058d8ec99a17249bbe4ab8d9ce3ceceeaa89cf624e4a9ae9ca3,0.29999999999999999,0x1.3333333333333p-2,0.29999999999999999,0x1.3333333333333p-2,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2023,2022,0.29999999999999999,ok,,ok,,5.4195333804030845,1.513585,18.3184,16.804815000000001,0.32249884217131125,200,22bde5d6d9dc59521e44141a8ff2e30ff8931df0264677dec4dd2ecdf8ecaca3,0.29999999999999999,0x1.3333333333333p-2,0.29999999999999999,0x1.3333333333333p-2,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2023,2024,0.29999999999999999,ok,,ok,,3.6013613296329341,1.3134375,17.630824999999998,16.317387499999999,0.22070698079781056,186,c3e5df0d08bbb849a4efbf97ab0fd61b463a182e2973d6174c272ad5597f8f4d,0.29999999999999999,0x1.3333333333333p-2,0.29999999999999999,0x1.3333333333333p-2,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2023,2025,0.29999999999999999,ok,,ok,,8.313314501911961,1.3806750000000001,31.359949999999998,29.979274999999998,0.27730205289860949,203,947d0da57e9f0885fc6b50667452005f349bb9a795477360164cf86590c1093d,0.29999999999999999,0x1.3333333333333p-2,0.29999999999999999,0x1.3333333333333p-2,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2023,2019,0.40000000000000002,ok,,ok,,7.4781519343221454,1.0535319999999999,29.615079999999978,28.561547999999977,0.26182586232098315,198,c1fce98fe738d8b89dcb11a541f83318d275b5a393d0f938282da04a5d0c969e,0.40000000000000002,0x1.999999999999ap-2,0.40000000000000002,0x1.999999999999ap-2,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2023,2020,0.40000000000000002,ok,,ok,,5.338078606088418,1.0936710000000001,22.145129999999998,21.051458999999998,0.25357285716341177,247,d769a648b9b255e555a38a812963907a63d098837cf409dda4cc1fe5ab4821fc,0.40000000000000002,0x1.999999999999ap-2,0.40000000000000002,0x1.999999999999ap-2,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2023,2021,0.40000000000000002,ok,,ok,,4.6447908748163291,1.2662899999999999,23.422599999999999,22.156309999999998,0.20963738433052839,215,59fa7291409d4058d8ec99a17249bbe4ab8d9ce3ceceeaa89cf624e4a9ae9ca3,0.40000000000000002,0x1.999999999999ap-2,0.40000000000000002,0x1.999999999999ap-2,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2023,2022,0.40000000000000002,ok,,ok,,5.4573261271263771,1.513585,18.3184,16.804815000000001,0.32474776587105403,200,22bde5d6d9dc59521e44141a8ff2e30ff8931df0264677dec4dd2ecdf8ecaca3,0.40000000000000002,0x1.999999999999ap-2,0.40000000000000002,0x1.999999999999ap-2,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2023,2024,0.40000000000000002,ok,,ok,,3.6067105609836179,1.3134375,17.630824999999998,16.317387499999999,0.22103480480460602,186,c3e5df0d08bbb849a4efbf97ab0fd61b463a182e2973d6174c272ad5597f8f4d,0.40000000000000002,0x1.999999999999ap-2,0.40000000000000002,0x1.999999999999ap-2,float64,True,False,withheld_day_nrmse,True,False,False,False
secondary_sensitivity_double_logistic_seasonal_parameter,Double_Logistic_Seasonal_Parameter_Sensitivity_Protocol_v1.0,f8f29b8398d1a92c93661361f9101112f89dc232,6a69c19f814f46837dfb085af1333a7d7572f4868269a59527ea65bd9ab772ea,2023,2025,0.40000000000000002,ok,,ok,,8.3133334842801592,1.3806750000000001,31.359949999999998,29.979274999999998,0.27730268608164005,203,947d0da57e9f0885fc6b50667452005f349bb9a795477360164cf86590c1093d,0.40000000000000002,0x1.999999999999ap-2,0.40000000000000002,0x1.999999999999ap-2,float64,True,False,withheld_day_nrmse,True,False,False,False
