product_id,platform,acquisition_datetime,acquisition_date,tile_id,processing_baseline,scl_raster_relative_path,scl_crs,raster_transform_a,raster_transform_b,raster_transform_c,raster_transform_d,raster_transform_e,raster_transform_f,raster_bounds_left,raster_bounds_bottom,raster_bounds_right,raster_bounds_top,pixel_size_x,pixel_size_y,raster_width,raster_height,station_lat,station_lon,station_crs,station_x,station_y,central_row,central_col,central_scl,station_inside_raster,window_size,requested_pixel_count,actual_pixel_count,window_complete,scl_0_count,scl_1_count,scl_2_count,scl_3_count,scl_4_count,scl_5_count,scl_6_count,scl_7_count,scl_8_count,scl_9_count,scl_10_count,scl_11_count,scl_0_fraction,scl_1_fraction,scl_2_fraction,scl_3_fraction,scl_4_fraction,scl_5_fraction,scl_6_fraction,scl_7_fraction,scl_8_fraction,scl_9_fraction,scl_10_fraction,scl_11_fraction,unexpected_scl_count,unexpected_scl_values,water_fraction,bad_scl_fraction,processing_status,processing_note
S2A_MSIL2A_20230725T101601_N0510_R065_T34VCM_20241017T005903,S2A,2023-07-25T10:16:01Z,2023-07-25,T34VCM,N0510,S2A_MSIL2A_20230725T101601_N0510_R065_T34VCM_20241017T005903.SAFE/GRANULE/L2A_T34VCM_A042247_20230725T101603/IMG_DATA/R20m/T34VCM_20230725T101601_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,8,True,5,25,25,True,0,0,0,0,0,0,0,0,25,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,,0.0,1.0,ok,
S2A_MSIL2A_20230725T101601_N0510_R065_T34VCM_20241017T005903,S2A,2023-07-25T10:16:01Z,2023-07-25,T34VCM,N0510,S2A_MSIL2A_20230725T101601_N0510_R065_T34VCM_20241017T005903.SAFE/GRANULE/L2A_T34VCM_A042247_20230725T101603/IMG_DATA/R20m/T34VCM_20230725T101601_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,8,True,7,49,49,True,0,0,0,0,0,0,0,0,49,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,,0.0,1.0,ok,
S2A_MSIL2A_20230725T101601_N0510_R065_T34VCM_20241017T005903,S2A,2023-07-25T10:16:01Z,2023-07-25,T34VCM,N0510,S2A_MSIL2A_20230725T101601_N0510_R065_T34VCM_20241017T005903.SAFE/GRANULE/L2A_T34VCM_A042247_20230725T101603/IMG_DATA/R20m/T34VCM_20230725T101601_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,8,True,11,121,121,True,0,0,0,0,0,0,0,0,121,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,,0.0,1.0,ok,
S2B_MSIL2A_20230727T100559_N0510_R022_T34VCM_20240916T144236,S2B,2023-07-27T10:05:59Z,2023-07-27,T34VCM,N0510,S2B_MSIL2A_20230727T100559_N0510_R022_T34VCM_20240916T144236.SAFE/GRANULE/L2A_T34VCM_A033367_20230727T100559/IMG_DATA/R20m/T34VCM_20230727T100559_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,8,True,1,1,1,True,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,,0.0,1.0,ok,
S2B_MSIL2A_20230727T100559_N0510_R022_T34VCM_20240916T144236,S2B,2023-07-27T10:05:59Z,2023-07-27,T34VCM,N0510,S2B_MSIL2A_20230727T100559_N0510_R022_T34VCM_20240916T144236.SAFE/GRANULE/L2A_T34VCM_A033367_20230727T100559/IMG_DATA/R20m/T34VCM_20230727T100559_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,8,True,3,9,9,True,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,,0.0,1.0,ok,
S2B_MSIL2A_20230727T100559_N0510_R022_T34VCM_20240916T144236,S2B,2023-07-27T10:05:59Z,2023-07-27,T34VCM,N0510,S2B_MSIL2A_20230727T100559_N0510_R022_T34VCM_20240916T144236.SAFE/GRANULE/L2A_T34VCM_A033367_20230727T100559/IMG_DATA/R20m/T34VCM_20230727T100559_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,8,True,5,25,25,True,0,0,0,0,0,0,0,0,23,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.08,0.0,0,,0.0,1.0,ok,
S2B_MSIL2A_20230727T100559_N0510_R022_T34VCM_20240916T144236,S2B,2023-07-27T10:05:59Z,2023-07-27,T34VCM,N0510,S2B_MSIL2A_20230727T100559_N0510_R022_T34VCM_20240916T144236.SAFE/GRANULE/L2A_T34VCM_A033367_20230727T100559/IMG_DATA/R20m/T34VCM_20230727T100559_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,8,True,7,49,49,True,0,0,0,0,0,0,0,0,40,0,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8163265306122449,0.0,0.1836734693877551,0.0,0,,0.0,1.0,ok,
S2B_MSIL2A_20230727T100559_N0510_R022_T34VCM_20240916T144236,S2B,2023-07-27T10:05:59Z,2023-07-27,T34VCM,N0510,S2B_MSIL2A_20230727T100559_N0510_R022_T34VCM_20240916T144236.SAFE/GRANULE/L2A_T34VCM_A033367_20230727T100559/IMG_DATA/R20m/T34VCM_20230727T100559_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,8,True,11,121,121,True,0,0,0,0,0,0,9,0,89,2,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0743801652892562,0.0,0.7355371900826446,0.01652892561983471,0.17355371900826447,0.0,0,,0.0743801652892562,0.9256198347107438,ok,
S2B_MSIL2A_20230730T101609_N0510_R065_T34VCM_20241018T205646,S2B,2023-07-30T10:16:09Z,2023-07-30,T34VCM,N0510,S2B_MSIL2A_20230730T101609_N0510_R065_T34VCM_20241018T205646.SAFE/GRANULE/L2A_T34VCM_A033410_20230730T102200/IMG_DATA/R20m/T34VCM_20230730T101609_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,9,True,1,1,1,True,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,,0.0,1.0,ok,
S2B_MSIL2A_20230730T101609_N0510_R065_T34VCM_20241018T205646,S2B,2023-07-30T10:16:09Z,2023-07-30,T34VCM,N0510,S2B_MSIL2A_20230730T101609_N0510_R065_T34VCM_20241018T205646.SAFE/GRANULE/L2A_T34VCM_A033410_20230730T102200/IMG_DATA/R20m/T34VCM_20230730T101609_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,9,True,3,9,9,True,0,0,0,0,0,0,0,0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,,0.0,1.0,ok,
S2B_MSIL2A_20230730T101609_N0510_R065_T34VCM_20241018T205646,S2B,2023-07-30T10:16:09Z,2023-07-30,T34VCM,N0510,S2B_MSIL2A_20230730T101609_N0510_R065_T34VCM_20241018T205646.SAFE/GRANULE/L2A_T34VCM_A033410_20230730T102200/IMG_DATA/R20m/T34VCM_20230730T101609_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,9,True,5,25,25,True,0,0,0,0,0,0,0,0,0,25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,,0.0,1.0,ok,
S2B_MSIL2A_20230730T101609_N0510_R065_T34VCM_20241018T205646,S2B,2023-07-30T10:16:09Z,2023-07-30,T34VCM,N0510,S2B_MSIL2A_20230730T101609_N0510_R065_T34VCM_20241018T205646.SAFE/GRANULE/L2A_T34VCM_A033410_20230730T102200/IMG_DATA/R20m/T34VCM_20230730T101609_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,9,True,7,49,49,True,0,0,0,0,0,0,0,0,1,48,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.9795918367346939,0.0,0.0,0,,0.0,1.0,ok,
S2B_MSIL2A_20230730T101609_N0510_R065_T34VCM_20241018T205646,S2B,2023-07-30T10:16:09Z,2023-07-30,T34VCM,N0510,S2B_MSIL2A_20230730T101609_N0510_R065_T34VCM_20241018T205646.SAFE/GRANULE/L2A_T34VCM_A033410_20230730T102200/IMG_DATA/R20m/T34VCM_20230730T101609_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,9,True,11,121,121,True,0,0,0,0,0,0,0,0,33,88,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.7272727272727273,0.0,0.0,0,,0.0,1.0,ok,
S2A_MSIL2A_20230801T100601_N0510_R022_T34VCM_20241018T072730,S2A,2023-08-01T10:06:01Z,2023-08-01,T34VCM,N0510,S2A_MSIL2A_20230801T100601_N0510_R022_T34VCM_20241018T072730.SAFE/GRANULE/L2A_T34VCM_A042347_20230801T100834/IMG_DATA/R20m/T34VCM_20230801T100601_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,9,True,1,1,1,True,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,,0.0,1.0,ok,
S2A_MSIL2A_20230801T100601_N0510_R022_T34VCM_20241018T072730,S2A,2023-08-01T10:06:01Z,2023-08-01,T34VCM,N0510,S2A_MSIL2A_20230801T100601_N0510_R022_T34VCM_20241018T072730.SAFE/GRANULE/L2A_T34VCM_A042347_20230801T100834/IMG_DATA/R20m/T34VCM_20230801T100601_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,9,True,3,9,9,True,0,0,0,0,0,0,0,0,2,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.7777777777777778,0.0,0.0,0,,0.0,1.0,ok,
S2A_MSIL2A_20230801T100601_N0510_R022_T34VCM_20241018T072730,S2A,2023-08-01T10:06:01Z,2023-08-01,T34VCM,N0510,S2A_MSIL2A_20230801T100601_N0510_R022_T34VCM_20241018T072730.SAFE/GRANULE/L2A_T34VCM_A042347_20230801T100834/IMG_DATA/R20m/T34VCM_20230801T100601_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,9,True,5,25,25,True,0,0,0,0,0,0,0,0,7,18,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.72,0.0,0.0,0,,0.0,1.0,ok,
S2A_MSIL2A_20230801T100601_N0510_R022_T34VCM_20241018T072730,S2A,2023-08-01T10:06:01Z,2023-08-01,T34VCM,N0510,S2A_MSIL2A_20230801T100601_N0510_R022_T34VCM_20241018T072730.SAFE/GRANULE/L2A_T34VCM_A042347_20230801T100834/IMG_DATA/R20m/T34VCM_20230801T100601_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,9,True,7,49,49,True,0,0,0,0,0,0,0,0,16,33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32653061224489793,0.673469387755102,0.0,0.0,0,,0.0,1.0,ok,
S2A_MSIL2A_20230801T100601_N0510_R022_T34VCM_20241018T072730,S2A,2023-08-01T10:06:01Z,2023-08-01,T34VCM,N0510,S2A_MSIL2A_20230801T100601_N0510_R022_T34VCM_20241018T072730.SAFE/GRANULE/L2A_T34VCM_A042347_20230801T100834/IMG_DATA/R20m/T34VCM_20230801T100601_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,9,True,11,121,121,True,0,0,0,0,0,0,0,0,44,77,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.6363636363636364,0.0,0.0,0,,0.0,1.0,ok,
S2A_MSIL2A_20230804T101601_N0510_R065_T34VCM_20241026T195423,S2A,2023-08-04T10:16:01Z,2023-08-04,T34VCM,N0510,S2A_MSIL2A_20230804T101601_N0510_R065_T34VCM_20241026T195423.SAFE/GRANULE/L2A_T34VCM_A042390_20230804T101603/IMG_DATA/R20m/T34VCM_20230804T101601_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,6,True,1,1,1,True,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,,1.0,0.0,ok,
S2A_MSIL2A_20230804T101601_N0510_R065_T34VCM_20241026T195423,S2A,2023-08-04T10:16:01Z,2023-08-04,T34VCM,N0510,S2A_MSIL2A_20230804T101601_N0510_R065_T34VCM_20241026T195423.SAFE/GRANULE/L2A_T34VCM_A042390_20230804T101603/IMG_DATA/R20m/T34VCM_20230804T101601_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,6,True,3,9,9,True,0,0,0,0,0,0,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,,1.0,0.0,ok,
S2A_MSIL2A_20230804T101601_N0510_R065_T34VCM_20241026T195423,S2A,2023-08-04T10:16:01Z,2023-08-04,T34VCM,N0510,S2A_MSIL2A_20230804T101601_N0510_R065_T34VCM_20241026T195423.SAFE/GRANULE/L2A_T34VCM_A042390_20230804T101603/IMG_DATA/R20m/T34VCM_20230804T101601_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,6,True,5,25,25,True,0,0,0,0,0,0,22,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.12,0.0,0.0,0.0,0,,0.88,0.12,ok,
S2A_MSIL2A_20230804T101601_N0510_R065_T34VCM_20241026T195423,S2A,2023-08-04T10:16:01Z,2023-08-04,T34VCM,N0510,S2A_MSIL2A_20230804T101601_N0510_R065_T34VCM_20241026T195423.SAFE/GRANULE/L2A_T34VCM_A042390_20230804T101603/IMG_DATA/R20m/T34VCM_20230804T101601_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,6,True,7,49,49,True,0,0,0,0,0,0,40,0,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8163265306122449,0.0,0.1836734693877551,0.0,0.0,0.0,0,,0.8163265306122449,0.1836734693877551,ok,
S2A_MSIL2A_20230804T101601_N0510_R065_T34VCM_20241026T195423,S2A,2023-08-04T10:16:01Z,2023-08-04,T34VCM,N0510,S2A_MSIL2A_20230804T101601_N0510_R065_T34VCM_20241026T195423.SAFE/GRANULE/L2A_T34VCM_A042390_20230804T101603/IMG_DATA/R20m/T34VCM_20230804T101601_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,6,True,11,121,121,True,0,0,0,0,0,0,93,0,28,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.768595041322314,0.0,0.23140495867768596,0.0,0.0,0.0,0,,0.768595041322314,0.23140495867768596,ok,
S2B_MSIL2A_20230806T100559_N0510_R022_T34VCM_20241027T161929,S2B,2023-08-06T10:05:59Z,2023-08-06,T34VCM,N0510,S2B_MSIL2A_20230806T100559_N0510_R022_T34VCM_20241027T161929.SAFE/GRANULE/L2A_T34VCM_A033510_20230806T100558/IMG_DATA/R20m/T34VCM_20230806T100559_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,8,True,1,1,1,True,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,,0.0,1.0,ok,
S2B_MSIL2A_20230806T100559_N0510_R022_T34VCM_20241027T161929,S2B,2023-08-06T10:05:59Z,2023-08-06,T34VCM,N0510,S2B_MSIL2A_20230806T100559_N0510_R022_T34VCM_20241027T161929.SAFE/GRANULE/L2A_T34VCM_A033510_20230806T100558/IMG_DATA/R20m/T34VCM_20230806T100559_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,8,True,3,9,9,True,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,,0.0,1.0,ok,
S2B_MSIL2A_20230806T100559_N0510_R022_T34VCM_20241027T161929,S2B,2023-08-06T10:05:59Z,2023-08-06,T34VCM,N0510,S2B_MSIL2A_20230806T100559_N0510_R022_T34VCM_20241027T161929.SAFE/GRANULE/L2A_T34VCM_A033510_20230806T100558/IMG_DATA/R20m/T34VCM_20230806T100559_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,8,True,5,25,25,True,0,0,0,0,0,0,0,0,25,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,,0.0,1.0,ok,
S2B_MSIL2A_20230806T100559_N0510_R022_T34VCM_20241027T161929,S2B,2023-08-06T10:05:59Z,2023-08-06,T34VCM,N0510,S2B_MSIL2A_20230806T100559_N0510_R022_T34VCM_20241027T161929.SAFE/GRANULE/L2A_T34VCM_A033510_20230806T100558/IMG_DATA/R20m/T34VCM_20230806T100559_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,8,True,7,49,49,True,0,0,0,0,0,0,0,0,49,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,,0.0,1.0,ok,
S2B_MSIL2A_20230806T100559_N0510_R022_T34VCM_20241027T161929,S2B,2023-08-06T10:05:59Z,2023-08-06,T34VCM,N0510,S2B_MSIL2A_20230806T100559_N0510_R022_T34VCM_20241027T161929.SAFE/GRANULE/L2A_T34VCM_A033510_20230806T100558/IMG_DATA/R20m/T34VCM_20230806T100559_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,8,True,11,121,121,True,0,0,0,0,0,0,0,0,121,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,,0.0,1.0,ok,
S2B_MSIL2A_20230809T101609_N0510_R065_T34VCM_20241017T130121,S2B,2023-08-09T10:16:09Z,2023-08-09,T34VCM,N0510,S2B_MSIL2A_20230809T101609_N0510_R065_T34VCM_20241017T130121.SAFE/GRANULE/L2A_T34VCM_A033553_20230809T102204/IMG_DATA/R20m/T34VCM_20230809T101609_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,9,True,1,1,1,True,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,,0.0,1.0,ok,
S2B_MSIL2A_20230809T101609_N0510_R065_T34VCM_20241017T130121,S2B,2023-08-09T10:16:09Z,2023-08-09,T34VCM,N0510,S2B_MSIL2A_20230809T101609_N0510_R065_T34VCM_20241017T130121.SAFE/GRANULE/L2A_T34VCM_A033553_20230809T102204/IMG_DATA/R20m/T34VCM_20230809T101609_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,9,True,3,9,9,True,0,0,0,0,0,0,0,0,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,,0.0,1.0,ok,
S2B_MSIL2A_20230809T101609_N0510_R065_T34VCM_20241017T130121,S2B,2023-08-09T10:16:09Z,2023-08-09,T34VCM,N0510,S2B_MSIL2A_20230809T101609_N0510_R065_T34VCM_20241017T130121.SAFE/GRANULE/L2A_T34VCM_A033553_20230809T102204/IMG_DATA/R20m/T34VCM_20230809T101609_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,9,True,5,25,25,True,0,0,0,0,0,0,0,0,0,25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,,0.0,1.0,ok,
S2B_MSIL2A_20230809T101609_N0510_R065_T34VCM_20241017T130121,S2B,2023-08-09T10:16:09Z,2023-08-09,T34VCM,N0510,S2B_MSIL2A_20230809T101609_N0510_R065_T34VCM_20241017T130121.SAFE/GRANULE/L2A_T34VCM_A033553_20230809T102204/IMG_DATA/R20m/T34VCM_20230809T101609_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,9,True,7,49,49,True,0,0,0,0,0,0,0,0,0,49,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,,0.0,1.0,ok,
S2B_MSIL2A_20230809T101609_N0510_R065_T34VCM_20241017T130121,S2B,2023-08-09T10:16:09Z,2023-08-09,T34VCM,N0510,S2B_MSIL2A_20230809T101609_N0510_R065_T34VCM_20241017T130121.SAFE/GRANULE/L2A_T34VCM_A033553_20230809T102204/IMG_DATA/R20m/T34VCM_20230809T101609_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,9,True,11,121,121,True,0,0,0,0,0,0,0,0,0,121,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,,0.0,1.0,ok,
S2A_MSIL2A_20230811T101031_N0510_R022_T34VCM_20241015T092320,S2A,2023-08-11T10:10:31Z,2023-08-11,T34VCM,N0510,S2A_MSIL2A_20230811T101031_N0510_R022_T34VCM_20241015T092320.SAFE/GRANULE/L2A_T34VCM_A042490_20230811T101028/IMG_DATA/R20m/T34VCM_20230811T101031_SCL_20m.jp2,EPSG:32634,20.0,0.0,300000.0,0.0,-20.0,6700020.0,300000.0,6590220.0,409800.0,6700020.0,20.0,20.0,5490,5490,59.84029,18.625827,EPSG:4326,366955.22316181613,6636008.72814571,3200,3347,10,True,1,1,1,True,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,,0.0,1.0,ok,
