date,year,n_products_on_date,n_products_passing,s2_date_usable,all_product_ids,product_pass_status,date_rescued_by_alternate_product,selected_product_id,selected_platform,selected_acquisition_datetime,selected_processing_baseline,selected_central_scl,selected_water_pixel_count_3x3,selected_bad_pixel_count_3x3,selected_persistent_nonwater_pixel_count_3x3,selected_class2_pixel_count_3x3,selected_water_fraction_3x3,selected_bad_scl_fraction_3x3,selected_persistent_nonwater_fraction_3x3,qc_rule_id,mask_version,reason_if_unusable
2022-09-28,2022,1,1,True,S2A_MSIL2A_20220928T101811_N0510_R065_T34VCM_20240726T010605,S2A_MSIL2A_20220928T101811_N0510_R065_T34VCM_20240726T010605=pass,False,S2A_MSIL2A_20220928T101811_N0510_R065_T34VCM_20240726T010605,S2A,2022-09-28T10:18:11Z,N0510,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2022-09-30,2022,1,1,True,S2B_MSIL2A_20220930T100729_N0510_R022_T34VCM_20240726T123713,S2B_MSIL2A_20220930T100729_N0510_R022_T34VCM_20240726T123713=pass,False,S2B_MSIL2A_20220930T100729_N0510_R022_T34VCM_20240726T123713,S2B,2022-09-30T10:07:29Z,N0510,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2022-10-03,2022,1,1,True,S2B_MSIL2A_20221003T101749_N0510_R065_T34VCM_20240723T043933,S2B_MSIL2A_20221003T101749_N0510_R065_T34VCM_20240723T043933=pass,False,S2B_MSIL2A_20221003T101749_N0510_R065_T34VCM_20240723T043933,S2B,2022-10-03T10:17:49Z,N0510,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2022-10-05,2022,1,0,False,S2A_MSIL2A_20221005T100901_N0510_R022_T34VCM_20240726T183814,S2A_MSIL2A_20221005T100901_N0510_R022_T34VCM_20240726T183814=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2022-10-08,2022,1,1,True,S2A_MSIL2A_20221008T101931_N0510_R065_T34VCM_20240727T051721,S2A_MSIL2A_20221008T101931_N0510_R065_T34VCM_20240727T051721=pass,False,S2A_MSIL2A_20221008T101931_N0510_R065_T34VCM_20240727T051721,S2A,2022-10-08T10:19:31Z,N0510,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2022-10-10,2022,1,1,True,S2B_MSIL2A_20221010T100839_N0510_R022_T34VCM_20240801T023928,S2B_MSIL2A_20221010T100839_N0510_R022_T34VCM_20240801T023928=pass,False,S2B_MSIL2A_20221010T100839_N0510_R022_T34VCM_20240801T023928,S2B,2022-10-10T10:08:39Z,N0510,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2022-10-13,2022,1,0,False,S2B_MSIL2A_20221013T101859_N0510_R065_T34VCM_20240724T004100,S2B_MSIL2A_20221013T101859_N0510_R065_T34VCM_20240724T004100=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2022-10-15,2022,1,0,False,S2A_MSIL2A_20221015T101031_N0510_R022_T34VCM_20240729T211340,S2A_MSIL2A_20221015T101031_N0510_R022_T34VCM_20240729T211340=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2022-10-18,2022,1,0,False,S2A_MSIL2A_20221018T102031_N0510_R065_T34VCM_20240726T030637,S2A_MSIL2A_20221018T102031_N0510_R065_T34VCM_20240726T030637=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2022-10-20,2022,1,1,True,S2B_MSIL2A_20221020T100939_N0510_R022_T34VCM_20240721T213259,S2B_MSIL2A_20221020T100939_N0510_R022_T34VCM_20240721T213259=pass,False,S2B_MSIL2A_20221020T100939_N0510_R022_T34VCM_20240721T213259,S2B,2022-10-20T10:09:39Z,N0510,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2022-10-23,2022,1,1,True,S2B_MSIL2A_20221023T102029_N0510_R065_T34VCM_20240725T235429,S2B_MSIL2A_20221023T102029_N0510_R065_T34VCM_20240725T235429=pass,False,S2B_MSIL2A_20221023T102029_N0510_R065_T34VCM_20240725T235429,S2B,2022-10-23T10:20:29Z,N0510,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2022-10-25,2022,1,0,False,S2A_MSIL2A_20221025T101111_N0510_R022_T34VCM_20240801T020006,S2A_MSIL2A_20221025T101111_N0510_R022_T34VCM_20240801T020006=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2022-10-28,2022,1,0,False,S2A_MSIL2A_20221028T102131_N0510_R065_T34VCM_20240725T232840,S2A_MSIL2A_20221028T102131_N0510_R065_T34VCM_20240725T232840=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2022-10-30,2022,1,1,True,S2B_MSIL2A_20221030T101039_N0510_R022_T34VCM_20240726T084236,S2B_MSIL2A_20221030T101039_N0510_R022_T34VCM_20240726T084236=pass,False,S2B_MSIL2A_20221030T101039_N0510_R022_T34VCM_20240726T084236,S2B,2022-10-30T10:10:39Z,N0510,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2022-11-02,2022,1,0,False,S2B_MSIL2A_20221102T102059_N0510_R065_T34VCM_20240806T041627,S2B_MSIL2A_20221102T102059_N0510_R065_T34VCM_20240806T041627=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2022-11-04,2022,1,0,False,S2A_MSIL2A_20221104T101211_N0510_R022_T34VCM_20240804T030558,S2A_MSIL2A_20221104T101211_N0510_R022_T34VCM_20240804T030558=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2022-11-09,2022,1,1,True,S2B_MSIL2A_20221109T101139_N0510_R022_T34VCM_20240802T140016,S2B_MSIL2A_20221109T101139_N0510_R022_T34VCM_20240802T140016=pass,False,S2B_MSIL2A_20221109T101139_N0510_R022_T34VCM_20240802T140016,S2B,2022-11-09T10:11:39Z,N0510,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2022-11-12,2022,1,1,True,S2B_MSIL2A_20221112T102159_N0510_R065_T34VCM_20240801T093911,S2B_MSIL2A_20221112T102159_N0510_R065_T34VCM_20240801T093911=pass,False,S2B_MSIL2A_20221112T102159_N0510_R065_T34VCM_20240801T093911,S2B,2022-11-12T10:21:59Z,N0510,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2022-11-14,2022,1,0,False,S2A_MSIL2A_20221114T101301_N0510_R022_T34VCM_20240802T163909,S2A_MSIL2A_20221114T101301_N0510_R022_T34VCM_20240802T163909=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2022-11-17,2022,1,1,True,S2A_MSIL2A_20221117T102311_N0510_R065_T34VCM_20240803T060904,S2A_MSIL2A_20221117T102311_N0510_R065_T34VCM_20240803T060904=pass,False,S2A_MSIL2A_20221117T102311_N0510_R065_T34VCM_20240803T060904,S2A,2022-11-17T10:23:11Z,N0510,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2022-11-19,2022,1,0,False,S2B_MSIL2A_20221119T101229_N0510_R022_T34VCM_20240730T084305,S2B_MSIL2A_20221119T101229_N0510_R022_T34VCM_20240730T084305=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2022-11-22,2022,1,1,True,S2B_MSIL2A_20221122T102239_N0510_R065_T34VCM_20240802T005949,S2B_MSIL2A_20221122T102239_N0510_R065_T34VCM_20240802T005949=pass,False,S2B_MSIL2A_20221122T102239_N0510_R065_T34VCM_20240802T005949,S2B,2022-11-22T10:22:39Z,N0510,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2022-11-24,2022,1,0,False,S2A_MSIL2A_20221124T101341_N0510_R022_T34VCM_20240804T015954,S2A_MSIL2A_20221124T101341_N0510_R022_T34VCM_20240804T015954=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2022-11-27,2022,1,0,False,S2A_MSIL2A_20221127T102351_N0510_R065_T34VCM_20240730T023754,S2A_MSIL2A_20221127T102351_N0510_R065_T34VCM_20240730T023754=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2022-11-29,2022,1,0,False,S2B_MSIL2A_20221129T101259_N0510_R022_T34VCM_20240717T092036,S2B_MSIL2A_20221129T101259_N0510_R022_T34VCM_20240717T092036=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2022-12-02,2022,1,0,False,S2B_MSIL2A_20221202T102309_N0510_R065_T34VCM_20240804T190501,S2B_MSIL2A_20221202T102309_N0510_R065_T34VCM_20240804T190501=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2022-12-09,2022,1,1,True,S2B_MSIL2A_20221209T101319_N0510_R022_T34VCM_20240804T173308,S2B_MSIL2A_20221209T101319_N0510_R022_T34VCM_20240804T173308=pass,False,S2B_MSIL2A_20221209T101319_N0510_R022_T34VCM_20240804T173308,S2B,2022-12-09T10:13:19Z,N0510,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2022-12-19,2022,1,0,False,S2B_MSIL2A_20221219T101339_N0510_R022_T34VCM_20240804T025758,S2B_MSIL2A_20221219T101339_N0510_R022_T34VCM_20240804T025758=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2022-12-22,2022,1,0,False,S2B_MSIL2A_20221222T102339_N0510_R065_T34VCM_20240804T111825,S2B_MSIL2A_20221222T102339_N0510_R065_T34VCM_20240804T111825=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2022-12-29,2022,1,0,False,S2B_MSIL2A_20221229T101329_N0510_R022_T34VCM_20240806T072335,S2B_MSIL2A_20221229T101329_N0510_R022_T34VCM_20240806T072335=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2023-01-01,2023,1,1,True,S2B_MSIL2A_20230101T102339_N0510_R065_T34VCM_20240806T223544,S2B_MSIL2A_20230101T102339_N0510_R065_T34VCM_20240806T223544=pass,False,S2B_MSIL2A_20230101T102339_N0510_R065_T34VCM_20240806T223544,S2B,2023-01-01T10:23:39Z,N0510,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2023-01-08,2023,1,0,False,S2B_MSIL2A_20230108T101319_N0510_R022_T34VCM_20240810T005119,S2B_MSIL2A_20230108T101319_N0510_R022_T34VCM_20240810T005119=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2023-01-11,2023,1,0,False,S2B_MSIL2A_20230111T102309_N0510_R065_T34VCM_20240810T173901,S2B_MSIL2A_20230111T102309_N0510_R065_T34VCM_20240810T173901=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2023-01-13,2023,1,0,False,S2A_MSIL2A_20230113T101401_N0510_R022_T34VCM_20240811T041453,S2A_MSIL2A_20230113T101401_N0510_R022_T34VCM_20240811T041453=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2023-01-16,2023,1,1,True,S2A_MSIL2A_20230116T102351_N0510_R065_T34VCM_20240811T041047,S2A_MSIL2A_20230116T102351_N0510_R065_T34VCM_20240811T041047=pass,False,S2A_MSIL2A_20230116T102351_N0510_R065_T34VCM_20240811T041047,S2A,2023-01-16T10:23:51Z,N0510,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2023-01-18,2023,1,1,True,S2B_MSIL2A_20230118T101239_N0510_R022_T34VCM_20240809T052213,S2B_MSIL2A_20230118T101239_N0510_R022_T34VCM_20240809T052213=pass,False,S2B_MSIL2A_20230118T101239_N0510_R022_T34VCM_20240809T052213,S2B,2023-01-18T10:12:39Z,N0510,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2023-01-21,2023,1,0,False,S2B_MSIL2A_20230121T102239_N0510_R065_T34VCM_20240811T133047,S2B_MSIL2A_20230121T102239_N0510_R065_T34VCM_20240811T133047=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2023-01-23,2023,1,0,False,S2A_MSIL2A_20230123T101321_N0510_R022_T34VCM_20240812T223815,S2A_MSIL2A_20230123T101321_N0510_R022_T34VCM_20240812T223815=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2023-01-26,2023,1,1,True,S2A_MSIL2A_20230126T102311_N0510_R065_T34VCM_20240810T093409,S2A_MSIL2A_20230126T102311_N0510_R065_T34VCM_20240810T093409=pass,False,S2A_MSIL2A_20230126T102311_N0510_R065_T34VCM_20240810T093409,S2A,2023-01-26T10:23:11Z,N0510,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2023-01-28,2023,1,0,False,S2B_MSIL2A_20230128T101159_N0510_R022_T34VCM_20240807T210629,S2B_MSIL2A_20230128T101159_N0510_R022_T34VCM_20240807T210629=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2023-01-31,2023,1,1,True,S2B_MSIL2A_20230131T102149_N0510_R065_T34VCM_20240807T024425,S2B_MSIL2A_20230131T102149_N0510_R065_T34VCM_20240807T024425=pass,False,S2B_MSIL2A_20230131T102149_N0510_R065_T34VCM_20240807T024425,S2B,2023-01-31T10:21:49Z,N0510,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2023-02-02,2023,1,0,False,S2A_MSIL2A_20230202T101231_N0510_R022_T34VCM_20240815T144645,S2A_MSIL2A_20230202T101231_N0510_R022_T34VCM_20240815T144645=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2023-02-05,2023,1,0,False,S2A_MSIL2A_20230205T102221_N0510_R065_T34VCM_20240817T045445,S2A_MSIL2A_20230205T102221_N0510_R065_T34VCM_20240817T045445=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2023-02-07,2023,1,0,False,S2B_MSIL2A_20230207T101109_N0510_R022_T34VCM_20240813T003502,S2B_MSIL2A_20230207T101109_N0510_R022_T34VCM_20240813T003502=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2023-02-10,2023,1,1,True,S2B_MSIL2A_20230210T102049_N0510_R065_T34VCM_20240813T082206,S2B_MSIL2A_20230210T102049_N0510_R065_T34VCM_20240813T082206=pass,False,S2B_MSIL2A_20230210T102049_N0510_R065_T34VCM_20240813T082206,S2B,2023-02-10T10:20:49Z,N0510,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2023-02-12,2023,1,0,False,S2A_MSIL2A_20230212T101131_N0510_R022_T34VCM_20240814T084256,S2A_MSIL2A_20230212T101131_N0510_R022_T34VCM_20240814T084256=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2023-02-15,2023,1,0,False,S2A_MSIL2A_20230215T102121_N0510_R065_T34VCM_20240820T082415,S2A_MSIL2A_20230215T102121_N0510_R065_T34VCM_20240820T082415=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2023-02-17,2023,1,0,False,S2B_MSIL2A_20230217T101029_N0510_R022_T34VCM_20240819T084949,S2B_MSIL2A_20230217T101029_N0510_R022_T34VCM_20240819T084949=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2023-02-20,2023,1,0,False,S2B_MSIL2A_20230220T101949_N0510_R065_T34VCM_20240814T115509,S2B_MSIL2A_20230220T101949_N0510_R065_T34VCM_20240814T115509=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2023-02-22,2023,1,0,False,S2A_MSIL2A_20230222T101031_N0510_R022_T34VCM_20240818T222913,S2A_MSIL2A_20230222T101031_N0510_R022_T34VCM_20240818T222913=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2023-02-25,2023,1,0,False,S2A_MSIL2A_20230225T102021_N0510_R065_T34VCM_20240817T140046,S2A_MSIL2A_20230225T102021_N0510_R065_T34VCM_20240817T140046=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2023-02-27,2023,1,0,False,S2B_MSIL2A_20230227T101029_N0510_R022_T34VCM_20240822T225422,S2B_MSIL2A_20230227T101029_N0510_R022_T34VCM_20240822T225422=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2023-03-02,2023,1,0,False,S2B_MSIL2A_20230302T101839_N0510_R065_T34VCM_20240817T235742,S2B_MSIL2A_20230302T101839_N0510_R065_T34VCM_20240817T235742=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2023-03-07,2023,1,0,False,S2A_MSIL2A_20230307T101901_N0510_R065_T34VCM_20240820T210352,S2A_MSIL2A_20230307T101901_N0510_R065_T34VCM_20240820T210352=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2023-03-09,2023,1,0,False,S2B_MSIL2A_20230309T100749_N0510_R022_T34VCM_20240821T082505,S2B_MSIL2A_20230309T100749_N0510_R022_T34VCM_20240821T082505=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2023-03-12,2023,1,0,False,S2B_MSIL2A_20230312T101729_N0510_R065_T34VCM_20240818T155101,S2B_MSIL2A_20230312T101729_N0510_R065_T34VCM_20240818T155101=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2023-03-14,2023,1,0,False,S2A_MSIL2A_20230314T101021_N0510_R022_T34VCM_20240820T194151,S2A_MSIL2A_20230314T101021_N0510_R022_T34VCM_20240820T194151=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2023-03-17,2023,1,0,False,S2A_MSIL2A_20230317T101741_N0510_R065_T34VCM_20240830T101604,S2A_MSIL2A_20230317T101741_N0510_R065_T34VCM_20240830T101604=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2023-03-19,2023,1,1,True,S2B_MSIL2A_20230319T100649_N0510_R022_T34VCM_20240825T042343,S2B_MSIL2A_20230319T100649_N0510_R022_T34VCM_20240825T042343=pass,False,S2B_MSIL2A_20230319T100649_N0510_R022_T34VCM_20240825T042343,S2B,2023-03-19T10:06:49Z,N0510,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2023-03-22,2023,1,0,False,S2B_MSIL2A_20230322T101649_N0510_R065_T34VCM_20240827T150923,S2B_MSIL2A_20230322T101649_N0510_R065_T34VCM_20240827T150923=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2023-03-24,2023,1,0,False,S2A_MSIL2A_20230324T101021_N0510_R022_T34VCM_20240824T091106,S2A_MSIL2A_20230324T101021_N0510_R022_T34VCM_20240824T091106=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2023-03-27,2023,1,0,False,S2A_MSIL2A_20230327T101631_N0510_R065_T34VCM_20240827T022738,S2A_MSIL2A_20230327T101631_N0510_R065_T34VCM_20240827T022738=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2023-03-29,2023,1,0,False,S2B_MSIL2A_20230329T100629_N0510_R022_T34VCM_20240823T220348,S2B_MSIL2A_20230329T100629_N0510_R022_T34VCM_20240823T220348=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2023-04-01,2023,1,0,False,S2B_MSIL2A_20230401T101559_N0510_R065_T34VCM_20240828T002633,S2B_MSIL2A_20230401T101559_N0510_R065_T34VCM_20240828T002633=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2023-04-03,2023,1,0,False,S2A_MSIL2A_20230403T100551_N0510_R022_T34VCM_20240825T000821,S2A_MSIL2A_20230403T100551_N0510_R022_T34VCM_20240825T000821=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2023-04-06,2023,1,0,False,S2A_MSIL2A_20230406T102021_N0510_R065_T34VCM_20240827T104546,S2A_MSIL2A_20230406T102021_N0510_R065_T34VCM_20240827T104546=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2023-04-08,2023,1,0,False,S2B_MSIL2A_20230408T100559_N0510_R022_T34VCM_20240827T181135,S2B_MSIL2A_20230408T100559_N0510_R022_T34VCM_20240827T181135=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2023-04-11,2023,1,0,False,S2B_MSIL2A_20230411T101559_N0510_R065_T34VCM_20240827T061932,S2B_MSIL2A_20230411T101559_N0510_R065_T34VCM_20240827T061932=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2023-04-13,2023,1,0,False,S2A_MSIL2A_20230413T100551_N0510_R022_T34VCM_20240829T161129,S2A_MSIL2A_20230413T100551_N0510_R022_T34VCM_20240829T161129=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2023-04-16,2023,1,1,True,S2A_MSIL2A_20230416T101601_N0510_R065_T34VCM_20240904T172156,S2A_MSIL2A_20230416T101601_N0510_R065_T34VCM_20240904T172156=pass,False,S2A_MSIL2A_20230416T101601_N0510_R065_T34VCM_20240904T172156,S2A,2023-04-16T10:16:01Z,N0510,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2023-04-18,2023,1,1,True,S2B_MSIL2A_20230418T100559_N0510_R022_T34VCM_20240905T154426,S2B_MSIL2A_20230418T100559_N0510_R022_T34VCM_20240905T154426=pass,False,S2B_MSIL2A_20230418T100559_N0510_R022_T34VCM_20240905T154426,S2B,2023-04-18T10:05:59Z,N0510,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2023-04-21,2023,1,1,True,S2B_MSIL2A_20230421T101559_N0510_R065_T34VCM_20240904T044255,S2B_MSIL2A_20230421T101559_N0510_R065_T34VCM_20240904T044255=pass,False,S2B_MSIL2A_20230421T101559_N0510_R065_T34VCM_20240904T044255,S2B,2023-04-21T10:15:59Z,N0510,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2023-04-23,2023,1,1,True,S2A_MSIL2A_20230423T100551_N0510_R022_T34VCM_20240830T184906,S2A_MSIL2A_20230423T100551_N0510_R022_T34VCM_20240830T184906=pass,False,S2A_MSIL2A_20230423T100551_N0510_R022_T34VCM_20240830T184906,S2A,2023-04-23T10:05:51Z,N0510,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
