analysis_classification,outer_test_year,method,date,year,CHLF,s2_openwater_reference_candidate,common_support_segment_id,prediction,selected_p_seapar,reconstruction_status,reconstruction_failure_reason
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-08-23,2020,12.485200000000001,False,2020_segment_2,12.473078727722168,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-08-24,2020,9.76309,True,2020_segment_2,12.533174514770508,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-08-25,2020,8.9546399999999995,False,2020_segment_2,12.636409759521484,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-08-26,2020,9.0987100000000005,True,2020_segment_2,12.782695770263672,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-08-27,2020,10.1579,False,2020_segment_2,12.97050952911377,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-08-28,2020,10.274800000000001,False,2020_segment_2,13.196887969970703,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-08-29,2020,10.3918,False,2020_segment_2,13.457446098327637,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-08-30,2020,15.5265,False,2020_segment_2,13.746423721313477,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-08-31,2020,6.5054100000000004,False,2020_segment_2,14.05677604675293,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-09-01,2020,9.6933600000000002,False,2020_segment_2,14.380306243896484,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-09-02,2020,7.2078800000000003,False,2020_segment_2,14.707839965820312,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-09-03,2020,16.542200000000001,False,2020_segment_2,15.02945613861084,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-09-04,2020,7.4840499999999999,False,2020_segment_2,15.334766387939453,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-09-05,2020,7.3597700000000001,True,2020_segment_2,15.613235473632812,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-09-06,2020,16.5975,False,2020_segment_2,15.85453987121582,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-09-07,2020,13.0488,False,2020_segment_2,16.048938751220703,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-09-08,2020,9.6297300000000003,False,2020_segment_2,16.187648773193359,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-09-09,2020,42.731900000000003,False,2020_segment_2,16.263200759887695,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-09-10,2020,22.781400000000001,True,2020_segment_2,16.269735336303711,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-09-11,2020,35.732500000000002,False,2020_segment_2,16.203252792358398,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-09-12,2020,28.8446,False,2020_segment_2,16.061750411987305,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-09-13,2020,30.6279,True,2020_segment_2,15.845293045043945,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-09-14,2020,19.348600000000001,False,2020_segment_2,15.555960655212402,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-09-15,2020,8.5735299999999999,False,2020_segment_2,15.197710037231445,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-09-16,2020,11.9734,False,2020_segment_2,14.776153564453125,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-09-17,2020,6.9770799999999999,False,2020_segment_2,14.298261642456055,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-09-18,2020,10.0665,True,2020_segment_2,13.772035598754883,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-09-19,2020,13.229900000000001,False,2020_segment_2,13.206147193908691,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-09-20,2020,16.319299999999998,False,2020_segment_2,12.609590530395508,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-09-21,2020,3.9172199999999999,False,2020_segment_2,11.991353034973145,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-09-22,2020,6.07538,False,2020_segment_2,11.360123634338379,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-09-23,2020,4.8857900000000001,True,2020_segment_2,10.724058151245117,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-09-24,2020,4.2777799999999999,False,2020_segment_2,10.090591430664062,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-09-25,2020,4.4297800000000001,False,2020_segment_2,9.4663152694702148,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-09-26,2020,3.89777,False,2020_segment_2,8.8569011688232422,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-09-27,2020,3.0291899999999998,False,2020_segment_2,8.2670793533325195,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-09-28,2020,3.0291899999999998,False,2020_segment_2,7.7006497383117676,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-09-29,2020,2.4731999999999998,False,2020_segment_2,7.1605315208435059,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-09-30,2020,3.31847,False,2020_segment_2,6.6488280296325684,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-10-01,2020,3.5793599999999999,False,2020_segment_2,6.1669149398803711,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-10-02,2020,3.0367099999999998,False,2020_segment_2,5.7155270576477051,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-10-03,2020,2.5358100000000001,False,2020_segment_2,5.2948579788208008,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-10-04,2020,2.6714699999999998,False,2020_segment_2,4.9046473503112793,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-10-05,2020,2.6297299999999999,False,2020_segment_2,4.5442709922790527,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-10-06,2020,2.76539,False,2020_segment_2,4.2128181457519531,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-10-07,2020,2.5149400000000002,False,2020_segment_2,3.9091639518737793,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-10-08,2020,2.8801800000000002,False,2020_segment_2,3.6320302486419678,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-10-09,2020,2.9114900000000001,False,2020_segment_2,3.3800384998321533,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-10-10,2020,2.8697499999999998,False,2020_segment_2,3.1517531871795654,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-10-11,2020,2.76539,False,2020_segment_2,2.9457192420959473,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-10-12,2020,3.0680200000000002,False,2020_segment_2,2.7604882717132568,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-10-13,2020,2.4195199999999999,False,2020_segment_2,2.5946431159973145,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-10-14,2020,2.5827399999999998,False,2020_segment_2,2.4468133449554443,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-10-15,2020,2.75556,True,2020_segment_2,2.3156874179840088,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-10-16,2020,3.0051899999999998,False,2020_segment_2,2.2000212669372559,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-10-17,2020,3.2260200000000001,False,2020_segment_2,2.0986433029174805,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-10-18,2020,2.57314,False,2020_segment_2,2.0104563236236572,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-10-19,2020,2.5635300000000001,False,2020_segment_2,1.9344391822814941,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-10-20,2020,2.88998,False,2020_segment_2,1.8696440458297729,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-10-21,2020,3.6964800000000002,False,2020_segment_2,1.8151955604553223,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-10-22,2020,3.7540900000000001,False,2020_segment_2,1.7702864408493042,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-10-23,2020,2.8035600000000001,False,2020_segment_2,1.7341746091842651,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-10-24,2020,3.2452200000000002,False,2020_segment_2,1.7061783075332642,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-10-25,2020,3.0628000000000002,False,2020_segment_2,1.6856721639633179,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-10-26,2020,2.0608200000000001,False,2020_segment_2,1.6720821857452393,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-10-27,2020,1.32568,False,2020_segment_2,1.6648813486099243,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-10-28,2020,1.2944899999999999,False,2020_segment_2,1.6635855436325073,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-10-29,2020,1.2633099999999999,False,2020_segment_2,1.6677485704421997,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-10-30,2020,1.2321200000000001,False,2020_segment_2,1.6769583225250244,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-10-31,2020,1.2009399999999999,False,2020_segment_2,1.6908328533172607,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-11-01,2020,1.9818100000000001,False,2020_segment_2,1.7090169191360474,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-11-02,2020,1.86988,False,2020_segment_2,1.7311779260635376,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-11-03,2020,1.5736000000000001,False,2020_segment_2,1.7570034265518188,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-11-04,2020,1.0762,True,2020_segment_2,1.7861979007720947,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-11-05,2020,1.04501,False,2020_segment_2,1.8184801340103149,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-11-06,2020,1.01383,False,2020_segment_2,1.8535810708999634,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-11-07,2020,0.98264399999999996,False,2020_segment_2,1.8912414312362671,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-11-08,2020,0.95145900000000005,False,2020_segment_2,1.9312105178833008,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-11-09,2020,0.92027400000000004,True,2020_segment_2,1.9732438325881958,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-11-10,2020,1.35036,False,2020_segment_2,2.0171027183532715,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-11-11,2020,1.3564400000000001,False,2020_segment_2,2.0625526905059814,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-11-12,2020,2.8500000000000001,False,2020_segment_2,2.109363317489624,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-11-13,2020,2.96,False,2020_segment_2,2.157306432723999,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-11-14,2020,2.4500000000000002,False,2020_segment_2,2.2061574459075928,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-11-15,2020,2.46,False,2020_segment_2,2.2556939125061035,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-11-16,2020,2.29,False,2020_segment_2,2.3056962490081787,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-11-17,2020,2.4100000000000001,False,2020_segment_2,2.3559482097625732,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-11-18,2020,2.0899999999999999,False,2020_segment_2,2.4062356948852539,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-11-19,2020,2.1400000000000001,False,2020_segment_2,2.4563496112823486,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-11-20,2020,2.2400000000000002,False,2020_segment_2,2.5060844421386719,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-11-21,2020,2.3500000000000001,False,2020_segment_2,2.5552396774291992,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2020,timesat_double_logistic_cv_seapar,2020-11-22,2020,2.1299999999999999,True,2020_segment_2,2.6036210060119629,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-03-19,2021,3.4342299999999999,True,2021_segment_1,11.746433258056641,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-03-20,2021,4.6899800000000003,False,2021_segment_1,12.599769592285156,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-03-21,2021,4.0031299999999996,False,2021_segment_1,13.476363182067871,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-03-22,2021,4.1904500000000002,True,2021_segment_1,14.36861515045166,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-03-23,2021,5.1270600000000002,False,2021_segment_1,15.26750659942627,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-03-24,2021,5.8416600000000001,False,2021_segment_1,16.16264533996582,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-03-25,2021,5.6265799999999997,False,2021_segment_1,17.042381286621094,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-03-26,2021,7.4032200000000001,False,2021_segment_1,17.894010543823242,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-03-27,2021,9.6227699999999992,False,2021_segment_1,18.704048156738281,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-03-28,2021,11.2254,False,2021_segment_1,19.458595275878906,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-03-29,2021,10.7361,False,2021_segment_1,20.143758773803711,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-03-30,2021,13.0663,False,2021_segment_1,20.746145248413086,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-03-31,2021,16.456299999999999,False,2021_segment_1,21.253360748291016,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-04-01,2021,20.668199999999999,False,2021_segment_1,21.654529571533203,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-04-02,2021,29.1557,False,2021_segment_1,21.940757751464844,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-04-03,2021,29.1252,True,2021_segment_1,22.105548858642578,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-04-04,2021,27.808399999999999,False,2021_segment_1,22.145103454589844,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-04-05,2021,23.422599999999999,False,2021_segment_1,22.058504104614258,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-04-06,2021,32.954999999999998,False,2021_segment_1,21.847761154174805,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-04-07,2021,35.546100000000003,False,2021_segment_1,21.517711639404297,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-04-08,2021,37.868200000000002,True,2021_segment_1,21.075794219970703,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-04-09,2021,35.853400000000001,False,2021_segment_1,20.531696319580078,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-04-10,2021,25.151399999999999,False,2021_segment_1,19.896919250488281,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-04-11,2021,23.660399999999999,False,2021_segment_1,19.184293746948242,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-04-12,2021,26.803100000000001,False,2021_segment_1,18.407461166381836,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-04-13,2021,16.1616,True,2021_segment_1,17.58036994934082,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-04-14,2021,10.6212,False,2021_segment_1,16.716814041137695,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-04-15,2021,6.2700399999999998,False,2021_segment_1,15.830021858215332,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-04-16,2021,4.2911299999999999,False,2021_segment_1,14.93233585357666,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-04-17,2021,3.2130999999999998,False,2021_segment_1,14.034954071044922,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-04-18,2021,2.9368300000000001,True,2021_segment_1,13.14776611328125,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-04-19,2021,2.6275300000000001,False,2021_segment_1,12.279264450073242,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-04-20,2021,3.9138299999999999,False,2021_segment_1,11.436513900756836,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-04-21,2021,4.2085999999999997,True,2021_segment_1,10.62519359588623,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-04-22,2021,3.6026899999999999,False,2021_segment_1,9.8496646881103516,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-04-23,2021,3.5371899999999998,True,2021_segment_1,9.1130809783935547,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-04-24,2021,3.5917699999999999,False,2021_segment_1,8.4175186157226562,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-04-25,2021,3.8919999999999999,False,2021_segment_1,7.7641091346740723,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-04-26,2021,3.9083700000000001,False,2021_segment_1,7.1531820297241211,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-04-27,2021,3.70818,False,2021_segment_1,6.5844011306762695,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-04-28,2021,4.2967000000000004,False,2021_segment_1,6.0568909645080566,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-04-29,2021,4.1101000000000001,False,2021_segment_1,5.5693545341491699,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-04-30,2021,3.6268400000000001,False,2021_segment_1,5.1201777458190918,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-05-01,2021,3.1148699999999998,False,2021_segment_1,4.7075176239013672,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-05-02,2021,2.9426199999999998,False,2021_segment_1,4.3293814659118652,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-05-03,2021,3.2010000000000001,False,2021_segment_1,3.9836888313293457,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-05-04,2021,2.51851,False,2021_segment_1,3.6683270931243896,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-05-05,2021,2.21435,False,2021_segment_1,3.3811907768249512,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-05-06,2021,2.2954599999999998,False,2021_segment_1,3.1202154159545898,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-05-07,2021,1.93451,False,2021_segment_1,2.8834033012390137,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-05-08,2021,2.1332300000000002,True,2021_segment_1,2.6688394546508789,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-05-09,2021,2.0399600000000002,False,2021_segment_1,2.4747071266174316,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-05-10,2021,2.1291799999999999,False,2021_segment_1,2.2992925643920898,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-05-11,2021,1.9680299999999999,False,2021_segment_1,2.1409926414489746,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-05-12,2021,2.0485899999999999,False,2021_segment_1,1.998313307762146,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-05-13,2021,2.0792799999999998,True,2021_segment_1,1.8698712587356567,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-05-14,2021,1.90665,False,2021_segment_1,1.7543895244598389,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-05-15,2021,2.14066,False,2021_segment_1,1.6506952047348022,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-05-16,2021,2.2902800000000001,False,2021_segment_1,1.5577142238616943,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-05-17,2021,2.0907900000000001,False,2021_segment_1,1.47446608543396,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-05-18,2021,2.2734000000000001,True,2021_segment_1,1.4000589847564697,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-05-19,2021,2.1675599999999999,False,2021_segment_1,1.3336840867996216,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-05-20,2021,1.98129,False,2021_segment_1,1.2746094465255737,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-05-21,2021,2.2564700000000002,False,2021_segment_1,1.2221753597259521,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-05-22,2021,2.4342700000000002,False,2021_segment_1,1.1757889986038208,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-05-23,2021,1.9050800000000001,False,2021_segment_1,1.1349189281463623,0,ok,
secondary_sensitivity_double_logistic_seasonal_parameter,2021,timesat_double_logistic_cv_seapar,2021-05-24,2021,1.74421,False,2021_segment_1,1.0990909337997437,0,ok,
