date,year,CHLF,prediction,prediction_available,residual,absolute_error,squared_error,residual_status,method,selected_p_seapar
2020-09-01,2020,9.6933600000000002,14.380306243896484,True,4.6869462438964842,4.6869462438964842,21.96746509317536,ok,timesat_double_logistic_cv_seapar,0
2020-09-02,2020,7.2078800000000003,14.707839965820312,True,7.4999599658203122,7.4999599658203122,56.249399488907422,ok,timesat_double_logistic_cv_seapar,0
2020-09-03,2020,16.542200000000001,15.02945613861084,True,-1.5127438613891613,1.5127438613891613,2.2883939901705901,ok,timesat_double_logistic_cv_seapar,0
2020-09-04,2020,7.4840499999999999,15.334766387939453,True,7.8507163879394533,7.8507163879394533,61.633747803861098,ok,timesat_double_logistic_cv_seapar,0
2020-09-06,2020,16.5975,15.85453987121582,True,-0.74296012878417983,0.74296012878417983,0.55198975296300512,ok,timesat_double_logistic_cv_seapar,0
2020-09-07,2020,13.0488,16.048938751220703,True,3.0001387512207032,3.0001387512207032,9.0008325265761204,ok,timesat_double_logistic_cv_seapar,0
2020-09-08,2020,9.6297300000000003,16.187648773193359,True,6.557918773193359,6.557918773193359,43.00629863580189,ok,timesat_double_logistic_cv_seapar,0
2020-09-09,2020,42.731900000000003,16.263200759887695,True,-26.468699240112308,26.468699240112308,700.59203946352181,ok,timesat_double_logistic_cv_seapar,0
2020-09-11,2020,35.732500000000002,16.203252792358398,True,-19.529247207641603,19.529247207641603,381.39149649717734,ok,timesat_double_logistic_cv_seapar,0
2020-09-12,2020,28.8446,16.061750411987305,True,-12.782849588012695,12.782849588012695,163.40124358975632,ok,timesat_double_logistic_cv_seapar,0
2020-09-14,2020,19.348600000000001,15.555960655212402,True,-3.7926393447875988,3.7926393447875988,14.384113199630907,ok,timesat_double_logistic_cv_seapar,0
2020-09-15,2020,8.5735299999999999,15.197710037231445,True,6.6241800372314454,6.6241800372314454,43.879761165655594,ok,timesat_double_logistic_cv_seapar,0
2020-09-16,2020,11.9734,14.776153564453125,True,2.8027535644531252,2.8027535644531252,7.8554275430546987,ok,timesat_double_logistic_cv_seapar,0
2020-09-17,2020,6.9770799999999999,14.298261642456055,True,7.3211816424560547,7.3211816424560547,53.599700641835533,ok,timesat_double_logistic_cv_seapar,0
2020-09-19,2020,13.229900000000001,13.206147193908691,True,-0.023752806091309253,0.023752806091309253,0.00056419579721133793,ok,timesat_double_logistic_cv_seapar,0
2020-09-20,2020,16.319299999999998,12.609590530395508,True,-3.7097094696044906,3.7097094696044906,13.76194434887323,ok,timesat_double_logistic_cv_seapar,0
2020-09-21,2020,3.9172199999999999,11.991353034973145,True,8.0741330349731442,8.0741330349731442,65.191624266444634,ok,timesat_double_logistic_cv_seapar,0
2020-09-22,2020,6.07538,11.360123634338379,True,5.2847436343383789,5.2847436343383789,27.928515280680017,ok,timesat_double_logistic_cv_seapar,0
2020-09-24,2020,4.2777799999999999,10.090591430664062,True,5.8128114306640626,5.8128114306640626,33.788776728458785,ok,timesat_double_logistic_cv_seapar,0
2020-09-25,2020,4.4297800000000001,9.4663152694702148,True,5.0365352694702148,5.0365352694702148,25.366687520617408,ok,timesat_double_logistic_cv_seapar,0
2020-09-26,2020,3.89777,8.8569011688232422,True,4.9591311688232427,4.9591311688232427,24.592981949594179,ok,timesat_double_logistic_cv_seapar,0
2020-09-27,2020,3.0291899999999998,8.2670793533325195,True,5.2378893533325197,5.2378893533325197,27.43548487775416,ok,timesat_double_logistic_cv_seapar,0
2020-09-28,2020,3.0291899999999998,7.7006497383117676,True,4.6714597383117678,4.6714597383117678,21.822536086667849,ok,timesat_double_logistic_cv_seapar,0
2020-09-29,2020,2.4731999999999998,7.1605315208435059,True,4.6873315208435056,4.6873315208435056,21.971076786293089,ok,timesat_double_logistic_cv_seapar,0
2020-09-30,2020,3.31847,6.6488280296325684,True,3.3303580296325683,3.3303580296325683,11.091284605538123,ok,timesat_double_logistic_cv_seapar,0
2020-10-01,2020,3.5793599999999999,6.1669149398803711,True,2.5875549398803712,2.5875549398803712,6.6954405668993111,ok,timesat_double_logistic_cv_seapar,0
2020-10-02,2020,3.0367099999999998,5.7155270576477051,True,2.6788170576477053,2.6788170576477053,7.1760608283443093,ok,timesat_double_logistic_cv_seapar,0
2020-10-03,2020,2.5358100000000001,5.2948579788208008,True,2.7590479788208007,2.7590479788208007,7.6123457494351454,ok,timesat_double_logistic_cv_seapar,0
2020-10-04,2020,2.6714699999999998,4.9046473503112793,True,2.2331773503112795,2.2331773503112795,4.9870810779433068,ok,timesat_double_logistic_cv_seapar,0
2020-10-05,2020,2.6297299999999999,4.5442709922790527,True,1.9145409922790528,1.9145409922790528,3.66546721111686,ok,timesat_double_logistic_cv_seapar,0
2020-10-06,2020,2.76539,4.2128181457519531,True,1.4474281457519531,1.4474281457519531,2.0950482371149373,ok,timesat_double_logistic_cv_seapar,0
2020-10-07,2020,2.5149400000000002,3.9091639518737793,True,1.3942239518737791,1.3942239518737791,1.9438604279785379,ok,timesat_double_logistic_cv_seapar,0
2020-10-08,2020,2.8801800000000002,3.6320302486419678,True,0.75185024864196759,0.75185024864196759,0.5652787963829885,ok,timesat_double_logistic_cv_seapar,0
2020-10-09,2020,2.9114900000000001,3.3800384998321533,True,0.46854849983215319,0.46854849983215319,0.21953769669496126,ok,timesat_double_logistic_cv_seapar,0
2020-10-10,2020,2.8697499999999998,3.1517531871795654,True,0.28200318717956563,0.28200318717956563,0.079525797579433122,ok,timesat_double_logistic_cv_seapar,0
2020-10-11,2020,2.76539,2.9457192420959473,True,0.18032924209594725,0.18032924209594725,0.032518635554898756,ok,timesat_double_logistic_cv_seapar,0
2020-10-12,2020,3.0680200000000002,2.7604882717132568,True,-0.30753172828674336,0.30753172828674336,0.094575763903031337,ok,timesat_double_logistic_cv_seapar,0
2020-10-13,2020,2.4195199999999999,2.5946431159973145,True,0.17512311599731456,0.17512311599731456,0.030668105756608891,ok,timesat_double_logistic_cv_seapar,0
2020-10-14,2020,2.5827399999999998,2.4468133449554443,True,-0.13592665504455548,0.13592665504455548,0.018476055551601579,ok,timesat_double_logistic_cv_seapar,0
2020-10-16,2020,3.0051899999999998,2.2000212669372559,True,-0.80516873306274395,0.80516873306274395,0.64829668870186419,ok,timesat_double_logistic_cv_seapar,0
2020-10-17,2020,3.2260200000000001,2.0986433029174805,True,-1.1273766970825196,1.1273766970825196,1.2709782171246913,ok,timesat_double_logistic_cv_seapar,0
2020-10-18,2020,2.57314,2.0104563236236572,True,-0.56268367637634276,0.56268367637634276,0.31661291966039684,ok,timesat_double_logistic_cv_seapar,0
2020-10-19,2020,2.5635300000000001,1.9344391822814941,True,-0.62909081771850595,0.62909081771850595,0.3957552569377385,ok,timesat_double_logistic_cv_seapar,0
2020-10-20,2020,2.88998,1.8696440458297729,True,-1.020335954170227,1.020335954170227,1.0410854593724677,ok,timesat_double_logistic_cv_seapar,0
2020-10-21,2020,3.6964800000000002,1.8151955604553223,True,-1.8812844395446779,1.8812844395446779,3.539231142472933,ok,timesat_double_logistic_cv_seapar,0
2020-10-22,2020,3.7540900000000001,1.7702864408493042,True,-1.9838035591506959,1.9838035591506959,3.9354765612989686,ok,timesat_double_logistic_cv_seapar,0
2020-10-23,2020,2.8035600000000001,1.7341746091842651,True,-1.0693853908157349,1.0693853908157349,1.1435851140901221,ok,timesat_double_logistic_cv_seapar,0
2020-10-24,2020,3.2452200000000002,1.7061783075332642,True,-1.5390416924667361,1.5390416924667361,2.3686493311508752,ok,timesat_double_logistic_cv_seapar,0
2020-10-25,2020,3.0628000000000002,1.6856721639633179,True,-1.3771278360366823,1.3771278360366823,1.8964810767870754,ok,timesat_double_logistic_cv_seapar,0
2020-10-26,2020,2.0608200000000001,1.6720821857452393,True,-0.38873781425476084,0.38873781425476084,0.15111708823156894,ok,timesat_double_logistic_cv_seapar,0
2020-10-27,2020,1.32568,1.6648813486099243,True,0.33920134860992435,0.33920134860992435,0.11505755489879142,ok,timesat_double_logistic_cv_seapar,0
2020-10-28,2020,1.2944899999999999,1.6635855436325073,True,0.36909554363250741,0.36909554363250741,0.13623152032937619,ok,timesat_double_logistic_cv_seapar,0
2020-10-29,2020,1.2633099999999999,1.6677485704421997,True,0.40443857044219977,0.40443857044219977,0.16357055726133019,ok,timesat_double_logistic_cv_seapar,0
2020-10-30,2020,1.2321200000000001,1.6769583225250244,True,0.44483832252502431,0.44483832252502431,0.19788113318687756,ok,timesat_double_logistic_cv_seapar,0
2020-10-31,2020,1.2009399999999999,1.6908328533172607,True,0.48989285331726085,0.48989285331726085,0.23999500773132726,ok,timesat_double_logistic_cv_seapar,0
2020-11-01,2020,1.9818100000000001,1.7090169191360474,True,-0.27279308086395271,0.27279308086395271,0.074416064967247036,ok,timesat_double_logistic_cv_seapar,0
2020-11-02,2020,1.86988,1.7311779260635376,True,-0.13870207393646239,0.13870207393646239,0.019238265314275881,ok,timesat_double_logistic_cv_seapar,0
2020-11-03,2020,1.5736000000000001,1.7570034265518188,True,0.18340342655181874,0.18340342655181874,0.033636816870948369,ok,timesat_double_logistic_cv_seapar,0
2020-11-05,2020,1.04501,1.8184801340103149,True,0.77347013401031495,0.77347013401031495,0.59825604820593459,ok,timesat_double_logistic_cv_seapar,0
2020-11-06,2020,1.01383,1.8535810708999634,True,0.83975107089996337,0.83975107089996337,0.70518186107763525,ok,timesat_double_logistic_cv_seapar,0
2020-11-07,2020,0.98264399999999996,1.8912414312362671,True,0.90859743123626713,0.90859743123626713,0.82554929204914318,ok,timesat_double_logistic_cv_seapar,0
2020-11-08,2020,0.95145900000000005,1.9312105178833008,True,0.97975151788330073,0.97975151788330073,0.95991303679463169,ok,timesat_double_logistic_cv_seapar,0
2020-11-10,2020,1.35036,2.0171027183532715,True,0.66674271835327148,0.66674271835327148,0.44454585247710987,ok,timesat_double_logistic_cv_seapar,0
2020-11-11,2020,1.3564400000000001,2.0625526905059814,True,0.70611269050598136,0.70611269050598136,0.49859513169359582,ok,timesat_double_logistic_cv_seapar,0
2020-11-12,2020,2.8500000000000001,2.109363317489624,True,-0.74063668251037607,0.74063668251037607,0.54854269547997558,ok,timesat_double_logistic_cv_seapar,0
2020-11-13,2020,2.96,2.157306432723999,True,-0.80269356727600094,0.80269356727600094,0.64431696294627183,ok,timesat_double_logistic_cv_seapar,0
2020-11-14,2020,2.4500000000000002,2.2061574459075928,True,-0.2438425540924074,0.2438425540924074,0.05945919118630863,ok,timesat_double_logistic_cv_seapar,0
2020-11-15,2020,2.46,2.2556939125061035,True,-0.20430608749389645,0.20430608749389645,0.041740977387063671,ok,timesat_double_logistic_cv_seapar,0
2020-11-16,2020,2.29,2.3056962490081787,True,0.015696249008178675,0.015696249008178675,0.00024637223292675006,ok,timesat_double_logistic_cv_seapar,0
2020-11-17,2020,2.4100000000000001,2.3559482097625732,True,-0.0540517902374269,0.0540517902374269,0.0029215960278707979,ok,timesat_double_logistic_cv_seapar,0
2020-11-18,2020,2.0899999999999999,2.4062356948852539,True,0.31623569488525405,0.31623569488525405,0.1000050147195595,ok,timesat_double_logistic_cv_seapar,0
2020-11-19,2020,2.1400000000000001,2.4563496112823486,True,0.31634961128234851,0.31634961128234851,0.100077076558493,ok,timesat_double_logistic_cv_seapar,0
2020-11-20,2020,2.2400000000000002,2.5060844421386719,True,0.26608444213867166,0.26608444213867166,0.070800930348248109,ok,timesat_double_logistic_cv_seapar,0
2020-11-21,2020,2.3500000000000001,2.5552396774291992,True,0.20523967742919913,0.20523967742919913,0.042123325191241713,ok,timesat_double_logistic_cv_seapar,0
2021-03-20,2021,4.6899800000000003,12.599769592285156,True,7.909789592285156,7.909789592285156,62.564771394222575,ok,timesat_double_logistic_cv_seapar,0
2021-03-21,2021,4.0031299999999996,13.476363182067871,True,9.4732331820678723,9.4732331820678723,89.74214692183179,ok,timesat_double_logistic_cv_seapar,0
2021-03-23,2021,5.1270600000000002,15.26750659942627,True,10.140446599426269,10.140446599426269,102.8286572358158,ok,timesat_double_logistic_cv_seapar,0
2021-03-24,2021,5.8416600000000001,16.16264533996582,True,10.320985339965819,10.320985339965819,106.52273838778936,ok,timesat_double_logistic_cv_seapar,0
2021-03-25,2021,5.6265799999999997,17.042381286621094,True,11.415801286621093,11.415801286621093,130.32051901561979,ok,timesat_double_logistic_cv_seapar,0
2021-03-26,2021,7.4032200000000001,17.894010543823242,True,10.490790543823241,10.490790543823241,110.05668623437114,ok,timesat_double_logistic_cv_seapar,0
2021-03-27,2021,9.6227699999999992,18.704048156738281,True,9.0812781567382821,9.0812781567382821,82.469612960051847,ok,timesat_double_logistic_cv_seapar,0
2021-03-28,2021,11.2254,19.458595275878906,True,8.2331952758789058,8.2331952758789058,67.785504450754729,ok,timesat_double_logistic_cv_seapar,0
2021-03-29,2021,10.7361,20.143758773803711,True,9.4076587738037105,9.4076587738037105,88.504043604325929,ok,timesat_double_logistic_cv_seapar,0
2021-03-30,2021,13.0663,20.746145248413086,True,7.6798452484130859,7.6798452484130859,58.980023039573055,ok,timesat_double_logistic_cv_seapar,0
2021-03-31,2021,16.456299999999999,21.253360748291016,True,4.7970607482910168,4.7970607482910168,23.011791822794372,ok,timesat_double_logistic_cv_seapar,0
2021-04-01,2021,20.668199999999999,21.654529571533203,True,0.98632957153320433,0.98632957153320433,0.97284602368087447,ok,timesat_double_logistic_cv_seapar,0
2021-04-02,2021,29.1557,21.940757751464844,True,-7.2149422485351558,7.2149422485351558,52.055391649697526,ok,timesat_double_logistic_cv_seapar,0
2021-04-04,2021,27.808399999999999,22.145103454589844,True,-5.6632965454101551,5.6632965454101551,32.072927761254597,ok,timesat_double_logistic_cv_seapar,0
2021-04-05,2021,23.422599999999999,22.058504104614258,True,-1.3640958953857414,1.3640958953857414,1.8607576118082274,ok,timesat_double_logistic_cv_seapar,0
2021-04-06,2021,32.954999999999998,21.847761154174805,True,-11.107238845825194,11.107238845825194,123.37075477820818,ok,timesat_double_logistic_cv_seapar,0
2021-04-07,2021,35.546100000000003,21.517711639404297,True,-14.028388360595706,14.028388360595706,196.79567999569707,ok,timesat_double_logistic_cv_seapar,0
2021-04-09,2021,35.853400000000001,20.531696319580078,True,-15.321703680419922,15.321703680419922,234.75460367059341,ok,timesat_double_logistic_cv_seapar,0
2021-04-10,2021,25.151399999999999,19.896919250488281,True,-5.2544807495117176,5.2544807495117176,27.609567946989223,ok,timesat_double_logistic_cv_seapar,0
2021-04-11,2021,23.660399999999999,19.184293746948242,True,-4.476106253051757,4.476106253051757,20.035527188609041,ok,timesat_double_logistic_cv_seapar,0
2021-04-12,2021,26.803100000000001,18.407461166381836,True,-8.3956388336181647,8.3956388336181647,70.486751424557383,ok,timesat_double_logistic_cv_seapar,0
2021-04-14,2021,10.6212,16.716814041137695,True,6.0956140411376953,6.0956140411376953,37.156510538515022,ok,timesat_double_logistic_cv_seapar,0
2021-04-15,2021,6.2700399999999998,15.830021858215332,True,9.5599818582153322,9.5599818582153322,91.393253129406276,ok,timesat_double_logistic_cv_seapar,0
2021-04-16,2021,4.2911299999999999,14.93233585357666,True,10.641205853576661,10.641205853576661,113.23526201819419,ok,timesat_double_logistic_cv_seapar,0
2021-04-17,2021,3.2130999999999998,14.034954071044922,True,10.821854071044921,10.821854071044921,117.11252553499153,ok,timesat_double_logistic_cv_seapar,0
2021-04-19,2021,2.6275300000000001,12.279264450073242,True,9.651734450073242,9.651734450073242,93.155977894730626,ok,timesat_double_logistic_cv_seapar,0
2021-04-20,2021,3.9138299999999999,11.436513900756836,True,7.522683900756836,7.522683900756836,56.590773070706085,ok,timesat_double_logistic_cv_seapar,0
2021-04-22,2021,3.6026899999999999,9.8496646881103516,True,6.2469746881103516,6.2469746881103516,39.024692753891422,ok,timesat_double_logistic_cv_seapar,0
2021-04-24,2021,3.5917699999999999,8.4175186157226562,True,4.8257486157226559,4.8257486157226559,23.287849702149131,ok,timesat_double_logistic_cv_seapar,0
2021-04-25,2021,3.8919999999999999,7.7641091346740723,True,3.8721091346740724,3.8721091346740724,14.993229150826393,ok,timesat_double_logistic_cv_seapar,0
2021-04-26,2021,3.9083700000000001,7.1531820297241211,True,3.244812029724121,3.244812029724121,10.52880510824237,ok,timesat_double_logistic_cv_seapar,0
2021-04-27,2021,3.70818,6.5844011306762695,True,2.8762211306762695,2.8762211306762695,8.2726479925486789,ok,timesat_double_logistic_cv_seapar,0
2021-04-28,2021,4.2967000000000004,6.0568909645080566,True,1.7601909645080562,1.7601909645080562,3.0982722315358013,ok,timesat_double_logistic_cv_seapar,0
2021-04-29,2021,4.1101000000000001,5.5693545341491699,True,1.4592545341491698,1.4592545341491698,2.1294237954349109,ok,timesat_double_logistic_cv_seapar,0
2021-04-30,2021,3.6268400000000001,5.1201777458190918,True,1.4933377458190917,1.4933377458190917,2.2300576230880464,ok,timesat_double_logistic_cv_seapar,0
2021-05-01,2021,3.1148699999999998,4.7075176239013672,True,1.5926476239013674,1.5926476239013674,2.5365264539186714,ok,timesat_double_logistic_cv_seapar,0
2021-05-02,2021,2.9426199999999998,4.3293814659118652,True,1.3867614659118654,1.3867614659118654,1.923107363338026,ok,timesat_double_logistic_cv_seapar,0
2021-05-03,2021,3.2010000000000001,3.9836888313293457,True,0.78268883132934564,0.78268883132934564,0.61260180668769681,ok,timesat_double_logistic_cv_seapar,0
2021-05-04,2021,2.51851,3.6683270931243896,True,1.1498170931243896,1.1498170931243896,1.3220793476410213,ok,timesat_double_logistic_cv_seapar,0
2021-05-05,2021,2.21435,3.3811907768249512,True,1.1668407768249511,1.1668407768249511,1.3615173984614555,ok,timesat_double_logistic_cv_seapar,0
2021-05-06,2021,2.2954599999999998,3.1202154159545898,True,0.82475541595459001,0.82475541595459001,0.68022149614642879,ok,timesat_double_logistic_cv_seapar,0
2021-05-07,2021,1.93451,2.8834033012390137,True,0.94889330123901372,0.94889330123901372,0.90039849713627362,ok,timesat_double_logistic_cv_seapar,0
2021-05-09,2021,2.0399600000000002,2.4747071266174316,True,0.43474712661743142,0.43474712661743142,0.18900506410211296,ok,timesat_double_logistic_cv_seapar,0
2021-05-10,2021,2.1291799999999999,2.2992925643920898,True,0.17011256439208999,0.17011256439208999,0.028938284564052966,ok,timesat_double_logistic_cv_seapar,0
2021-05-11,2021,1.9680299999999999,2.1409926414489746,True,0.17296264144897466,0.17296264144897466,0.029916075337006569,ok,timesat_double_logistic_cv_seapar,0
2021-05-12,2021,2.0485899999999999,1.998313307762146,True,-0.050276692237853915,0.050276692237853915,0.0025277457823798801,ok,timesat_double_logistic_cv_seapar,0
2021-05-14,2021,1.90665,1.7543895244598389,True,-0.15226047554016109,0.15226047554016109,0.023183252411715993,ok,timesat_double_logistic_cv_seapar,0
2021-05-15,2021,2.14066,1.6506952047348022,True,-0.48996479526519776,0.48996479526519776,0.24006550059926715,ok,timesat_double_logistic_cv_seapar,0
2021-05-16,2021,2.2902800000000001,1.5577142238616943,True,-0.73256577613830576,0.73256577613830576,0.53665261636911832,ok,timesat_double_logistic_cv_seapar,0
2021-05-17,2021,2.0907900000000001,1.47446608543396,True,-0.61632391456604019,0.61632391456604019,0.37985516766600763,ok,timesat_double_logistic_cv_seapar,0
2021-05-19,2021,2.1675599999999999,1.3336840867996216,True,-0.83387591320037835,0.83387591320037835,0.69534903861576491,ok,timesat_double_logistic_cv_seapar,0
2021-05-20,2021,1.98129,1.2746094465255737,True,-0.70668055347442627,0.70668055347442627,0.49939740465892146,ok,timesat_double_logistic_cv_seapar,0
2021-05-21,2021,2.2564700000000002,1.2221753597259521,True,-1.034294640274048,1.034294640274048,1.0697654028996224,ok,timesat_double_logistic_cv_seapar,0
2021-05-22,2021,2.4342700000000002,1.1757889986038208,True,-1.2584810013961794,1.2584810013961794,1.5837744308751305,ok,timesat_double_logistic_cv_seapar,0
2021-05-23,2021,1.9050800000000001,1.1349189281463623,True,-0.7701610718536378,0.7701610718536378,0.59314807659874424,ok,timesat_double_logistic_cv_seapar,0
2021-05-24,2021,1.74421,1.0990909337997437,True,-0.64511906620025639,0.64511906620025639,0.41617860957509079,ok,timesat_double_logistic_cv_seapar,0
2021-05-25,2021,1.7547299999999999,1.0678837299346924,True,-0.68684627006530752,0.68684627006530752,0.47175779870262535,ok,timesat_double_logistic_cv_seapar,0
2021-05-26,2021,1.3544700000000001,1.0409247875213623,True,-0.31354521247863776,0.31354521247863776,0.098310600268274095,ok,timesat_double_logistic_cv_seapar,0
2021-05-27,2021,1.4473800000000001,1.0178864002227783,True,-0.42949359977722179,0.42949359977722179,0.18446475224959638,ok,timesat_double_logistic_cv_seapar,0
2021-05-29,2021,1.36161,0.98246711492538452,True,-0.37914288507461547,0.37914288507461547,0.14374932730270307,ok,timesat_double_logistic_cv_seapar,0
2021-05-30,2021,1.5331600000000001,0.96962827444076538,True,-0.5635317255592347,0.5635317255592347,0.31756800571176863,ok,timesat_double_logistic_cv_seapar,0
2021-05-31,2021,1.5117100000000001,0.959788978099823,True,-0.55192102190017711,0.55192102190017711,0.30461681441533578,ok,timesat_double_logistic_cv_seapar,0
2021-06-01,2021,1.9756800000000001,0.95280361175537109,True,-1.022876388244629,1.022876388244629,1.0462761056283769,ok,timesat_double_logistic_cv_seapar,0
2021-06-03,2021,2.1856,0.94695872068405151,True,-1.2386412793159485,1.2386412793159485,1.5342322188254496,ok,timesat_double_logistic_cv_seapar,0
2021-06-04,2021,1.69991,0.94795072078704834,True,-0.75195927921295169,0.75195927921295169,0.56544275759446183,ok,timesat_double_logistic_cv_seapar,0
2021-06-06,2021,1.35416,0.95758801698684692,True,-0.39657198301315311,0.39657198301315311,0.15726933771098459,ok,timesat_double_logistic_cv_seapar,0
2021-06-08,2021,1.86138,0.97748559713363647,True,-0.88389440286636356,0.88389440286636356,0.78126931541848543,ok,timesat_double_logistic_cv_seapar,0
2021-06-09,2021,1.6292899999999999,0.99139314889907837,True,-0.63789685110092154,0.63789685110092154,0.40691239264447127,ok,timesat_double_logistic_cv_seapar,0
2021-06-11,2021,1.57359,1.0275567770004272,True,-0.5460332229995728,0.5460332229995728,0.29815228061930121,ok,timesat_double_logistic_cv_seapar,0
2021-06-13,2021,1.36934,1.0757071971893311,True,-0.29363280281066895,0.29363280281066895,0.086220222886449191,ok,timesat_double_logistic_cv_seapar,0
2021-06-14,2021,1.58287,1.1046907901763916,True,-0.4781792098236084,0.4781792098236084,0.22865535670753051,ok,timesat_double_logistic_cv_seapar,0
2021-06-16,2021,1.73698,1.1735262870788574,True,-0.56345371292114255,0.56345371292114255,0.31748008660462129,ok,timesat_double_logistic_cv_seapar,0
2021-06-17,2021,1.88418,1.2138797044754028,True,-0.67030029552459713,0.67030029552459713,0.44930248618036223,ok,timesat_double_logistic_cv_seapar,0
2021-06-18,2021,1.6265799999999999,1.2585713863372803,True,-0.36800861366271964,0.36800861366271964,0.13543033972995683,ok,timesat_double_logistic_cv_seapar,0
2021-06-19,2021,1.6045,1.3079240322113037,True,-0.29657596778869633,0.29657596778869633,0.087957304669801839,ok,timesat_double_logistic_cv_seapar,0
2021-06-21,2021,1.5235399999999999,1.422057032585144,True,-0.10148296741485585,0.10148296741485585,0.010298792675324695,ok,timesat_double_logistic_cv_seapar,0
2021-06-22,2021,1.6488,1.487639307975769,True,-0.161160692024231,0.161160692024231,0.025972768653729033,ok,timesat_double_logistic_cv_seapar,0
2021-06-23,2021,1.40923,1.5594879388809204,True,0.15025793888092043,0.15025793888092043,0.022577448196742417,ok,timesat_double_logistic_cv_seapar,0
2021-06-24,2021,1.66289,1.638087272644043,True,-0.024802727355957011,0.024802727355957011,0.00061517528429393825,ok,timesat_double_logistic_cv_seapar,0
2021-06-25,2021,1.85314,1.7239551544189453,True,-0.1291848455810547,0.1291848455810547,0.016688724327800948,ok,timesat_double_logistic_cv_seapar,0
2021-06-26,2021,1.90951,1.8176436424255371,True,-0.091866357574462931,0.091866357574462931,0.0084394276539990834,ok,timesat_double_logistic_cv_seapar,0
2021-06-28,2021,2.15612,2.030858039855957,True,-0.12526196014404301,0.12526196014404301,0.015690558659127819,ok,timesat_double_logistic_cv_seapar,0
2021-06-29,2021,4.9463999999999997,2.1516509056091309,True,-2.7947490943908688,2.7947490943908688,7.8106225005985817,ok,timesat_double_logistic_cv_seapar,0
2021-07-01,2021,3.9252099999999999,2.4249930381774902,True,-1.5002169618225096,1.5002169618225096,2.2506509325399615,ok,timesat_double_logistic_cv_seapar,0
2021-07-03,2021,4.4677199999999999,2.7454602718353271,True,-1.7222597281646728,1.7222597281646728,2.9661785712578523,ok,timesat_double_logistic_cv_seapar,0
2021-07-04,2021,3.9571200000000002,2.9252147674560547,True,-1.0319052325439455,1.0319052325439455,1.0648284089515743,ok,timesat_double_logistic_cv_seapar,0
2021-07-06,2021,2.8848600000000002,3.3274881839752197,True,0.44262818397521952,0.44262818397521952,0.19591970924920077,ok,timesat_double_logistic_cv_seapar,0
2021-07-07,2021,3.4419400000000002,3.5514569282531738,True,0.10951692825317361,0.10951692825317361,0.011993957574010776,ok,timesat_double_logistic_cv_seapar,0
2021-07-08,2021,4.8445799999999997,3.7915618419647217,True,-1.053018158035278,1.053018158035278,1.1088472411520096,ok,timesat_double_logistic_cv_seapar,0
2021-07-09,2021,3.74037,4.0484285354614258,True,0.30805853546142581,0.30805853546142581,0.094900061270638547,ok,timesat_double_logistic_cv_seapar,0
2021-07-11,2021,4.2974500000000004,4.6145825386047363,True,0.31713253860473589,0.31713253860473589,0.1005730470418843,ok,timesat_double_logistic_cv_seapar,0
2021-07-13,2021,6.7786200000000001,5.2531733512878418,True,-1.5254466487121583,1.5254466487121583,2.3269874780671547,ok,timesat_double_logistic_cv_seapar,0
2021-07-14,2021,6.5163099999999998,5.600090503692627,True,-0.91621949630737287,0.91621949630737287,0.83945816541373608,ok,timesat_double_logistic_cv_seapar,0
2021-07-16,2021,6.4058599999999997,6.3486032485961914,True,-0.057256751403808259,0.057256751403808259,0.0032783355813174992,ok,timesat_double_logistic_cv_seapar,0
2021-07-17,2021,6.0607199999999999,6.7493557929992676,True,0.68863579299926769,0.68863579299926769,0.47421925539973026,ok,timesat_double_logistic_cv_seapar,0
2021-07-18,2021,6.0331099999999998,7.1668176651000977,True,1.1337076651000979,1.1337076651000979,1.2852930699067158,ok,timesat_double_logistic_cv_seapar,0
2021-07-19,2021,5.3290199999999999,7.5999507904052734,True,2.2709307904052736,2.2709307904052736,5.1571266548107202,ok,timesat_double_logistic_cv_seapar,0
2021-07-20,2021,6.3644499999999997,8.0474443435668945,True,1.6829943435668948,1.6829943435668948,2.8324699604781634,ok,timesat_double_logistic_cv_seapar,0
2021-07-21,2021,5.3980499999999996,8.5077047348022461,True,3.1096547348022465,3.1096547348022465,9.6699525696780295,ok,timesat_double_logistic_cv_seapar,0
2021-07-22,2021,5.7569900000000001,8.9788532257080078,True,3.2218632257080078,3.2218632257080078,10.380402645169609,ok,timesat_double_logistic_cv_seapar,0
2021-07-23,2021,5.3704299999999998,9.4587316513061523,True,4.0883016513061525,4.0883016513061525,16.714210392072612,ok,timesat_double_logistic_cv_seapar,0
2021-07-24,2021,4.9424599999999996,9.944911003112793,True,5.0024510031127933,5.0024510031127933,25.024516038544192,ok,timesat_double_logistic_cv_seapar,0
2021-07-26,2021,4.9838699999999996,10.925228118896484,True,5.9413581188964848,5.9413581188964848,35.299736296977173,ok,timesat_double_logistic_cv_seapar,0
2021-07-28,2021,5.6227299999999998,11.895852088928223,True,6.2731220889282229,6.2731220889282229,39.352060742599193,ok,timesat_double_logistic_cv_seapar,0
2021-07-29,2021,8.0433599999999998,12.36933708190918,True,4.3259770819091798,4.3259770819091798,18.714077713203462,ok,timesat_double_logistic_cv_seapar,0
2021-07-30,2021,8.5770400000000002,12.830384254455566,True,4.2533442544555662,4.2533442544555662,18.090937346910177,ok,timesat_double_logistic_cv_seapar,0
