year,interval_number,interval_start_date,interval_end_date,gap_length_days,left_endpoint_value,right_endpoint_value,common_support_segment_id,same_open_water_segment,selected_spline_smoothing,interval_status,interval_reason,n_interior_points,spline0_exceeds_endpoint_range,n_outside_endpoint_range,fraction_outside_endpoint_range,max_positive_overshoot,max_negative_overshoot,max_negative_overshoot_magnitude,max_absolute_overshoot,normalized_max_absolute_overshoot,n_internal_extrema,n_derivative_sign_changes,spline0_changes_derivative_sign_inside_interval,linear_withheld_rmse,spline0_withheld_rmse,selected_spline_withheld_rmse,spline0_minus_linear_withheld_rmse,n_withheld_evaluation_dates
2024,18,2024-07-09,2024-07-21,12,7.49817,11.023099999999999,2024_segment_1,True,3,ok,,11,True,7,0.63636363636363635,1.4137534088134771,0,0,1.4137534088134771,0.086640916556861639,1,1,True,2.0610855143295033,2.3911667885623626,2.1975400698125016,0.33008127423285938,11
2024,19,2024-07-21,2024-07-26,5,11.023099999999999,5.1460699999999999,2024_segment_1,True,3,ok,,4,False,0,0,0,0,0,0,0,0,0,False,2.0993577717530658,2.1026271672495849,2.1300993958631853,0.0032693954965190564,4
2024,20,2024-07-26,2024-08-13,18,5.1460699999999999,12.441000000000001,2024_segment_1,True,3,ok,,17,True,6,0.35294117647058826,0,-1.3243184054565429,1.3243184054565429,1.3243184054565429,0.081159953176116156,1,1,True,3.6247934700706805,4.901154075282224,5.2953617370136152,1.2763606052115435,17
2024,21,2024-08-13,2024-08-18,5,12.441000000000001,14.5549,2024_segment_1,True,3,ok,,4,True,2,0.5,0,-0.1203479919433601,0.1203479919433601,0.1203479919433601,0.0073754448708998367,1,1,True,4.7808432496736391,4.151066680213467,5.1537383774715,-0.62977656946017202,4
2024,22,2024-08-18,2024-08-20,2,14.5549,18.315899999999999,2024_segment_1,True,3,ok,,1,False,0,0,0,0,0,0,0,0,0,False,4.5998999999999981,4.4062888458251948,4.7386424377441401,-0.19361115417480335,1
2024,23,2024-08-20,2024-08-28,8,18.315899999999999,9.3197299999999998,2024_segment_1,True,3,ok,,7,True,2,0.2857142857142857,0.25584491882324301,-0.60866566131591782,0.60866566131591782,0.60866566131591782,0.037301661268748926,2,2,True,7.3326587447963512,7.1693939579622441,8.214597442092197,-0.16326478683410706,7
2024,24,2024-08-28,2024-09-04,7,9.3197299999999998,27.197600000000001,2024_segment_1,True,3,ok,,6,True,1,0.16666666666666666,0.39220369567870961,0,0,0.39220369567870961,0.024035936860524371,1,1,True,8.5972317925842496,9.1417866071648373,8.2746399796610266,0.54455481458058763,6
2024,25,2024-09-04,2024-09-07,3,27.197600000000001,14.6808,2024_segment_1,True,3,ok,,2,False,0,0,0,0,0,0,0,0,0,False,10.025728058821688,11.213464720660529,9.726496295084436,1.1877366618388407,2
2024,26,2024-09-07,2024-09-12,5,14.6808,10.9353,2024_segment_1,True,3,ok,,4,True,4,1,0,-6.3370472267150877,6.3370472267150877,6.3370472267150877,0.38836163121793166,1,1,True,1.786271074753214,8.0439543066810248,0.97618980459451021,6.2576832319278104,4
2024,27,2024-09-12,2024-09-14,2,10.9353,26.835999999999999,2024_segment_1,True,3,ok,,1,False,0,0,0,0,0,0,0,0,0,False,3.6013499999999983,4.1744669372558594,3.0096510345458984,0.5731169372558611,1
2024,28,2024-09-14,2024-09-19,5,26.835999999999999,3.7310400000000001,2024_segment_1,True,3,ok,,4,True,1,0.25,1.7645821228027359,0,0,1.7645821228027359,0.10814121579221772,1,1,True,11.39982501623709,17.304734796882865,10.506093359634816,5.9049097806457755,4
2024,29,2024-09-19,2024-09-29,10,3.7310400000000001,3.2096900000000002,2024_segment_1,True,3,ok,,9,True,9,1,0,-3.2096900000000002,3.2096900000000002,3.2096900000000002,0.19670366962848682,1,1,True,1.2133570861834806,4.222055085277872,3.6368342771276234,3.0086979990943914,9
2024,30,2024-09-29,2024-10-04,5,3.2096900000000002,3.4079700000000002,2024_segment_1,True,3,ok,,4,True,4,1,0.74695391586303694,0,0,0.74695391586303694,0.045776562937114594,1,1,True,0.61416279188827427,0.12050535214287571,0.55310532778009147,-0.49365743974539855,4
2024,31,2024-10-04,2024-10-07,3,3.4079700000000002,3.63103,2024_segment_1,True,3,ok,,2,True,1,0.5,0,-0.00026969978332536115,0.00026969978332536115,0.00026969978332536115,1.6528367872942969e-05,1,1,True,0.14504971048268631,0.19074072730260461,0.081606728513682766,0.045691016819918301,2
2024,32,2024-10-07,2024-10-12,5,3.63103,2.4878800000000001,2024_segment_1,True,3,ok,,4,False,0,0,0,0,0,0,0,0,0,False,0.27309327802053285,0.3573151681397802,0.25921986122044988,0.084221890119247356,4
2024,33,2024-10-12,2024-10-17,5,2.4878800000000001,2.72864,2024_segment_1,True,3,ok,,4,True,3,0.75,0,-0.10988856208801279,0.10988856208801279,0.10988856208801279,0.0067344458227772547,1,1,True,0.13035709441760349,0.17902849167824644,0.13970363860024571,0.048671397260642957,4
2024,34,2024-10-17,2024-10-19,2,2.72864,3.0095299999999998,2024_segment_1,True,3,ok,,1,False,0,0,0,0,0,0,0,0,0,False,0.2507950000000001,0.25015897270202636,0.2436646890258789,-0.00063602729797374025,1
2024,35,2024-10-19,2024-10-24,5,3.0095299999999998,3.67746,2024_segment_1,True,3,ok,,4,False,0,0,0,0,0,0,0,0,0,False,0.39028968525955182,0.41190701360085236,0.41251876498226486,0.021617328341300535,4
2024,36,2024-10-24,2024-11-08,15,3.67746,2.2751600000000001,2024_segment_1,True,3,ok,,14,True,3,0.21428571428571427,0.056114867248535205,0,0,0.056114867248535205,0.0034389614911415943,1,1,True,0.75008308193529838,0.59412195704765025,0.643563586847548,-0.15596112488764813,14
2024,37,2024-11-08,2024-11-13,5,2.2751600000000001,2.3468499999999999,2024_segment_1,True,3,ok,,4,True,4,1,0,-0.099651262435913157,0.099651262435913157,0.099651262435913157,0.0061070598731514563,1,1,True,0.53321393429373165,0.61804449225193903,0.58629764190272815,0.084830557958207375,4
2024,38,2024-11-13,2024-11-26,13,2.3468499999999999,3.7469600000000001,2024_segment_1,True,3,ok,,12,True,7,0.58333333333333337,0.53111855606079095,0,0,0.53111855606079095,0.032549239641504558,1,1,True,0.73699681617184476,1.0622329313338186,0.84122547714497353,0.32523611516197382,12
2024,39,2024-11-26,2024-11-28,2,3.7469600000000001,2.8471000000000002,2024_segment_1,True,3,ok,,1,False,0,0,0,0,0,0,0,0,0,False,0.96995000000000031,0.99947453681945797,0.97472001258850094,0.029524536819457659,1
2025,1,2025-03-21,2025-03-23,2,27.9665,38.259500000000003,2025_segment_1,True,10,ok,,1,False,0,0,0,0,0,0,0,0,0,False,1.7778999999999989,2.1030408691406244,2.4144574951171869,0.32514086914062545,1
2025,2,2025-03-23,2025-03-28,5,38.259500000000003,40.700299999999999,2025_segment_1,True,10,ok,,4,True,4,1,3.5148985168457045,0,0,3.5148985168457045,0.11724428015172832,1,1,True,6.9090332709070106,10.351813025491603,6.3148309081280942,3.4427797545845928,4
2025,3,2025-03-28,2025-04-04,7,40.700299999999999,7.7140899999999997,2025_segment_1,True,10,ok,,6,False,0,0,0,0,0,0,0,0,0,False,7.1000569795790414,6.583077593677876,7.8336036305712442,-0.51697938590116532,6
2025,4,2025-04-04,2025-04-07,3,7.7140899999999997,6.28904,2025_segment_1,True,10,ok,,2,True,2,1,0,-0.40366831497192379,0.40366831497192379,0.40366831497192379,0.013464912509456077,1,1,True,0.71468151920589396,1.673202657864423,0.71701974105255961,0.95852113865852906,2
2025,5,2025-04-07,2025-04-12,5,6.28904,8.2718900000000009,2025_segment_1,True,10,ok,,4,True,1,0.25,0.11772791992187415,0,0,0.11772791992187415,0.0039269768839264507,1,1,True,1.1979616347884432,1.0669744818837954,2.1567883663144434,-0.1309871529046478,4
2025,6,2025-04-12,2025-04-14,2,8.2718900000000009,7.0387000000000004,2025_segment_1,True,10,ok,,1,False,0,0,0,0,0,0,0,0,0,False,0.59762499999999896,0.54123958770751912,1.1303714198303219,-0.056385412292479842,1
2025,7,2025-04-14,2025-04-27,13,7.0387000000000004,8.9756499999999999,2025_segment_1,True,10,ok,,12,True,8,0.66666666666666663,0.29173166809082041,-0.61548365707397501,0.61548365707397501,0.61548365707397501,0.020530304921449069,2,2,True,1.8156983269214235,2.1795783260595067,1.5039618797595429,0.36387999913808322,12
2025,8,2025-04-27,2025-05-04,7,8.9756499999999999,3.5680999999999998,2025_segment_1,True,10,ok,,6,False,0,0,0,0,0,0,0,0,0,False,1.5102840939522724,1.6472860777524103,1.5476855374667118,0.13700198380013795,6
2025,9,2025-05-04,2025-05-07,3,3.5680999999999998,2.7595700000000001,2025_segment_1,True,10,ok,,2,False,0,0,0,0,0,0,0,0,0,False,0.41805596593040034,0.27257215719448508,0.54864051285861859,-0.14548380873591527,2
2025,10,2025-05-07,2025-05-12,5,2.7595700000000001,2.0381900000000002,2025_segment_1,True,10,ok,,4,False,0,0,0,0,0,0,0,0,0,False,0.41914075583865629,0.560970364955103,0.2318856588409402,0.14182960911644671,4
2025,11,2025-05-12,2025-05-14,2,2.0381900000000002,1.38771,2025_segment_1,True,10,ok,,1,False,0,0,0,0,0,0,0,0,0,False,0.071800000000000086,0.023586156272888292,0.044943211174011122,-0.048213843727111794,1
2025,12,2025-05-14,2025-05-15,1,1.38771,1.5453399999999999,2025_segment_1,True,10,ok,,0,False,0,,,,,,,0,0,False,,,,,0
2025,13,2025-05-15,2025-05-20,5,1.5453399999999999,1.7872699999999999,2025_segment_1,True,10,ok,,4,True,3,0.75,0.038071820716857996,0,0,0.038071820716857996,0.0012699380060677919,1,1,True,0.16710554597319621,0.20391758094038612,0.17331339543153423,0.036812034967189905,4
2025,14,2025-05-20,2025-05-27,7,1.7872699999999999,1.5421499999999999,2025_segment_1,True,10,ok,,6,False,0,0,0,0,0,0,0,0,0,False,0.38858442491702527,0.36455344774189119,0.39125239064784756,-0.024030977175134083,6
2025,15,2025-05-27,2025-06-01,5,1.5421499999999999,1.1888799999999999,2025_segment_1,True,10,ok,,4,False,0,0,0,0,0,0,0,0,0,False,0.059297911978416211,0.072445219462933641,0.063455902589132279,0.01314730748451743,4
2025,16,2025-06-01,2025-06-03,2,1.1888799999999999,1.2364200000000001,2025_segment_1,True,10,ok,,1,False,0,0,0,0,0,0,0,0,0,False,0.61820900000000001,0.60337036512756348,0.64727824591064453,-0.014838634872436529,1
2025,17,2025-06-03,2025-06-14,11,1.2364200000000001,1.7282299999999999,2025_segment_1,True,10,ok,,10,True,2,0.20000000000000001,0.022552489776611395,0,0,0.022552489776611395,0.00075226935196436192,1,1,True,0.18869361186855266,0.16561014611995031,0.20980943653159842,-0.023083465748602344,10
2025,18,2025-06-14,2025-06-26,12,1.7282299999999999,1.7312399999999999,2025_segment_1,True,10,ok,,11,True,11,1,0,-0.46851694629669183,0.46851694629669183,0.46851694629669183,0.015628027905834677,1,1,True,0.37462162495437912,0.2856881895716521,0.31924784153447466,-0.088933435382727022,11
2025,19,2025-06-26,2025-07-03,7,1.7312399999999999,2.9813200000000002,2025_segment_1,True,10,ok,,6,True,2,0.33333333333333331,0.12522091835021953,0,0,0.12522091835021953,0.0041769161645910232,1,1,True,0.5568490333072672,0.52908425114027424,0.64446402289497751,-0.027764782166992963,6
2025,20,2025-07-03,2025-07-04,1,2.9813200000000002,2.7420200000000001,2025_segment_1,True,10,ok,,0,False,0,,,,,,,0,0,False,,,,,0
2025,21,2025-07-04,2025-07-09,5,2.7420200000000001,4.4582699999999997,2025_segment_1,True,10,ok,,4,True,1,0.25,0,-0.014599193115234499,0.014599193115234499,0.014599193115234499,0.00048697618989233397,1,1,True,0.48233299874153351,0.37262280187747826,0.58156074371224376,-0.10971019686405525,4
2025,22,2025-07-09,2025-07-16,7,4.4582699999999997,5.2949200000000003,2025_segment_1,True,10,ok,,6,True,5,0.83333333333333337,0.65069004638671846,0,0,0.65069004638671846,0.02170466251724628,1,1,True,9.164485533466884,8.7568775788930768,9.1863173199483104,-0.40760795457380716,6
2025,23,2025-07-16,2025-07-19,3,5.2949200000000003,4.66615,2025_segment_1,True,10,ok,,2,True,2,1,0,-0.39101114501953127,0.39101114501953127,0.39101114501953127,0.013042715176385396,1,1,True,0.34376204946154226,0.83179404560651826,0.2878479342279282,0.488031996144976,2
2025,24,2025-07-19,2025-07-21,2,4.66615,6.6352000000000002,2025_segment_1,True,10,ok,,1,False,0,0,0,0,0,0,0,0,0,False,0.12409500000000051,0.18023612258911115,0.80389282943725604,0.056141122589110637,1
2025,25,2025-07-21,2025-07-23,2,6.6352000000000002,4.77102,2025_segment_1,True,10,ok,,1,False,0,0,0,0,0,0,0,0,0,False,1.1974599999999995,1.3253785021972657,1.7341366656494142,0.12791850219726619,1
2025,26,2025-07-23,2025-07-24,1,4.77102,5.7948399999999998,2025_segment_1,True,10,ok,,0,False,0,,,,,,,0,0,False,,,,,0
2025,27,2025-07-24,2025-07-26,2,5.7948399999999998,6.9619999999999997,2025_segment_1,True,10,ok,,1,False,0,0,0,0,0,0,0,0,0,False,0.58357999999999954,0.58566151809692357,0.31780995178222682,0.0020815180969240288,1
2025,28,2025-07-26,2025-08-02,7,6.9619999999999997,28.339400000000001,2025_segment_1,True,10,ok,,6,False,0,0,0,0,0,0,0,0,0,False,11.323721601068051,11.113123273752393,11.143781705697448,-0.2105983273156582,6
2025,29,2025-08-02,2025-08-05,3,28.339400000000001,31.384799999999998,2025_segment_1,True,10,ok,,2,False,0,0,0,0,0,0,0,0,0,False,22.524752743007216,22.95539968538527,22.055213372116548,0.43064694237805412,2
2025,30,2025-08-05,2025-08-12,7,31.384799999999998,29.877099999999999,2025_segment_1,True,10,ok,,6,True,6,1,2.6868018676757828,0,0,2.6868018676757828,0.08962197610435152,1,1,True,4.2320311357325258,5.9873771041719541,4.6506354590666943,1.7553459684394284,6
2025,31,2025-08-12,2025-08-15,3,29.877099999999999,20.2379,2025_segment_1,True,10,ok,,2,False,0,0,0,0,0,0,0,0,0,False,5.3997109147414344,4.8945156628081641,5.5863418016618178,-0.50519525193327031,2
2025,32,2025-08-15,2025-08-18,3,20.2379,24.4864,2025_segment_1,True,10,ok,,2,True,1,0.5,0,-0.11418746032714822,0.11418746032714822,0.11418746032714822,0.0038088799788236448,1,1,True,3.5949429948347045,4.6712902313899347,3.0993740430938921,1.0763472365552302,2
2025,33,2025-08-18,2025-08-28,10,24.4864,37.697400000000002,2025_segment_1,True,10,ok,,9,True,5,0.55555555555555558,2.9471579528808576,0,0,2.9471579528808576,0.098306511844627922,1,1,True,13.408461218408156,18.287569579581419,14.165263674504601,4.8791083611732624,9
2025,34,2025-08-28,2025-09-04,7,37.697400000000002,8.6129999999999995,2025_segment_1,True,10,ok,,6,False,0,0,0,0,0,0,0,0,0,False,7.9709161865108697,8.3322272968499913,7.4803545582854047,0.36131111033912156,6
2025,35,2025-09-04,2025-09-07,3,8.6129999999999995,4.5760500000000004,2025_segment_1,True,10,ok,,2,False,0,0,0,0,0,0,0,0,0,False,1.1242329506156636,1.6887015955997371,0.64658620288788637,0.56446864498407345,2
2025,36,2025-09-07,2025-09-12,5,4.5760500000000004,3.8413599999999999,2025_segment_1,True,10,ok,,4,True,3,0.75,0,-0.13636126838684071,0.13636126838684071,0.13636126838684071,0.0045485178806639161,1,1,True,1.5920747999104814,1.501587895230398,1.3484677134059873,-0.090486904680083358,4
2025,37,2025-09-12,2025-09-19,7,3.8413599999999999,5.6340000000000003,2025_segment_1,True,10,ok,,6,False,0,0,0,0,0,0,0,0,0,False,0.50850191052925731,0.52728078112657628,0.78340839959511832,0.018778870597318975,6
2025,38,2025-09-19,2025-09-22,3,5.6340000000000003,5.4035200000000003,2025_segment_1,True,10,ok,,2,False,0,0,0,0,0,0,0,0,0,False,0.45271314298104748,0.44640951126293288,0.32759286277419597,-0.0063036317181145995,2
2025,39,2025-09-22,2025-09-27,5,5.4035200000000003,7.7676600000000002,2025_segment_1,True,10,ok,,4,False,0,0,0,0,0,0,0,0,0,False,2.0404119634475775,2.3064822175081545,1.9652697792682805,0.26607025406057705,4
2025,40,2025-09-27,2025-10-09,12,7.7676600000000002,14.2097,2025_segment_1,True,10,ok,,11,True,3,0.27272727272727271,0.43536435394287132,0,0,0.43536435394287132,0.014522177535743322,1,1,True,9.9885168092878658,9.2295353541992728,9.8600852604116955,-0.75898145508859294,11
2025,41,2025-10-09,2025-10-11,2,14.2097,12.920500000000001,2025_segment_1,True,10,ok,,1,False,0,0,0,0,0,0,0,0,0,False,5.8597000000000001,5.8255492065429699,5.9883862350463879,-0.034150793457030204,1
2025,42,2025-10-11,2025-10-17,6,12.920500000000001,12.627599999999999,2025_segment_1,True,10,ok,,5,True,5,1,0,-0.79957036743163989,0.79957036743163989,0.79957036743163989,0.026670770638437386,1,1,True,32.630158895328549,33.178137757504977,32.434687834780654,0.54797886217642855,5
2025,43,2025-10-17,2025-10-19,2,12.627599999999999,14.1511,2025_segment_1,True,10,ok,,1,False,0,0,0,0,0,0,0,0,0,False,4.5119699999999998,4.4741901293945308,4.6098598376464839,-0.037779870605469057,1
2025,44,2025-10-19,2025-11-03,15,14.1511,15.406000000000001,2025_segment_1,True,10,ok,,14,True,13,0.9285714285714286,1.8382378997802729,0,0,1.8382378997802729,0.061316956456761315,1,1,True,8.8339004962300116,10.34162073910837,9.3741540453568195,1.5077202428783583,14
2025,45,2025-11-03,2025-11-16,13,15.406000000000001,7.6442600000000001,2025_segment_1,True,10,ok,,12,False,0,0,0,0,0,0,0,0,0,False,4.234550514914746,4.1038600721492475,4.2466387675383945,-0.13069044276549846,12
2025,46,2025-11-16,2025-11-20,4,7.6442600000000001,7.2766900000000003,2025_segment_1,True,10,ok,,3,True,1,0.33333333333333331,0,-0.03616952270507845,0.03616952270507845,0.03616952270507845,0.0012064842363625689,1,1,True,2.5976755885590932,2.6150815738336295,2.6392157042491631,0.017405985274536295,3
2025,47,2025-11-20,2025-11-26,6,7.2766900000000003,8.0180799999999994,2025_segment_1,True,10,ok,,5,False,0,0,0,0,0,0,0,0,0,False,1.2405794999092161,1.2346170678130726,1.270866497779835,-0.0059624320961435551,5
