date,method,year,CHLF,s2_openwater_reference_candidate,common_support_segment_id,prediction,selected_spline_smoothing
2020-08-10,linear_interpolation,2020,36.468899999999998,False,2020_segment_2,23.38514,
2020-08-11,linear_interpolation,2020,7.8166799999999999,True,2020_segment_2,7.8166799999999999,
2020-08-12,linear_interpolation,2020,6.2315899999999997,False,2020_segment_2,8.9148533333333333,
2020-08-13,linear_interpolation,2020,6.8842699999999999,False,2020_segment_2,10.013026666666667,
2020-08-14,linear_interpolation,2020,11.1112,True,2020_segment_2,11.1112,
2020-08-15,linear_interpolation,2020,7.7079000000000004,False,2020_segment_2,9.7825100000000003,
2020-08-16,linear_interpolation,2020,8.4538200000000003,True,2020_segment_2,8.4538200000000003,
2020-08-17,linear_interpolation,2020,8.2517999999999994,False,2020_segment_2,7.4602466666666665,
2020-08-18,linear_interpolation,2020,5.8770899999999999,False,2020_segment_2,6.4666733333333335,
2020-08-19,linear_interpolation,2020,5.4730999999999996,True,2020_segment_2,5.4730999999999996,
2020-08-20,linear_interpolation,2020,5.8001399999999999,False,2020_segment_2,5.9877050000000001,
2020-08-21,linear_interpolation,2020,6.5023099999999996,True,2020_segment_2,6.5023099999999996,
2020-08-22,linear_interpolation,2020,7.5988600000000002,False,2020_segment_2,7.5892366666666664,
2020-08-23,linear_interpolation,2020,12.485200000000001,False,2020_segment_2,8.6761633333333332,
2020-08-24,linear_interpolation,2020,9.76309,True,2020_segment_2,9.76309,
2020-08-25,linear_interpolation,2020,8.9546399999999995,False,2020_segment_2,9.4309000000000012,
2020-08-26,linear_interpolation,2020,9.0987100000000005,True,2020_segment_2,9.0987100000000005,
2020-08-27,linear_interpolation,2020,10.1579,False,2020_segment_2,8.9248159999999999,
2020-08-28,linear_interpolation,2020,10.274800000000001,False,2020_segment_2,8.750922000000001,
2020-08-29,linear_interpolation,2020,10.3918,False,2020_segment_2,8.5770280000000003,
2020-08-30,linear_interpolation,2020,15.5265,False,2020_segment_2,8.4031339999999997,
2020-08-31,linear_interpolation,2020,6.5054100000000004,False,2020_segment_2,8.2292400000000008,
2020-09-01,linear_interpolation,2020,9.6933600000000002,False,2020_segment_2,8.0553460000000001,
2020-09-02,linear_interpolation,2020,7.2078800000000003,False,2020_segment_2,7.8814520000000003,
2020-09-03,linear_interpolation,2020,16.542200000000001,False,2020_segment_2,7.7075580000000006,
2020-09-04,linear_interpolation,2020,7.4840499999999999,False,2020_segment_2,7.5336639999999999,
2020-09-05,linear_interpolation,2020,7.3597700000000001,True,2020_segment_2,7.3597700000000001,
2020-09-06,linear_interpolation,2020,16.5975,False,2020_segment_2,10.444096,
2020-09-07,linear_interpolation,2020,13.0488,False,2020_segment_2,13.528421999999999,
2020-09-08,linear_interpolation,2020,9.6297300000000003,False,2020_segment_2,16.612748,
2020-09-09,linear_interpolation,2020,42.731900000000003,False,2020_segment_2,19.697074000000001,
2020-09-10,linear_interpolation,2020,22.781400000000001,True,2020_segment_2,22.781400000000001,
2020-09-11,linear_interpolation,2020,35.732500000000002,False,2020_segment_2,25.396900000000002,
2020-09-12,linear_interpolation,2020,28.8446,False,2020_segment_2,28.0124,
2020-09-13,linear_interpolation,2020,30.6279,True,2020_segment_2,30.6279,
2020-09-14,linear_interpolation,2020,19.348600000000001,False,2020_segment_2,26.515619999999998,
2020-09-15,linear_interpolation,2020,8.5735299999999999,False,2020_segment_2,22.40334,
2020-09-16,linear_interpolation,2020,11.9734,False,2020_segment_2,18.291060000000002,
2020-09-17,linear_interpolation,2020,6.9770799999999999,False,2020_segment_2,14.17878,
2020-09-18,linear_interpolation,2020,10.0665,True,2020_segment_2,10.0665,
2020-09-19,linear_interpolation,2020,13.229900000000001,False,2020_segment_2,9.0303579999999997,
2020-09-20,linear_interpolation,2020,16.319299999999998,False,2020_segment_2,7.9942159999999998,
2020-09-21,linear_interpolation,2020,3.9172199999999999,False,2020_segment_2,6.9580739999999999,
2020-09-22,linear_interpolation,2020,6.07538,False,2020_segment_2,5.921932,
2020-09-23,linear_interpolation,2020,4.8857900000000001,True,2020_segment_2,4.8857900000000001,
2020-09-24,linear_interpolation,2020,4.2777799999999999,False,2020_segment_2,4.7889613636363642,
2020-09-25,linear_interpolation,2020,4.4297800000000001,False,2020_segment_2,4.6921327272727273,
2020-09-26,linear_interpolation,2020,3.89777,False,2020_segment_2,4.5953040909090905,
2020-09-27,linear_interpolation,2020,3.0291899999999998,False,2020_segment_2,4.4984754545454546,
2020-09-28,linear_interpolation,2020,3.0291899999999998,False,2020_segment_2,4.4016468181818187,
2020-09-29,linear_interpolation,2020,2.4731999999999998,False,2020_segment_2,4.3048181818181819,
2020-09-30,linear_interpolation,2020,3.31847,False,2020_segment_2,4.2079895454545451,
2020-10-01,linear_interpolation,2020,3.5793599999999999,False,2020_segment_2,4.1111609090909091,
2020-10-02,linear_interpolation,2020,3.0367099999999998,False,2020_segment_2,4.0143322727272732,
2020-10-03,linear_interpolation,2020,2.5358100000000001,False,2020_segment_2,3.9175036363636364,
2020-10-04,linear_interpolation,2020,2.6714699999999998,False,2020_segment_2,3.820675,
2020-10-05,linear_interpolation,2020,2.6297299999999999,False,2020_segment_2,3.7238463636363637,
2020-10-06,linear_interpolation,2020,2.76539,False,2020_segment_2,3.6270177272727273,
2020-10-07,linear_interpolation,2020,2.5149400000000002,False,2020_segment_2,3.5301890909090909,
2020-10-08,linear_interpolation,2020,2.8801800000000002,False,2020_segment_2,3.4333604545454546,
2020-10-09,linear_interpolation,2020,2.9114900000000001,False,2020_segment_2,3.3365318181818182,
2020-10-10,linear_interpolation,2020,2.8697499999999998,False,2020_segment_2,3.2397031818181818,
2020-10-11,linear_interpolation,2020,2.76539,False,2020_segment_2,3.1428745454545455,
2020-10-12,linear_interpolation,2020,3.0680200000000002,False,2020_segment_2,3.0460459090909091,
2020-10-13,linear_interpolation,2020,2.4195199999999999,False,2020_segment_2,2.9492172727272727,
2020-10-14,linear_interpolation,2020,2.5827399999999998,False,2020_segment_2,2.8523886363636364,
2020-10-15,linear_interpolation,2020,2.75556,True,2020_segment_2,2.75556,
2020-10-16,linear_interpolation,2020,3.0051899999999998,False,2020_segment_2,2.671592,
2020-10-17,linear_interpolation,2020,3.2260200000000001,False,2020_segment_2,2.5876239999999999,
2020-10-18,linear_interpolation,2020,2.57314,False,2020_segment_2,2.5036559999999999,
2020-10-19,linear_interpolation,2020,2.5635300000000001,False,2020_segment_2,2.4196879999999998,
2020-10-20,linear_interpolation,2020,2.88998,False,2020_segment_2,2.3357199999999998,
2020-10-21,linear_interpolation,2020,3.6964800000000002,False,2020_segment_2,2.2517520000000002,
2020-10-22,linear_interpolation,2020,3.7540900000000001,False,2020_segment_2,2.1677840000000002,
2020-10-23,linear_interpolation,2020,2.8035600000000001,False,2020_segment_2,2.0838160000000001,
2020-10-24,linear_interpolation,2020,3.2452200000000002,False,2020_segment_2,1.9998480000000001,
2020-10-25,linear_interpolation,2020,3.0628000000000002,False,2020_segment_2,1.91588,
2020-10-26,linear_interpolation,2020,2.0608200000000001,False,2020_segment_2,1.831912,
2020-10-27,linear_interpolation,2020,1.32568,False,2020_segment_2,1.7479439999999999,
2020-10-28,linear_interpolation,2020,1.2944899999999999,False,2020_segment_2,1.6639759999999999,
2020-10-29,linear_interpolation,2020,1.2633099999999999,False,2020_segment_2,1.5800080000000001,
2020-10-30,linear_interpolation,2020,1.2321200000000001,False,2020_segment_2,1.49604,
2020-10-31,linear_interpolation,2020,1.2009399999999999,False,2020_segment_2,1.412072,
2020-11-01,linear_interpolation,2020,1.9818100000000001,False,2020_segment_2,1.328104,
2020-11-02,linear_interpolation,2020,1.86988,False,2020_segment_2,1.2441359999999999,
2020-11-03,linear_interpolation,2020,1.5736000000000001,False,2020_segment_2,1.1601680000000001,
2020-11-04,linear_interpolation,2020,1.0762,True,2020_segment_2,1.0762,
2020-11-05,linear_interpolation,2020,1.04501,False,2020_segment_2,1.0450148000000001,
2020-11-06,linear_interpolation,2020,1.01383,False,2020_segment_2,1.0138296,
2020-11-07,linear_interpolation,2020,0.98264399999999996,False,2020_segment_2,0.98264440000000008,
2020-11-08,linear_interpolation,2020,0.95145900000000005,False,2020_segment_2,0.95145920000000006,
2020-11-09,linear_interpolation,2020,0.92027400000000004,True,2020_segment_2,0.92027400000000004,
2020-11-10,linear_interpolation,2020,1.35036,False,2020_segment_2,1.0133298461538462,
2020-11-11,linear_interpolation,2020,1.3564400000000001,False,2020_segment_2,1.1063856923076922,
2020-11-12,linear_interpolation,2020,2.8500000000000001,False,2020_segment_2,1.1994415384615384,
2020-11-13,linear_interpolation,2020,2.96,False,2020_segment_2,1.2924973846153847,
2020-11-14,linear_interpolation,2020,2.4500000000000002,False,2020_segment_2,1.3855532307692306,
2020-11-15,linear_interpolation,2020,2.46,False,2020_segment_2,1.4786090769230769,
2020-11-16,linear_interpolation,2020,2.29,False,2020_segment_2,1.5716649230769231,
2020-11-17,linear_interpolation,2020,2.4100000000000001,False,2020_segment_2,1.6647207692307693,
2020-11-18,linear_interpolation,2020,2.0899999999999999,False,2020_segment_2,1.7577766153846153,
2020-11-19,linear_interpolation,2020,2.1400000000000001,False,2020_segment_2,1.8508324615384615,
2020-11-20,linear_interpolation,2020,2.2400000000000002,False,2020_segment_2,1.9438883076923077,
2020-11-21,linear_interpolation,2020,2.3500000000000001,False,2020_segment_2,2.0369441538461537,
2020-11-22,linear_interpolation,2020,2.1299999999999999,True,2020_segment_2,2.1299999999999999,
2020-01-19,timesat_smoothing_spline_0,2020,1.17279,True,2020_segment_1,1.1727900505065918,
2020-01-20,timesat_smoothing_spline_0,2020,1.1798999999999999,False,2020_segment_1,1.1745115518569946,
2020-01-21,timesat_smoothing_spline_0,2020,1.1870099999999999,False,2020_segment_1,1.1803007125854492,
2020-01-22,timesat_smoothing_spline_0,2020,1.1941200000000001,False,2020_segment_1,1.1887842416763306,
2020-01-23,timesat_smoothing_spline_0,2020,1.20123,False,2020_segment_1,1.198588490486145,
2020-01-24,timesat_smoothing_spline_0,2020,1.20834,True,2020_segment_1,1.208340048789978,
2020-01-25,timesat_smoothing_spline_0,2020,1.2154499999999999,False,2020_segment_1,1.2176446914672852,
2020-01-26,timesat_smoothing_spline_0,2020,1.2225600000000001,False,2020_segment_1,1.230025053024292,
2020-01-27,timesat_smoothing_spline_0,2020,1.22967,False,2020_segment_1,1.2499827146530151,
2020-01-28,timesat_smoothing_spline_0,2020,1.23678,False,2020_segment_1,1.2820194959640503,
2020-01-29,timesat_smoothing_spline_0,2020,1.3253200000000001,False,2020_segment_1,1.3306372165679932,
2020-01-30,timesat_smoothing_spline_0,2020,1.4138599999999999,False,2020_segment_1,1.4003374576568604,
2020-01-31,timesat_smoothing_spline_0,2020,2.2000000000000002,False,2020_segment_1,1.4956221580505371,
2020-02-01,timesat_smoothing_spline_0,2020,2.3599999999999999,False,2020_segment_1,1.6209930181503296,
2020-02-02,timesat_smoothing_spline_0,2020,1.76,False,2020_segment_1,1.7809517383575439,
2020-02-03,timesat_smoothing_spline_0,2020,1.98,True,2020_segment_1,1.9800000190734863,
2020-02-04,timesat_smoothing_spline_0,2020,2.48,False,2020_segment_1,2.2123916149139404,
2020-02-05,timesat_smoothing_spline_0,2020,2.54,False,2020_segment_1,2.431387186050415,
2020-02-06,timesat_smoothing_spline_0,2020,2.5800000000000001,True,2020_segment_1,2.5799999237060547,
2020-02-07,timesat_smoothing_spline_0,2020,2.1099999999999999,False,2020_segment_1,2.6182601451873779,
2020-02-08,timesat_smoothing_spline_0,2020,2.3599999999999999,False,2020_segment_1,2.5742702484130859,
2020-02-09,timesat_smoothing_spline_0,2020,2.54,False,2020_segment_1,2.493149995803833,
2020-02-10,timesat_smoothing_spline_0,2020,2.29,False,2020_segment_1,2.4200201034545898,
2020-02-11,timesat_smoothing_spline_0,2020,2.3999999999999999,True,2020_segment_1,2.4000000953674316,
2020-02-12,timesat_smoothing_spline_0,2020,2.5649099999999998,False,2020_segment_1,2.4613528251647949,
2020-02-13,timesat_smoothing_spline_0,2020,2.5649099999999998,True,2020_segment_1,2.5649099349975586,
2020-02-14,timesat_smoothing_spline_0,2020,2.6272199999999999,False,2020_segment_1,2.6647102832794189,
2020-02-15,timesat_smoothing_spline_0,2020,4.0602400000000003,False,2020_segment_1,2.7550516128540039,
2020-02-16,timesat_smoothing_spline_0,2020,3.1671999999999998,False,2020_segment_1,2.8402962684631348,
2020-02-17,timesat_smoothing_spline_0,2020,2.6064500000000002,False,2020_segment_1,2.9248065948486328,
2020-02-18,timesat_smoothing_spline_0,2020,2.7102900000000001,False,2020_segment_1,3.0129446983337402,
2020-02-19,timesat_smoothing_spline_0,2020,2.8764400000000001,False,2020_segment_1,3.1090731620788574,
2020-02-20,timesat_smoothing_spline_0,2020,3.3896700000000002,False,2020_segment_1,3.2175540924072266,
2020-02-21,timesat_smoothing_spline_0,2020,3.3427500000000001,True,2020_segment_1,3.342750072479248,
2020-02-22,timesat_smoothing_spline_0,2020,3.17855,False,2020_segment_1,3.4580724239349365,
2020-02-23,timesat_smoothing_spline_0,2020,3.4131300000000002,True,2020_segment_1,3.4131300449371338,
2020-02-24,timesat_smoothing_spline_0,2020,3.4483100000000002,False,2020_segment_1,3.1001691818237305,
2020-02-25,timesat_smoothing_spline_0,2020,3.1127400000000001,False,2020_segment_1,2.7057921886444092,
2020-02-26,timesat_smoothing_spline_0,2020,2.4901900000000001,True,2020_segment_1,2.4901900291442871,
2020-02-27,timesat_smoothing_spline_0,2020,2.4818899999999999,False,2020_segment_1,2.631535530090332,
2020-02-28,timesat_smoothing_spline_0,2020,2.97993,True,2020_segment_1,2.9799299240112305,
2020-02-29,timesat_smoothing_spline_0,2020,3.2538499999999999,False,2020_segment_1,3.3419995307922363,
2020-03-01,timesat_smoothing_spline_0,2020,3.2289500000000002,False,2020_segment_1,3.6785454750061035,
2020-03-02,timesat_smoothing_spline_0,2020,3.1874500000000001,False,2020_segment_1,3.98891282081604,
2020-03-03,timesat_smoothing_spline_0,2020,5.0450400000000002,False,2020_segment_1,4.2724461555480957,
2020-03-04,timesat_smoothing_spline_0,2020,4.21861,False,2020_segment_1,4.5284905433654785,
2020-03-05,timesat_smoothing_spline_0,2020,3.9495499999999999,False,2020_segment_1,4.7563910484313965,
2020-03-06,timesat_smoothing_spline_0,2020,3.9303300000000001,False,2020_segment_1,4.9554920196533203,
2020-03-07,timesat_smoothing_spline_0,2020,13.7417,False,2020_segment_1,5.1251387596130371,
2020-03-08,timesat_smoothing_spline_0,2020,7.1207099999999999,False,2020_segment_1,5.2646760940551758,
2020-03-09,timesat_smoothing_spline_0,2020,5.2084000000000001,False,2020_segment_1,5.373448371887207,
2020-03-10,timesat_smoothing_spline_0,2020,5.4504900000000003,False,2020_segment_1,5.450800895690918,
2020-03-11,timesat_smoothing_spline_0,2020,4.7472000000000003,False,2020_segment_1,5.4960784912109375,
2020-03-12,timesat_smoothing_spline_0,2020,5.7405999999999997,False,2020_segment_1,5.5086259841918945,
2020-03-13,timesat_smoothing_spline_0,2020,6.9361899999999999,False,2020_segment_1,5.487788200378418,
2020-03-14,timesat_smoothing_spline_0,2020,5.4329099999999997,True,2020_segment_1,5.4329099655151367,
2020-03-15,timesat_smoothing_spline_0,2020,10.944900000000001,False,2020_segment_1,5.3580513000488281,
2020-03-16,timesat_smoothing_spline_0,2020,5.8285099999999996,False,2020_segment_1,5.3361344337463379,
2020-03-17,timesat_smoothing_spline_0,2020,6.4241999999999999,False,2020_segment_1,5.4547953605651855,
2020-03-18,timesat_smoothing_spline_0,2020,6.8181700000000003,False,2020_segment_1,5.8016715049743652,
2020-03-19,timesat_smoothing_spline_0,2020,6.4644000000000004,True,2020_segment_1,6.4643998146057129,
2020-03-20,timesat_smoothing_spline_0,2020,7.0674200000000003,False,2020_segment_1,7.415379524230957,
2020-03-21,timesat_smoothing_spline_0,2020,8.4985999999999997,False,2020_segment_1,8.1660623550415039,
2020-03-22,timesat_smoothing_spline_0,2020,8.11266,True,2020_segment_1,8.1126604080200195,
2020-03-23,timesat_smoothing_spline_0,2020,6.6895300000000004,False,2020_segment_1,6.8502712249755859,
2020-03-24,timesat_smoothing_spline_0,2020,9.1732499999999995,False,2020_segment_1,4.7695207595825195,
2020-03-25,timesat_smoothing_spline_0,2020,8.9118099999999991,False,2020_segment_1,2.4599177837371826,
2020-03-26,timesat_smoothing_spline_0,2020,9.5710999999999995,False,2020_segment_1,0.5109713077545166,
2020-03-27,timesat_smoothing_spline_0,2020,10.486800000000001,False,2020_segment_1,0,
2020-03-28,timesat_smoothing_spline_0,2020,2.5510999999999999,False,2020_segment_1,0.053083546459674835,
2020-03-29,timesat_smoothing_spline_0,2020,2.72316,True,2020_segment_1,2.7231600284576416,
2020-03-30,timesat_smoothing_spline_0,2020,12.8523,False,2020_segment_1,7.6280407905578613,
2020-03-31,timesat_smoothing_spline_0,2020,12.5707,False,2020_segment_1,12.937793731689453,
2020-04-01,timesat_smoothing_spline_0,2020,16.3386,True,2020_segment_1,16.338600158691406,
2020-04-02,timesat_smoothing_spline_0,2020,14.821,False,2020_segment_1,16.449878692626953,
2020-04-03,timesat_smoothing_spline_0,2020,15.624000000000001,True,2020_segment_1,15.62399959564209,
2020-04-04,timesat_smoothing_spline_0,2020,17.093299999999999,False,2020_segment_1,16.484663009643555,
2020-04-11,timesat_smoothing_spline_0,2020,30.654699999999998,True,2020_segment_2,30.654699325561523,
2020-04-12,timesat_smoothing_spline_0,2020,26.585999999999999,False,2020_segment_2,26.029254913330078,
2020-04-13,timesat_smoothing_spline_0,2020,23.674299999999999,False,2020_segment_2,20.080545425415039,
2020-04-14,timesat_smoothing_spline_0,2020,23.1463,False,2020_segment_2,14.623636245727539,
2020-04-15,timesat_smoothing_spline_0,2020,12.2692,False,2020_segment_2,11.473598480224609,
2020-04-16,timesat_smoothing_spline_0,2020,12.445499999999999,True,2020_segment_2,12.445500373840332,
2020-04-17,timesat_smoothing_spline_0,2020,22.0824,False,2020_segment_2,17.871498107910156,
2020-04-18,timesat_smoothing_spline_0,2020,22.152100000000001,True,2020_segment_2,22.152099609375,
2020-04-19,timesat_smoothing_spline_0,2020,21.343800000000002,False,2020_segment_2,20.09642219543457,
2020-04-20,timesat_smoothing_spline_0,2020,19.720199999999998,False,2020_segment_2,14.079683303833008,
2020-04-21,timesat_smoothing_spline_0,2020,8.3686199999999999,True,2020_segment_2,8.3686199188232422,
2020-04-22,timesat_smoothing_spline_0,2020,6.7309299999999999,False,2020_segment_2,6.1302223205566406,
2020-04-23,timesat_smoothing_spline_0,2020,6.1324800000000002,True,2020_segment_2,6.1324801445007324,
2020-04-24,timesat_smoothing_spline_0,2020,6.0649199999999999,False,2020_segment_2,6.4333715438842773,
2020-04-25,timesat_smoothing_spline_0,2020,7.2682500000000001,False,2020_segment_2,6.6498303413391113,
2020-04-26,timesat_smoothing_spline_0,2020,5.0707199999999997,False,2020_segment_2,6.7885298728942871,
2020-04-27,timesat_smoothing_spline_0,2020,6.2225700000000002,False,2020_segment_2,6.8561434745788574,
2020-04-28,timesat_smoothing_spline_0,2020,7.2030599999999998,False,2020_segment_2,6.8593440055847168,
2020-04-29,timesat_smoothing_spline_0,2020,5.2489699999999999,False,2020_segment_2,6.8048043251037598,
2020-04-30,timesat_smoothing_spline_0,2020,9.2501999999999995,False,2020_segment_2,6.6991977691650391,
2020-05-01,timesat_smoothing_spline_0,2020,7.4314600000000004,False,2020_segment_2,6.5491971969604492,
2020-05-02,timesat_smoothing_spline_0,2020,7.3299500000000002,False,2020_segment_2,6.3614754676818848,
2020-05-03,timesat_smoothing_spline_0,2020,6.8477699999999997,False,2020_segment_2,6.1427063941955566,
2020-05-04,timesat_smoothing_spline_0,2020,5.6000300000000003,False,2020_segment_2,5.8995623588562012,
2020-05-05,timesat_smoothing_spline_0,2020,5.3416800000000002,False,2020_segment_2,5.6387166976928711,
2020-05-06,timesat_smoothing_spline_0,2020,5.1841900000000001,False,2020_segment_2,5.3668422698974609,
2020-05-07,timesat_smoothing_spline_0,2020,5.6347899999999997,False,2020_segment_2,5.0906124114990234,
2020-05-08,timesat_smoothing_spline_0,2020,4.8167,True,2020_segment_2,4.8166999816894531,
2020-05-09,timesat_smoothing_spline_0,2020,5.6260399999999997,False,2020_segment_2,4.5506420135498047,
2020-05-10,timesat_smoothing_spline_0,2020,5.34605,False,2020_segment_2,4.2934303283691406,
2020-05-11,timesat_smoothing_spline_0,2020,4.5892099999999996,False,2020_segment_2,4.0449213981628418,
2020-05-12,timesat_smoothing_spline_0,2020,4.2656000000000001,False,2020_segment_2,3.8049709796905518,
2020-05-13,timesat_smoothing_spline_0,2020,4.3386199999999997,False,2020_segment_2,3.5734348297119141,
2020-05-14,timesat_smoothing_spline_0,2020,3.9434200000000001,False,2020_segment_2,3.3501691818237305,
2020-05-15,timesat_smoothing_spline_0,2020,4.3429200000000003,False,2020_segment_2,3.1350295543670654,
2020-05-16,timesat_smoothing_spline_0,2020,3.70716,False,2020_segment_2,2.9278724193572998,
2020-05-17,timesat_smoothing_spline_0,2020,3.2561100000000001,False,2020_segment_2,2.7285535335540771,
2020-05-18,timesat_smoothing_spline_0,2020,3.31196,False,2020_segment_2,2.5369288921356201,
2020-05-19,timesat_smoothing_spline_0,2020,2.00678,False,2020_segment_2,2.3528544902801514,
2020-05-20,timesat_smoothing_spline_0,2020,1.9044300000000001,False,2020_segment_2,2.1761860847473145,
2020-05-21,timesat_smoothing_spline_0,2020,2.00678,True,2020_segment_2,2.0067799091339111,
2020-05-22,timesat_smoothing_spline_0,2020,1.4255800000000001,False,2020_segment_2,1.8421964645385742,
2020-05-23,timesat_smoothing_spline_0,2020,1.28302,False,2020_segment_2,1.670815110206604,
2020-05-24,timesat_smoothing_spline_0,2020,1.21722,False,2020_segment_2,1.47871994972229,
2020-05-25,timesat_smoothing_spline_0,2020,0.96500699999999995,False,2020_segment_2,1.251995325088501,
2020-05-26,timesat_smoothing_spline_0,2020,0.97672499999999995,True,2020_segment_2,0.97672498226165771,
2020-05-27,timesat_smoothing_spline_0,2020,0.59269400000000005,False,2020_segment_2,0.65761268138885498,
2020-05-28,timesat_smoothing_spline_0,2020,0.59491400000000005,False,2020_segment_2,0.37383973598480225,
2020-05-29,timesat_smoothing_spline_0,2020,0.570496,False,2020_segment_2,0.22320693731307983,
2020-05-30,timesat_smoothing_spline_0,2020,0.67038900000000001,False,2020_segment_2,0.30351507663726807,
2020-05-31,timesat_smoothing_spline_0,2020,0.712565,True,2020_segment_2,0.71256500482559204,
2020-06-01,timesat_smoothing_spline_0,2020,0.50412100000000004,False,2020_segment_2,1.4954832792282104,
2020-06-02,timesat_smoothing_spline_0,2020,2.4866999999999999,True,2020_segment_2,2.4867000579833984,
2020-06-03,timesat_smoothing_spline_0,2020,4.75,False,2020_segment_2,3.494722843170166,
2020-06-04,timesat_smoothing_spline_0,2020,5.0599999999999996,False,2020_segment_2,4.4350671768188477,
2020-06-05,timesat_smoothing_spline_0,2020,5.25,True,2020_segment_2,5.25,
2020-06-06,timesat_smoothing_spline_0,2020,4.5300000000000002,False,2020_segment_2,5.8102011680603027,
2020-06-07,timesat_smoothing_spline_0,2020,5.7000000000000002,True,2020_segment_2,5.6999998092651367,
2020-06-08,timesat_smoothing_spline_0,2020,6.4699999999999998,False,2020_segment_2,4.63482666015625,
2020-06-09,timesat_smoothing_spline_0,2020,2.19591,False,2020_segment_2,3.1408634185791016,
2020-06-10,timesat_smoothing_spline_0,2020,1.9469799999999999,True,2020_segment_2,1.9469799995422363,
2020-06-11,timesat_smoothing_spline_0,2020,1.5647,False,2020_segment_2,1.5585448741912842,
2020-06-12,timesat_smoothing_spline_0,2020,1.5869200000000001,True,2020_segment_2,1.5869200229644775,
2020-06-13,timesat_smoothing_spline_0,2020,1.3735599999999999,False,2020_segment_2,1.5379390716552734,
2020-06-14,timesat_smoothing_spline_0,2020,1.2090799999999999,False,2020_segment_2,1.3893265724182129,
2020-06-15,timesat_smoothing_spline_0,2020,1.23678,True,2020_segment_2,1.236780047416687,
2020-06-16,timesat_smoothing_spline_0,2020,1.08988,False,2020_segment_2,1.154903769493103,
2020-06-17,timesat_smoothing_spline_0,2020,1.3410299999999999,False,2020_segment_2,1.1339287757873535,
2020-06-18,timesat_smoothing_spline_0,2020,1.2888999999999999,False,2020_segment_2,1.1429929733276367,
2020-06-19,timesat_smoothing_spline_0,2020,1.2273000000000001,False,2020_segment_2,1.1512340307235718,
2020-06-20,timesat_smoothing_spline_0,2020,1.1277900000000001,True,2020_segment_2,1.1277899742126465,
2020-06-21,timesat_smoothing_spline_0,2020,1.40737,False,2020_segment_2,1.0660876035690308,
2020-06-22,timesat_smoothing_spline_0,2020,1.05671,True,2020_segment_2,1.0567100048065186,
2020-06-23,timesat_smoothing_spline_0,2020,2.0754000000000001,False,2020_segment_2,1.1769489049911499,
2020-06-24,timesat_smoothing_spline_0,2020,1.89493,False,2020_segment_2,1.3537728786468506,
2020-06-25,timesat_smoothing_spline_0,2020,1.4765699999999999,True,2020_segment_2,1.4765700101852417,
2020-06-26,timesat_smoothing_spline_0,2020,2.0179800000000001,False,2020_segment_2,1.4888238906860352,
2020-06-27,timesat_smoothing_spline_0,2020,1.5504,True,2020_segment_2,1.5504000186920166,
2020-06-28,timesat_smoothing_spline_0,2020,1.57501,False,2020_segment_2,1.8265966176986694,
2020-06-29,timesat_smoothing_spline_0,2020,1.78009,False,2020_segment_2,2.288060188293457,
2020-06-30,timesat_smoothing_spline_0,2020,3.61755,False,2020_segment_2,2.8567743301391602,
2020-07-01,timesat_smoothing_spline_0,2020,3.3892600000000002,False,2020_segment_2,3.4547231197357178,
2020-07-02,timesat_smoothing_spline_0,2020,4.0038900000000002,True,2020_segment_2,4.0038900375366211,
2020-07-03,timesat_smoothing_spline_0,2020,4.9170600000000002,False,2020_segment_2,4.4430427551269531,
2020-07-04,timesat_smoothing_spline_0,2020,5.1102299999999996,False,2020_segment_2,4.7780857086181641,
2020-07-05,timesat_smoothing_spline_0,2020,6.0760800000000001,False,2020_segment_2,5.0317072868347168,
2020-07-06,timesat_smoothing_spline_0,2020,5.3209600000000004,False,2020_segment_2,5.226595401763916,
2020-07-07,timesat_smoothing_spline_0,2020,6.0903900000000002,False,2020_segment_2,5.3854384422302246,
2020-07-08,timesat_smoothing_spline_0,2020,5.4829100000000004,False,2020_segment_2,5.5309252738952637,
2020-07-09,timesat_smoothing_spline_0,2020,5.6542500000000002,False,2020_segment_2,5.6857433319091797,
2020-07-10,timesat_smoothing_spline_0,2020,4.45486,False,2020_segment_2,5.8725810050964355,
2020-07-11,timesat_smoothing_spline_0,2020,4.6417799999999998,False,2020_segment_2,6.1141276359558105,
2020-07-12,timesat_smoothing_spline_0,2020,6.4330699999999998,True,2020_segment_2,6.433070182800293,
2020-07-13,timesat_smoothing_spline_0,2020,4.1900599999999999,False,2020_segment_2,6.841707706451416,
2020-07-14,timesat_smoothing_spline_0,2020,3.7242000000000002,False,2020_segment_2,7.3107781410217285,
2020-07-15,timesat_smoothing_spline_0,2020,4.6254900000000001,False,2020_segment_2,7.8006291389465332,
2020-07-16,timesat_smoothing_spline_0,2020,4.1153300000000002,False,2020_segment_2,8.2716093063354492,
2020-07-17,timesat_smoothing_spline_0,2020,3.3670800000000001,False,2020_segment_2,8.6840658187866211,
2020-07-18,timesat_smoothing_spline_0,2020,3.38409,False,2020_segment_2,8.998347282409668,
2020-07-19,timesat_smoothing_spline_0,2020,3.8602400000000001,False,2020_segment_2,9.1748018264770508,
2020-07-20,timesat_smoothing_spline_0,2020,3.6901899999999999,False,2020_segment_2,9.1737775802612305,
2020-07-21,timesat_smoothing_spline_0,2020,4.2003500000000003,False,2020_segment_2,8.955622673034668,
