year,method,deletion_fraction,n_scenarios,n_reconstruction_failures,fraction_reconstruction_failures,mean_mae,mean_rmse,mean_nrmse,median_nrmse,mean_absolute_global_peak_timing_error_days,median_absolute_global_peak_timing_error_days,mean_normalized_absolute_global_peak_magnitude_error,mean_absolute_integral_error,mean_pearson_correlation,fraction_scenarios_with_negative_values,mean_matched_event_absolute_timing_error_days,mean_matched_event_normalized_absolute_magnitude_error,global_peak_success_fraction_5d,mean_event_recovery_fraction_5d,global_peak_success_fraction_10d,mean_event_recovery_fraction_10d,global_peak_success_fraction_15d,mean_event_recovery_fraction_15d
2024,linear_interpolation,0.5,100,0,0,2.5115868913865045,4.3109140332534439,0.26419143586885119,0.25674704398741088,8.0800000000000001,5.5,0.69101447765458757,159.99401850000001,0.76354437468667324,0,6.5404040404040407,0.72700027204202566,0.5,0.38,0.56999999999999995,0.495,0.98999999999999999,0.66500000000000004
2024,timesat_double_logistic_cv_seapar,0.10000000000000001,100,0,0,2.5047452414159155,3.6847368441623387,0.22581659252514158,0.22288194942924372,1.6499999999999999,1,1.1237064128495402,63.002533288627419,0.79058919309160758,0,1.6499999999999999,1.1237064128495402,0.97999999999999998,0.48999999999999999,0.98999999999999999,0.495,1,0.5
2024,timesat_double_logistic_cv_seapar,0.20000000000000001,100,0,0,2.5478316501272182,3.7763245265666008,0.23142948137786154,0.22832543990356141,2.77,2,1.1148122384499748,84.865767348228474,0.78612331776041544,0,2.4285714285714284,1.110524937365537,0.90000000000000002,0.45000000000000001,0.94999999999999996,0.47499999999999998,0.97999999999999998,0.48999999999999999
2024,timesat_double_logistic_cv_seapar,0.29999999999999988,100,0,0,2.5323962774673849,3.8179171704346775,0.23397845828167513,0.22844639726327581,4.21,3,1.1514376121479868,88.136715552066633,0.78339964758074132,0,3.6354166666666665,1.1457043410051373,0.76000000000000001,0.38,0.90000000000000002,0.45000000000000001,0.95999999999999996,0.47999999999999998
2024,timesat_double_logistic_cv_seapar,0.5,100,0,0,2.7767631450456531,4.2115030661787989,0.2580991023335566,0.24794119390277364,6.25,4,1.0786733317201362,157.2808533052461,0.75756945879942894,0,4.5505617977528088,1.0576576889983076,0.62,0.31,0.79000000000000004,0.39500000000000002,0.89000000000000001,0.44500000000000001
2024,timesat_double_logistic_default_seapar1,0.10000000000000001,100,0,0,2.6862109006575712,3.7183567165435729,0.22787696354845852,0.22511716414782451,2.1899999999999999,2,1.1645082443294661,59.641975746302307,0.79151626480977444,0,2.1899999999999999,1.1645082443294661,0.94999999999999996,0.47499999999999998,0.98999999999999999,0.495,1,0.5
2024,timesat_double_logistic_default_seapar1,0.20000000000000001,100,0,0,2.7150534215287303,3.7905093629298294,0.23229878943120214,0.22889976205269313,3.0800000000000001,2,1.1589180454352597,78.258832362051905,0.78877184667301337,0,2.7346938775510203,1.1554962334346706,0.82999999999999996,0.41499999999999998,0.95999999999999996,0.47999999999999998,0.97999999999999998,0.48999999999999999
2024,timesat_double_logistic_default_seapar1,0.29999999999999988,100,0,0,2.710958217954305,3.842423546399492,0.23548031487267751,0.23169455041148002,3.9100000000000001,2,1.1969727966963508,96.667046707171082,0.78323089342167163,0,3.4432989690721651,1.1937172678651575,0.73999999999999999,0.37,0.93000000000000005,0.46500000000000002,0.96999999999999997,0.48499999999999999
2024,timesat_double_logistic_default_seapar1,0.5,100,0,0,2.8969093201818223,4.1481500568307608,0.2542165562245034,0.2463356746280766,6.0599999999999996,4.5,1.1834668646378625,165.62859904811606,0.76580673592395399,0,4.8804347826086953,1.1692000725077445,0.59999999999999998,0.29999999999999999,0.82999999999999996,0.41499999999999998,0.92000000000000004,0.46000000000000002
2024,timesat_smoothing_spline,0.10000000000000001,100,0,0,2.282311538713206,4.0475443837400675,0.24805100594320426,0.23583611689941414,5.9000000000000004,3,0.67013041674391016,94.824355062676787,0.79189401561390638,0,2.9849999999999999,0.45056976126705595,0.70999999999999996,0.86499999999999999,0.76000000000000001,0.96999999999999997,0.93999999999999995,0.98999999999999999
2024,timesat_smoothing_spline,0.20000000000000001,100,0,0,2.4925717701596999,4.4086482410231005,0.27018101035003916,0.25456290538800752,7.4800000000000004,4,0.62182720518758827,102.98068645070769,0.76226851976160248,0,3.7200000000000002,0.47287247265468485,0.56000000000000005,0.75,0.62,0.91000000000000003,0.87,0.95999999999999996
2024,timesat_smoothing_spline,0.29999999999999988,100,0,0,2.6240298066798782,4.6531290738475688,0.28516385198596084,0.2577873438997943,8.1799999999999997,6,0.67293670904699843,126.13654409093772,0.72363085980807085,0,4.6500000000000004,0.5028920467450767,0.46000000000000002,0.64000000000000001,0.59999999999999998,0.91000000000000003,0.87,0.98999999999999999
2024,timesat_smoothing_spline,0.5,100,0,0,3.3148312763524719,5.6840714605692551,0.34834445529771574,0.31935931740851453,9.2699999999999996,9,0.59997372412890493,229.21717482248087,0.6589805083753224,0,5.895833333333333,0.5762797648504604,0.38,0.40000000000000002,0.60999999999999999,0.68000000000000005,0.76000000000000001,0.78500000000000003
2025,linear_interpolation,0.10000000000000001,100,0,0,3.8340086598941623,7.8683783052688172,0.26246059336887956,0.26268643205334047,198.87,200,1.4341872176695396,192.72705784000013,0.76097486664608571,0,2.52,0.40463039383040433,0,0.90249999999999997,0,0.98499999999999999,0,0.98999999999999999
2025,linear_interpolation,0.20000000000000001,100,0,0,3.8285209544528396,7.8297873678060164,0.26117333950891131,0.26012138897840287,191.55000000000001,200,1.4429294904563239,181.5445017700001,0.75645411388328043,0,3.125,0.42551234811382188,0,0.78500000000000003,0,0.93999999999999995,0,0.95750000000000002
2025,linear_interpolation,0.29999999999999988,100,0,0,3.869470948475636,7.8284140714150965,0.26112753131672117,0.25762518572794485,184.84999999999999,200,1.4617738754522915,173.24748015,0.74858609396784614,0,3.5550000000000002,0.47208831767946335,0,0.68999999999999995,0,0.86499999999999999,0,0.90749999999999997
2025,linear_interpolation,0.5,100,0,0,4.0417737434038363,7.9396605660389268,0.26483831133471125,0.26060301299969452,170.27000000000001,200,1.5030529924422786,199.73859219000005,0.72439415622503955,0,4.2450000000000001,0.53905361453871048,0,0.47999999999999998,0,0.66749999999999998,0,0.71750000000000003
2025,timesat_double_logistic_cv_seapar,0.10000000000000001,100,0,0,4.6482553579826797,8.3590222017118165,0.27882669616632877,0.27800384200116401,202.58000000000001,207,1.663753767608283,114.63236495739623,0.67065443373133149,0,13.222222222222221,0.343804269363644,0,0,0,0.0025000000000000001,0,0.22500000000000001
2025,timesat_double_logistic_cv_seapar,0.20000000000000001,100,0,0,4.7075074149111753,8.4088094145813503,0.2804874172101009,0.27878851589311393,192.24000000000001,207,1.6709390916279108,123.61243651802826,0.66556384505728483,0,12.372093023255815,0.33719221235498936,0,0,0,0.014999999999999999,0,0.215
2025,timesat_double_logistic_cv_seapar,0.29999999999999988,100,0,0,4.7883148353830016,8.4947381760750318,0.28335368937624505,0.28058996765532002,181.93000000000001,207,1.6716313709487083,170.86756275472334,0.65913466598062564,0,11.975609756097562,0.35333075743354914,0,0,0,0.037499999999999999,0,0.20499999999999999
2025,timesat_double_logistic_cv_seapar,0.5,100,0,0,4.9311135372666337,8.7443231288654211,0.2916789391626522,0.28758026393035263,168.40000000000001,207,1.6986332438893266,235.55959447345066,0.63896125786450997,0,10.626760563380282,0.35221217883694372,0,0.012500000000000001,0,0.077499999999999999,0,0.17999999999999999
2025,timesat_double_logistic_default_seapar1,0.10000000000000001,100,0,0,4.6642483106089534,8.319958993698604,0.27752368907182062,0.27731510565769324,204.06,207,1.6749133808293317,98.857528523405691,0.66884715066031641,0,12.355555555555556,0.40136699019753663,0,0,0,0.017500000000000002,0,0.22500000000000001
2025,timesat_double_logistic_default_seapar1,0.20000000000000001,100,0,0,4.7020234586183358,8.3680064465415214,0.27912637802420248,0.27785527722500281,196.62,207,1.6743718671309571,122.07928392240515,0.66353723024252576,0,11.662921348314606,0.40619998736168073,0,0,0,0.042500000000000003,0,0.2225
2025,timesat_double_logistic_default_seapar1,0.29999999999999988,100,0,0,4.8418119644999038,8.4926245479460665,0.2832831863994732,0.2784992096612382,190.78,207,1.6986080113088935,164.36151958846688,0.6508958768391494,0,10.951219512195122,0.40877205407220935,0,0.0025000000000000001,0,0.087499999999999994,0,0.20499999999999999
2025,timesat_double_logistic_default_seapar1,0.5,100,0,0,5.0228808652427208,8.7577987525734144,0.29212843714777664,0.28493923546481714,184.56999999999999,207,1.739128884028126,229.91090584694442,0.62643615556141152,0,9.72463768115942,0.40137368909692023,0,0.022499999999999999,0,0.092499999999999999,0,0.17249999999999999
2025,timesat_smoothing_spline,0.10000000000000001,100,0,0,3.944308334400064,7.9557791580247104,0.26537596916618933,0.26515713436751143,186.75,202,1.4920714093128091,216.89447924050353,0.7558897403743905,0,3.3250000000000002,0.40485294578133607,0,0.87749999999999995,0,0.90000000000000002,0,0.92000000000000004
2025,timesat_smoothing_spline,0.20000000000000001,100,0,0,3.9466298358842886,7.9231145035838697,0.26428639463709075,0.2628960348790933,173.13999999999999,202,1.5032535817077619,198.05284493242479,0.75135936974102024,0,3.6099999999999999,0.43098481247375048,0,0.75749999999999995,0,0.79000000000000004,0,0.83999999999999997
2025,timesat_smoothing_spline,0.29999999999999988,100,0,0,4.0941743245105027,8.056438844319576,0.26873361161400916,0.263124816465936,164.75,202,1.5108973593188366,186.84701968125788,0.73871116865383879,0,3.9199999999999999,0.57636718635492701,0,0.65000000000000002,0,0.70750000000000002,0,0.77249999999999996
2025,timesat_smoothing_spline,0.5,100,0,0,4.4629338223837118,8.3937434269942255,0.27998487044780851,0.27360889130311028,138.90000000000001,201,1.5353407325848616,231.50461454225007,0.70319023945525072,0,5.0700000000000003,0.80100582542451848,0,0.42999999999999999,0,0.58750000000000002,0,0.6825
