year,method,duration_days,n_scenarios,n_reconstruction_failures,fraction_reconstruction_failures,mean_mae,mean_rmse,mean_nrmse,median_nrmse,mean_absolute_global_peak_timing_error_days,median_absolute_global_peak_timing_error_days,mean_normalized_absolute_global_peak_magnitude_error,mean_absolute_integral_error,mean_pearson_correlation,fraction_scenarios_with_negative_values,mean_matched_event_absolute_timing_error_days,mean_matched_event_normalized_absolute_magnitude_error,global_peak_success_fraction_5d,mean_event_recovery_fraction_5d,global_peak_success_fraction_10d,mean_event_recovery_fraction_10d,global_peak_success_fraction_15d,mean_event_recovery_fraction_15d
2024,linear_interpolation,45,180,0,0,2.3364814093161552,4.0255590924227329,0.246703652310931,0.22147945681845821,8.3000000000000007,4,0.67750238136398278,137.6890453,0.78374855440072222,0,3.7527777777777778,0.42952152522373238,0.75,0.7416666666666667,0.75,0.75,0.90000000000000002,0.81666666666666665
2024,timesat_double_logistic_cv_seapar,10,187,0,0,2.4809624998766253,3.629593642767877,0.22243717891530596,0.22081672963999119,0.5668449197860963,0,1.1333163600593616,60.222627569676128,0.79336315933131973,0,0.5668449197860963,1.1333163600593616,1,0.5,1,0.5,1,0.5
2024,timesat_double_logistic_cv_seapar,20,205,0,0,2.5097401939319575,3.6966127884971818,0.22654440170016069,0.2210394832354769,1.4048780487804877,0,1.1265440626430563,77.427667457498572,0.78954794342127499,0,1.4048780487804877,1.1265440626430563,0.93170731707317078,0.46585365853658539,0.96585365853658534,0.48292682926829267,1,0.5
2024,timesat_double_logistic_cv_seapar,30,195,0,0,2.5522443092437737,3.7821588921129323,0.23178703650403173,0.2219585030289741,2.6051282051282052,1,1.1215254732864968,97.581440624206607,0.78518947819947393,0,2.3333333333333335,1.1146682228823019,0.85128205128205126,0.42564102564102563,0.92820512820512824,0.46410256410256412,0.98461538461538467,0.49230769230769234
2024,timesat_double_logistic_cv_seapar,45,180,0,0,2.8372122851931429,4.3267871628049663,0.2651642098224955,0.23497636590168361,6.2722222222222221,1,1.1117953293512886,183.79306993511418,0.75817719838063058,0,3.1062500000000002,1.0536734351478299,0.68333333333333335,0.34166666666666667,0.73333333333333328,0.38055555555555554,0.81666666666666665,0.44444444444444442
2024,timesat_double_logistic_default_seapar1,10,187,0,0,2.6845060400159224,3.6957171742073891,0.2264895145872701,0.22508274015116719,1.4759358288770053,1,1.1639414713151954,56.130373225857916,0.79199623916519335,0,1.4759358288770053,1.1639414713151954,1,0.5,1,0.5,1,0.5
2024,timesat_double_logistic_default_seapar1,20,205,0,0,2.6989913607915663,3.7582075133875108,0.23031919254154559,0.22530820344800731,2.3658536585365852,2,1.1658320911951852,56.823855117375679,0.78718690031230587,0,2.3658536585365852,1.1658320911951852,0.94146341463414629,0.47073170731707314,0.96585365853658534,0.48292682926829267,1,0.5
2024,timesat_double_logistic_default_seapar1,30,195,0,0,2.73322848656225,3.8591596207881471,0.23650597381401567,0.22585117054979981,3.4717948717948719,2,1.1733062557990301,74.124076185041915,0.77798252020608494,0,3.2291666666666665,1.1674029458854804,0.88717948717948714,0.44358974358974357,0.92820512820512824,0.46410256410256412,0.98461538461538467,0.49230769230769234
2024,timesat_double_logistic_default_seapar1,45,180,0,0,2.9487051018362331,4.2595871763908431,0.26104590433921132,0.23363776056816399,7.1555555555555559,4,1.2053105364880941,162.47199402215713,0.75042384308480448,0,5.1676300578034686,1.1081394506328059,0.7055555555555556,0.3527777777777778,0.77222222222222225,0.38611111111111113,0.88888888888888884,0.48055555555555557
2024,timesat_smoothing_spline,10,187,0,0,2.2030512013357675,3.8817882794946406,0.23789275577935751,0.2261994769128822,3.7647058823529411,3,0.7163950183286717,98.081735159657612,0.80075434908998377,0,2.3422459893048129,0.44123151045169545,0.90374331550802134,0.95187165775401072,0.946524064171123,1,0.9732620320855615,1
2024,timesat_smoothing_spline,20,205,0,0,2.3720454267199398,4.1706363712220034,0.25559461471525408,0.2274345449286031,4.2780487804878051,3,0.71793308277727363,129.35221666328306,0.78147944658653545,0,2.5463414634146342,0.46040221975386697,0.8878048780487805,0.93414634146341469,0.93658536585365859,0.97073170731707314,0.97560975609756095,0.97560975609756095
2024,timesat_smoothing_spline,30,195,0,0,2.6150253887875965,4.5618941277775118,0.27957258033968446,0.2358740923785074,4.8307692307692305,3,0.73538252968203499,182.33935225071178,0.74576818100430098,0,2.8153846153846156,0.49711434895107787,0.84615384615384615,0.84615384615384615,0.90769230769230769,0.91538461538461535,0.96410256410256412,0.9358974358974359
2024,timesat_smoothing_spline,45,180,0,0,3.4330879081206671,5.8772598448313271,0.36018387409328395,0.26217859554047518,8.4333333333333336,3,0.86060370515898721,367.95248982502108,0.63866299636271617,0,3.5055555555555555,0.54580202558460467,0.71111111111111114,0.70833333333333337,0.78888888888888886,0.77500000000000002,0.87222222222222223,0.84444444444444444
2025,linear_interpolation,10,224,0,0,3.9177614431460328,7.9783627863183932,0.26612927718626922,0.26495272850805612,198.74553571428572,200,1.429383924394436,230.10624670089302,0.7624072808785386,0,2.2008928571428572,0.367544904831278,0,0.9553571428571429,0,0.9776785714285714,0,0.9888392857142857
2025,linear_interpolation,20,230,0,0,3.99951167762858,8.0387928959113442,0.26814500670584401,0.26385790896731082,198.77826086956523,200,1.4293131853081256,240.3846659391306,0.75717274454456251,0,2.2282608695652173,0.36242313630216916,0,0.92391304347826086,0,0.94565217391304346,0,0.96195652173913049
2025,linear_interpolation,30,220,0,0,4.1177143479431955,8.1368884617430162,0.27141711938474211,0.26337558989900151,198.72272727272727,200,1.4294332273939854,265.45515290909105,0.74858944053844534,0,2.2659090909090911,0.33939739127356228,0,0.88068181818181823,0,0.90795454545454546,0,0.92500000000000004
2025,linear_interpolation,45,205,0,0,4.4973874135601193,8.4899768029684424,0.28319486721971893,0.26788645327841121,198.62926829268292,200,1.4296352494409192,372.56017211219523,0.72322053201007808,0,2.2585365853658534,0.31051727991518352,0,0.80853658536585371,0,0.84146341463414631,0,0.8597560975609756
2025,timesat_double_logistic_cv_seapar,10,224,0,0,4.6732012451545959,8.3847210197985085,0.27968391563166578,0.27722872154555306,201.04464285714286,207,1.6595099020228956,93.795551883964237,0.67259971232250848,0,13.107317073170732,0.32741577835659491,0,0,0,0.010044642857142858,0,0.22879464285714285
2025,timesat_double_logistic_cv_seapar,20,230,0,0,4.7457746317722131,8.4732016859978234,0.28263531009331688,0.27819290742290342,201.83478260869566,207,1.648201824330646,137.16105450289314,0.66690266944333643,0,12.48076923076923,0.35095296728313696,0,0,0,0.034782608695652174,0,0.22608695652173913
2025,timesat_double_logistic_cv_seapar,30,220,0,0,4.86047545690775,8.6143881093685906,0.2873447776628551,0.2791806396521328,205.63181818181818,207,1.642511209924902,187.33304349549402,0.65776509562103747,0,12.060209424083769,0.37256926282553021,0,0.0079545454545454537,0,0.037499999999999999,0,0.22500000000000001
2025,timesat_double_logistic_cv_seapar,45,205,0,0,5.2826128465888207,9.1406794190836393,0.30489994901756751,0.2964704107699398,205.27804878048781,207,1.6325839384517646,326.34368987933465,0.62627197777408106,0,10.988571428571429,0.43285699096053509,0,0.035365853658536582,0,0.067073170731707321,0,0.22804878048780489
2025,timesat_double_logistic_default_seapar1,10,224,0,0,4.6828516345068465,8.3503050555162979,0.2785359237512014,0.2769689215328543,203.69642857142858,207,1.6777127901379909,81.122466288092028,0.67169145828914412,0,12.698564593301436,0.3600248947643937,0,0,0,0.020089285714285716,0,0.23325892857142858
2025,timesat_double_logistic_default_seapar1,20,230,0,0,4.7672120035241763,8.4565737998554429,0.28208066405393201,0.27653588583732791,205.72173913043477,207,1.6622099605909877,138.21213451707581,0.66201429113245636,0,11.950980392156863,0.40484925437649688,0,0.0021739130434782609,0,0.036956521739130437,0,0.22173913043478261
2025,timesat_double_logistic_default_seapar1,30,220,0,0,4.9751623124074813,8.6935430530273887,0.2899850998073632,0.27830608230258552,205.66363636363636,207,1.6670881307843444,201.80561023173513,0.6413656711790916,0,11.483516483516484,0.41071149011502112,0,0.017045454545454544,0,0.045454545454545456,0,0.20681818181818182
2025,timesat_double_logistic_default_seapar1,45,205,0,0,5.4684983671832565,9.2933714582522562,0.30999320224562649,0.29719277664625088,205.39512195121952,207,1.6750581428554474,363.15595477978707,0.60012911618510723,0,10.290625,0.38863685898752864,0,0.043902439024390241,0,0.067073170731707321,0,0.20365853658536584
2025,timesat_smoothing_spline,10,224,0,0,4.0572879112808886,8.0977216648321697,0.27011065693990838,0.26704711422132227,192.57142857142858,202,1.4757143806623356,254.82641923049843,0.75597151273397944,0,3.1852678571428572,0.4011339438342208,0,0.9274553571428571,0,0.9475446428571429,0,0.9654017857142857
2025,timesat_smoothing_spline,20,230,0,0,4.2344443682310642,8.3214728662393025,0.27757418637506426,0.26615598366366078,194.13043478260869,202,1.4600600315002095,281.87333480200328,0.74616083334642169,0,3.241304347826087,0.40097449099438343,0,0.88695652173913042,0,0.90869565217391302,0,0.94021739130434778
2025,timesat_smoothing_spline,30,220,0,0,4.4158196572919488,8.5340812313941701,0.28466603116300077,0.26606173858640625,188.44999999999999,202,1.4542263323990039,316.05415157517876,0.73504998143793265,0,3.3772727272727274,0.40724739731992438,0,0.8545454545454545,0,0.88181818181818183,0,0.91477272727272729
2025,timesat_smoothing_spline,45,205,0,0,5.0888967551716524,9.3491385361930561,0.31185338992330724,0.2780406025463838,182.70731707317074,202,1.4263052055571739,464.6683937309748,0.69868435609652202,0,3.4585365853658536,0.42722303246528087,0,0.79024390243902443,0,0.81341463414634141,0,0.87195121951219512
